nis_code_patiënt;postcode_patiënt;gemeente_patiënt;erkenningsnummer_ziekenhuis;gemeente_ziekenhuis;naam_ziekenhuis;marktaandeel;totaal_patiënten_per_gemeente
21011;1081;Koekelberg;723;Anderlecht;CHIREC - Sare;0.137779552715655;2504
21012;1080;Sint-Jans-Molenbeek;76;Brussel;UMC Sint-Pieter;0.08369913394234192;16858
21012;1080;Sint-Jans-Molenbeek;77;Brussel;UVC Brugmann;0.1046980662000237;16858
21012;1080;Sint-Jans-Molenbeek;110;Brussel;Kliniek Sint-Jan;0.0654288764978052;16858
21012;1080;Sint-Jans-Molenbeek;143;Jette;Universitair Ziekenhuis Brussel;0.2802823585241428;16858
21012;1080;Sint-Jans-Molenbeek;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.1138925139399692;16858
21012;1080;Sint-Jans-Molenbeek;723;Anderlecht;CHIREC - Sare;0.1426622375133468;16858
21013;1060;Sint-Gillis;76;Brussel;UMC Sint-Pieter;0.3427539645156226;6369
21013;1060;Sint-Gillis;87;Etterbeek;Iris Ziekenhuizen Zuid;0.1783639503846758;6369
21013;1060;Sint-Gillis;111;Ukkel;Europaziekenhuizen;0.05652378709373528;6369
21013;1060;Sint-Gillis;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.08949599623174753;6369
21013;1060;Sint-Gillis;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.05448265033757262;6369
21013;1060;Sint-Gillis;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.09389229078348249;6369
21014;1210;Sint-Joost-ten-Node;76;Brussel;UMC Sint-Pieter;0.1299909936955869;3331
21014;1210;Sint-Joost-ten-Node;77;Brussel;UVC Brugmann;0.1083758631041729;3331
21014;1210;Sint-Joost-ten-Node;87;Etterbeek;Iris Ziekenhuizen Zuid;0.06184329030321225;3331
21014;1210;Sint-Joost-ten-Node;110;Brussel;Kliniek Sint-Jan;0.3497448213749625;3331
21014;1210;Sint-Joost-ten-Node;111;Ukkel;Europaziekenhuizen;0.05824076853797659;3331
21014;1210;Sint-Joost-ten-Node;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.09306514560192135;3331
21015;1030;Schaarbeek;76;Brussel;UMC Sint-Pieter;0.06559962614638705;17119
21015;1030;Schaarbeek;77;Brussel;UVC Brugmann;0.2152579005783048;17119
21015;1030;Schaarbeek;110;Brussel;Kliniek Sint-Jan;0.1844149775103686;17119
21015;1030;Schaarbeek;111;Ukkel;Europaziekenhuizen;0.1066066943162568;17119
21015;1030;Schaarbeek;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.05502657865529528;17119
21015;1030;Schaarbeek;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1316081546819323;17119
21016;1180;Ukkel;76;Brussel;UMC Sint-Pieter;0.05522754110273412;11009
21016;1180;Ukkel;87;Etterbeek;Iris Ziekenhuizen Zuid;0.1010082659642111;11009
21016;1180;Ukkel;111;Ukkel;Europaziekenhuizen;0.3460804796075938;11009
21016;1180;Ukkel;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.2093741484240167;11009
21016;1180;Ukkel;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.08592969388681987;11009
21017;1170;Watermaal-Bosvoorde;76;Brussel;UMC Sint-Pieter;0.05341614906832298;3220
21017;1170;Watermaal-Bosvoorde;87;Etterbeek;Iris Ziekenhuizen Zuid;0.1695652173913043;3220
21017;1170;Watermaal-Bosvoorde;111;Ukkel;Europaziekenhuizen;0.2456521739130435;3220
21017;1170;Watermaal-Bosvoorde;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1350931677018634;3220
21017;1170;Watermaal-Bosvoorde;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1739130434782609;3220
21018;1200;Sint-Lambrechts-Woluwe;111;Ukkel;Europaziekenhuizen;0.1797736916548798;7070
21018;1200;Sint-Lambrechts-Woluwe;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1065063649222065;7070
21018;1200;Sint-Lambrechts-Woluwe;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.4278642149929279;7070
21019;1150;Sint-Pieters-Woluwe;87;Etterbeek;Iris Ziekenhuizen Zuid;0.06410500285333841;5257
21019;1150;Sint-Pieters-Woluwe;111;Ukkel;Europaziekenhuizen;0.1390526916492296;5257
21019;1150;Sint-Pieters-Woluwe;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1293513410690508;5257
21019;1150;Sint-Pieters-Woluwe;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.4253376450447023;5257
23002;1730;Asse;126;Aalst;Onze-Lieve-Vrouwziekenhuis;0.531359243265474;4863
23002;1730;Asse;143;Jette;Universitair Ziekenhuis Brussel;0.1982315443142093;4863
23003;1650;Beersel;106;Halle;AZ Sint-Maria;0.3967164179104478;3350
23003;1650;Beersel;111;Ukkel;Europaziekenhuizen;0.1346268656716418;3350
23003;1650;Beersel;143;Jette;Universitair Ziekenhuis Brussel;0.1038805970149254;3350
23003;1650;Beersel;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.08119402985074627;3350
23009;1547;Bever;106;Halle;AZ Sint-Maria;0.08408408408408409;333
23009;1547;Bever;176;Aalst;Algemeen Stedelijk Ziekenhuis;0.4864864864864865;333
23009;1547;Bever;217;Zottegem;AZ Sint-Elisabeth;0.0960960960960961;333
23009;1547;Bever;670;Gent;UZ Gent;0.05105105105105105;333
23016;1700;Dilbeek;87;Etterbeek;Iris Ziekenhuizen Zuid;0.07221297836938435;6010
23016;1700;Dilbeek;126;Aalst;Onze-Lieve-Vrouwziekenhuis;0.2589018302828619;6010
23016;1700;Dilbeek;143;Jette;Universitair Ziekenhuis Brussel;0.2602329450915141;6010
23016;1700;Dilbeek;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.118801996672213;6010
23023;1570;Galmaarden;106;Halle;AZ Sint-Maria;0.1065182829888712;1258
23023;1570;Galmaarden;126;Aalst;Onze-Lieve-Vrouwziekenhuis;0.1788553259141494;1258
23023;1570;Galmaarden;176;Aalst;Algemeen Stedelijk Ziekenhuis;0.4602543720190779;1258
23023;1570;Galmaarden;217;Zottegem;AZ Sint-Elisabeth;0.06915739268680444;1258
23024;1755;Gooik;106;Halle;AZ Sint-Maria;0.3379790940766551;1435
23024;1755;Gooik;126;Aalst;Onze-Lieve-Vrouwziekenhuis;0.3303135888501742;1435
23024;1755;Gooik;143;Jette;Universitair Ziekenhuis Brussel;0.07317073170731707;1435
23024;1755;Gooik;176;Aalst;Algemeen Stedelijk Ziekenhuis;0.09547038327526132;1435
23025;1850;Grimbergen;143;Jette;Universitair Ziekenhuis Brussel;0.3203826630222569;5122
23025;1850;Grimbergen;204;Vilvoorde;AZ Vilvoorde;0.2830925419757907;5122
23025;1850;Grimbergen;322;Leuven;UZ Leuven;0.05700898086684889;5122
23027;1500;Halle;106;Halle;AZ Sint-Maria;0.6624631509990173;6106
23027;1500;Halle;143;Jette;Universitair Ziekenhuis Brussel;0.1051424828037995;6106
23032;1540;Herne;106;Halle;AZ Sint-Maria;0.2613009922822492;907
23032;1540;Herne;126;Aalst;Onze-Lieve-Vrouwziekenhuis;0.1455347298787211;907
23032;1540;Herne;143;Jette;Universitair Ziekenhuis Brussel;0.05402425578831312;907
23032;1540;Herne;176;Aalst;Algemeen Stedelijk Ziekenhuis;0.2833517089305402;907
23033;1560;Hoeilaart;108;Leuven;RZ Heilig Hart;0.06100577081615829;1213
23033;1560;Hoeilaart;111;Ukkel;Europaziekenhuizen;0.2143446001648805;1213
23033;1560;Hoeilaart;322;Leuven;UZ Leuven;0.2934872217642209;1213
23033;1560;Hoeilaart;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.05111294311624073;1213
23033;1560;Hoeilaart;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1137675185490519;1213
23038;1910;Kampenhout;108;Leuven;RZ Heilig Hart;0.06710526315789474;1520
23038;1910;Kampenhout;204;Vilvoorde;AZ Vilvoorde;0.1269736842105263;1520
23038;1910;Kampenhout;322;Leuven;UZ Leuven;0.2644736842105263;1520
23038;1910;Kampenhout;689;Bonheiden;Imelda Ziekenhuis;0.3486842105263158;1520
23039;1880;Kapelle-op-den-Bos;26;Mechelen;AZ Sint-Maarten;0.3624717407686511;1327
23039;1880;Kapelle-op-den-Bos;104;Bornem;Sint-Jozefkliniek;0.0934438583270535;1327
23039;1880;Kapelle-op-den-Bos;143;Jette;Universitair Ziekenhuis Brussel;0.1024868123587038;1327
23039;1880;Kapelle-op-den-Bos;204;Vilvoorde;AZ Vilvoorde;0.06480783722682742;1327
23039;1880;Kapelle-op-den-Bos;322;Leuven;UZ Leuven;0.06330067822155237;1327
23039;1880;Kapelle-op-den-Bos;689;Bonheiden;Imelda Ziekenhuis;0.1484551620195931;1327
23044;1770;Liedekerke;126;Aalst;Onze-Lieve-Vrouwziekenhuis;0.5211480362537765;1986
23044;1770;Liedekerke;143;Jette;Universitair Ziekenhuis Brussel;0.07854984894259819;1986
23044;1770;Liedekerke;176;Aalst;Algemeen Stedelijk Ziekenhuis;0.2270896273917422;1986
23045;1840;Londerzeel;12;Dendermonde;AZ Sint-Blasius;0.154320987654321;2430
23045;1840;Londerzeel;26;Mechelen;AZ Sint-Maarten;0.05637860082304526;2430
23045;1840;Londerzeel;104;Bornem;Sint-Jozefkliniek;0.160082304526749;2430
23045;1840;Londerzeel;126;Aalst;Onze-Lieve-Vrouwziekenhuis;0.06748971193415639;2430
23045;1840;Londerzeel;143;Jette;Universitair Ziekenhuis Brussel;0.157201646090535;2430
23045;1840;Londerzeel;314;Rumst;AZ Heilige Familie;0.1419753086419753;2430
23047;1830;Machelen (Vlaams-Brabant);143;Jette;Universitair Ziekenhuis Brussel;0.1218587008060692;2109
23047;1830;Machelen (Vlaams-Brabant);204;Vilvoorde;AZ Vilvoorde;0.4414414414414414;2109
23047;1830;Machelen (Vlaams-Brabant);322;Leuven;UZ Leuven;0.06069227121858701;2109
23047;1830;Machelen (Vlaams-Brabant);403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.09720246562351825;2109
23050;1860;Meise;126;Aalst;Onze-Lieve-Vrouwziekenhuis;0.1099959855479727;2491
23050;1860;Meise;143;Jette;Universitair Ziekenhuis Brussel;0.3336009634684866;2491
23050;1860;Meise;204;Vilvoorde;AZ Vilvoorde;0.2043356081894821;2491
23050;1860;Meise;322;Leuven;UZ Leuven;0.0586109995985548;2491
23052;1785;Merchtem;12;Dendermonde;AZ Sint-Blasius;0.09982935153583618;2344
23052;1785;Merchtem;126;Aalst;Onze-Lieve-Vrouwziekenhuis;0.4709897610921502;2344
23052;1785;Merchtem;143;Jette;Universitair Ziekenhuis Brussel;0.2103242320819113;2344
23060;1745;Opwijk;12;Dendermonde;AZ Sint-Blasius;0.1902222222222222;2250
23060;1745;Opwijk;126;Aalst;Onze-Lieve-Vrouwziekenhuis;0.5622222222222222;2250
23060;1745;Opwijk;143;Jette;Universitair Ziekenhuis Brussel;0.09066666666666667;2250
23062;3090;Overijse;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.0674496644295302;2980
23062;3090;Overijse;108;Leuven;RZ Heilig Hart;0.1003355704697987;2980
23062;3090;Overijse;111;Ukkel;Europaziekenhuizen;0.08791946308724832;2980
23062;3090;Overijse;322;Leuven;UZ Leuven;0.2657718120805369;2980
23062;3090;Overijse;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.07583892617449664;2980
23062;3090;Overijse;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1895973154362416;2980
23064;1670;Pepingen;106;Halle;AZ Sint-Maria;0.5879310344827586;580
23064;1670;Pepingen;126;Aalst;Onze-Lieve-Vrouwziekenhuis;0.1068965517241379;580
23064;1670;Pepingen;143;Jette;Universitair Ziekenhuis Brussel;0.08448275862068966;580
23077;1600;Sint-Pieters-Leeuw;106;Halle;AZ Sint-Maria;0.3631307111640842;5034
23077;1600;Sint-Pieters-Leeuw;143;Jette;Universitair Ziekenhuis Brussel;0.0955502582439412;5034
23077;1600;Sint-Pieters-Leeuw;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.1988478347238776;5034
23081;1820;Steenokkerzeel;143;Jette;Universitair Ziekenhuis Brussel;0.0896637608966376;1606
23081;1820;Steenokkerzeel;204;Vilvoorde;AZ Vilvoorde;0.3723536737235367;1606
23081;1820;Steenokkerzeel;322;Leuven;UZ Leuven;0.2067247820672478;1606
23081;1820;Steenokkerzeel;689;Bonheiden;Imelda Ziekenhuis;0.12453300124533;1606
23086;1740;Ternat;126;Aalst;Onze-Lieve-Vrouwziekenhuis;0.6193604905825668;2283
23086;1740;Ternat;143;Jette;Universitair Ziekenhuis Brussel;0.108628996933859;2283
23086;1740;Ternat;176;Aalst;Algemeen Stedelijk Ziekenhuis;0.07752956636005257;2283
23088;1800;Vilvoorde;143;Jette;Universitair Ziekenhuis Brussel;0.1938097553070815;6171
23088;1800;Vilvoorde;204;Vilvoorde;AZ Vilvoorde;0.4885755955274672;6171
23094;1930;Zaventem;143;Jette;Universitair Ziekenhuis Brussel;0.05576679340937896;3945
23094;1930;Zaventem;204;Vilvoorde;AZ Vilvoorde;0.1366286438529785;3945
23094;1930;Zaventem;322;Leuven;UZ Leuven;0.2210392902408111;3945
23094;1930;Zaventem;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.2542458808618505;3945
23096;1980;Zemst;26;Mechelen;AZ Sint-Maarten;0.3803608399881692;3381
23096;1980;Zemst;143;Jette;Universitair Ziekenhuis Brussel;0.05116829340431825;3381
23096;1980;Zemst;204;Vilvoorde;AZ Vilvoorde;0.1505471753918959;3381
23096;1980;Zemst;322;Leuven;UZ Leuven;0.0857734398107069;3381
23096;1980;Zemst;689;Bonheiden;Imelda Ziekenhuis;0.2256728778467909;3381
23097;1760;Roosdaal;126;Aalst;Onze-Lieve-Vrouwziekenhuis;0.5678358702845797;1511
23097;1760;Roosdaal;143;Jette;Universitair Ziekenhuis Brussel;0.07081403044341496;1511
23097;1760;Roosdaal;176;Aalst;Algemeen Stedelijk Ziekenhuis;0.1416280608868299;1511
23098;1620;Drogenbos;87;Etterbeek;Iris Ziekenhuizen Zuid;0.07681755829903979;729
23098;1620;Drogenbos;106;Halle;AZ Sint-Maria;0.05486968449931413;729
23098;1620;Drogenbos;111;Ukkel;Europaziekenhuizen;0.3470507544581619;729
23098;1620;Drogenbos;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1083676268861454;729
23098;1620;Drogenbos;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.1810699588477366;729
23099;1950;Kraainem;111;Ukkel;Europaziekenhuizen;0.07721046077210461;1606
23099;1950;Kraainem;322;Leuven;UZ Leuven;0.0759651307596513;1606
23099;1950;Kraainem;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.09153175591531756;1606
23099;1950;Kraainem;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.5043586550435866;1606
23100;1630;Linkebeek;106;Halle;AZ Sint-Maria;0.06799336650082918;603
23100;1630;Linkebeek;111;Ukkel;Europaziekenhuizen;0.3482587064676617;603
23100;1630;Linkebeek;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1459369817578773;603
23100;1630;Linkebeek;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.07296849087893864;603
23100;1630;Linkebeek;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.1144278606965174;603
23101;1640;Sint-Genesius-Rode;106;Halle;AZ Sint-Maria;0.1733457595526561;2146
23101;1640;Sint-Genesius-Rode;111;Ukkel;Europaziekenhuizen;0.2236719478098788;2146
23101;1640;Sint-Genesius-Rode;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1332712022367195;2146
23101;1640;Sint-Genesius-Rode;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.05824790307548929;2146
23101;1640;Sint-Genesius-Rode;723;Anderlecht;CHIREC - Sare;0.1342031686859273;2146
23102;1780;Wemmel;77;Brussel;UVC Brugmann;0.09447740757644911;2191
23102;1780;Wemmel;143;Jette;Universitair Ziekenhuis Brussel;0.492925604746691;2191
23102;1780;Wemmel;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.05157462345960748;2191
23103;1970;Wezembeek-Oppem;111;Ukkel;Europaziekenhuizen;0.07110536522301228;1547
23103;1970;Wezembeek-Oppem;322;Leuven;UZ Leuven;0.09437621202327084;1547
23103;1970;Wezembeek-Oppem;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.0801551389786684;1547
23103;1970;Wezembeek-Oppem;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.4951519069166128;1547
23104;1750;Lennik;106;Halle;AZ Sint-Maria;0.2051495016611296;1204
23104;1750;Lennik;126;Aalst;Onze-Lieve-Vrouwziekenhuis;0.3970099667774086;1204
23104;1750;Lennik;143;Jette;Universitair Ziekenhuis Brussel;0.1137873754152824;1204
23104;1750;Lennik;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.08803986710963455;1204
23105;1790;Affligem;126;Aalst;Onze-Lieve-Vrouwziekenhuis;0.6164383561643836;1898
23105;1790;Affligem;143;Jette;Universitair Ziekenhuis Brussel;0.06585879873551106;1898
23105;1790;Affligem;176;Aalst;Algemeen Stedelijk Ziekenhuis;0.1722866174920969;1898
24001;3200;Aarschot;108;Leuven;RZ Heilig Hart;0.06366863905325444;4225
24001;3200;Aarschot;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.09775147928994082;4225
24001;3200;Aarschot;322;Leuven;UZ Leuven;0.578698224852071;4225
24001;3200;Aarschot;689;Bonheiden;Imelda Ziekenhuis;0.06579881656804734;4225
24001;3200;Aarschot;712;Diest;AZ Diest;0.1178698224852071;4225
24007;3130;Begijnendijk;322;Leuven;UZ Leuven;0.3935860058309038;1372
24007;3130;Begijnendijk;689;Bonheiden;Imelda Ziekenhuis;0.413265306122449;1372
24008;3460;Bekkevoort;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.06612410986775177;983
24008;3460;Bekkevoort;322;Leuven;UZ Leuven;0.3438453713123092;983
24008;3460;Bekkevoort;712;Diest;AZ Diest;0.474059003051882;983
24009;3060;Bertem;108;Leuven;RZ Heilig Hart;0.2739938080495356;1292
24009;3060;Bertem;322;Leuven;UZ Leuven;0.6207430340557275;1292
24011;3360;Bierbeek;108;Leuven;RZ Heilig Hart;0.2335186656076251;1259
24011;3360;Bierbeek;322;Leuven;UZ Leuven;0.6671961874503575;1259
24014;3190;Boortmeerbeek;26;Mechelen;AZ Sint-Maarten;0.1709047900650503;1691
24014;3190;Boortmeerbeek;322;Leuven;UZ Leuven;0.1241868716735659;1691
24014;3190;Boortmeerbeek;689;Bonheiden;Imelda Ziekenhuis;0.5801301005322295;1691
24016;3370;Boutersem;108;Leuven;RZ Heilig Hart;0.1001727115716753;1158
24016;3370;Boutersem;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.3497409326424871;1158
24016;3370;Boutersem;322;Leuven;UZ Leuven;0.4861830742659758;1158
24020;3290;Diest;243;Hasselt;Jessa Ziekenhuis;0.09267765468792219;3701
24020;3290;Diest;322;Leuven;UZ Leuven;0.2172385841664415;3701
24020;3290;Diest;712;Diest;AZ Diest;0.5793028911105107;3701
24028;3450;Geetbets;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.07244995233555768;1049
24028;3450;Geetbets;243;Hasselt;Jessa Ziekenhuis;0.1525262154432793;1049
24028;3450;Geetbets;322;Leuven;UZ Leuven;0.1792183031458532;1049
24028;3450;Geetbets;712;Diest;AZ Diest;0.07149666348903717;1049
24028;3450;Geetbets;715;Sint-Truiden;Sint-Trudo Ziekenhuis;0.4728312678741659;1049
24033;3150;Haacht;108;Leuven;RZ Heilig Hart;0.05246203405430281;2173
24033;3150;Haacht;322;Leuven;UZ Leuven;0.2945236999539806;2173
24033;3150;Haacht;689;Bonheiden;Imelda Ziekenhuis;0.5830648872526462;2173
24038;3020;Herent;108;Leuven;RZ Heilig Hart;0.241442097596504;2746
24038;3020;Herent;322;Leuven;UZ Leuven;0.6467589220684632;2746
24041;3320;Hoegaarden;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.6081081081081081;888
24041;3320;Hoegaarden;322;Leuven;UZ Leuven;0.2713963963963964;888
24043;3220;Holsbeek;108;Leuven;RZ Heilig Hart;0.2023809523809524;1260
24043;3220;Holsbeek;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.06428571428571428;1260
24043;3220;Holsbeek;322;Leuven;UZ Leuven;0.6579365079365079;1260
24045;3040;Huldenberg;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.05223880597014925;1206
24045;3040;Huldenberg;108;Leuven;RZ Heilig Hart;0.2595356550580431;1206
24045;3040;Huldenberg;322;Leuven;UZ Leuven;0.4966832504145937;1206
24048;3140;Keerbergen;322;Leuven;UZ Leuven;0.09646810753821825;1897
24048;3140;Keerbergen;689;Bonheiden;Imelda Ziekenhuis;0.7643647865050079;1897
24054;3470;Kortenaken;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.3724194880264244;1211
24054;3470;Kortenaken;243;Hasselt;Jessa Ziekenhuis;0.0726672171758877;1211
24054;3470;Kortenaken;322;Leuven;UZ Leuven;0.250206440957886;1211
24054;3470;Kortenaken;712;Diest;AZ Diest;0.1841453344343518;1211
24054;3470;Kortenaken;715;Sint-Truiden;Sint-Trudo Ziekenhuis;0.07597027250206441;1211
24055;3070;Kortenberg;108;Leuven;RZ Heilig Hart;0.1648895658796649;2626
24055;3070;Kortenberg;322;Leuven;UZ Leuven;0.5715917745620716;2626
24055;3070;Kortenberg;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.06511805026656511;2626
24059;3400;Landen;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.2203513909224012;2732
24059;3400;Landen;322;Leuven;UZ Leuven;0.1903367496339678;2732
24059;3400;Landen;715;Sint-Truiden;Sint-Trudo Ziekenhuis;0.4725475841874085;2732
24062;3000;Leuven;108;Leuven;RZ Heilig Hart;0.2962147169195627;12258
24062;3000;Leuven;322;Leuven;UZ Leuven;0.6299559471365639;12258
24066;3210;Lubbeek;108;Leuven;RZ Heilig Hart;0.182231196365472;1981
24066;3210;Lubbeek;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.1352852094901565;1981
24066;3210;Lubbeek;322;Leuven;UZ Leuven;0.6229177183240787;1981
24086;3050;Oud-Heverlee;108;Leuven;RZ Heilig Hart;0.2888059701492537;1340
24086;3050;Oud-Heverlee;322;Leuven;UZ Leuven;0.6343283582089553;1340
24094;3110;Rotselaar;108;Leuven;RZ Heilig Hart;0.1436031331592689;2298
24094;3110;Rotselaar;322;Leuven;UZ Leuven;0.5739773716275022;2298
24094;3110;Rotselaar;689;Bonheiden;Imelda Ziekenhuis;0.1875543951261967;2298
24104;3080;Tervuren;108;Leuven;RZ Heilig Hart;0.1507742461287694;2454
24104;3080;Tervuren;322;Leuven;UZ Leuven;0.3985330073349633;2454
24104;3080;Tervuren;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1850040749796251;2454
24107;3300;Tienen;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.6561866125760649;5916
24107;3300;Tienen;322;Leuven;UZ Leuven;0.2478025693035835;5916
24109;3120;Tremelo;322;Leuven;UZ Leuven;0.1864781263809103;2263
24109;3120;Tremelo;689;Bonheiden;Imelda Ziekenhuis;0.6866990720282811;2263
24130;3440;Zoutleeuw;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.1506849315068493;1314
24130;3440;Zoutleeuw;243;Hasselt;Jessa Ziekenhuis;0.06621004566210045;1314
24130;3440;Zoutleeuw;322;Leuven;UZ Leuven;0.1628614916286149;1314
24130;3440;Zoutleeuw;715;Sint-Truiden;Sint-Trudo Ziekenhuis;0.5745814307458144;1314
24133;3350;Linter;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.527001862197393;1074
24133;3350;Linter;322;Leuven;UZ Leuven;0.1927374301675978;1074
24133;3350;Linter;715;Sint-Truiden;Sint-Trudo Ziekenhuis;0.1769087523277467;1074
24134;3270;Scherpenheuvel-Zichem;243;Hasselt;Jessa Ziekenhuis;0.0585379012678716;3707
24134;3270;Scherpenheuvel-Zichem;322;Leuven;UZ Leuven;0.3153493390882115;3707
24134;3270;Scherpenheuvel-Zichem;712;Diest;AZ Diest;0.4947396816833018;3707
24135;3390;Tielt-Winge;108;Leuven;RZ Heilig Hart;0.0801952580195258;1434
24135;3390;Tielt-Winge;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.1659693165969316;1434
24135;3390;Tielt-Winge;322;Leuven;UZ Leuven;0.5390516039051604;1434
24135;3390;Tielt-Winge;712;Diest;AZ Diest;0.1562064156206416;1434
24137;3380;Glabbeek;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.553763440860215;744
24137;3380;Glabbeek;322;Leuven;UZ Leuven;0.3427419354838709;744
25005;1320;Bevekom;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.4394904458598726;942
25005;1320;Bevekom;322;Leuven;UZ Leuven;0.1072186836518047;942
25005;1320;Bevekom;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1475583864118896;942
25014;1420;Eigenbrakel;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.0715846994535519;5490
25014;1420;Eigenbrakel;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.0872495446265938;5490
25014;1420;Eigenbrakel;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.06265938069216757;5490
25014;1420;Eigenbrakel;723;Anderlecht;CHIREC - Sare;0.5504553734061931;5490
25015;1440;Kasteelbrakel;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.2592324402606807;1381
25015;1440;Kasteelbrakel;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.05792903692976104;1381
25015;1440;Kasteelbrakel;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.08254887762490949;1381
25015;1440;Kasteelbrakel;723;Anderlecht;CHIREC - Sare;0.3084721216509775;1381
25018;1325;Chaumont-Gistoux;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.581805359661495;1418
25018;1325;Chaumont-Gistoux;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1368124118476728;1418
25023;1490;Court-Saint-Etienne;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.7131722525331254;1283
25023;1490;Court-Saint-Etienne;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.08963367108339829;1283
25031;1470;Genepiën;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.3675382338431179;2027
25031;1470;Genepiën;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.1524420325604341;2027
