code_ins;code_postal;commune_patient;nombre_de_séjours_par_comunne_patient;catégorie;nombre_de_séjours_par_hôpital_comunne_patient;numéro_agrément_hôpital;dénomination;commune_hôpital;part_de_marché
21014;1210;Saint-Josse-ten-Noode;3447;65 ans et plus;855;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0900585
21015;1030;Schaerbeek;17238;Moins de 15 ans;1975;76;CHU Saint-Pierre;Bruxelles;0.0982278
21015;1030;Schaerbeek;17238;Moins de 15 ans;1975;87;Hôpitaux Iris Sud;Etterbeek;0.0526582
21015;1030;Schaerbeek;17238;Moins de 15 ans;1975;110;Clinique Saint-Jean;Bruxelles;0.1296203
21015;1030;Schaerbeek;17238;Moins de 15 ans;1975;143;UZ Brussel;Jette;0.0546835
21015;1030;Schaerbeek;17238;Moins de 15 ans;1975;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;0.3478481
21015;1030;Schaerbeek;17238;Moins de 15 ans;1975;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1918987
21015;1030;Schaerbeek;17238;De 15 à 64 ans;10178;76;CHU Saint-Pierre;Bruxelles;0.0834152
21015;1030;Schaerbeek;17238;De 15 à 64 ans;10178;77;CHU Brugmann;Bruxelles;0.2480841
21015;1030;Schaerbeek;17238;De 15 à 64 ans;10178;110;Clinique Saint-Jean;Bruxelles;0.1890352
21015;1030;Schaerbeek;17238;De 15 à 64 ans;10178;111;Cliniques de l'Europe;Uccle;0.0904893
21015;1030;Schaerbeek;17238;De 15 à 64 ans;10178;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0616035
21015;1030;Schaerbeek;17238;De 15 à 64 ans;10178;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1184909
21015;1030;Schaerbeek;17238;65 ans et plus;5085;77;CHU Brugmann;Bruxelles;0.2794494
21015;1030;Schaerbeek;17238;65 ans et plus;5085;110;Clinique Saint-Jean;Bruxelles;0.1968535
21015;1030;Schaerbeek;17238;65 ans et plus;5085;111;Cliniques de l'Europe;Uccle;0.1470993
21015;1030;Schaerbeek;17238;65 ans et plus;5085;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0507375
21015;1030;Schaerbeek;17238;65 ans et plus;5085;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1264503
21016;1180;Uccle;10773;Moins de 15 ans;998;76;CHU Saint-Pierre;Bruxelles;0.0851703
21016;1180;Uccle;10773;Moins de 15 ans;998;111;Cliniques de l'Europe;Uccle;0.3026052
21016;1180;Uccle;10773;Moins de 15 ans;998;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;0.0851703
21016;1180;Uccle;10773;Moins de 15 ans;998;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.3216433
21016;1180;Uccle;10773;Moins de 15 ans;998;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0661323
21016;1180;Uccle;10773;De 15 à 64 ans;4787;76;CHU Saint-Pierre;Bruxelles;0.0797995
21016;1180;Uccle;10773;De 15 à 64 ans;4787;87;Hôpitaux Iris Sud;Etterbeek;0.1090453
21016;1180;Uccle;10773;De 15 à 64 ans;4787;111;Cliniques de l'Europe;Uccle;0.2680175
21016;1180;Uccle;10773;De 15 à 64 ans;4787;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.2293712
21016;1180;Uccle;10773;De 15 à 64 ans;4787;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.062043
21016;1180;Uccle;10773;De 15 à 64 ans;4787;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0898266
21016;1180;Uccle;10773;65 ans et plus;4988;87;Hôpitaux Iris Sud;Etterbeek;0.1042502
21016;1180;Uccle;10773;65 ans et plus;4988;111;Cliniques de l'Europe;Uccle;0.4340417
21016;1180;Uccle;10773;65 ans et plus;4988;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.1613873
21016;1180;Uccle;10773;65 ans et plus;4988;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0773857
21017;1170;Watermael-Boitsfort;3220;Moins de 15 ans;216;76;CHU Saint-Pierre;Bruxelles;0.0509259
21017;1170;Watermael-Boitsfort;3220;Moins de 15 ans;216;87;Hôpitaux Iris Sud;Etterbeek;0.2083333
21017;1170;Watermael-Boitsfort;3220;Moins de 15 ans;216;111;Cliniques de l'Europe;Uccle;0.2083333
21017;1170;Watermael-Boitsfort;3220;Moins de 15 ans;216;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.1851852
21017;1170;Watermael-Boitsfort;3220;Moins de 15 ans;216;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1851852
21017;1170;Watermael-Boitsfort;3220;De 15 à 64 ans;1419;76;CHU Saint-Pierre;Bruxelles;0.0732911
21017;1170;Watermael-Boitsfort;3220;De 15 à 64 ans;1419;87;Hôpitaux Iris Sud;Etterbeek;0.1578576
21017;1170;Watermael-Boitsfort;3220;De 15 à 64 ans;1419;111;Cliniques de l'Europe;Uccle;0.2311487
21017;1170;Watermael-Boitsfort;3220;De 15 à 64 ans;1419;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.1472868
21017;1170;Watermael-Boitsfort;3220;De 15 à 64 ans;1419;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1550388
21017;1170;Watermael-Boitsfort;3220;De 15 à 64 ans;1419;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0606061
21017;1170;Watermael-Boitsfort;3220;65 ans et plus;1585;87;Hôpitaux Iris Sud;Etterbeek;0.155205
21017;1170;Watermael-Boitsfort;3220;65 ans et plus;1585;111;Cliniques de l'Europe;Uccle;0.3255521
21017;1170;Watermael-Boitsfort;3220;65 ans et plus;1585;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0977918
21017;1170;Watermael-Boitsfort;3220;65 ans et plus;1585;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1583596
21017;1170;Watermael-Boitsfort;3220;65 ans et plus;1585;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.073817
21018;1200;Woluwe-Saint-Lambert;7147;Moins de 15 ans;464;87;Hôpitaux Iris Sud;Etterbeek;0.0581897
21018;1200;Woluwe-Saint-Lambert;7147;Moins de 15 ans;464;111;Cliniques de l'Europe;Uccle;0.0517241
21018;1200;Woluwe-Saint-Lambert;7147;Moins de 15 ans;464;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;0.0560345
21018;1200;Woluwe-Saint-Lambert;7147;Moins de 15 ans;464;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0603448
21018;1200;Woluwe-Saint-Lambert;7147;Moins de 15 ans;464;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.6465517
21018;1200;Woluwe-Saint-Lambert;7147;De 15 à 64 ans;3247;87;Hôpitaux Iris Sud;Etterbeek;0.0502002
21018;1200;Woluwe-Saint-Lambert;7147;De 15 à 64 ans;3247;111;Cliniques de l'Europe;Uccle;0.1755467
21018;1200;Woluwe-Saint-Lambert;7147;De 15 à 64 ans;3247;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.132122
21018;1200;Woluwe-Saint-Lambert;7147;De 15 à 64 ans;3247;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.3972898
21018;1200;Woluwe-Saint-Lambert;7147;65 ans et plus;3436;111;Cliniques de l'Europe;Uccle;0.2139115
21018;1200;Woluwe-Saint-Lambert;7147;65 ans et plus;3436;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0634459
21018;1200;Woluwe-Saint-Lambert;7147;65 ans et plus;3436;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.4551804
21018;1200;Woluwe-Saint-Lambert;7147;65 ans et plus;3436;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0742142
21019;1150;Woluwe-Saint-Pierre;5313;Moins de 15 ans;374;87;Hôpitaux Iris Sud;Etterbeek;0.0775401
21019;1150;Woluwe-Saint-Pierre;5313;Moins de 15 ans;374;111;Cliniques de l'Europe;Uccle;0.0668449
21019;1150;Woluwe-Saint-Pierre;5313;Moins de 15 ans;374;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;0.0748663
21019;1150;Woluwe-Saint-Pierre;5313;Moins de 15 ans;374;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0614973
21019;1150;Woluwe-Saint-Pierre;5313;Moins de 15 ans;374;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.5508021
21019;1150;Woluwe-Saint-Pierre;5313;De 15 à 64 ans;2227;87;Hôpitaux Iris Sud;Etterbeek;0.0678042
21019;1150;Woluwe-Saint-Pierre;5313;De 15 à 64 ans;2227;111;Cliniques de l'Europe;Uccle;0.1315671
21019;1150;Woluwe-Saint-Pierre;5313;De 15 à 64 ans;2227;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.1598563
21019;1150;Woluwe-Saint-Pierre;5313;De 15 à 64 ans;2227;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.3776381
21019;1150;Woluwe-Saint-Pierre;5313;65 ans et plus;2712;110;Clinique Saint-Jean;Bruxelles;0.0630531
21019;1150;Woluwe-Saint-Pierre;5313;65 ans et plus;2712;111;Cliniques de l'Europe;Uccle;0.1541298
21019;1150;Woluwe-Saint-Pierre;5313;65 ans et plus;2712;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0921829
21019;1150;Woluwe-Saint-Pierre;5313;65 ans et plus;2712;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.445059
21019;1150;Woluwe-Saint-Pierre;5313;65 ans et plus;2712;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0671091
23002;1730;Asse;5080;Moins de 15 ans;478;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.4414226
23002;1730;Asse;5080;Moins de 15 ans;478;143;UZ Brussel;Jette;0.292887
23002;1730;Asse;5080;Moins de 15 ans;478;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;0.0899582
23002;1730;Asse;5080;De 15 à 64 ans;2405;77;CHU Brugmann;Bruxelles;0.0519751
23002;1730;Asse;5080;De 15 à 64 ans;2405;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.4403326
23002;1730;Asse;5080;De 15 à 64 ans;2405;143;UZ Brussel;Jette;0.2087318
23002;1730;Asse;5080;65 ans et plus;2197;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.6841147
23002;1730;Asse;5080;65 ans et plus;2197;143;UZ Brussel;Jette;0.1638598
23003;1650;Beersel;3458;Moins de 15 ans;313;106;AZ Sint-Maria;Hal;0.3801917
23003;1650;Beersel;3458;Moins de 15 ans;313;111;Cliniques de l'Europe;Uccle;0.1022364
23003;1650;Beersel;3458;Moins de 15 ans;313;143;UZ Brussel;Jette;0.1629393
23003;1650;Beersel;3458;Moins de 15 ans;313;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.086262
23003;1650;Beersel;3458;Moins de 15 ans;313;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0511182
23003;1650;Beersel;3458;Moins de 15 ans;313;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.0670927
23003;1650;Beersel;3458;De 15 à 64 ans;1656;106;AZ Sint-Maria;Hal;0.3013285
23003;1650;Beersel;3458;De 15 à 64 ans;1656;111;Cliniques de l'Europe;Uccle;0.1123188
23003;1650;Beersel;3458;De 15 à 64 ans;1656;143;UZ Brussel;Jette;0.1213768
23003;1650;Beersel;3458;De 15 à 64 ans;1656;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0658213
23003;1650;Beersel;3458;De 15 à 64 ans;1656;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.1014493
23003;1650;Beersel;3458;De 15 à 64 ans;1656;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.0573671
23003;1650;Beersel;3458;65 ans et plus;1489;106;AZ Sint-Maria;Hal;0.486904
23003;1650;Beersel;3458;65 ans et plus;1489;111;Cliniques de l'Europe;Uccle;0.1423774
23003;1650;Beersel;3458;65 ans et plus;1489;143;UZ Brussel;Jette;0.0826058
23003;1650;Beersel;3458;65 ans et plus;1489;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0517126
23009;1547;Biévène;336;Moins de 15 ans;29;106;AZ Sint-Maria;Hal;0.3793103
23009;1547;Biévène;336;Moins de 15 ans;29;143;UZ Brussel;Jette;0.0689655
23009;1547;Biévène;336;Moins de 15 ans;29;217;AZ Sint-Elisabeth;Zottegem;0.1034483
23009;1547;Biévène;336;Moins de 15 ans;29;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1034483
23009;1547;Biévène;336;Moins de 15 ans;29;670;UZ Gent;Gand;0.0689655
23009;1547;Biévène;336;Moins de 15 ans;29;724;Centre Hospitalier ÉpiCURA;Ath;0.137931
23009;1547;Biévène;336;De 15 à 64 ans;164;176;Algemeen Stedelijk Ziekenhuis;Alost;0.4268293
23009;1547;Biévène;336;De 15 à 64 ans;164;217;AZ Sint-Elisabeth;Zottegem;0.097561
23009;1547;Biévène;336;De 15 à 64 ans;164;670;UZ Gent;Gand;0.1097561
23009;1547;Biévène;336;65 ans et plus;143;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0629371
23009;1547;Biévène;336;65 ans et plus;143;176;Algemeen Stedelijk Ziekenhuis;Alost;0.5804196
23009;1547;Biévène;336;65 ans et plus;143;217;AZ Sint-Elisabeth;Zottegem;0.0559441
23009;1547;Biévène;336;65 ans et plus;143;724;Centre Hospitalier ÉpiCURA;Ath;0.0769231
23016;1700;Dilbeek;6147;Moins de 15 ans;440;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.1522727
23016;1700;Dilbeek;6147;Moins de 15 ans;440;143;UZ Brussel;Jette;0.2818182
23016;1700;Dilbeek;6147;Moins de 15 ans;440;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;0.1431818
23016;1700;Dilbeek;6147;Moins de 15 ans;440;176;Algemeen Stedelijk Ziekenhuis;Alost;0.075
23016;1700;Dilbeek;6147;Moins de 15 ans;440;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.1227273
23016;1700;Dilbeek;6147;De 15 à 64 ans;2820;87;Hôpitaux Iris Sud;Etterbeek;0.0609929
23016;1700;Dilbeek;6147;De 15 à 64 ans;2820;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.1914894
23016;1700;Dilbeek;6147;De 15 à 64 ans;2820;143;UZ Brussel;Jette;0.2414894
23016;1700;Dilbeek;6147;De 15 à 64 ans;2820;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.1471631
23016;1700;Dilbeek;6147;De 15 à 64 ans;2820;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.0546099
23016;1700;Dilbeek;6147;65 ans et plus;2887;87;Hôpitaux Iris Sud;Etterbeek;0.0897125
23016;1700;Dilbeek;6147;65 ans et plus;2887;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.3363353
23016;1700;Dilbeek;6147;65 ans et plus;2887;143;UZ Brussel;Jette;0.2594389
23016;1700;Dilbeek;6147;65 ans et plus;2887;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0935227
23023;1570;Gammerages;1308;Moins de 15 ans;80;106;AZ Sint-Maria;Hal;0.2375
23023;1570;Gammerages;1308;Moins de 15 ans;80;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.25
23023;1570;Gammerages;1308;Moins de 15 ans;80;143;UZ Brussel;Jette;0.1
23023;1570;Gammerages;1308;Moins de 15 ans;80;176;Algemeen Stedelijk Ziekenhuis;Alost;0.2
23023;1570;Gammerages;1308;Moins de 15 ans;80;217;AZ Sint-Elisabeth;Zottegem;0.125
23023;1570;Gammerages;1308;Moins de 15 ans;80;670;UZ Gent;Gand;0.05
23023;1570;Gammerages;1308;De 15 à 64 ans;695;106;AZ Sint-Maria;Hal;0.1179856
23023;1570;Gammerages;1308;De 15 à 64 ans;695;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.1856115
23023;1570;Gammerages;1308;De 15 à 64 ans;695;143;UZ Brussel;Jette;0.0589928
23023;1570;Gammerages;1308;De 15 à 64 ans;695;176;Algemeen Stedelijk Ziekenhuis;Alost;0.3769784
23023;1570;Gammerages;1308;De 15 à 64 ans;695;217;AZ Sint-Elisabeth;Zottegem;0.0661871
23023;1570;Gammerages;1308;De 15 à 64 ans;695;670;UZ Gent;Gand;0.0503597
23023;1570;Gammerages;1308;65 ans et plus;533;106;AZ Sint-Maria;Hal;0.0562852
23023;1570;Gammerages;1308;65 ans et plus;533;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.2045028
23023;1570;Gammerages;1308;65 ans et plus;533;176;Algemeen Stedelijk Ziekenhuis;Alost;0.5703565
23024;1755;Gooik;1406;Moins de 15 ans;107;106;AZ Sint-Maria;Hal;0.4018692
23024;1755;Gooik;1406;Moins de 15 ans;107;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.2149533
23024;1755;Gooik;1406;Moins de 15 ans;107;143;UZ Brussel;Jette;0.1869159
23024;1755;Gooik;1406;Moins de 15 ans;107;176;Algemeen Stedelijk Ziekenhuis;Alost;0.0841121
23024;1755;Gooik;1406;De 15 à 64 ans;675;106;AZ Sint-Maria;Hal;0.2888889
23024;1755;Gooik;1406;De 15 à 64 ans;675;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.3437037
23024;1755;Gooik;1406;De 15 à 64 ans;675;143;UZ Brussel;Jette;0.0888889
23024;1755;Gooik;1406;De 15 à 64 ans;675;176;Algemeen Stedelijk Ziekenhuis;Alost;0.0651852
23024;1755;Gooik;1406;65 ans et plus;624;106;AZ Sint-Maria;Hal;0.3910256
23024;1755;Gooik;1406;65 ans et plus;624;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.4150641
23024;1755;Gooik;1406;65 ans et plus;624;176;Algemeen Stedelijk Ziekenhuis;Alost;0.0592949
23025;1850;Grimbergen;5422;Moins de 15 ans;457;143;UZ Brussel;Jette;0.3719912
23025;1850;Grimbergen;5422;Moins de 15 ans;457;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;0.166302
23025;1850;Grimbergen;5422;Moins de 15 ans;457;204;AZ Jan Portaels;Vilvorde;0.2582057
23025;1850;Grimbergen;5422;De 15 à 64 ans;2522;77;CHU Brugmann;Bruxelles;0.0828707
23025;1850;Grimbergen;5422;De 15 à 64 ans;2522;143;UZ Brussel;Jette;0.277161
23025;1850;Grimbergen;5422;De 15 à 64 ans;2522;204;AZ Jan Portaels;Vilvorde;0.2636796
23025;1850;Grimbergen;5422;De 15 à 64 ans;2522;322;UZ Leuven;Louvain;0.0531324
23025;1850;Grimbergen;5422;65 ans et plus;2443;143;UZ Brussel;Jette;0.3000409
23025;1850;Grimbergen;5422;65 ans et plus;2443;204;AZ Jan Portaels;Vilvorde;0.3974621
23027;1500;Hal;6229;Moins de 15 ans;604;106;AZ Sint-Maria;Hal;0.6639073
23027;1500;Hal;6229;Moins de 15 ans;604;143;UZ Brussel;Jette;0.1572848
23027;1500;Hal;6229;De 15 à 64 ans;2987;106;AZ Sint-Maria;Hal;0.5764982
23027;1500;Hal;6229;De 15 à 64 ans;2987;143;UZ Brussel;Jette;0.134918
23027;1500;Hal;6229;65 ans et plus;2638;106;AZ Sint-Maria;Hal;0.7111448
23027;1500;Hal;6229;65 ans et plus;2638;143;UZ Brussel;Jette;0.0784685
23027;1500;Hal;6229;65 ans et plus;2638;322;UZ Leuven;Louvain;0.0576194
23032;1540;Herne;973;Moins de 15 ans;68;7;CHR de la Haute Senne;Soignies;0.0735294
23032;1540;Herne;973;Moins de 15 ans;68;106;AZ Sint-Maria;Hal;0.4705882
23032;1540;Herne;973;Moins de 15 ans;68;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0735294
23032;1540;Herne;973;Moins de 15 ans;68;143;UZ Brussel;Jette;0.0882353
23032;1540;Herne;973;Moins de 15 ans;68;670;UZ Gent;Gand;0.0882353
23032;1540;Herne;973;De 15 à 64 ans;444;106;AZ Sint-Maria;Hal;0.2432432
23032;1540;Herne;973;De 15 à 64 ans;444;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.1126126
23032;1540;Herne;973;De 15 à 64 ans;444;143;UZ Brussel;Jette;0.0675676
23032;1540;Herne;973;De 15 à 64 ans;444;176;Algemeen Stedelijk Ziekenhuis;Alost;0.2252252
23032;1540;Herne;973;De 15 à 64 ans;444;670;UZ Gent;Gand;0.0630631
23032;1540;Herne;973;65 ans et plus;461;106;AZ Sint-Maria;Hal;0.2299349
23032;1540;Herne;973;65 ans et plus;461;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.1626898
23032;1540;Herne;973;65 ans et plus;461;176;Algemeen Stedelijk Ziekenhuis;Alost;0.3969631
23033;1560;Hoeilaart;1332;Moins de 15 ans;127;111;Cliniques de l'Europe;Uccle;0.1023622
23033;1560;Hoeilaart;1332;Moins de 15 ans;127;143;UZ Brussel;Jette;0.0708661
23033;1560;Hoeilaart;1332;Moins de 15 ans;127;322;UZ Leuven;Louvain;0.3385827
23033;1560;Hoeilaart;1332;Moins de 15 ans;127;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0787402
23033;1560;Hoeilaart;1332;Moins de 15 ans;127;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1574803
23033;1560;Hoeilaart;1332;De 15 à 64 ans;632;108;RZ Heilig Hart;Louvain;0.0601266
23033;1560;Hoeilaart;1332;De 15 à 64 ans;632;111;Cliniques de l'Europe;Uccle;0.2167722
23033;1560;Hoeilaart;1332;De 15 à 64 ans;632;322;UZ Leuven;Louvain;0.2405063
23033;1560;Hoeilaart;1332;De 15 à 64 ans;632;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.085443
23033;1560;Hoeilaart;1332;De 15 à 64 ans;632;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1455696
23033;1560;Hoeilaart;1332;65 ans et plus;573;108;RZ Heilig Hart;Louvain;0.0977312
23033;1560;Hoeilaart;1332;65 ans et plus;573;111;Cliniques de l'Europe;Uccle;0.2565445
23033;1560;Hoeilaart;1332;65 ans et plus;573;322;UZ Leuven;Louvain;0.3246073
23033;1560;Hoeilaart;1332;65 ans et plus;573;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0994764
23038;1910;Kampenhout;1721;Moins de 15 ans;146;108;RZ Heilig Hart;Louvain;0.0547945
23038;1910;Kampenhout;1721;Moins de 15 ans;146;204;AZ Jan Portaels;Vilvorde;0.0890411
23038;1910;Kampenhout;1721;Moins de 15 ans;146;322;UZ Leuven;Louvain;0.3630137
23038;1910;Kampenhout;1721;Moins de 15 ans;146;689;Imelda Ziekenhuis;Bonheiden;0.3013699
23038;1910;Kampenhout;1721;De 15 à 64 ans;901;108;RZ Heilig Hart;Louvain;0.0521643
23038;1910;Kampenhout;1721;De 15 à 64 ans;901;204;AZ Jan Portaels;Vilvorde;0.1120977
23038;1910;Kampenhout;1721;De 15 à 64 ans;901;322;UZ Leuven;Louvain;0.2952275
23038;1910;Kampenhout;1721;De 15 à 64 ans;901;689;Imelda Ziekenhuis;Bonheiden;0.3296337
23038;1910;Kampenhout;1721;65 ans et plus;674;108;RZ Heilig Hart;Louvain;0.0504451
23038;1910;Kampenhout;1721;65 ans et plus;674;204;AZ Jan Portaels;Vilvorde;0.0860534
23038;1910;Kampenhout;1721;65 ans et plus;674;322;UZ Leuven;Louvain;0.2937685
23038;1910;Kampenhout;1721;65 ans et plus;674;689;Imelda Ziekenhuis;Bonheiden;0.4391691
23039;1880;Kapelle-op-den-Bos;1320;Moins de 15 ans;114;26;AZ Sint-Maarten;Malines;0.3508772
23039;1880;Kapelle-op-den-Bos;1320;Moins de 15 ans;114;143;UZ Brussel;Jette;0.1666667
23039;1880;Kapelle-op-den-Bos;1320;Moins de 15 ans;114;204;AZ Jan Portaels;Vilvorde;0.1052632
23039;1880;Kapelle-op-den-Bos;1320;Moins de 15 ans;114;300;UZ Antwerpen;Edegem;0.0526316
23039;1880;Kapelle-op-den-Bos;1320;Moins de 15 ans;114;689;Imelda Ziekenhuis;Bonheiden;0.1491228
23039;1880;Kapelle-op-den-Bos;1320;De 15 à 64 ans;631;26;AZ Sint-Maarten;Malines;0.2694136
23039;1880;Kapelle-op-den-Bos;1320;De 15 à 64 ans;631;104;Sint-Jozefkliniek;Bornem;0.0966719
23039;1880;Kapelle-op-den-Bos;1320;De 15 à 64 ans;631;143;UZ Brussel;Jette;0.1156894
23039;1880;Kapelle-op-den-Bos;1320;De 15 à 64 ans;631;204;AZ Jan Portaels;Vilvorde;0.0855784
23039;1880;Kapelle-op-den-Bos;1320;De 15 à 64 ans;631;300;UZ Antwerpen;Edegem;0.0507132
23039;1880;Kapelle-op-den-Bos;1320;De 15 à 64 ans;631;322;UZ Leuven;Louvain;0.0554675
23039;1880;Kapelle-op-den-Bos;1320;De 15 à 64 ans;631;689;Imelda Ziekenhuis;Bonheiden;0.1030111
23039;1880;Kapelle-op-den-Bos;1320;65 ans et plus;575;26;AZ Sint-Maarten;Malines;0.4313043
23039;1880;Kapelle-op-den-Bos;1320;65 ans et plus;575;104;Sint-Jozefkliniek;Bornem;0.0973913
23039;1880;Kapelle-op-den-Bos;1320;65 ans et plus;575;143;UZ Brussel;Jette;0.0608696
23039;1880;Kapelle-op-den-Bos;1320;65 ans et plus;575;204;AZ Jan Portaels;Vilvorde;0.066087
23039;1880;Kapelle-op-den-Bos;1320;65 ans et plus;575;322;UZ Leuven;Louvain;0.0591304
23039;1880;Kapelle-op-den-Bos;1320;65 ans et plus;575;689;Imelda Ziekenhuis;Bonheiden;0.146087
23044;1770;Liedekerke;2012;Moins de 15 ans;206;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.4417476
23044;1770;Liedekerke;2012;Moins de 15 ans;206;143;UZ Brussel;Jette;0.1213592
23044;1770;Liedekerke;2012;Moins de 15 ans;206;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;0.0776699
23044;1770;Liedekerke;2012;Moins de 15 ans;206;176;Algemeen Stedelijk Ziekenhuis;Alost;0.2087379
23044;1770;Liedekerke;2012;De 15 à 64 ans;962;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.4241164
23044;1770;Liedekerke;2012;De 15 à 64 ans;962;143;UZ Brussel;Jette;0.0779626
23044;1770;Liedekerke;2012;De 15 à 64 ans;962;176;Algemeen Stedelijk Ziekenhuis;Alost;0.2214137
23044;1770;Liedekerke;2012;65 ans et plus;844;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.6315166
23044;1770;Liedekerke;2012;65 ans et plus;844;176;Algemeen Stedelijk Ziekenhuis;Alost;0.235782
23045;1840;Londerzeel;2701;Moins de 15 ans;173;12;AZ Sint-Blasius;Termonde;0.2543353
23045;1840;Londerzeel;2701;Moins de 15 ans;173;26;AZ Sint-Maarten;Malines;0.0578035
23045;1840;Londerzeel;2701;Moins de 15 ans;173;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0578035
23045;1840;Londerzeel;2701;Moins de 15 ans;173;143;UZ Brussel;Jette;0.3352601
23045;1840;Londerzeel;2701;Moins de 15 ans;173;300;UZ Antwerpen;Edegem;0.1560694
