nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;aantal_verblijven_per_ziekenhuis_gemeente_patient;marktaandeel
25037;1390;Graven;1920;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;217;0.1130208
25037;1390;Graven;1920;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;29;0.0151042
25037;1390;Graven;1920;706;Clinique Saint-Luc;Namen;32;0.0166667
25037;1390;Graven;1920;707;CHU Sart Tilman;Luik;6;0.003125
25037;1390;Graven;1920;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;71;0.0369792
25043;1315;Incourt;734;6;CHR Sambre et Meuse;Namen;28;0.0381471
25043;1315;Incourt;734;38;Silva Medical VZW;Watermaal-Bosvoorde;13;0.0177112
25043;1315;Incourt;734;39;CHU UCL Namur;Yvoir;14;0.0190736
25043;1315;Incourt;734;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;273;0.3719346
25043;1315;Incourt;734;87;Iris Ziekenhuizen Zuid;Etterbeek;8;0.0108992
25043;1315;Incourt;734;109;RZ Heilig Hart Tienen;Tienen;8;0.0108992
25043;1315;Incourt;734;111;Europaziekenhuizen;Ukkel;9;0.0122616
25043;1315;Incourt;734;166;CHU UCL Namur;Namen;16;0.0217984
25043;1315;Incourt;734;322;UZ Leuven;Leuven;22;0.0299728
25043;1315;Incourt;734;332;CHIREC - Delta Ziekenhuis;Oudergem;25;0.0340599
25043;1315;Incourt;734;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;64;0.0871935
25043;1315;Incourt;734;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;11;0.0149864
25043;1315;Incourt;734;706;Clinique Saint-Luc;Namen;191;0.260218
25043;1315;Incourt;734;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;19;0.0258856
25044;1460;Itter;1091;7;CHR de la Haute Senne;Zinnik;88;0.0806599
25044;1460;Itter;1091;38;Silva Medical VZW;Watermaal-Bosvoorde;7;0.0064161
25044;1460;Itter;1091;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;12;0.0109991
25044;1460;Itter;1091;76;UMC Sint-Pieter;Brussel;11;0.0100825
25044;1460;Itter;1091;77;UVC Brugmann;Brussel;9;0.0082493
25044;1460;Itter;1091;79;Jules Bordet Instituut;Brussel;14;0.0128323
25044;1460;Itter;1091;87;Iris Ziekenhuizen Zuid;Etterbeek;10;0.0091659
25044;1460;Itter;1091;96;CHU Tivoli;La Louvière;11;0.0100825
25044;1460;Itter;1091;106;AZ Sint-Maria;Halle (Vlaams-Brabant);18;0.0164986
25044;1460;Itter;1091;111;Europaziekenhuizen;Ukkel;16;0.0146654
25044;1460;Itter;1091;143;UZ Brussel;Jette;8;0.0073327
25044;1460;Itter;1091;146;Centres Hospitaliers Jolimont;La Louvière;82;0.0751604
25044;1460;Itter;1091;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;15;0.0137489
25044;1460;Itter;1091;322;UZ Leuven;Leuven;5;0.004583
25044;1460;Itter;1091;332;CHIREC - Delta Ziekenhuis;Oudergem;44;0.04033
25044;1460;Itter;1091;346;Centres Hospitaliers Jolimont;Nijvel;345;0.3162236
25044;1460;Itter;1091;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;41;0.0375802
25044;1460;Itter;1091;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;54;0.0494959
25044;1460;Itter;1091;409;Clinique Notre-Dame de Grâce;Charleroi;9;0.0082493
25044;1460;Itter;1091;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;259;0.2373969
25048;1370;Geldenaken;2010;6;CHR Sambre et Meuse;Namen;119;0.059204
25048;1370;Geldenaken;2010;10;Grand Hôpital de Charleroi;Charleroi;6;0.0029851
25048;1370;Geldenaken;2010;38;Silva Medical VZW;Watermaal-Bosvoorde;31;0.0154229
25048;1370;Geldenaken;2010;39;CHU UCL Namur;Yvoir;11;0.0054726
25048;1370;Geldenaken;2010;42;Centre Hospitalier Bois de l'Abbaye;Seraing;7;0.0034826
25048;1370;Geldenaken;2010;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;429;0.2134328
25048;1370;Geldenaken;2010;76;UMC Sint-Pieter;Brussel;14;0.0069652
25048;1370;Geldenaken;2010;77;UVC Brugmann;Brussel;11;0.0054726
25048;1370;Geldenaken;2010;87;Iris Ziekenhuizen Zuid;Etterbeek;8;0.0039801
25048;1370;Geldenaken;2010;108;RZ Heilig Hart;Leuven;17;0.0084577
25048;1370;Geldenaken;2010;109;RZ Heilig Hart Tienen;Tienen;448;0.2228856
25048;1370;Geldenaken;2010;110;Kliniek Sint-Jan;Brussel;8;0.0039801
25048;1370;Geldenaken;2010;111;Europaziekenhuizen;Ukkel;16;0.0079602
25048;1370;Geldenaken;2010;143;UZ Brussel;Jette;8;0.0039801
25048;1370;Geldenaken;2010;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;9;0.0044776
25048;1370;Geldenaken;2010;152;Centre Hospitalier Chrétien;Luik;26;0.0129353
25048;1370;Geldenaken;2010;166;CHU UCL Namur;Namen;50;0.0248756
25048;1370;Geldenaken;2010;322;UZ Leuven;Leuven;85;0.0422886
25048;1370;Geldenaken;2010;332;CHIREC - Delta Ziekenhuis;Oudergem;45;0.0223881
25048;1370;Geldenaken;2010;371;Ziekenhuis Oost-Limburg;Genk;5;0.0024876
25048;1370;Geldenaken;2010;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;149;0.0741294
25048;1370;Geldenaken;2010;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;29;0.0144279
25048;1370;Geldenaken;2010;412;CHR de la Citadelle;Luik;7;0.0034826
25048;1370;Geldenaken;2010;706;Clinique Saint-Luc;Namen;377;0.1875622
25048;1370;Geldenaken;2010;707;CHU Sart Tilman;Luik;7;0.0034826
25048;1370;Geldenaken;2010;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;37;0.018408
25050;1310;Terhulpen;1008;38;Silva Medical VZW;Watermaal-Bosvoorde;27;0.0267857
25050;1310;Terhulpen;1008;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;366;0.3630952
25050;1310;Terhulpen;1008;76;UMC Sint-Pieter;Brussel;26;0.0257937
25050;1310;Terhulpen;1008;77;UVC Brugmann;Brussel;7;0.0069444
25050;1310;Terhulpen;1008;79;Jules Bordet Instituut;Brussel;8;0.0079365
25050;1310;Terhulpen;1008;87;Iris Ziekenhuizen Zuid;Etterbeek;14;0.0138889
25050;1310;Terhulpen;1008;110;Kliniek Sint-Jan;Brussel;7;0.0069444
25050;1310;Terhulpen;1008;111;Europaziekenhuizen;Ukkel;37;0.0367063
25050;1310;Terhulpen;1008;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;6;0.0059524
25050;1310;Terhulpen;1008;322;UZ Leuven;Leuven;13;0.0128968
25050;1310;Terhulpen;1008;332;CHIREC - Delta Ziekenhuis;Oudergem;109;0.1081349
25050;1310;Terhulpen;1008;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;136;0.1349206
25050;1310;Terhulpen;1008;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;23;0.0228175
25050;1310;Terhulpen;1008;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;178;0.1765873
25068;1435;Mont-Saint-Guibert;1097;6;CHR Sambre et Meuse;Namen;17;0.0154968
25068;1435;Mont-Saint-Guibert;1097;10;Grand Hôpital de Charleroi;Charleroi;5;0.0045579
25068;1435;Mont-Saint-Guibert;1097;38;Silva Medical VZW;Watermaal-Bosvoorde;23;0.0209663
25068;1435;Mont-Saint-Guibert;1097;39;CHU UCL Namur;Yvoir;19;0.01732
25068;1435;Mont-Saint-Guibert;1097;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;723;0.6590702
25068;1435;Mont-Saint-Guibert;1097;77;UVC Brugmann;Brussel;5;0.0045579
25068;1435;Mont-Saint-Guibert;1097;111;Europaziekenhuizen;Ukkel;10;0.0091158
25068;1435;Mont-Saint-Guibert;1097;166;CHU UCL Namur;Namen;15;0.0136737
25068;1435;Mont-Saint-Guibert;1097;322;UZ Leuven;Leuven;9;0.0082042
25068;1435;Mont-Saint-Guibert;1097;332;CHIREC - Delta Ziekenhuis;Oudergem;38;0.0346399
25068;1435;Mont-Saint-Guibert;1097;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;104;0.094804
25068;1435;Mont-Saint-Guibert;1097;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;16;0.0145852
25068;1435;Mont-Saint-Guibert;1097;706;Clinique Saint-Luc;Namen;32;0.0291705
25068;1435;Mont-Saint-Guibert;1097;707;CHU Sart Tilman;Luik;5;0.0045579
25068;1435;Mont-Saint-Guibert;1097;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;35;0.0319052
25072;1400;Nijvel;4708;6;CHR Sambre et Meuse;Namen;6;0.0012744
25072;1400;Nijvel;4708;7;CHR de la Haute Senne;Zinnik;36;0.0076466
25072;1400;Nijvel;4708;10;Grand Hôpital de Charleroi;Charleroi;30;0.0063721
25072;1400;Nijvel;4708;38;Silva Medical VZW;Watermaal-Bosvoorde;41;0.0087086
25072;1400;Nijvel;4708;39;CHU UCL Namur;Yvoir;16;0.0033985
25072;1400;Nijvel;4708;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;220;0.046729
25072;1400;Nijvel;4708;68;CHR de Huy;Hoei;6;0.0012744
25072;1400;Nijvel;4708;76;UMC Sint-Pieter;Brussel;29;0.0061597
25072;1400;Nijvel;4708;77;UVC Brugmann;Brussel;14;0.0029737
25072;1400;Nijvel;4708;79;Jules Bordet Instituut;Brussel;41;0.0087086
25072;1400;Nijvel;4708;87;Iris Ziekenhuizen Zuid;Etterbeek;20;0.0042481
25072;1400;Nijvel;4708;96;CHU Tivoli;La Louvière;99;0.021028
25072;1400;Nijvel;4708;110;Kliniek Sint-Jan;Brussel;12;0.0025489
25072;1400;Nijvel;4708;111;Europaziekenhuizen;Ukkel;28;0.0059473
25072;1400;Nijvel;4708;143;UZ Brussel;Jette;24;0.0050977
25072;1400;Nijvel;4708;146;Centres Hospitaliers Jolimont;La Louvière;559;0.1187341
25072;1400;Nijvel;4708;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;38;0.0080714
25072;1400;Nijvel;4708;166;CHU UCL Namur;Namen;14;0.0029737
25072;1400;Nijvel;4708;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;18;0.0038233
25072;1400;Nijvel;4708;300;UZ Antwerpen;Edegem;5;0.001062
25072;1400;Nijvel;4708;322;UZ Leuven;Leuven;11;0.0023364
25072;1400;Nijvel;4708;325;CHU André Vésale;Montigny-le-Tilleul;31;0.0065845
25072;1400;Nijvel;4708;332;CHIREC - Delta Ziekenhuis;Oudergem;92;0.0195412
25072;1400;Nijvel;4708;346;Centres Hospitaliers Jolimont;Nijvel;2049;0.4352167
25072;1400;Nijvel;4708;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;215;0.0456669
25072;1400;Nijvel;4708;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;224;0.0475786
25072;1400;Nijvel;4708;409;Clinique Notre-Dame de Grâce;Charleroi;79;0.0167799
25072;1400;Nijvel;4708;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;7;0.0014868
25072;1400;Nijvel;4708;706;Clinique Saint-Luc;Namen;10;0.002124
25072;1400;Nijvel;4708;718;CHU Charleroi;Charleroi;26;0.0055225
25072;1400;Nijvel;4708;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;645;0.1370008
25084;1360;Perwijs (Waals-Brabant);1301;6;CHR Sambre et Meuse;Namen;204;0.1568025
25084;1360;Perwijs (Waals-Brabant);1301;10;Grand Hôpital de Charleroi;Charleroi;6;0.0046118
25084;1360;Perwijs (Waals-Brabant);1301;38;Silva Medical VZW;Watermaal-Bosvoorde;29;0.0222905
25084;1360;Perwijs (Waals-Brabant);1301;39;CHU UCL Namur;Yvoir;17;0.0130669
25084;1360;Perwijs (Waals-Brabant);1301;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;327;0.2513451
25084;1360;Perwijs (Waals-Brabant);1301;109;RZ Heilig Hart Tienen;Tienen;10;0.0076864
25084;1360;Perwijs (Waals-Brabant);1301;111;Europaziekenhuizen;Ukkel;9;0.0069178
25084;1360;Perwijs (Waals-Brabant);1301;166;CHU UCL Namur;Namen;82;0.0630284
25084;1360;Perwijs (Waals-Brabant);1301;332;CHIREC - Delta Ziekenhuis;Oudergem;38;0.0292083
25084;1360;Perwijs (Waals-Brabant);1301;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;58;0.0445811
25084;1360;Perwijs (Waals-Brabant);1301;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;11;0.008455
25084;1360;Perwijs (Waals-Brabant);1301;706;Clinique Saint-Luc;Namen;424;0.3259032
25084;1360;Perwijs (Waals-Brabant);1301;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;29;0.0222905
25091;1330;Rixensart;3301;6;CHR Sambre et Meuse;Namen;9;0.0027264
25091;1330;Rixensart;3301;38;Silva Medical VZW;Watermaal-Bosvoorde;97;0.029385
25091;1330;Rixensart;3301;39;CHU UCL Namur;Yvoir;14;0.0042411
25091;1330;Rixensart;3301;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;1783;0.5401394
25091;1330;Rixensart;3301;76;UMC Sint-Pieter;Brussel;46;0.0139352
25091;1330;Rixensart;3301;77;UVC Brugmann;Brussel;26;0.0078764
25091;1330;Rixensart;3301;79;Jules Bordet Instituut;Brussel;40;0.0121175
25091;1330;Rixensart;3301;87;Iris Ziekenhuizen Zuid;Etterbeek;38;0.0115117
25091;1330;Rixensart;3301;96;CHU Tivoli;La Louvière;7;0.0021206
25091;1330;Rixensart;3301;110;Kliniek Sint-Jan;Brussel;20;0.0060588
25091;1330;Rixensart;3301;111;Europaziekenhuizen;Ukkel;82;0.024841
25091;1330;Rixensart;3301;143;UZ Brussel;Jette;14;0.0042411
25091;1330;Rixensart;3301;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;10;0.0030294
25091;1330;Rixensart;3301;166;CHU UCL Namur;Namen;23;0.0069676
25091;1330;Rixensart;3301;322;UZ Leuven;Leuven;11;0.0033323
25091;1330;Rixensart;3301;332;CHIREC - Delta Ziekenhuis;Oudergem;246;0.0745229
25091;1330;Rixensart;3301;346;Centres Hospitaliers Jolimont;Nijvel;9;0.0027264
25091;1330;Rixensart;3301;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;353;0.1069373
25091;1330;Rixensart;3301;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;76;0.0230233
25091;1330;Rixensart;3301;706;Clinique Saint-Luc;Namen;12;0.0036353
25091;1330;Rixensart;3301;718;CHU Charleroi;Charleroi;6;0.0018176
25091;1330;Rixensart;3301;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;318;0.0963344
25105;1480;Tubeke;3934;7;CHR de la Haute Senne;Zinnik;426;0.1082867
25105;1480;Tubeke;3934;38;Silva Medical VZW;Watermaal-Bosvoorde;11;0.0027961
25105;1480;Tubeke;3934;39;CHU UCL Namur;Yvoir;5;0.001271
25105;1480;Tubeke;3934;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;21;0.0053381
25105;1480;Tubeke;3934;76;UMC Sint-Pieter;Brussel;53;0.0134723
25105;1480;Tubeke;3934;77;UVC Brugmann;Brussel;28;0.0071174
25105;1480;Tubeke;3934;79;Jules Bordet Instituut;Brussel;43;0.0109304
25105;1480;Tubeke;3934;87;Iris Ziekenhuizen Zuid;Etterbeek;49;0.0124555
25105;1480;Tubeke;3934;96;CHU Tivoli;La Louvière;33;0.0083884
25105;1480;Tubeke;3934;106;AZ Sint-Maria;Halle (Vlaams-Brabant);724;0.1840366
25105;1480;Tubeke;3934;110;Kliniek Sint-Jan;Brussel;24;0.0061007
25105;1480;Tubeke;3934;111;Europaziekenhuizen;Ukkel;61;0.0155058
25105;1480;Tubeke;3934;143;UZ Brussel;Jette;88;0.0223691
25105;1480;Tubeke;3934;146;Centres Hospitaliers Jolimont;La Louvière;242;0.061515
25105;1480;Tubeke;3934;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;35;0.0088968
25105;1480;Tubeke;3934;176;Algemeen Stedelijk Ziekenhuis;Aalst (Oost-Vlaanderen);5;0.001271
25105;1480;Tubeke;3934;204;AZ Jan Portaels;Vilvoorde;5;0.001271
25105;1480;Tubeke;3934;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;6;0.0015252
25105;1480;Tubeke;3934;322;UZ Leuven;Leuven;17;0.0043213
25105;1480;Tubeke;3934;332;CHIREC - Delta Ziekenhuis;Oudergem;105;0.0266904
25105;1480;Tubeke;3934;346;Centres Hospitaliers Jolimont;Nijvel;803;0.2041179
25105;1480;Tubeke;3934;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;146;0.0371124
25105;1480;Tubeke;3934;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;374;0.0950686
25105;1480;Tubeke;3934;409;Clinique Notre-Dame de Grâce;Charleroi;10;0.0025419
25105;1480;Tubeke;3934;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;5;0.001271
25105;1480;Tubeke;3934;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;5;0.001271
25105;1480;Tubeke;3934;718;CHU Charleroi;Charleroi;7;0.0017794
25105;1480;Tubeke;3934;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;523;0.1329436
25105;1480;Tubeke;3934;724;Centre Hospitalier ÉpiCURA;Saint-Ghislain;11;0.0027961
25107;1495;Villers-la-Ville;1462;6;CHR Sambre et Meuse;Namen;10;0.0068399
25107;1495;Villers-la-Ville;1462;10;Grand Hôpital de Charleroi;Charleroi;63;0.0430917
25107;1495;Villers-la-Ville;1462;38;Silva Medical VZW;Watermaal-Bosvoorde;15;0.0102599
25107;1495;Villers-la-Ville;1462;39;CHU UCL Namur;Yvoir;17;0.0116279
25107;1495;Villers-la-Ville;1462;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;495;0.3385773
25107;1495;Villers-la-Ville;1462;77;UVC Brugmann;Brussel;10;0.0068399
25107;1495;Villers-la-Ville;1462;79;Jules Bordet Instituut;Brussel;9;0.006156
25107;1495;Villers-la-Ville;1462;96;CHU Tivoli;La Louvière;15;0.0102599
25107;1495;Villers-la-Ville;1462;111;Europaziekenhuizen;Ukkel;17;0.0116279
25107;1495;Villers-la-Ville;1462;143;UZ Brussel;Jette;5;0.00342
25107;1495;Villers-la-Ville;1462;146;Centres Hospitaliers Jolimont;La Louvière;24;0.0164159
25107;1495;Villers-la-Ville;1462;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;10;0.0068399
25107;1495;Villers-la-Ville;1462;166;CHU UCL Namur;Namen;20;0.0136799
25107;1495;Villers-la-Ville;1462;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;6;0.004104
25107;1495;Villers-la-Ville;1462;325;CHU André Vésale;Montigny-le-Tilleul;5;0.00342
25107;1495;Villers-la-Ville;1462;332;CHIREC - Delta Ziekenhuis;Oudergem;37;0.0253078
25107;1495;Villers-la-Ville;1462;346;Centres Hospitaliers Jolimont;Nijvel;45;0.0307798
25107;1495;Villers-la-Ville;1462;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;111;0.0759234
25107;1495;Villers-la-Ville;1462;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;41;0.0280438
25107;1495;Villers-la-Ville;1462;409;Clinique Notre-Dame de Grâce;Charleroi;297;0.2031464
25107;1495;Villers-la-Ville;1462;706;Clinique Saint-Luc;Namen;14;0.0095759
25107;1495;Villers-la-Ville;1462;718;CHU Charleroi;Charleroi;16;0.0109439
25107;1495;Villers-la-Ville;1462;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;143;0.0978112
25110;1410;Waterloo;4310;7;CHR de la Haute Senne;Zinnik;9;0.0020882
25110;1410;Waterloo;4310;10;Grand Hôpital de Charleroi;Charleroi;7;0.0016241
25110;1410;Waterloo;4310;38;Silva Medical VZW;Watermaal-Bosvoorde;70;0.0162413
25110;1410;Waterloo;4310;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;113;0.0262181
25110;1410;Waterloo;4310;76;UMC Sint-Pieter;Brussel;49;0.0113689
25110;1410;Waterloo;4310;77;UVC Brugmann;Brussel;34;0.0078886
25110;1410;Waterloo;4310;79;Jules Bordet Instituut;Brussel;82;0.0190255
25110;1410;Waterloo;4310;87;Iris Ziekenhuizen Zuid;Etterbeek;59;0.0136891
25110;1410;Waterloo;4310;96;CHU Tivoli;La Louvière;17;0.0039443
25110;1410;Waterloo;4310;106;AZ Sint-Maria;Halle (Vlaams-Brabant);8;0.0018561
25110;1410;Waterloo;4310;110;Kliniek Sint-Jan;Brussel;22;0.0051044
25110;1410;Waterloo;4310;111;Europaziekenhuizen;Ukkel;407;0.0944316
25110;1410;Waterloo;4310;143;UZ Brussel;Jette;71;0.0164733
25110;1410;Waterloo;4310;146;Centres Hospitaliers Jolimont;La Louvière;15;0.0034803
25110;1410;Waterloo;4310;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;15;0.0034803
25110;1410;Waterloo;4310;166;CHU UCL Namur;Namen;5;0.0011601
25110;1410;Waterloo;4310;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;6;0.0013921
25110;1410;Waterloo;4310;322;UZ Leuven;Leuven;17;0.0039443
25110;1410;Waterloo;4310;332;CHIREC - Delta Ziekenhuis;Oudergem;414;0.0960557
25110;1410;Waterloo;4310;346;Centres Hospitaliers Jolimont;Nijvel;45;0.0104408
25110;1410;Waterloo;4310;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;329;0.0763341
25110;1410;Waterloo;4310;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;200;0.0464037
25110;1410;Waterloo;4310;409;Clinique Notre-Dame de Grâce;Charleroi;7;0.0016241
25110;1410;Waterloo;4310;682;AZ Monica;Antwerpen;5;0.0011601
25110;1410;Waterloo;4310;706;Clinique Saint-Luc;Namen;7;0.0016241
25110;1410;Waterloo;4310;718;CHU Charleroi;Charleroi;6;0.0013921
25110;1410;Waterloo;4310;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;2224;0.5160093
25112;1300;Waver;5076;6;CHR Sambre et Meuse;Namen;31;0.0061072
25112;1300;Waver;5076;10;Grand Hôpital de Charleroi;Charleroi;14;0.0027581
25112;1300;Waver;5076;38;Silva Medical VZW;Watermaal-Bosvoorde;149;0.0293538
25112;1300;Waver;5076;39;CHU UCL Namur;Yvoir;25;0.0049251
25112;1300;Waver;5076;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;3354;0.6607565
25112;1300;Waver;5076;49;AZ Sint-Jan Brugge - Oostende;Brugge;6;0.001182
25112;1300;Waver;5076;76;UMC Sint-Pieter;Brussel;36;0.0070922
25112;1300;Waver;5076;77;UVC Brugmann;Brussel;21;0.0041371
25112;1300;Waver;5076;79;Jules Bordet Instituut;Brussel;20;0.0039401
25112;1300;Waver;5076;87;Iris Ziekenhuizen Zuid;Etterbeek;36;0.0070922
25112;1300;Waver;5076;103;CHR Sambre & Meuse;Sambreville;5;0.000985
25112;1300;Waver;5076;108;RZ Heilig Hart;Leuven;6;0.001182
25112;1300;Waver;5076;110;Kliniek Sint-Jan;Brussel;28;0.0055162
25112;1300;Waver;5076;111;Europaziekenhuizen;Ukkel;53;0.0104413
25112;1300;Waver;5076;143;UZ Brussel;Jette;8;0.001576
25112;1300;Waver;5076;146;Centres Hospitaliers Jolimont;La Louvière;11;0.0021671
25112;1300;Waver;5076;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;7;0.001379
25112;1300;Waver;5076;166;CHU UCL Namur;Namen;46;0.0090623
25112;1300;Waver;5076;300;UZ Antwerpen;Edegem;5;0.000985
25112;1300;Waver;5076;322;UZ Leuven;Leuven;45;0.0088652
25112;1300;Waver;5076;332;CHIREC - Delta Ziekenhuis;Oudergem;222;0.0437352
25112;1300;Waver;5076;346;Centres Hospitaliers Jolimont;Nijvel;9;0.001773
25112;1300;Waver;5076;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;510;0.1004728
25112;1300;Waver;5076;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;67;0.0131994
25112;1300;Waver;5076;412;CHR de la Citadelle;Luik;5;0.000985
25112;1300;Waver;5076;706;Clinique Saint-Luc;Namen;55;0.0108353
25112;1300;Waver;5076;707;CHU Sart Tilman;Luik;6;0.001182
25112;1300;Waver;5076;718;CHU Charleroi;Charleroi;5;0.000985
25112;1300;Waver;5076;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;212;0.0417652
25117;1450;Chastre;980;6;CHR Sambre et Meuse;Namen;41;0.0418367
25117;1450;Chastre;980;10;Grand Hôpital de Charleroi;Charleroi;5;0.005102
25117;1450;Chastre;980;38;Silva Medical VZW;Watermaal-Bosvoorde;27;0.027551
25117;1450;Chastre;980;39;CHU UCL Namur;Yvoir;15;0.0153061
25117;1450;Chastre;980;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;575;0.5867347
25117;1450;Chastre;980;77;UVC Brugmann;Brussel;7;0.0071429
25117;1450;Chastre;980;103;CHR Sambre & Meuse;Sambreville;6;0.0061224
25117;1450;Chastre;980;111;Europaziekenhuizen;Ukkel;9;0.0091837
25117;1450;Chastre;980;146;Centres Hospitaliers Jolimont;La Louvière;7;0.0071429
25117;1450;Chastre;980;166;CHU UCL Namur;Namen;52;0.0530612
25117;1450;Chastre;980;325;CHU André Vésale;Montigny-le-Tilleul;5;0.005102
25117;1450;Chastre;980;332;CHIREC - Delta Ziekenhuis;Oudergem;17;0.0173469
25117;1450;Chastre;980;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;68;0.0693878
25117;1450;Chastre;980;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;12;0.0122449
25117;1450;Chastre;980;409;Clinique Notre-Dame de Grâce;Charleroi;7;0.0071429
25117;1450;Chastre;980;706;Clinique Saint-Luc;Namen;61;0.0622449
25117;1450;Chastre;980;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;30;0.0306122
25118;1357;Hélécine;487;6;CHR Sambre et Meuse;Namen;19;0.0390144
25118;1357;Hélécine;487;42;Centre Hospitalier Bois de l'Abbaye;Seraing;11;0.0225873
25118;1357;Hélécine;487;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;18;0.036961
25118;1357;Hélécine;487;87;Iris Ziekenhuizen Zuid;Etterbeek;6;0.0123203
25118;1357;Hélécine;487;108;RZ Heilig Hart;Leuven;9;0.0184805
25118;1357;Hélécine;487;109;RZ Heilig Hart Tienen;Tienen;205;0.4209446
25118;1357;Hélécine;487;111;Europaziekenhuizen;Ukkel;5;0.0102669
25118;1357;Hélécine;487;152;Centre Hospitalier Chrétien;Luik;41;0.0841889
