code_ins;code_postal;commune_patient;nombre_de_séjours_par_comunne_patient;classe;nombre_de_séjours_par_âge;numéro_agrément_hôpital;dénomination;commune_hôpital;nombre_de_séjours_par_hôpital_comunne_patient_âge;part_de_marché
25005;1320;Beauvechain;1020;De 15 à 64 ans;491;108;RZ Heilig Hart Leuven;Louvain;33;0.0672098
25005;1320;Beauvechain;1020;De 15 à 64 ans;491;109;RZ Tienen;Tirlemont;41;0.0835031
25005;1320;Beauvechain;1020;De 15 à 64 ans;491;111;Cliniques de l'Europe;Uccle;10;0.0203666
25005;1320;Beauvechain;1020;De 15 à 64 ans;491;143;UZ Brussel;Jette;5;0.0101833
25005;1320;Beauvechain;1020;De 15 à 64 ans;491;166;CHU UCL Namur - Site Sainte-Élisabeth;Namur;10;0.0203666
25005;1320;Beauvechain;1020;De 15 à 64 ans;491;322;UZ Leuven;Louvain;102;0.2077393
25005;1320;Beauvechain;1020;De 15 à 64 ans;491;332;CHIREC - Hôpital Delta;Auderghem;44;0.089613
25005;1320;Beauvechain;1020;De 15 à 64 ans;491;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;36;0.0733198
25005;1320;Beauvechain;1020;De 15 à 64 ans;491;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;6;0.01222
25005;1320;Beauvechain;1020;De 15 à 64 ans;491;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;12;0.0244399
25005;1320;Beauvechain;1020;65 ans et plus;483;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;330;0.6832298
25005;1320;Beauvechain;1020;65 ans et plus;483;108;RZ Heilig Hart Leuven;Louvain;6;0.0124224
25005;1320;Beauvechain;1020;65 ans et plus;483;109;RZ Tienen;Tirlemont;12;0.0248447
25005;1320;Beauvechain;1020;65 ans et plus;483;111;Cliniques de l'Europe;Uccle;5;0.010352
25005;1320;Beauvechain;1020;65 ans et plus;483;166;CHU UCL Namur - Site Sainte-Élisabeth;Namur;8;0.0165631
25005;1320;Beauvechain;1020;65 ans et plus;483;204;AZ Jan Portaels;Vilvorde;5;0.010352
25005;1320;Beauvechain;1020;65 ans et plus;483;322;UZ Leuven;Louvain;25;0.0517598
25005;1320;Beauvechain;1020;65 ans et plus;483;332;CHIREC - Hôpital Delta;Auderghem;5;0.010352
25005;1320;Beauvechain;1020;65 ans et plus;483;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;50;0.1035197
25005;1320;Beauvechain;1020;65 ans et plus;483;706;Clinique Saint-Luc;Namur;7;0.0144928
25005;1320;Beauvechain;1020;65 ans et plus;483;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;18;0.0372671
25014;1420;Braine-l'Alleud;5211;Moins de 15 ans;236;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;8;0.0338983
25014;1420;Braine-l'Alleud;5211;Moins de 15 ans;236;77;CHU Brugmann;Bruxelles;5;0.0211864
25014;1420;Braine-l'Alleud;5211;Moins de 15 ans;236;111;Cliniques de l'Europe;Uccle;9;0.0381356
25014;1420;Braine-l'Alleud;5211;Moins de 15 ans;236;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;8;0.0338983
25014;1420;Braine-l'Alleud;5211;Moins de 15 ans;236;332;CHIREC - Hôpital Delta;Auderghem;14;0.059322
25014;1420;Braine-l'Alleud;5211;Moins de 15 ans;236;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;9;0.0381356
25014;1420;Braine-l'Alleud;5211;Moins de 15 ans;236;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;159;0.6737288
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;7;CHR de la Haute Senne;Soignies;6;0.0022866
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;10;Grand Hôpital de Charleroi;Charleroi;10;0.003811
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;93;0.0354421
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;76;CHU Saint-Pierre;Bruxelles;42;0.0160061
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;77;CHU Brugmann;Bruxelles;17;0.0064787
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;79;Institut Jules Bordet;Bruxelles;141;0.0537348
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;87;Hôpitaux Iris Sud;Etterbeek;44;0.0167683
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;96;CHU Tivoli;La Louvière;10;0.003811
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;106;AZ Sint-Maria;Hal (Brabant flamand);10;0.003811
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;110;Clinique Saint-Jean;Bruxelles;14;0.0053354
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;111;Cliniques de l'Europe;Uccle;101;0.0384909
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;143;UZ Brussel;Jette;28;0.0106707
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;13;0.0049543
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;322;UZ Leuven;Louvain;20;0.007622
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;332;CHIREC - Hôpital Delta;Auderghem;173;0.0659299
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nivelles;140;0.0533537
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;115;0.0438262
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;125;0.0476372
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;409;Clinique Notre-Dame de Grâce;Charleroi;8;0.0030488
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;21;0.008003
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;5;0.0019055
25014;1420;Braine-l'Alleud;5211;De 15 à 64 ans;2624;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;1461;0.5567835
25014;1420;Braine-l'Alleud;5211;65 ans et plus;2351;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;97;0.041259
25014;1420;Braine-l'Alleud;5211;65 ans et plus;2351;76;CHU Saint-Pierre;Bruxelles;15;0.0063803
25014;1420;Braine-l'Alleud;5211;65 ans et plus;2351;79;Institut Jules Bordet;Bruxelles;75;0.0319013
25014;1420;Braine-l'Alleud;5211;65 ans et plus;2351;87;Hôpitaux Iris Sud;Etterbeek;10;0.0042535
25014;1420;Braine-l'Alleud;5211;65 ans et plus;2351;106;AZ Sint-Maria;Hal (Brabant flamand);5;0.0021268
25014;1420;Braine-l'Alleud;5211;65 ans et plus;2351;111;Cliniques de l'Europe;Uccle;80;0.0340281
25014;1420;Braine-l'Alleud;5211;65 ans et plus;2351;143;UZ Brussel;Jette;37;0.015738
25014;1420;Braine-l'Alleud;5211;65 ans et plus;2351;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;22;0.0093577
25014;1420;Braine-l'Alleud;5211;65 ans et plus;2351;332;CHIREC - Hôpital Delta;Auderghem;101;0.0429604
25014;1420;Braine-l'Alleud;5211;65 ans et plus;2351;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nivelles;163;0.0693322
25014;1420;Braine-l'Alleud;5211;65 ans et plus;2351;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;173;0.0735857
25014;1420;Braine-l'Alleud;5211;65 ans et plus;2351;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;134;0.056997
25014;1420;Braine-l'Alleud;5211;65 ans et plus;2351;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;11;0.0046789
25014;1420;Braine-l'Alleud;5211;65 ans et plus;2351;689;Imelda Ziekenhuis;Bonheiden;7;0.0029775
25014;1420;Braine-l'Alleud;5211;65 ans et plus;2351;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;7;0.0029775
25014;1420;Braine-l'Alleud;5211;65 ans et plus;2351;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;1384;0.5886857
25015;1440;Braine-le-Château;1455;Moins de 15 ans;58;111;Cliniques de l'Europe;Uccle;9;0.1551724
25015;1440;Braine-le-Château;1455;Moins de 15 ans;58;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;28;0.4827586
25015;1440;Braine-le-Château;1455;De 15 à 64 ans;806;7;CHR de la Haute Senne;Soignies;15;0.0186104
25015;1440;Braine-le-Château;1455;De 15 à 64 ans;806;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;31;0.0384615
25015;1440;Braine-le-Château;1455;De 15 à 64 ans;806;76;CHU Saint-Pierre;Bruxelles;20;0.0248139
25015;1440;Braine-le-Château;1455;De 15 à 64 ans;806;79;Institut Jules Bordet;Bruxelles;32;0.0397022
25015;1440;Braine-le-Château;1455;De 15 à 64 ans;806;87;Hôpitaux Iris Sud;Etterbeek;11;0.0136476
25015;1440;Braine-le-Château;1455;De 15 à 64 ans;806;106;AZ Sint-Maria;Hal (Brabant flamand);40;0.0496278
25015;1440;Braine-le-Château;1455;De 15 à 64 ans;806;111;Cliniques de l'Europe;Uccle;24;0.0297767
25015;1440;Braine-le-Château;1455;De 15 à 64 ans;806;143;UZ Brussel;Jette;6;0.0074442
25015;1440;Braine-le-Château;1455;De 15 à 64 ans;806;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;9;0.0111663
25015;1440;Braine-le-Château;1455;De 15 à 64 ans;806;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;18;0.0223325
25015;1440;Braine-le-Château;1455;De 15 à 64 ans;806;332;CHIREC - Hôpital Delta;Auderghem;57;0.0707196
25015;1440;Braine-le-Château;1455;De 15 à 64 ans;806;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nivelles;113;0.1401985
25015;1440;Braine-le-Château;1455;De 15 à 64 ans;806;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;73;0.0905707
25015;1440;Braine-le-Château;1455;De 15 à 64 ans;806;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;66;0.0818859
25015;1440;Braine-le-Château;1455;De 15 à 64 ans;806;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;7;0.0086849
25015;1440;Braine-le-Château;1455;De 15 à 64 ans;806;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;256;0.3176179
25015;1440;Braine-le-Château;1455;65 ans et plus;591;7;CHR de la Haute Senne;Soignies;30;0.0507614
25015;1440;Braine-le-Château;1455;65 ans et plus;591;79;Institut Jules Bordet;Bruxelles;50;0.0846024
25015;1440;Braine-le-Château;1455;65 ans et plus;591;87;Hôpitaux Iris Sud;Etterbeek;10;0.0169205
25015;1440;Braine-le-Château;1455;65 ans et plus;591;106;AZ Sint-Maria;Hal (Brabant flamand);10;0.0169205
25015;1440;Braine-le-Château;1455;65 ans et plus;591;111;Cliniques de l'Europe;Uccle;19;0.0321489
25015;1440;Braine-le-Château;1455;65 ans et plus;591;143;UZ Brussel;Jette;7;0.0118443
25015;1440;Braine-le-Château;1455;65 ans et plus;591;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;57;0.0964467
25015;1440;Braine-le-Château;1455;65 ans et plus;591;332;CHIREC - Hôpital Delta;Auderghem;11;0.0186125
25015;1440;Braine-le-Château;1455;65 ans et plus;591;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nivelles;124;0.2098139
25015;1440;Braine-le-Château;1455;65 ans et plus;591;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;27;0.0456853
25015;1440;Braine-le-Château;1455;65 ans et plus;591;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;42;0.071066
25015;1440;Braine-le-Château;1455;65 ans et plus;591;409;Clinique Notre-Dame de Grâce;Charleroi;5;0.0084602
25015;1440;Braine-le-Château;1455;65 ans et plus;591;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;5;0.0084602
25015;1440;Braine-le-Château;1455;65 ans et plus;591;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;15;0.0253807
25015;1440;Braine-le-Château;1455;65 ans et plus;591;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;160;0.2707276
25018;1325;Chaumont-Gistoux;1530;Moins de 15 ans;91;6;CHR Sambre & Meuse (site Meuse);Namur;5;0.0549451
25018;1325;Chaumont-Gistoux;1530;Moins de 15 ans;91;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;31;0.3406593
25018;1325;Chaumont-Gistoux;1530;Moins de 15 ans;91;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;44;0.4835165
25018;1325;Chaumont-Gistoux;1530;De 15 à 64 ans;714;6;CHR Sambre & Meuse (site Meuse);Namur;33;0.0462185
25018;1325;Chaumont-Gistoux;1530;De 15 à 64 ans;714;10;Grand Hôpital de Charleroi;Charleroi;8;0.0112045
25018;1325;Chaumont-Gistoux;1530;De 15 à 64 ans;714;39;CHU UCL Namur - Site Godinne;Yvoir;13;0.0182073
25018;1325;Chaumont-Gistoux;1530;De 15 à 64 ans;714;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;351;0.4915966
25018;1325;Chaumont-Gistoux;1530;De 15 à 64 ans;714;79;Institut Jules Bordet;Bruxelles;15;0.0210084
25018;1325;Chaumont-Gistoux;1530;De 15 à 64 ans;714;87;Hôpitaux Iris Sud;Etterbeek;8;0.0112045
25018;1325;Chaumont-Gistoux;1530;De 15 à 64 ans;714;109;RZ Tienen;Tirlemont;8;0.0112045
25018;1325;Chaumont-Gistoux;1530;De 15 à 64 ans;714;111;Cliniques de l'Europe;Uccle;11;0.0154062
25018;1325;Chaumont-Gistoux;1530;De 15 à 64 ans;714;166;CHU UCL Namur - Site Sainte-Élisabeth;Namur;41;0.057423
25018;1325;Chaumont-Gistoux;1530;De 15 à 64 ans;714;322;UZ Leuven;Louvain;6;0.0084034
25018;1325;Chaumont-Gistoux;1530;De 15 à 64 ans;714;332;CHIREC - Hôpital Delta;Auderghem;70;0.0980392
25018;1325;Chaumont-Gistoux;1530;De 15 à 64 ans;714;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;73;0.1022409
25018;1325;Chaumont-Gistoux;1530;De 15 à 64 ans;714;706;Clinique Saint-Luc;Namur;8;0.0112045
25018;1325;Chaumont-Gistoux;1530;De 15 à 64 ans;714;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;32;0.0448179
25018;1325;Chaumont-Gistoux;1530;65 ans et plus;725;6;CHR Sambre & Meuse (site Meuse);Namur;27;0.0372414
25018;1325;Chaumont-Gistoux;1530;65 ans et plus;725;39;CHU UCL Namur - Site Godinne;Yvoir;8;0.0110345
25018;1325;Chaumont-Gistoux;1530;65 ans et plus;725;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;445;0.6137931
25018;1325;Chaumont-Gistoux;1530;65 ans et plus;725;87;Hôpitaux Iris Sud;Etterbeek;6;0.0082759
25018;1325;Chaumont-Gistoux;1530;65 ans et plus;725;111;Cliniques de l'Europe;Uccle;8;0.0110345
25018;1325;Chaumont-Gistoux;1530;65 ans et plus;725;166;CHU UCL Namur - Site Sainte-Élisabeth;Namur;18;0.0248276
25018;1325;Chaumont-Gistoux;1530;65 ans et plus;725;322;UZ Leuven;Louvain;7;0.0096552
25018;1325;Chaumont-Gistoux;1530;65 ans et plus;725;332;CHIREC - Hôpital Delta;Auderghem;38;0.0524138
25018;1325;Chaumont-Gistoux;1530;65 ans et plus;725;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;126;0.1737931
25018;1325;Chaumont-Gistoux;1530;65 ans et plus;725;706;Clinique Saint-Luc;Namur;19;0.0262069
25018;1325;Chaumont-Gistoux;1530;65 ans et plus;725;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;7;0.0096552
25023;1490;Court-Saint-Etienne;1282;Moins de 15 ans;60;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;37;0.6166667
25023;1490;Court-Saint-Etienne;1282;Moins de 15 ans;60;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;6;0.1
25023;1490;Court-Saint-Etienne;1282;De 15 à 64 ans;711;6;CHR Sambre & Meuse (site Meuse);Namur;15;0.021097
25023;1490;Court-Saint-Etienne;1282;De 15 à 64 ans;711;10;Grand Hôpital de Charleroi;Charleroi;9;0.0126582
25023;1490;Court-Saint-Etienne;1282;De 15 à 64 ans;711;39;CHU UCL Namur - Site Godinne;Yvoir;10;0.0140647
25023;1490;Court-Saint-Etienne;1282;De 15 à 64 ans;711;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;452;0.6357243
25023;1490;Court-Saint-Etienne;1282;De 15 à 64 ans;711;79;Institut Jules Bordet;Bruxelles;25;0.0351617
25023;1490;Court-Saint-Etienne;1282;De 15 à 64 ans;711;111;Cliniques de l'Europe;Uccle;7;0.0098453
25023;1490;Court-Saint-Etienne;1282;De 15 à 64 ans;711;166;CHU UCL Namur - Site Sainte-Élisabeth;Namur;6;0.0084388
25023;1490;Court-Saint-Etienne;1282;De 15 à 64 ans;711;322;UZ Leuven;Louvain;15;0.021097
25023;1490;Court-Saint-Etienne;1282;De 15 à 64 ans;711;332;CHIREC - Hôpital Delta;Auderghem;32;0.045007
25023;1490;Court-Saint-Etienne;1282;De 15 à 64 ans;711;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nivelles;13;0.0182841
25023;1490;Court-Saint-Etienne;1282;De 15 à 64 ans;711;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;32;0.045007
25023;1490;Court-Saint-Etienne;1282;De 15 à 64 ans;711;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;12;0.0168776
25023;1490;Court-Saint-Etienne;1282;De 15 à 64 ans;711;409;Clinique Notre-Dame de Grâce;Charleroi;8;0.0112518
25023;1490;Court-Saint-Etienne;1282;De 15 à 64 ans;711;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;39;0.0548523
25023;1490;Court-Saint-Etienne;1282;65 ans et plus;511;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;393;0.7690802
25023;1490;Court-Saint-Etienne;1282;65 ans et plus;511;111;Cliniques de l'Europe;Uccle;6;0.0117417
25023;1490;Court-Saint-Etienne;1282;65 ans et plus;511;166;CHU UCL Namur - Site Sainte-Élisabeth;Namur;7;0.0136986
25023;1490;Court-Saint-Etienne;1282;65 ans et plus;511;332;CHIREC - Hôpital Delta;Auderghem;13;0.0254403
25023;1490;Court-Saint-Etienne;1282;65 ans et plus;511;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nivelles;5;0.0097847
25023;1490;Court-Saint-Etienne;1282;65 ans et plus;511;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;43;0.0841487
25023;1490;Court-Saint-Etienne;1282;65 ans et plus;511;409;Clinique Notre-Dame de Grâce;Charleroi;7;0.0136986
25023;1490;Court-Saint-Etienne;1282;65 ans et plus;511;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;20;0.0391389
25031;1470;Genappe;2110;Moins de 15 ans;76;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;21;0.2763158
25031;1470;Genappe;2110;Moins de 15 ans;76;332;CHIREC - Hôpital Delta;Auderghem;5;0.0657895
25031;1470;Genappe;2110;Moins de 15 ans;76;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nivelles;8;0.1052632
25031;1470;Genappe;2110;Moins de 15 ans;76;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;5;0.0657895
25031;1470;Genappe;2110;Moins de 15 ans;76;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;6;0.0789474
25031;1470;Genappe;2110;Moins de 15 ans;76;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;13;0.1710526
25031;1470;Genappe;2110;De 15 à 64 ans;1111;6;CHR Sambre & Meuse (site Meuse);Namur;14;0.0126013
25031;1470;Genappe;2110;De 15 à 64 ans;1111;10;Grand Hôpital de Charleroi;Charleroi;25;0.0225023
25031;1470;Genappe;2110;De 15 à 64 ans;1111;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;440;0.3960396
25031;1470;Genappe;2110;De 15 à 64 ans;1111;76;CHU Saint-Pierre;Bruxelles;9;0.0081008
25031;1470;Genappe;2110;De 15 à 64 ans;1111;79;Institut Jules Bordet;Bruxelles;37;0.0333033
25031;1470;Genappe;2110;De 15 à 64 ans;1111;87;Hôpitaux Iris Sud;Etterbeek;7;0.0063006
25031;1470;Genappe;2110;De 15 à 64 ans;1111;111;Cliniques de l'Europe;Uccle;26;0.0234023
25031;1470;Genappe;2110;De 15 à 64 ans;1111;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;6;0.0054005
25031;1470;Genappe;2110;De 15 à 64 ans;1111;166;CHU UCL Namur - Site Sainte-Élisabeth;Namur;10;0.0090009
25031;1470;Genappe;2110;De 15 à 64 ans;1111;322;UZ Leuven;Louvain;9;0.0081008
25031;1470;Genappe;2110;De 15 à 64 ans;1111;325;CHU Charleroi - Hôpital André Vésale;Montigny-le-Tilleul;7;0.0063006
25031;1470;Genappe;2110;De 15 à 64 ans;1111;332;CHIREC - Hôpital Delta;Auderghem;55;0.049505
25031;1470;Genappe;2110;De 15 à 64 ans;1111;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nivelles;113;0.1017102
25031;1470;Genappe;2110;De 15 à 64 ans;1111;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;53;0.0477048
25031;1470;Genappe;2110;De 15 à 64 ans;1111;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;38;0.0342034
25031;1470;Genappe;2110;De 15 à 64 ans;1111;409;Clinique Notre-Dame de Grâce;Charleroi;67;0.060306
25031;1470;Genappe;2110;De 15 à 64 ans;1111;706;Clinique Saint-Luc;Namur;6;0.0054005
25031;1470;Genappe;2110;De 15 à 64 ans;1111;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;9;0.0081008
25031;1470;Genappe;2110;De 15 à 64 ans;1111;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;148;0.1332133
25031;1470;Genappe;2110;65 ans et plus;923;10;Grand Hôpital de Charleroi;Charleroi;18;0.0195016
25031;1470;Genappe;2110;65 ans et plus;923;39;CHU UCL Namur - Site Godinne;Yvoir;7;0.007584
25031;1470;Genappe;2110;65 ans et plus;923;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;435;0.4712893
25031;1470;Genappe;2110;65 ans et plus;923;79;Institut Jules Bordet;Bruxelles;22;0.0238353
25031;1470;Genappe;2110;65 ans et plus;923;111;Cliniques de l'Europe;Uccle;32;0.0346696
25031;1470;Genappe;2110;65 ans et plus;923;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;5;0.0054171
25031;1470;Genappe;2110;65 ans et plus;923;322;UZ Leuven;Louvain;10;0.0108342
25031;1470;Genappe;2110;65 ans et plus;923;332;CHIREC - Hôpital Delta;Auderghem;25;0.0270856
25031;1470;Genappe;2110;65 ans et plus;923;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nivelles;136;0.1473456
25031;1470;Genappe;2110;65 ans et plus;923;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;66;0.071506
25031;1470;Genappe;2110;65 ans et plus;923;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;28;0.0303359
25031;1470;Genappe;2110;65 ans et plus;923;409;Clinique Notre-Dame de Grâce;Charleroi;50;0.0541712
25031;1470;Genappe;2110;65 ans et plus;923;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;6;0.0065005
25031;1470;Genappe;2110;65 ans et plus;923;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;62;0.0671723
25037;1390;Grez-Doiceau;1897;Moins de 15 ans;72;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;33;0.4583333
25037;1390;Grez-Doiceau;1897;Moins de 15 ans;72;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;21;0.2916667
25037;1390;Grez-Doiceau;1897;De 15 à 64 ans;895;6;CHR Sambre & Meuse (site Meuse);Namur;44;0.049162
25037;1390;Grez-Doiceau;1897;De 15 à 64 ans;895;10;Grand Hôpital de Charleroi;Charleroi;19;0.0212291
25037;1390;Grez-Doiceau;1897;De 15 à 64 ans;895;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;431;0.4815642
25037;1390;Grez-Doiceau;1897;De 15 à 64 ans;895;76;CHU Saint-Pierre;Bruxelles;14;0.0156425
25037;1390;Grez-Doiceau;1897;De 15 à 64 ans;895;87;Hôpitaux Iris Sud;Etterbeek;14;0.0156425
25037;1390;Grez-Doiceau;1897;De 15 à 64 ans;895;108;RZ Heilig Hart Leuven;Louvain;37;0.0413408
25037;1390;Grez-Doiceau;1897;De 15 à 64 ans;895;109;RZ Tienen;Tirlemont;19;0.0212291
25037;1390;Grez-Doiceau;1897;De 15 à 64 ans;895;110;Clinique Saint-Jean;Bruxelles;6;0.0067039
25037;1390;Grez-Doiceau;1897;De 15 à 64 ans;895;111;Cliniques de l'Europe;Uccle;13;0.0145251
25037;1390;Grez-Doiceau;1897;De 15 à 64 ans;895;166;CHU UCL Namur - Site Sainte-Élisabeth;Namur;35;0.0391061
25037;1390;Grez-Doiceau;1897;De 15 à 64 ans;895;322;UZ Leuven;Louvain;53;0.0592179
25037;1390;Grez-Doiceau;1897;De 15 à 64 ans;895;332;CHIREC - Hôpital Delta;Auderghem;62;0.0692737
25037;1390;Grez-Doiceau;1897;De 15 à 64 ans;895;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;74;0.0826816
25037;1390;Grez-Doiceau;1897;De 15 à 64 ans;895;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;46;0.0513966
25037;1390;Grez-Doiceau;1897;65 ans et plus;930;6;CHR Sambre & Meuse (site Meuse);Namur;10;0.0107527
25037;1390;Grez-Doiceau;1897;65 ans et plus;930;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;531;0.5709677
25037;1390;Grez-Doiceau;1897;65 ans et plus;930;79;Institut Jules Bordet;Bruxelles;17;0.0182796
25037;1390;Grez-Doiceau;1897;65 ans et plus;930;109;RZ Tienen;Tirlemont;5;0.0053763
25037;1390;Grez-Doiceau;1897;65 ans et plus;930;111;Cliniques de l'Europe;Uccle;12;0.0129032
25037;1390;Grez-Doiceau;1897;65 ans et plus;930;166;CHU UCL Namur - Site Sainte-Élisabeth;Namur;26;0.027957
25037;1390;Grez-Doiceau;1897;65 ans et plus;930;322;UZ Leuven;Louvain;75;0.0806452
25037;1390;Grez-Doiceau;1897;65 ans et plus;930;332;CHIREC - Hôpital Delta;Auderghem;43;0.0462366
