code_ins;code_postal;commune_patient;nombre_de_séjours_par_comunne_patient;numéro_agrément_hôpital;dénomination;commune_hôpital;nombre_de_séjours_par_hôpital_comunne_patient;part_de_marché
24104;3080;Tervuren;3416;109;RZ Tienen;Tirlemont;26;0.0076112
24104;3080;Tervuren;3416;110;Clinique Saint-Jean;Bruxelles;32;0.0093677
24104;3080;Tervuren;3416;111;Cliniques de l'Europe;Uccle;128;0.0374707
24104;3080;Tervuren;3416;117;AZ Delta;Roulers;6;0.0017564
24104;3080;Tervuren;3416;126;Onze-Lieve-Vrouw Ziekenhuis;Alost (Flandre orientale);5;0.0014637
24104;3080;Tervuren;3416;143;UZ Brussel;Jette;82;0.0240047
24104;3080;Tervuren;3416;204;AZ Jan Portaels;Vilvorde;114;0.0333724
24104;3080;Tervuren;3416;300;UZ Antwerpen;Edegem;7;0.0020492
24104;3080;Tervuren;3416;322;UZ Leuven;Louvain;1503;0.4399883
24104;3080;Tervuren;3416;332;CHIREC - Hôpital Delta;Auderghem;207;0.0605972
24104;3080;Tervuren;3416;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;531;0.155445
24104;3080;Tervuren;3416;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;16;0.0046838
24104;3080;Tervuren;3416;670;UZ Gent;Gand;8;0.0023419
24104;3080;Tervuren;3416;712;AZ Diest;Diest;13;0.0038056
24104;3080;Tervuren;3416;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;32;0.0093677
24107;3300;Tirlemont;6172;9;Ziekenhuisnetwerk Antwerpen;Anvers;6;0.0009721
24107;3300;Tirlemont;6172;76;CHU Saint-Pierre;Bruxelles;24;0.0038885
24107;3300;Tirlemont;6172;77;CHU Brugmann;Bruxelles;15;0.0024303
24107;3300;Tirlemont;6172;108;RZ Heilig Hart Leuven;Louvain;139;0.0225211
24107;3300;Tirlemont;6172;109;RZ Tienen;Tirlemont;3628;0.5878159
24107;3300;Tirlemont;6172;143;UZ Brussel;Jette;35;0.0056708
24107;3300;Tirlemont;6172;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;7;0.0011342
24107;3300;Tirlemont;6172;204;AZ Jan Portaels;Vilvorde;9;0.0014582
24107;3300;Tirlemont;6172;217;AZ Sint-Elisabeth;Zottegem;5;0.0008101
24107;3300;Tirlemont;6172;243;Jessa Ziekenhuis;Hasselt;100;0.0162022
24107;3300;Tirlemont;6172;322;UZ Leuven;Louvain;1869;0.3028192
24107;3300;Tirlemont;6172;371;Ziekenhuis Oost-Limburg;Genk;54;0.0087492
24107;3300;Tirlemont;6172;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;15;0.0024303
24107;3300;Tirlemont;6172;682;AZ Monica;Anvers;10;0.0016202
24107;3300;Tirlemont;6172;689;Imelda Ziekenhuis;Bonheiden;22;0.0035645
24107;3300;Tirlemont;6172;712;AZ Diest;Diest;31;0.0050227
24107;3300;Tirlemont;6172;714;Sint-Franciscus Ziekenhuis;Heusden-Zolder;7;0.0011342
24107;3300;Tirlemont;6172;715;Sint-Trudo Ziekenhuis;Saint-Trond;131;0.0212249
24109;3120;Tremelo;2733;26;AZ Sint-Maarten;Malines;80;0.0292719
24109;3120;Tremelo;2733;97;Heilig Hart Ziekenhuis - Lier;Lierre;38;0.0139041
24109;3120;Tremelo;2733;99;GZA ziekenhuizen;Anvers;19;0.0069521
24109;3120;Tremelo;2733;104;AZ Rivierenland;Rumst;6;0.0021954
24109;3120;Tremelo;2733;108;RZ Heilig Hart Leuven;Louvain;81;0.0296378
24109;3120;Tremelo;2733;109;RZ Tienen;Tirlemont;216;0.079034
24109;3120;Tremelo;2733;143;UZ Brussel;Jette;31;0.0113428
24109;3120;Tremelo;2733;204;AZ Jan Portaels;Vilvorde;32;0.0117087
24109;3120;Tremelo;2733;243;Jessa Ziekenhuis;Hasselt;5;0.0018295
24109;3120;Tremelo;2733;300;UZ Antwerpen;Edegem;22;0.0080498
24109;3120;Tremelo;2733;308;AZ Herentals;Herentals;15;0.0054885
24109;3120;Tremelo;2733;322;UZ Leuven;Louvain;564;0.2063666
24109;3120;Tremelo;2733;682;AZ Monica;Anvers;32;0.0117087
24109;3120;Tremelo;2733;689;Imelda Ziekenhuis;Bonheiden;1544;0.5649469
24109;3120;Tremelo;2733;712;AZ Diest;Diest;12;0.0043908
24130;3440;Léau;1848;26;AZ Sint-Maarten;Malines;20;0.0108225
24130;3440;Léau;1848;108;RZ Heilig Hart Leuven;Louvain;15;0.0081169
24130;3440;Léau;1848;109;RZ Tienen;Tirlemont;302;0.1634199
24130;3440;Léau;1848;243;Jessa Ziekenhuis;Hasselt;137;0.0741342
24130;3440;Léau;1848;322;UZ Leuven;Louvain;392;0.2121212
24130;3440;Léau;1848;371;Ziekenhuis Oost-Limburg;Genk;19;0.0102814
24130;3440;Léau;1848;689;Imelda Ziekenhuis;Bonheiden;9;0.0048701
24130;3440;Léau;1848;712;AZ Diest;Diest;25;0.0135281
24130;3440;Léau;1848;714;Sint-Franciscus Ziekenhuis;Heusden-Zolder;8;0.004329
24130;3440;Léau;1848;715;Sint-Trudo Ziekenhuis;Saint-Trond;898;0.4859307
24133;3350;Linter;1222;108;RZ Heilig Hart Leuven;Louvain;22;0.0180033
24133;3350;Linter;1222;109;RZ Tienen;Tirlemont;631;0.5163666
24133;3350;Linter;1222;143;UZ Brussel;Jette;11;0.0090016
24133;3350;Linter;1222;243;Jessa Ziekenhuis;Hasselt;47;0.0384615
24133;3350;Linter;1222;322;UZ Leuven;Louvain;274;0.2242226
24133;3350;Linter;1222;371;Ziekenhuis Oost-Limburg;Genk;26;0.0212766
24133;3350;Linter;1222;712;AZ Diest;Diest;9;0.007365
24133;3350;Linter;1222;714;Sint-Franciscus Ziekenhuis;Heusden-Zolder;7;0.0057283
24133;3350;Linter;1222;715;Sint-Trudo Ziekenhuis;Saint-Trond;171;0.1399345
24133;3350;Linter;1222;716;AZ Vesalius;Tongres;5;0.0040917
24134;3270;Montaigu-Zichem;4501;9;Ziekenhuisnetwerk Antwerpen;Anvers;7;0.0015552
24134;3270;Montaigu-Zichem;4501;26;AZ Sint-Maarten;Malines;7;0.0015552
24134;3270;Montaigu-Zichem;4501;63;AZ Turnhout;Turnhout;5;0.0011109
24134;3270;Montaigu-Zichem;4501;79;Institut Jules Bordet;Bruxelles;7;0.0015552
24134;3270;Montaigu-Zichem;4501;97;Heilig Hart Ziekenhuis - Lier;Lierre;14;0.0031104
24134;3270;Montaigu-Zichem;4501;99;GZA ziekenhuizen;Anvers;8;0.0017774
24134;3270;Montaigu-Zichem;4501;102;Heilig Hart Ziekenhuis;Mol;7;0.0015552
24134;3270;Montaigu-Zichem;4501;104;AZ Rivierenland;Rumst;16;0.0035548
24134;3270;Montaigu-Zichem;4501;108;RZ Heilig Hart Leuven;Louvain;75;0.016663
24134;3270;Montaigu-Zichem;4501;109;RZ Tienen;Tirlemont;570;0.1266385
24134;3270;Montaigu-Zichem;4501;243;Jessa Ziekenhuis;Hasselt;331;0.0735392
24134;3270;Montaigu-Zichem;4501;300;UZ Antwerpen;Edegem;9;0.0019996
24134;3270;Montaigu-Zichem;4501;308;AZ Herentals;Herentals;35;0.007776
24134;3270;Montaigu-Zichem;4501;322;UZ Leuven;Louvain;1621;0.3601422
24134;3270;Montaigu-Zichem;4501;371;Ziekenhuis Oost-Limburg;Genk;72;0.0159964
24134;3270;Montaigu-Zichem;4501;682;AZ Monica;Anvers;11;0.0024439
24134;3270;Montaigu-Zichem;4501;689;Imelda Ziekenhuis;Bonheiden;47;0.0104421
24134;3270;Montaigu-Zichem;4501;709;Ziekenhuis Geel;Geel;68;0.0151078
24134;3270;Montaigu-Zichem;4501;712;AZ Diest;Diest;1512;0.3359253
24134;3270;Montaigu-Zichem;4501;714;Sint-Franciscus Ziekenhuis;Heusden-Zolder;7;0.0015552
24134;3270;Montaigu-Zichem;4501;715;Sint-Trudo Ziekenhuis;Saint-Trond;25;0.0055543
24134;3270;Montaigu-Zichem;4501;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;14;0.0031104
24135;3390;Tielt-Winge;2102;26;AZ Sint-Maarten;Malines;9;0.0042816
24135;3390;Tielt-Winge;2102;76;CHU Saint-Pierre;Bruxelles;16;0.0076118
24135;3390;Tielt-Winge;2102;108;RZ Heilig Hart Leuven;Louvain;153;0.0727878
24135;3390;Tielt-Winge;2102;109;RZ Tienen;Tirlemont;624;0.2968601
24135;3390;Tielt-Winge;2102;204;AZ Jan Portaels;Vilvorde;8;0.0038059
24135;3390;Tielt-Winge;2102;243;Jessa Ziekenhuis;Hasselt;34;0.0161751
24135;3390;Tielt-Winge;2102;322;UZ Leuven;Louvain;1000;0.4757374
24135;3390;Tielt-Winge;2102;371;Ziekenhuis Oost-Limburg;Genk;11;0.0052331
24135;3390;Tielt-Winge;2102;689;Imelda Ziekenhuis;Bonheiden;10;0.0047574
24135;3390;Tielt-Winge;2102;712;AZ Diest;Diest;209;0.0994291
24137;3380;Glabbeek;817;99;GZA ziekenhuizen;Anvers;6;0.0073439
24137;3380;Glabbeek;817;108;RZ Heilig Hart Leuven;Louvain;34;0.0416157
24137;3380;Glabbeek;817;109;RZ Tienen;Tirlemont;458;0.5605875
24137;3380;Glabbeek;817;143;UZ Brussel;Jette;6;0.0073439
24137;3380;Glabbeek;817;243;Jessa Ziekenhuis;Hasselt;15;0.0183599
24137;3380;Glabbeek;817;322;UZ Leuven;Louvain;220;0.2692778
24137;3380;Glabbeek;817;371;Ziekenhuis Oost-Limburg;Genk;30;0.0367197
24137;3380;Glabbeek;817;712;AZ Diest;Diest;28;0.0342717
24137;3380;Glabbeek;817;715;Sint-Trudo Ziekenhuis;Saint-Trond;9;0.0110159
25005;1320;Beauvechain;1020;6;CHR Sambre & Meuse (site Meuse);Namur;21;0.0205882
25005;1320;Beauvechain;1020;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;476;0.4666667
25005;1320;Beauvechain;1020;76;CHU Saint-Pierre;Bruxelles;6;0.0058824
25005;1320;Beauvechain;1020;77;CHU Brugmann;Bruxelles;6;0.0058824
25005;1320;Beauvechain;1020;79;Institut Jules Bordet;Bruxelles;5;0.004902
25005;1320;Beauvechain;1020;87;Hôpitaux Iris Sud;Etterbeek;6;0.0058824
25005;1320;Beauvechain;1020;108;RZ Heilig Hart Leuven;Louvain;40;0.0392157
25005;1320;Beauvechain;1020;109;RZ Tienen;Tirlemont;58;0.0568627
25005;1320;Beauvechain;1020;111;Cliniques de l'Europe;Uccle;16;0.0156863
25005;1320;Beauvechain;1020;143;UZ Brussel;Jette;5;0.004902
25005;1320;Beauvechain;1020;166;CHU UCL Namur - Site Sainte-Élisabeth;Namur;18;0.0176471
25005;1320;Beauvechain;1020;204;AZ Jan Portaels;Vilvorde;8;0.0078431
25005;1320;Beauvechain;1020;322;UZ Leuven;Louvain;137;0.1343137
25005;1320;Beauvechain;1020;332;CHIREC - Hôpital Delta;Auderghem;51;0.05
25005;1320;Beauvechain;1020;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;90;0.0882353
25005;1320;Beauvechain;1020;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;8;0.0078431
25005;1320;Beauvechain;1020;706;Clinique Saint-Luc;Namur;8;0.0078431
25005;1320;Beauvechain;1020;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;31;0.0303922
25014;1420;Braine-l'Alleud;5211;7;CHR de la Haute Senne;Soignies;8;0.0015352
25014;1420;Braine-l'Alleud;5211;10;Grand Hôpital de Charleroi;Charleroi;15;0.0028785
25014;1420;Braine-l'Alleud;5211;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;198;0.0379965
25014;1420;Braine-l'Alleud;5211;76;CHU Saint-Pierre;Bruxelles;61;0.011706
25014;1420;Braine-l'Alleud;5211;77;CHU Brugmann;Bruxelles;24;0.0046056
25014;1420;Braine-l'Alleud;5211;79;Institut Jules Bordet;Bruxelles;216;0.0414508
25014;1420;Braine-l'Alleud;5211;87;Hôpitaux Iris Sud;Etterbeek;57;0.0109384
25014;1420;Braine-l'Alleud;5211;96;CHU Tivoli;La Louvière;11;0.0021109
25014;1420;Braine-l'Alleud;5211;106;AZ Sint-Maria;Hal (Brabant flamand);15;0.0028785
25014;1420;Braine-l'Alleud;5211;110;Clinique Saint-Jean;Bruxelles;20;0.003838
25014;1420;Braine-l'Alleud;5211;111;Cliniques de l'Europe;Uccle;190;0.0364613
25014;1420;Braine-l'Alleud;5211;143;UZ Brussel;Jette;67;0.0128574
25014;1420;Braine-l'Alleud;5211;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;37;0.0071004
25014;1420;Braine-l'Alleud;5211;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;8;0.0015352
25014;1420;Braine-l'Alleud;5211;166;CHU UCL Namur - Site Sainte-Élisabeth;Namur;5;0.0009595
25014;1420;Braine-l'Alleud;5211;322;UZ Leuven;Louvain;22;0.0042218
25014;1420;Braine-l'Alleud;5211;332;CHIREC - Hôpital Delta;Auderghem;288;0.0552677
25014;1420;Braine-l'Alleud;5211;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nivelles;305;0.05853
25014;1420;Braine-l'Alleud;5211;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;297;0.0569948
25014;1420;Braine-l'Alleud;5211;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;263;0.0504702
25014;1420;Braine-l'Alleud;5211;409;Clinique Notre-Dame de Grâce;Charleroi;12;0.0023028
25014;1420;Braine-l'Alleud;5211;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;32;0.0061409
25014;1420;Braine-l'Alleud;5211;689;Imelda Ziekenhuis;Bonheiden;7;0.0013433
25014;1420;Braine-l'Alleud;5211;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;12;0.0023028
25014;1420;Braine-l'Alleud;5211;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;3004;0.5764728
25015;1440;Braine-le-Château;1455;7;CHR de la Haute Senne;Soignies;47;0.0323024
25015;1440;Braine-le-Château;1455;10;Grand Hôpital de Charleroi;Charleroi;6;0.0041237
25015;1440;Braine-le-Château;1455;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;33;0.0226804
25015;1440;Braine-le-Château;1455;76;CHU Saint-Pierre;Bruxelles;24;0.0164948
25015;1440;Braine-le-Château;1455;79;Institut Jules Bordet;Bruxelles;82;0.0563574
25015;1440;Braine-le-Château;1455;87;Hôpitaux Iris Sud;Etterbeek;21;0.014433
25015;1440;Braine-le-Château;1455;96;CHU Tivoli;La Louvière;5;0.0034364
25015;1440;Braine-le-Château;1455;106;AZ Sint-Maria;Hal (Brabant flamand);54;0.0371134
25015;1440;Braine-le-Château;1455;111;Cliniques de l'Europe;Uccle;52;0.0357388
25015;1440;Braine-le-Château;1455;143;UZ Brussel;Jette;14;0.009622
25015;1440;Braine-le-Château;1455;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;66;0.0453608
25015;1440;Braine-le-Château;1455;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;20;0.0137457
25015;1440;Braine-le-Château;1455;332;CHIREC - Hôpital Delta;Auderghem;72;0.0494845
25015;1440;Braine-le-Château;1455;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nivelles;238;0.1635739
25015;1440;Braine-le-Château;1455;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;101;0.0694158
25015;1440;Braine-le-Château;1455;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;110;0.0756014
25015;1440;Braine-le-Château;1455;409;Clinique Notre-Dame de Grâce;Charleroi;7;0.004811
25015;1440;Braine-le-Château;1455;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;8;0.0054983
25015;1440;Braine-le-Château;1455;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;22;0.0151203
25015;1440;Braine-le-Château;1455;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;444;0.3051546
25018;1325;Chaumont-Gistoux;1530;6;CHR Sambre & Meuse (site Meuse);Namur;65;0.0424837
25018;1325;Chaumont-Gistoux;1530;10;Grand Hôpital de Charleroi;Charleroi;8;0.0052288
25018;1325;Chaumont-Gistoux;1530;39;CHU UCL Namur - Site Godinne;Yvoir;21;0.0137255
25018;1325;Chaumont-Gistoux;1530;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;827;0.5405229
25018;1325;Chaumont-Gistoux;1530;76;CHU Saint-Pierre;Bruxelles;8;0.0052288
25018;1325;Chaumont-Gistoux;1530;79;Institut Jules Bordet;Bruxelles;16;0.0104575
25018;1325;Chaumont-Gistoux;1530;87;Hôpitaux Iris Sud;Etterbeek;14;0.0091503
25018;1325;Chaumont-Gistoux;1530;109;RZ Tienen;Tirlemont;9;0.0058824
25018;1325;Chaumont-Gistoux;1530;110;Clinique Saint-Jean;Bruxelles;6;0.0039216
25018;1325;Chaumont-Gistoux;1530;111;Cliniques de l'Europe;Uccle;19;0.0124183
25018;1325;Chaumont-Gistoux;1530;166;CHU UCL Namur - Site Sainte-Élisabeth;Namur;60;0.0392157
25018;1325;Chaumont-Gistoux;1530;322;UZ Leuven;Louvain;13;0.0084967
25018;1325;Chaumont-Gistoux;1530;332;CHIREC - Hôpital Delta;Auderghem;112;0.0732026
25018;1325;Chaumont-Gistoux;1530;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;243;0.1588235
25018;1325;Chaumont-Gistoux;1530;706;Clinique Saint-Luc;Namur;27;0.0176471
25018;1325;Chaumont-Gistoux;1530;707;CHU Sart Tilman;Liège;5;0.003268
25018;1325;Chaumont-Gistoux;1530;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;41;0.0267974
25023;1490;Court-Saint-Etienne;1282;6;CHR Sambre & Meuse (site Meuse);Namur;21;0.0163807
25023;1490;Court-Saint-Etienne;1282;10;Grand Hôpital de Charleroi;Charleroi;11;0.0085803
25023;1490;Court-Saint-Etienne;1282;39;CHU UCL Namur - Site Godinne;Yvoir;13;0.0101404
25023;1490;Court-Saint-Etienne;1282;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;882;0.6879875
25023;1490;Court-Saint-Etienne;1282;79;Institut Jules Bordet;Bruxelles;25;0.0195008
25023;1490;Court-Saint-Etienne;1282;87;Hôpitaux Iris Sud;Etterbeek;5;0.0039002
25023;1490;Court-Saint-Etienne;1282;111;Cliniques de l'Europe;Uccle;13;0.0101404
25023;1490;Court-Saint-Etienne;1282;166;CHU UCL Namur - Site Sainte-Élisabeth;Namur;14;0.0109204
25023;1490;Court-Saint-Etienne;1282;322;UZ Leuven;Louvain;15;0.0117005
25023;1490;Court-Saint-Etienne;1282;332;CHIREC - Hôpital Delta;Auderghem;48;0.0374415
25023;1490;Court-Saint-Etienne;1282;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nivelles;18;0.0140406
25023;1490;Court-Saint-Etienne;1282;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;81;0.0631825
25023;1490;Court-Saint-Etienne;1282;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;16;0.0124805
25023;1490;Court-Saint-Etienne;1282;409;Clinique Notre-Dame de Grâce;Charleroi;16;0.0124805
25023;1490;Court-Saint-Etienne;1282;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;63;0.049142
25031;1470;Genappe;2110;6;CHR Sambre & Meuse (site Meuse);Namur;19;0.0090047
25031;1470;Genappe;2110;10;Grand Hôpital de Charleroi;Charleroi;45;0.021327
25031;1470;Genappe;2110;39;CHU UCL Namur - Site Godinne;Yvoir;10;0.0047393
25031;1470;Genappe;2110;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;896;0.4246445
25031;1470;Genappe;2110;76;CHU Saint-Pierre;Bruxelles;12;0.0056872
25031;1470;Genappe;2110;79;Institut Jules Bordet;Bruxelles;59;0.0279621
25031;1470;Genappe;2110;87;Hôpitaux Iris Sud;Etterbeek;10;0.0047393
25031;1470;Genappe;2110;111;Cliniques de l'Europe;Uccle;60;0.028436
25031;1470;Genappe;2110;143;UZ Brussel;Jette;7;0.0033175
25031;1470;Genappe;2110;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;11;0.0052133
25031;1470;Genappe;2110;166;CHU UCL Namur - Site Sainte-Élisabeth;Namur;13;0.0061611
25031;1470;Genappe;2110;322;UZ Leuven;Louvain;22;0.0104265
25031;1470;Genappe;2110;325;CHU Charleroi - Hôpital André Vésale;Montigny-le-Tilleul;7;0.0033175
25031;1470;Genappe;2110;332;CHIREC - Hôpital Delta;Auderghem;85;0.0402844
25031;1470;Genappe;2110;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nivelles;257;0.1218009
25031;1470;Genappe;2110;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;124;0.0587678
25031;1470;Genappe;2110;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;66;0.0312796
25031;1470;Genappe;2110;409;Clinique Notre-Dame de Grâce;Charleroi;117;0.0554502
25031;1470;Genappe;2110;706;Clinique Saint-Luc;Namur;8;0.0037915
25031;1470;Genappe;2110;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;21;0.0099526
25031;1470;Genappe;2110;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;223;0.1056872
25037;1390;Grez-Doiceau;1897;6;CHR Sambre & Meuse (site Meuse);Namur;54;0.028466
25037;1390;Grez-Doiceau;1897;10;Grand Hôpital de Charleroi;Charleroi;20;0.010543
25037;1390;Grez-Doiceau;1897;39;CHU UCL Namur - Site Godinne;Yvoir;9;0.0047443
25037;1390;Grez-Doiceau;1897;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;995;0.5245124
25037;1390;Grez-Doiceau;1897;76;CHU Saint-Pierre;Bruxelles;15;0.0079072
25037;1390;Grez-Doiceau;1897;79;Institut Jules Bordet;Bruxelles;19;0.0100158
25037;1390;Grez-Doiceau;1897;87;Hôpitaux Iris Sud;Etterbeek;16;0.0084344
25037;1390;Grez-Doiceau;1897;108;RZ Heilig Hart Leuven;Louvain;42;0.0221402
25037;1390;Grez-Doiceau;1897;109;RZ Tienen;Tirlemont;24;0.0126516
25037;1390;Grez-Doiceau;1897;110;Clinique Saint-Jean;Bruxelles;9;0.0047443
25037;1390;Grez-Doiceau;1897;111;Cliniques de l'Europe;Uccle;26;0.0137059
25037;1390;Grez-Doiceau;1897;166;CHU UCL Namur - Site Sainte-Élisabeth;Namur;61;0.032156
25037;1390;Grez-Doiceau;1897;322;UZ Leuven;Louvain;131;0.0690564
25037;1390;Grez-Doiceau;1897;332;CHIREC - Hôpital Delta;Auderghem;107;0.0564048
25037;1390;Grez-Doiceau;1897;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;239;0.1259884
25037;1390;Grez-Doiceau;1897;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;24;0.0126516
25037;1390;Grez-Doiceau;1897;706;Clinique Saint-Luc;Namur;20;0.010543
25037;1390;Grez-Doiceau;1897;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;57;0.0300474
25043;1315;Incourt;750;6;CHR Sambre & Meuse (site Meuse);Namur;54;0.072
25043;1315;Incourt;750;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;294;0.392
25043;1315;Incourt;750;76;CHU Saint-Pierre;Bruxelles;7;0.0093333
25043;1315;Incourt;750;87;Hôpitaux Iris Sud;Etterbeek;5;0.0066667
25043;1315;Incourt;750;109;RZ Tienen;Tirlemont;21;0.028
25043;1315;Incourt;750;111;Cliniques de l'Europe;Uccle;7;0.0093333
25043;1315;Incourt;750;166;CHU UCL Namur - Site Sainte-Élisabeth;Namur;22;0.0293333
25043;1315;Incourt;750;322;UZ Leuven;Louvain;23;0.0306667
25043;1315;Incourt;750;332;CHIREC - Hôpital Delta;Auderghem;31;0.0413333
25043;1315;Incourt;750;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;43;0.0573333
25043;1315;Incourt;750;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;10;0.0133333
25043;1315;Incourt;750;706;Clinique Saint-Luc;Namur;202;0.2693333
25043;1315;Incourt;750;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;7;0.0093333
25044;1460;Ittre;903;7;CHR de la Haute Senne;Soignies;82;0.0908084
25044;1460;Ittre;903;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;13;0.0143965
25044;1460;Ittre;903;76;CHU Saint-Pierre;Bruxelles;9;0.0099668
25044;1460;Ittre;903;77;CHU Brugmann;Bruxelles;6;0.0066445
25044;1460;Ittre;903;79;Institut Jules Bordet;Bruxelles;18;0.0199336
25044;1460;Ittre;903;87;Hôpitaux Iris Sud;Etterbeek;5;0.0055371
25044;1460;Ittre;903;106;AZ Sint-Maria;Hal (Brabant flamand);16;0.0177187
25044;1460;Ittre;903;111;Cliniques de l'Europe;Uccle;40;0.0442968
25044;1460;Ittre;903;143;UZ Brussel;Jette;5;0.0055371
25044;1460;Ittre;903;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;121;0.1339978
25044;1460;Ittre;903;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Mons;7;0.0077519
25044;1460;Ittre;903;332;CHIREC - Hôpital Delta;Auderghem;52;0.0575858
25044;1460;Ittre;903;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nivelles;220;0.2436323
25044;1460;Ittre;903;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;67;0.0741971
25044;1460;Ittre;903;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;48;0.0531561
25044;1460;Ittre;903;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;165;0.1827243
25048;1370;Jodoigne;1893;6;CHR Sambre & Meuse (site Meuse);Namur;142;0.0750132
25048;1370;Jodoigne;1893;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;455;0.2403592
25048;1370;Jodoigne;1893;76;CHU Saint-Pierre;Bruxelles;10;0.0052826
25048;1370;Jodoigne;1893;79;Institut Jules Bordet;Bruxelles;17;0.0089805
25048;1370;Jodoigne;1893;103;CHR Sambre & Meuse (site Sambre);Sambreville;7;0.0036978
25048;1370;Jodoigne;1893;108;RZ Heilig Hart Leuven;Louvain;19;0.010037
25048;1370;Jodoigne;1893;109;RZ Tienen;Tirlemont;399;0.2107765
25048;1370;Jodoigne;1893;110;Clinique Saint-Jean;Bruxelles;5;0.0026413
25048;1370;Jodoigne;1893;111;Cliniques de l'Europe;Uccle;18;0.0095087
25048;1370;Jodoigne;1893;152;Groupe santé CHC - Cliniques MontLégia et Waremme;Liège;5;0.0026413
25048;1370;Jodoigne;1893;166;CHU UCL Namur - Site Sainte-Élisabeth;Namur;75;0.0396197
25048;1370;Jodoigne;1893;322;UZ Leuven;Louvain;132;0.0697306
25048;1370;Jodoigne;1893;332;CHIREC - Hôpital Delta;Auderghem;58;0.0306392
25048;1370;Jodoigne;1893;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;135;0.0713154
25048;1370;Jodoigne;1893;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;38;0.020074
25048;1370;Jodoigne;1893;412;CHR de la Citadelle;Liège;6;0.0031696
