nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;aantal_verblijven_per_ziekenhuis_gemeente_patient;marktaandeel
21009;1050;Elsene;8277;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;611;0.073819
21009;1050;Elsene;8277;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;398;0.0480851
21009;1050;Elsene;8277;410;Centre Hospitalier ÉpiCURA - Sites d'Hornu et de Baudour;Saint-Ghislain;9;0.0010874
21009;1050;Elsene;8277;412;CHR de la Citadelle;Luik;6;0.0007249
21009;1050;Elsene;8277;670;UZ Gent;Gent;6;0.0007249
21009;1050;Elsene;8277;682;AZ Monica;Antwerpen;5;0.0006041
21009;1050;Elsene;8277;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;207;0.0250091
21010;1090;Jette;5558;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;6;0.0010795
21010;1090;Jette;5558;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;6;0.0010795
21010;1090;Jette;5558;76;UMC Sint-Pieter;Brussel;334;0.0600936
21010;1090;Jette;5558;77;UVC Brugmann;Brussel;985;0.177222
21010;1090;Jette;5558;79;Jules Bordet Instituut;Brussel;177;0.031846
21010;1090;Jette;5558;87;Iris Ziekenhuizen Zuid;Etterbeek;171;0.0307665
21010;1090;Jette;5558;104;AZ Rivierenland;Rumst;8;0.0014394
21010;1090;Jette;5558;106;AZ Sint-Maria;Halle (Vlaams-Brabant);14;0.0025189
21010;1090;Jette;5558;110;Kliniek Sint-Jan;Brussel;356;0.0640518
21010;1090;Jette;5558;111;Europaziekenhuizen;Ukkel;130;0.0233897
21010;1090;Jette;5558;126;Onze-Lieve-Vrouw Ziekenhuis;Aalst (Oost-Vlaanderen);17;0.0030587
21010;1090;Jette;5558;143;UZ Brussel;Jette;1407;0.2531486
21010;1090;Jette;5558;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;99;0.0178122
21010;1090;Jette;5558;176;Algemeen Stedelijk Ziekenhuis AV;Aalst (Oost-Vlaanderen);31;0.0055775
21010;1090;Jette;5558;204;AZ Jan Portaels;Vilvoorde;43;0.0077366
21010;1090;Jette;5558;300;UZ Antwerpen;Edegem;6;0.0010795
21010;1090;Jette;5558;322;UZ Leuven;Leuven;50;0.008996
21010;1090;Jette;5558;332;CHIREC - Delta Ziekenhuis;Oudergem;265;0.047679
21010;1090;Jette;5558;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;226;0.0406621
21010;1090;Jette;5558;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;386;0.0694494
21010;1090;Jette;5558;550;AZ Glorieux;Ronse;5;0.0008996
21010;1090;Jette;5558;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;775;0.1394386
21011;1081;Koekelberg;2366;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;14;0.0059172
21011;1081;Koekelberg;2366;76;UMC Sint-Pieter;Brussel;186;0.0786137
21011;1081;Koekelberg;2366;77;UVC Brugmann;Brussel;197;0.0832629
21011;1081;Koekelberg;2366;79;Jules Bordet Instituut;Brussel;134;0.0566357
21011;1081;Koekelberg;2366;87;Iris Ziekenhuizen Zuid;Etterbeek;87;0.0367709
21011;1081;Koekelberg;2366;110;Kliniek Sint-Jan;Brussel;298;0.125951
21011;1081;Koekelberg;2366;111;Europaziekenhuizen;Ukkel;32;0.0135249
21011;1081;Koekelberg;2366;126;Onze-Lieve-Vrouw Ziekenhuis;Aalst (Oost-Vlaanderen);18;0.0076078
21011;1081;Koekelberg;2366;143;UZ Brussel;Jette;373;0.15765
21011;1081;Koekelberg;2366;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;38;0.0160609
21011;1081;Koekelberg;2366;176;Algemeen Stedelijk Ziekenhuis AV;Aalst (Oost-Vlaanderen);5;0.0021133
21011;1081;Koekelberg;2366;322;UZ Leuven;Leuven;22;0.0092984
21011;1081;Koekelberg;2366;332;CHIREC - Delta Ziekenhuis;Oudergem;135;0.0570583
21011;1081;Koekelberg;2366;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;125;0.0528318
21011;1081;Koekelberg;2366;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;257;0.1086221
21011;1081;Koekelberg;2366;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;408;0.1724429
21012;1080;Sint-Jans-Molenbeek;9981;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;6;0.0006011
21012;1080;Sint-Jans-Molenbeek;9981;12;AZ Sint-Blasius;Dendermonde;13;0.0013025
21012;1080;Sint-Jans-Molenbeek;9981;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;9;0.0009017
21012;1080;Sint-Jans-Molenbeek;9981;76;UMC Sint-Pieter;Brussel;1204;0.1206292
21012;1080;Sint-Jans-Molenbeek;9981;77;UVC Brugmann;Brussel;716;0.0717363
21012;1080;Sint-Jans-Molenbeek;9981;79;Jules Bordet Instituut;Brussel;539;0.0540026
21012;1080;Sint-Jans-Molenbeek;9981;87;Iris Ziekenhuizen Zuid;Etterbeek;574;0.0575093
21012;1080;Sint-Jans-Molenbeek;9981;104;AZ Rivierenland;Rumst;10;0.0010019
21012;1080;Sint-Jans-Molenbeek;9981;106;AZ Sint-Maria;Halle (Vlaams-Brabant);17;0.0017032
21012;1080;Sint-Jans-Molenbeek;9981;108;RZ Heilig Hart Leuven;Leuven;6;0.0006011
21012;1080;Sint-Jans-Molenbeek;9981;110;Kliniek Sint-Jan;Brussel;871;0.0872658
21012;1080;Sint-Jans-Molenbeek;9981;111;Europaziekenhuizen;Ukkel;182;0.0182346
21012;1080;Sint-Jans-Molenbeek;9981;126;Onze-Lieve-Vrouw Ziekenhuis;Aalst (Oost-Vlaanderen);51;0.0051097
21012;1080;Sint-Jans-Molenbeek;9981;143;UZ Brussel;Jette;934;0.0935778
21012;1080;Sint-Jans-Molenbeek;9981;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;225;0.0225428
21012;1080;Sint-Jans-Molenbeek;9981;176;Algemeen Stedelijk Ziekenhuis AV;Aalst (Oost-Vlaanderen);9;0.0009017
21012;1080;Sint-Jans-Molenbeek;9981;204;AZ Jan Portaels;Vilvoorde;33;0.0033063
21012;1080;Sint-Jans-Molenbeek;9981;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Bergen;6;0.0006011
21012;1080;Sint-Jans-Molenbeek;9981;300;UZ Antwerpen;Edegem;6;0.0006011
21012;1080;Sint-Jans-Molenbeek;9981;322;UZ Leuven;Leuven;70;0.0070133
21012;1080;Sint-Jans-Molenbeek;9981;332;CHIREC - Delta Ziekenhuis;Oudergem;537;0.0538022
21012;1080;Sint-Jans-Molenbeek;9981;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nijvel;15;0.0015029
21012;1080;Sint-Jans-Molenbeek;9981;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;448;0.0448853
21012;1080;Sint-Jans-Molenbeek;9981;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;1482;0.1484821
21012;1080;Sint-Jans-Molenbeek;9981;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);7;0.0007013
21012;1080;Sint-Jans-Molenbeek;9981;682;AZ Monica;Antwerpen;7;0.0007013
21012;1080;Sint-Jans-Molenbeek;9981;689;Imelda Ziekenhuis;Bonheiden;7;0.0007013
21012;1080;Sint-Jans-Molenbeek;9981;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;1928;0.193167
21013;1060;Sint-Gillis;4831;39;CHU UCL Namur - Site Godinne;Yvoir;9;0.001863
21013;1060;Sint-Gillis;4831;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;8;0.001656
21013;1060;Sint-Gillis;4831;76;UMC Sint-Pieter;Brussel;1457;0.3015939
21013;1060;Sint-Gillis;4831;77;UVC Brugmann;Brussel;88;0.0182157
21013;1060;Sint-Gillis;4831;79;Jules Bordet Instituut;Brussel;473;0.0979093
21013;1060;Sint-Gillis;4831;87;Iris Ziekenhuizen Zuid;Etterbeek;780;0.1614573
21013;1060;Sint-Gillis;4831;106;AZ Sint-Maria;Halle (Vlaams-Brabant);8;0.001656
21013;1060;Sint-Gillis;4831;110;Kliniek Sint-Jan;Brussel;149;0.0308425
21013;1060;Sint-Gillis;4831;111;Europaziekenhuizen;Ukkel;332;0.0687228
21013;1060;Sint-Gillis;4831;143;UZ Brussel;Jette;114;0.0235976
21013;1060;Sint-Gillis;4831;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;34;0.0070379
21013;1060;Sint-Gillis;4831;204;AZ Jan Portaels;Vilvoorde;9;0.001863
21013;1060;Sint-Gillis;4831;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Bergen;6;0.001242
21013;1060;Sint-Gillis;4831;290;AZ Sint-Lucas;Gent;9;0.001863
21013;1060;Sint-Gillis;4831;322;UZ Leuven;Leuven;29;0.0060029
21013;1060;Sint-Gillis;4831;332;CHIREC - Delta Ziekenhuis;Oudergem;435;0.0900435
21013;1060;Sint-Gillis;4831;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;308;0.0637549
21013;1060;Sint-Gillis;4831;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;362;0.0749327
21013;1060;Sint-Gillis;4831;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;5;0.001035
21013;1060;Sint-Gillis;4831;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;160;0.0331194
21014;1210;Sint-Joost-ten-Node;2454;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;5;0.0020375
21014;1210;Sint-Joost-ten-Node;2454;76;UMC Sint-Pieter;Brussel;250;0.1018745
21014;1210;Sint-Joost-ten-Node;2454;77;UVC Brugmann;Brussel;134;0.0546047
21014;1210;Sint-Joost-ten-Node;2454;79;Jules Bordet Instituut;Brussel;145;0.0590872
21014;1210;Sint-Joost-ten-Node;2454;87;Iris Ziekenhuizen Zuid;Etterbeek;98;0.0399348
21014;1210;Sint-Joost-ten-Node;2454;106;AZ Sint-Maria;Halle (Vlaams-Brabant);5;0.0020375
21014;1210;Sint-Joost-ten-Node;2454;108;RZ Heilig Hart Leuven;Leuven;9;0.0036675
21014;1210;Sint-Joost-ten-Node;2454;110;Kliniek Sint-Jan;Brussel;871;0.3549307
21014;1210;Sint-Joost-ten-Node;2454;111;Europaziekenhuizen;Ukkel;217;0.0884271
21014;1210;Sint-Joost-ten-Node;2454;126;Onze-Lieve-Vrouw Ziekenhuis;Aalst (Oost-Vlaanderen);8;0.00326
21014;1210;Sint-Joost-ten-Node;2454;143;UZ Brussel;Jette;60;0.0244499
21014;1210;Sint-Joost-ten-Node;2454;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;49;0.0199674
21014;1210;Sint-Joost-ten-Node;2454;204;AZ Jan Portaels;Vilvoorde;17;0.0069275
21014;1210;Sint-Joost-ten-Node;2454;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Bergen;8;0.00326
21014;1210;Sint-Joost-ten-Node;2454;322;UZ Leuven;Leuven;32;0.0130399
21014;1210;Sint-Joost-ten-Node;2454;332;CHIREC - Delta Ziekenhuis;Oudergem;106;0.0431948
21014;1210;Sint-Joost-ten-Node;2454;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;251;0.102282
21014;1210;Sint-Joost-ten-Node;2454;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;81;0.0330073
21014;1210;Sint-Joost-ten-Node;2454;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;66;0.0268949
21015;1030;Schaarbeek;12729;6;CHR Sambre & Meuse (site Meuse);Namen;5;0.0003928
21015;1030;Schaarbeek;12729;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;10;0.0007856
21015;1030;Schaarbeek;12729;10;Grand Hôpital de Charleroi;Charleroi;6;0.0004714
21015;1030;Schaarbeek;12729;17;AZ Maria Middelares;Gent;6;0.0004714
21015;1030;Schaarbeek;12729;39;CHU UCL Namur - Site Godinne;Yvoir;5;0.0003928
21015;1030;Schaarbeek;12729;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;33;0.0025925
21015;1030;Schaarbeek;12729;76;UMC Sint-Pieter;Brussel;916;0.0719617
21015;1030;Schaarbeek;12729;77;UVC Brugmann;Brussel;1680;0.1319821
21015;1030;Schaarbeek;12729;79;Jules Bordet Instituut;Brussel;685;0.0538141
21015;1030;Schaarbeek;12729;87;Iris Ziekenhuizen Zuid;Etterbeek;544;0.0427371
21015;1030;Schaarbeek;12729;96;CHU Tivoli;La Louvière;6;0.0004714
21015;1030;Schaarbeek;12729;104;AZ Rivierenland;Rumst;13;0.0010213
21015;1030;Schaarbeek;12729;106;AZ Sint-Maria;Halle (Vlaams-Brabant);14;0.0010999
21015;1030;Schaarbeek;12729;108;RZ Heilig Hart Leuven;Leuven;8;0.0006285
21015;1030;Schaarbeek;12729;110;Kliniek Sint-Jan;Brussel;2475;0.1944379
21015;1030;Schaarbeek;12729;111;Europaziekenhuizen;Ukkel;1661;0.1304894
21015;1030;Schaarbeek;12729;117;AZ Delta;Roeselare;8;0.0006285
21015;1030;Schaarbeek;12729;126;Onze-Lieve-Vrouw Ziekenhuis;Aalst (Oost-Vlaanderen);15;0.0011784
21015;1030;Schaarbeek;12729;143;UZ Brussel;Jette;351;0.0275748
21015;1030;Schaarbeek;12729;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;219;0.0172048
21015;1030;Schaarbeek;12729;166;CHU UCL Namur - Site Sainte-Élisabeth;Namen;5;0.0003928
21015;1030;Schaarbeek;12729;176;Algemeen Stedelijk Ziekenhuis AV;Aalst (Oost-Vlaanderen);18;0.0014141
21015;1030;Schaarbeek;12729;204;AZ Jan Portaels;Vilvoorde;105;0.0082489
21015;1030;Schaarbeek;12729;243;Jessa Ziekenhuis;Hasselt;8;0.0006285
21015;1030;Schaarbeek;12729;300;UZ Antwerpen;Edegem;6;0.0004714
21015;1030;Schaarbeek;12729;322;UZ Leuven;Leuven;184;0.0144552
21015;1030;Schaarbeek;12729;332;CHIREC - Delta Ziekenhuis;Oudergem;1293;0.1015791
21015;1030;Schaarbeek;12729;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nijvel;5;0.0003928
21015;1030;Schaarbeek;12729;371;Ziekenhuis Oost-Limburg;Genk;5;0.0003928
21015;1030;Schaarbeek;12729;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;1611;0.1265614
21015;1030;Schaarbeek;12729;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;371;0.029146
21015;1030;Schaarbeek;12729;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);13;0.0010213
21015;1030;Schaarbeek;12729;670;UZ Gent;Gent;9;0.000707
21015;1030;Schaarbeek;12729;682;AZ Monica;Antwerpen;13;0.0010213
21015;1030;Schaarbeek;12729;713;AZ Jan Palfijn;Gent;13;0.0010213
21015;1030;Schaarbeek;12729;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;332;0.0260822
21015;1030;Schaarbeek;12729;724;Centre Hospitalier ÉpiCURA - Site d'Ath;Saint-Ghislain;8;0.0006285
21016;1180;Ukkel;10410;4;Centre Hospitalier Reine Astrid;Malmedy;9;0.0008646
21016;1180;Ukkel;10410;10;Grand Hôpital de Charleroi;Charleroi;9;0.0008646
21016;1180;Ukkel;10410;39;CHU UCL Namur - Site Godinne;Yvoir;20;0.0019212
21016;1180;Ukkel;10410;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;29;0.0027858
21016;1180;Ukkel;10410;49;AZ Sint-Jan Brugge - Oostende;Brugge;5;0.0004803
21016;1180;Ukkel;10410;76;UMC Sint-Pieter;Brussel;629;0.0604227
21016;1180;Ukkel;10410;77;UVC Brugmann;Brussel;98;0.009414
21016;1180;Ukkel;10410;79;Jules Bordet Instituut;Brussel;1127;0.1082613
21016;1180;Ukkel;10410;87;Iris Ziekenhuizen Zuid;Etterbeek;828;0.0795389
21016;1180;Ukkel;10410;96;CHU Tivoli;La Louvière;13;0.0012488
21016;1180;Ukkel;10410;99;GZA ziekenhuizen;Antwerpen;7;0.0006724
21016;1180;Ukkel;10410;106;AZ Sint-Maria;Halle (Vlaams-Brabant);10;0.0009606
21016;1180;Ukkel;10410;110;Kliniek Sint-Jan;Brussel;128;0.0122959
21016;1180;Ukkel;10410;111;Europaziekenhuizen;Ukkel;3334;0.320269
21016;1180;Ukkel;10410;126;Onze-Lieve-Vrouw Ziekenhuis;Aalst (Oost-Vlaanderen);11;0.0010567
21016;1180;Ukkel;10410;143;UZ Brussel;Jette;120;0.0115274
21016;1180;Ukkel;10410;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;14;0.0013449
21016;1180;Ukkel;10410;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;41;0.0039385
21016;1180;Ukkel;10410;204;AZ Jan Portaels;Vilvoorde;8;0.0007685
21016;1180;Ukkel;10410;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Bergen;8;0.0007685
21016;1180;Ukkel;10410;322;UZ Leuven;Leuven;76;0.0073007
21016;1180;Ukkel;10410;332;CHIREC - Delta Ziekenhuis;Oudergem;2049;0.19683
21016;1180;Ukkel;10410;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nijvel;14;0.0013449
21016;1180;Ukkel;10410;392;AZ Zeno;Knokke-Heist;5;0.0004803
21016;1180;Ukkel;10410;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;635;0.060999
21016;1180;Ukkel;10410;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;759;0.0729107
21016;1180;Ukkel;10410;682;AZ Monica;Antwerpen;6;0.0005764
21016;1180;Ukkel;10410;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;5;0.0004803
21016;1180;Ukkel;10410;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;325;0.03122
21017;1170;Watermaal-Bosvoorde;3286;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;14;0.0042605
21017;1170;Watermaal-Bosvoorde;3286;76;UMC Sint-Pieter;Brussel;199;0.06056
21017;1170;Watermaal-Bosvoorde;3286;77;UVC Brugmann;Brussel;27;0.0082167
21017;1170;Watermaal-Bosvoorde;3286;79;Jules Bordet Instituut;Brussel;251;0.0763847
21017;1170;Watermaal-Bosvoorde;3286;87;Iris Ziekenhuizen Zuid;Etterbeek;224;0.068168
21017;1170;Watermaal-Bosvoorde;3286;110;Kliniek Sint-Jan;Brussel;54;0.0164334
21017;1170;Watermaal-Bosvoorde;3286;111;Europaziekenhuizen;Ukkel;729;0.2218503
21017;1170;Watermaal-Bosvoorde;3286;143;UZ Brussel;Jette;38;0.0115642
21017;1170;Watermaal-Bosvoorde;3286;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;8;0.0024346
21017;1170;Watermaal-Bosvoorde;3286;322;UZ Leuven;Leuven;35;0.0106512
21017;1170;Watermaal-Bosvoorde;3286;332;CHIREC - Delta Ziekenhuis;Oudergem;863;0.2626293
21017;1170;Watermaal-Bosvoorde;3286;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nijvel;6;0.0018259
21017;1170;Watermaal-Bosvoorde;3286;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;549;0.1670724
21017;1170;Watermaal-Bosvoorde;3286;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;136;0.0413877
21017;1170;Watermaal-Bosvoorde;3286;670;UZ Gent;Gent;5;0.0015216
21017;1170;Watermaal-Bosvoorde;3286;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;107;0.0325624
21018;1200;Sint-Lambrechts-Woluwe;6839;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;5;0.0007311
21018;1200;Sint-Lambrechts-Woluwe;6839;10;Grand Hôpital de Charleroi;Charleroi;5;0.0007311
21018;1200;Sint-Lambrechts-Woluwe;6839;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;28;0.0040942
21018;1200;Sint-Lambrechts-Woluwe;6839;76;UMC Sint-Pieter;Brussel;217;0.0317298
21018;1200;Sint-Lambrechts-Woluwe;6839;77;UVC Brugmann;Brussel;53;0.0077497
21018;1200;Sint-Lambrechts-Woluwe;6839;79;Jules Bordet Instituut;Brussel;327;0.047814
21018;1200;Sint-Lambrechts-Woluwe;6839;87;Iris Ziekenhuizen Zuid;Etterbeek;264;0.0386021
21018;1200;Sint-Lambrechts-Woluwe;6839;99;GZA ziekenhuizen;Antwerpen;6;0.0008773
21018;1200;Sint-Lambrechts-Woluwe;6839;108;RZ Heilig Hart Leuven;Leuven;7;0.0010235
21018;1200;Sint-Lambrechts-Woluwe;6839;110;Kliniek Sint-Jan;Brussel;184;0.0269045
21018;1200;Sint-Lambrechts-Woluwe;6839;111;Europaziekenhuizen;Ukkel;1384;0.2023688
21018;1200;Sint-Lambrechts-Woluwe;6839;143;UZ Brussel;Jette;182;0.0266121
21018;1200;Sint-Lambrechts-Woluwe;6839;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;8;0.0011698
21018;1200;Sint-Lambrechts-Woluwe;6839;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;9;0.001316
21018;1200;Sint-Lambrechts-Woluwe;6839;204;AZ Jan Portaels;Vilvoorde;14;0.0020471
21018;1200;Sint-Lambrechts-Woluwe;6839;300;UZ Antwerpen;Edegem;56;0.0081883
21018;1200;Sint-Lambrechts-Woluwe;6839;310;AZ West;Veurne;8;0.0011698
21018;1200;Sint-Lambrechts-Woluwe;6839;322;UZ Leuven;Leuven;162;0.0236877
21018;1200;Sint-Lambrechts-Woluwe;6839;332;CHIREC - Delta Ziekenhuis;Oudergem;972;0.142126
21018;1200;Sint-Lambrechts-Woluwe;6839;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nijvel;7;0.0010235
21018;1200;Sint-Lambrechts-Woluwe;6839;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;2518;0.3681825
21018;1200;Sint-Lambrechts-Woluwe;6839;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;196;0.0286592
21018;1200;Sint-Lambrechts-Woluwe;6839;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;156;0.0228104
21019;1150;Sint-Pieters-Woluwe;5009;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;15;0.0029946
21019;1150;Sint-Pieters-Woluwe;5009;76;UMC Sint-Pieter;Brussel;120;0.0239569
21019;1150;Sint-Pieters-Woluwe;5009;77;UVC Brugmann;Brussel;38;0.0075863
21019;1150;Sint-Pieters-Woluwe;5009;79;Jules Bordet Instituut;Brussel;243;0.0485127
21019;1150;Sint-Pieters-Woluwe;5009;87;Iris Ziekenhuizen Zuid;Etterbeek;146;0.0291475
21019;1150;Sint-Pieters-Woluwe;5009;108;RZ Heilig Hart Leuven;Leuven;9;0.0017968
21019;1150;Sint-Pieters-Woluwe;5009;110;Kliniek Sint-Jan;Brussel;151;0.0301457
21019;1150;Sint-Pieters-Woluwe;5009;111;Europaziekenhuizen;Ukkel;777;0.1551208
21019;1150;Sint-Pieters-Woluwe;5009;143;UZ Brussel;Jette;93;0.0185666
21019;1150;Sint-Pieters-Woluwe;5009;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;9;0.0017968
21019;1150;Sint-Pieters-Woluwe;5009;166;CHU UCL Namur - Site Sainte-Élisabeth;Namen;5;0.0009982
21019;1150;Sint-Pieters-Woluwe;5009;204;AZ Jan Portaels;Vilvoorde;25;0.004991
21019;1150;Sint-Pieters-Woluwe;5009;322;UZ Leuven;Leuven;219;0.0437213
21019;1150;Sint-Pieters-Woluwe;5009;332;CHIREC - Delta Ziekenhuis;Oudergem;910;0.181673
21019;1150;Sint-Pieters-Woluwe;5009;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;1943;0.3879018
21019;1150;Sint-Pieters-Woluwe;5009;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;107;0.0213615
21019;1150;Sint-Pieters-Woluwe;5009;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);5;0.0009982
21019;1150;Sint-Pieters-Woluwe;5009;689;Imelda Ziekenhuis;Bonheiden;5;0.0009982
21019;1150;Sint-Pieters-Woluwe;5009;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;129;0.0257536
23002;1730;Asse;5120;12;AZ Sint-Blasius;Dendermonde;27;0.0052734
23002;1730;Asse;5120;17;AZ Maria Middelares;Gent;8;0.0015625
23002;1730;Asse;5120;26;AZ Sint-Maarten;Mechelen;6;0.0011719
23002;1730;Asse;5120;76;UMC Sint-Pieter;Brussel;64;0.0125
23002;1730;Asse;5120;77;UVC Brugmann;Brussel;63;0.0123047
23002;1730;Asse;5120;79;Jules Bordet Instituut;Brussel;64;0.0125
23002;1730;Asse;5120;87;Iris Ziekenhuizen Zuid;Etterbeek;111;0.0216797
23002;1730;Asse;5120;104;AZ Rivierenland;Rumst;26;0.0050781
23002;1730;Asse;5120;106;AZ Sint-Maria;Halle (Vlaams-Brabant);21;0.0041016
23002;1730;Asse;5120;110;Kliniek Sint-Jan;Brussel;93;0.0181641
23002;1730;Asse;5120;111;Europaziekenhuizen;Ukkel;27;0.0052734
23002;1730;Asse;5120;126;Onze-Lieve-Vrouw Ziekenhuis;Aalst (Oost-Vlaanderen);2818;0.5503906
23002;1730;Asse;5120;143;UZ Brussel;Jette;818;0.1597656
23002;1730;Asse;5120;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;5;0.0009766
23002;1730;Asse;5120;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;15;0.0029297
23002;1730;Asse;5120;176;Algemeen Stedelijk Ziekenhuis AV;Aalst (Oost-Vlaanderen);166;0.0324219
23002;1730;Asse;5120;204;AZ Jan Portaels;Vilvoorde;52;0.0101563
23002;1730;Asse;5120;217;AZ Sint-Elisabeth;Zottegem;6;0.0011719
23002;1730;Asse;5120;290;AZ Sint-Lucas;Gent;5;0.0009766
23002;1730;Asse;5120;300;UZ Antwerpen;Edegem;8;0.0015625
23002;1730;Asse;5120;310;AZ West;Veurne;5;0.0009766
23002;1730;Asse;5120;322;UZ Leuven;Leuven;165;0.0322266
23002;1730;Asse;5120;332;CHIREC - Delta Ziekenhuis;Oudergem;99;0.0193359
23002;1730;Asse;5120;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;48;0.009375
23002;1730;Asse;5120;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;86;0.0167969
23002;1730;Asse;5120;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);26;0.0050781
23002;1730;Asse;5120;670;UZ Gent;Gent;42;0.0082031
23002;1730;Asse;5120;682;AZ Monica;Antwerpen;21;0.0041016
23002;1730;Asse;5120;689;Imelda Ziekenhuis;Bonheiden;7;0.0013672
23002;1730;Asse;5120;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;180;0.0351563
