nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente;categorie;aantal_verblijven_per_ziekenhuis_gemeente_patient;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;marktaandeel
23044;1770;Liedekerke;2402;65 jaar en ouder;841;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.2960761
23045;1840;Londerzeel;3404;Jonger dan 15 jaar;176;12;AZ Sint-Blasius;Dendermonde;0.1590909
23045;1840;Londerzeel;3404;Jonger dan 15 jaar;176;104;Sint-Jozefkliniek;Bornem;0.2159091
23045;1840;Londerzeel;3404;Jonger dan 15 jaar;176;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.0511364
23045;1840;Londerzeel;3404;Jonger dan 15 jaar;176;143;UZ Brussel;Jette;0.1761364
23045;1840;Londerzeel;3404;Jonger dan 15 jaar;176;204;AZ Jan Portaels;Vilvoorde;0.0625
23045;1840;Londerzeel;3404;Jonger dan 15 jaar;176;314;AZ Heilige Familie;Rumst;0.0795455
23045;1840;Londerzeel;3404;Tussen 15 en 64 jaar;2014;12;AZ Sint-Blasius;Dendermonde;0.1032771
23045;1840;Londerzeel;3404;Tussen 15 en 64 jaar;2014;26;AZ Sint-Maarten;Mechelen;0.0625621
23045;1840;Londerzeel;3404;Tussen 15 en 64 jaar;2014;104;Sint-Jozefkliniek;Bornem;0.2333664
23045;1840;Londerzeel;3404;Tussen 15 en 64 jaar;2014;143;UZ Brussel;Jette;0.0978153
23045;1840;Londerzeel;3404;Tussen 15 en 64 jaar;2014;314;AZ Heilige Familie;Rumst;0.1097319
23045;1840;Londerzeel;3404;Tussen 15 en 64 jaar;2014;322;UZ Leuven;Leuven;0.1097319
23045;1840;Londerzeel;3404;65 jaar en ouder;1214;12;AZ Sint-Blasius;Dendermonde;0.1713344
23045;1840;Londerzeel;3404;65 jaar en ouder;1214;104;Sint-Jozefkliniek;Bornem;0.3673806
23045;1840;Londerzeel;3404;65 jaar en ouder;1214;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.0601318
23045;1840;Londerzeel;3404;65 jaar en ouder;1214;143;UZ Brussel;Jette;0.068369
23045;1840;Londerzeel;3404;65 jaar en ouder;1214;314;AZ Heilige Familie;Rumst;0.101318
23045;1840;Londerzeel;3404;65 jaar en ouder;1214;322;UZ Leuven;Leuven;0.0510708
23047;1830;Machelen (Vlaams-Brabant);2428;Jonger dan 15 jaar;168;77;UVC Brugmann;Brussel;0.0952381
23047;1830;Machelen (Vlaams-Brabant);2428;Jonger dan 15 jaar;168;110;Kliniek Sint-Jan;Brussel;0.1130952
23047;1830;Machelen (Vlaams-Brabant);2428;Jonger dan 15 jaar;168;143;UZ Brussel;Jette;0.1309524
23047;1830;Machelen (Vlaams-Brabant);2428;Jonger dan 15 jaar;168;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;0.077381
23047;1830;Machelen (Vlaams-Brabant);2428;Jonger dan 15 jaar;168;204;AZ Jan Portaels;Vilvoorde;0.1666667
23047;1830;Machelen (Vlaams-Brabant);2428;Jonger dan 15 jaar;168;322;UZ Leuven;Leuven;0.0654762
23047;1830;Machelen (Vlaams-Brabant);2428;Jonger dan 15 jaar;168;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1488095
23047;1830;Machelen (Vlaams-Brabant);2428;Jonger dan 15 jaar;168;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.0595238
23047;1830;Machelen (Vlaams-Brabant);2428;Tussen 15 en 64 jaar;1431;143;UZ Brussel;Jette;0.0538085
23047;1830;Machelen (Vlaams-Brabant);2428;Tussen 15 en 64 jaar;1431;204;AZ Jan Portaels;Vilvoorde;0.4521314
23047;1830;Machelen (Vlaams-Brabant);2428;Tussen 15 en 64 jaar;1431;322;UZ Leuven;Leuven;0.0740741
23047;1830;Machelen (Vlaams-Brabant);2428;Tussen 15 en 64 jaar;1431;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0845563
23047;1830;Machelen (Vlaams-Brabant);2428;65 jaar en ouder;829;143;UZ Brussel;Jette;0.0566948
23047;1830;Machelen (Vlaams-Brabant);2428;65 jaar en ouder;829;204;AZ Jan Portaels;Vilvoorde;0.6103739
23047;1830;Machelen (Vlaams-Brabant);2428;65 jaar en ouder;829;322;UZ Leuven;Leuven;0.1170084
23050;1860;Meise;3527;Jonger dan 15 jaar;200;143;UZ Brussel;Jette;0.225
23050;1860;Meise;3527;Jonger dan 15 jaar;200;204;AZ Jan Portaels;Vilvoorde;0.205
23050;1860;Meise;3527;Jonger dan 15 jaar;200;322;UZ Leuven;Leuven;0.31
23050;1860;Meise;3527;Tussen 15 en 64 jaar;1942;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.0880536
23050;1860;Meise;3527;Tussen 15 en 64 jaar;1942;143;UZ Brussel;Jette;0.1761071
23050;1860;Meise;3527;Tussen 15 en 64 jaar;1942;204;AZ Jan Portaels;Vilvoorde;0.2904222
23050;1860;Meise;3527;Tussen 15 en 64 jaar;1942;322;UZ Leuven;Leuven;0.1132853
23050;1860;Meise;3527;65 jaar en ouder;1385;104;Sint-Jozefkliniek;Bornem;0.0685921
23050;1860;Meise;3527;65 jaar en ouder;1385;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.1169675
23050;1860;Meise;3527;65 jaar en ouder;1385;143;UZ Brussel;Jette;0.1848375
23050;1860;Meise;3527;65 jaar en ouder;1385;204;AZ Jan Portaels;Vilvoorde;0.3805054
23052;1785;Merchtem;2878;Jonger dan 15 jaar;141;12;AZ Sint-Blasius;Dendermonde;0.1560284
23052;1785;Merchtem;2878;Jonger dan 15 jaar;141;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.2695035
23052;1785;Merchtem;2878;Jonger dan 15 jaar;141;143;UZ Brussel;Jette;0.2198582
23052;1785;Merchtem;2878;Jonger dan 15 jaar;141;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.0638298
23052;1785;Merchtem;2878;Tussen 15 en 64 jaar;1556;12;AZ Sint-Blasius;Dendermonde;0.0822622
23052;1785;Merchtem;2878;Tussen 15 en 64 jaar;1556;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.3971722
23052;1785;Merchtem;2878;Tussen 15 en 64 jaar;1556;143;UZ Brussel;Jette;0.1786632
23052;1785;Merchtem;2878;Tussen 15 en 64 jaar;1556;204;AZ Jan Portaels;Vilvoorde;0.0706941
23052;1785;Merchtem;2878;65 jaar en ouder;1181;12;AZ Sint-Blasius;Dendermonde;0.1083827
23052;1785;Merchtem;2878;65 jaar en ouder;1181;104;Sint-Jozefkliniek;Bornem;0.0635055
23052;1785;Merchtem;2878;65 jaar en ouder;1181;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.5139712
23052;1785;Merchtem;2878;65 jaar en ouder;1181;143;UZ Brussel;Jette;0.1363251
23060;1745;Opwijk;2557;Jonger dan 15 jaar;142;12;AZ Sint-Blasius;Dendermonde;0.2535211
23060;1745;Opwijk;2557;Jonger dan 15 jaar;142;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.443662
23060;1745;Opwijk;2557;Jonger dan 15 jaar;142;143;UZ Brussel;Jette;0.0915493
23060;1745;Opwijk;2557;Tussen 15 en 64 jaar;1475;12;AZ Sint-Blasius;Dendermonde;0.1647458
23060;1745;Opwijk;2557;Tussen 15 en 64 jaar;1475;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.4813559
23060;1745;Opwijk;2557;Tussen 15 en 64 jaar;1475;143;UZ Brussel;Jette;0.0942373
23060;1745;Opwijk;2557;Tussen 15 en 64 jaar;1475;322;UZ Leuven;Leuven;0.0684746
23060;1745;Opwijk;2557;65 jaar en ouder;940;12;AZ Sint-Blasius;Dendermonde;0.2265957
23060;1745;Opwijk;2557;65 jaar en ouder;940;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.5702128
23060;1745;Opwijk;2557;65 jaar en ouder;940;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.0851064
23062;3090;Overijse;4146;Jonger dan 15 jaar;217;108;RZ Heilig Hart;Leuven;0.1382488
23062;3090;Overijse;4146;Jonger dan 15 jaar;217;111;Europaziekenhuizen;Ukkel;0.0921659
23062;3090;Overijse;4146;Jonger dan 15 jaar;217;143;UZ Brussel;Jette;0.0599078
23062;3090;Overijse;4146;Jonger dan 15 jaar;217;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;0.0645161
23062;3090;Overijse;4146;Jonger dan 15 jaar;217;322;UZ Leuven;Leuven;0.2718894
23062;3090;Overijse;4146;Jonger dan 15 jaar;217;332;Centre Hospitalier Interrégional Édith Cavell;Oudergem;0.0645161
23062;3090;Overijse;4146;Jonger dan 15 jaar;217;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1059908
23062;3090;Overijse;4146;Jonger dan 15 jaar;217;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.0506912
23062;3090;Overijse;4146;Tussen 15 en 64 jaar;2012;108;RZ Heilig Hart;Leuven;0.1734592
23062;3090;Overijse;4146;Tussen 15 en 64 jaar;2012;111;Europaziekenhuizen;Ukkel;0.1093439
23062;3090;Overijse;4146;Tussen 15 en 64 jaar;2012;322;UZ Leuven;Leuven;0.2340954
23062;3090;Overijse;4146;Tussen 15 en 64 jaar;2012;332;Centre Hospitalier Interrégional Édith Cavell;Oudergem;0.0810139
23062;3090;Overijse;4146;Tussen 15 en 64 jaar;2012;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1143141
23062;3090;Overijse;4146;65 jaar en ouder;1917;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.0839854
23062;3090;Overijse;4146;65 jaar en ouder;1917;108;RZ Heilig Hart;Leuven;0.1105895
23062;3090;Overijse;4146;65 jaar en ouder;1917;111;Europaziekenhuizen;Ukkel;0.1074596
23062;3090;Overijse;4146;65 jaar en ouder;1917;322;UZ Leuven;Leuven;0.3202921
23062;3090;Overijse;4146;65 jaar en ouder;1917;332;Centre Hospitalier Interrégional Édith Cavell;Oudergem;0.0740741
23062;3090;Overijse;4146;65 jaar en ouder;1917;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1773605
23064;1670;Pepingen;851;Jonger dan 15 jaar;39;106;AZ Sint-Maria;Halle;0.5384615
23064;1670;Pepingen;851;Jonger dan 15 jaar;39;111;Europaziekenhuizen;Ukkel;0.0512821
23064;1670;Pepingen;851;Jonger dan 15 jaar;39;143;UZ Brussel;Jette;0.2564103
23064;1670;Pepingen;851;Jonger dan 15 jaar;39;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.0512821
23064;1670;Pepingen;851;Tussen 15 en 64 jaar;530;106;AZ Sint-Maria;Halle;0.4773585
23064;1670;Pepingen;851;Tussen 15 en 64 jaar;530;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.1264151
23064;1670;Pepingen;851;Tussen 15 en 64 jaar;530;143;UZ Brussel;Jette;0.1037736
23064;1670;Pepingen;851;Tussen 15 en 64 jaar;530;322;UZ Leuven;Leuven;0.0566038
23064;1670;Pepingen;851;65 jaar en ouder;282;106;AZ Sint-Maria;Halle;0.5780142
23064;1670;Pepingen;851;65 jaar en ouder;282;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.1347518
23064;1670;Pepingen;851;65 jaar en ouder;282;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.0744681
23064;1670;Pepingen;851;65 jaar en ouder;282;322;UZ Leuven;Leuven;0.1347518
23077;1600;Sint-Pieters-Leeuw;5497;Jonger dan 15 jaar;381;106;AZ Sint-Maria;Halle;0.2152231
23077;1600;Sint-Pieters-Leeuw;5497;Jonger dan 15 jaar;381;143;UZ Brussel;Jette;0.1102362
23077;1600;Sint-Pieters-Leeuw;5497;Jonger dan 15 jaar;381;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;0.0682415
23077;1600;Sint-Pieters-Leeuw;5497;Jonger dan 15 jaar;381;322;UZ Leuven;Leuven;0.0997375
23077;1600;Sint-Pieters-Leeuw;5497;Jonger dan 15 jaar;381;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0918635
23077;1600;Sint-Pieters-Leeuw;5497;Jonger dan 15 jaar;381;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;0.1154856
23077;1600;Sint-Pieters-Leeuw;5497;Jonger dan 15 jaar;381;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.0787402
23077;1600;Sint-Pieters-Leeuw;5497;Tussen 15 en 64 jaar;2996;87;Iris Ziekenhuizen Zuid;Etterbeek;0.073765
23077;1600;Sint-Pieters-Leeuw;5497;Tussen 15 en 64 jaar;2996;106;AZ Sint-Maria;Halle;0.3077437
23077;1600;Sint-Pieters-Leeuw;5497;Tussen 15 en 64 jaar;2996;111;Europaziekenhuizen;Ukkel;0.0624166
23077;1600;Sint-Pieters-Leeuw;5497;Tussen 15 en 64 jaar;2996;143;UZ Brussel;Jette;0.0771028
23077;1600;Sint-Pieters-Leeuw;5497;Tussen 15 en 64 jaar;2996;332;Centre Hospitalier Interrégional Édith Cavell;Oudergem;0.0500668
23077;1600;Sint-Pieters-Leeuw;5497;Tussen 15 en 64 jaar;2996;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;0.1625501
23077;1600;Sint-Pieters-Leeuw;5497;65 jaar en ouder;2120;87;Iris Ziekenhuizen Zuid;Etterbeek;0.0726415
23077;1600;Sint-Pieters-Leeuw;5497;65 jaar en ouder;2120;106;AZ Sint-Maria;Halle;0.4783019
23077;1600;Sint-Pieters-Leeuw;5497;65 jaar en ouder;2120;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.0768868
23077;1600;Sint-Pieters-Leeuw;5497;65 jaar en ouder;2120;143;UZ Brussel;Jette;0.0627358
23077;1600;Sint-Pieters-Leeuw;5497;65 jaar en ouder;2120;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;0.0872642
23081;1820;Steenokkerzeel;2226;Jonger dan 15 jaar;125;143;UZ Brussel;Jette;0.112
23081;1820;Steenokkerzeel;2226;Jonger dan 15 jaar;125;204;AZ Jan Portaels;Vilvoorde;0.264
23081;1820;Steenokkerzeel;2226;Jonger dan 15 jaar;125;322;UZ Leuven;Leuven;0.248
23081;1820;Steenokkerzeel;2226;Jonger dan 15 jaar;125;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.072
23081;1820;Steenokkerzeel;2226;Jonger dan 15 jaar;125;689;Imelda Ziekenhuis;Bonheiden;0.104
23081;1820;Steenokkerzeel;2226;Tussen 15 en 64 jaar;1228;204;AZ Jan Portaels;Vilvoorde;0.4201954
23081;1820;Steenokkerzeel;2226;Tussen 15 en 64 jaar;1228;322;UZ Leuven;Leuven;0.1587948
23081;1820;Steenokkerzeel;2226;Tussen 15 en 64 jaar;1228;689;Imelda Ziekenhuis;Bonheiden;0.1457655
23081;1820;Steenokkerzeel;2226;65 jaar en ouder;873;204;AZ Jan Portaels;Vilvoorde;0.4753723
23081;1820;Steenokkerzeel;2226;65 jaar en ouder;873;322;UZ Leuven;Leuven;0.2989691
23081;1820;Steenokkerzeel;2226;65 jaar en ouder;873;689;Imelda Ziekenhuis;Bonheiden;0.1030928
23086;1740;Ternat;2793;Jonger dan 15 jaar;158;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.3417722
23086;1740;Ternat;2793;Jonger dan 15 jaar;158;143;UZ Brussel;Jette;0.3164557
23086;1740;Ternat;2793;Jonger dan 15 jaar;158;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.0759494
23086;1740;Ternat;2793;Jonger dan 15 jaar;158;670;UZ Gent;Gent;0.0696203
23086;1740;Ternat;2793;Jonger dan 15 jaar;158;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.056962
23086;1740;Ternat;2793;Tussen 15 en 64 jaar;1516;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.5778364
23086;1740;Ternat;2793;Tussen 15 en 64 jaar;1516;143;UZ Brussel;Jette;0.0705805
23086;1740;Ternat;2793;Tussen 15 en 64 jaar;1516;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.0949868
23086;1740;Ternat;2793;65 jaar en ouder;1119;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.7024129
23086;1740;Ternat;2793;65 jaar en ouder;1119;143;UZ Brussel;Jette;0.0670241
23086;1740;Ternat;2793;65 jaar en ouder;1119;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.1018767
23088;1800;Vilvoorde;6631;Jonger dan 15 jaar;536;77;UVC Brugmann;Brussel;0.0671642
23088;1800;Vilvoorde;6631;Jonger dan 15 jaar;536;143;UZ Brussel;Jette;0.1548507
23088;1800;Vilvoorde;6631;Jonger dan 15 jaar;536;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;0.0541045
23088;1800;Vilvoorde;6631;Jonger dan 15 jaar;536;204;AZ Jan Portaels;Vilvoorde;0.358209
23088;1800;Vilvoorde;6631;Jonger dan 15 jaar;536;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1026119
23088;1800;Vilvoorde;6631;Jonger dan 15 jaar;536;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.0615672
23088;1800;Vilvoorde;6631;Tussen 15 en 64 jaar;3988;143;UZ Brussel;Jette;0.0982949
23088;1800;Vilvoorde;6631;Tussen 15 en 64 jaar;3988;204;AZ Jan Portaels;Vilvoorde;0.5551655
23088;1800;Vilvoorde;6631;65 jaar en ouder;2107;143;UZ Brussel;Jette;0.1196013
23088;1800;Vilvoorde;6631;65 jaar en ouder;2107;204;AZ Jan Portaels;Vilvoorde;0.6416706
23094;1930;Zaventem;4706;Jonger dan 15 jaar;306;111;Europaziekenhuizen;Ukkel;0.0620915
23094;1930;Zaventem;4706;Jonger dan 15 jaar;306;143;UZ Brussel;Jette;0.0620915
23094;1930;Zaventem;4706;Jonger dan 15 jaar;306;204;AZ Jan Portaels;Vilvoorde;0.0718954
23094;1930;Zaventem;4706;Jonger dan 15 jaar;306;322;UZ Leuven;Leuven;0.1895425
23094;1930;Zaventem;4706;Jonger dan 15 jaar;306;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.245098
23094;1930;Zaventem;4706;Jonger dan 15 jaar;306;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.0751634
23094;1930;Zaventem;4706;Tussen 15 en 64 jaar;2593;111;Europaziekenhuizen;Ukkel;0.0682607
23094;1930;Zaventem;4706;Tussen 15 en 64 jaar;2593;204;AZ Jan Portaels;Vilvoorde;0.1854994
23094;1930;Zaventem;4706;Tussen 15 en 64 jaar;2593;322;UZ Leuven;Leuven;0.1627459
23094;1930;Zaventem;4706;Tussen 15 en 64 jaar;2593;332;Centre Hospitalier Interrégional Édith Cavell;Oudergem;0.0813729
23094;1930;Zaventem;4706;Tussen 15 en 64 jaar;2593;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.2549171
23094;1930;Zaventem;4706;65 jaar en ouder;1807;204;AZ Jan Portaels;Vilvoorde;0.2030991
23094;1930;Zaventem;4706;65 jaar en ouder;1807;322;UZ Leuven;Leuven;0.381295
23094;1930;Zaventem;4706;65 jaar en ouder;1807;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1339236
23096;1980;Zemst;4251;Jonger dan 15 jaar;267;26;AZ Sint-Maarten;Mechelen;0.329588
23096;1980;Zemst;4251;Jonger dan 15 jaar;267;143;UZ Brussel;Jette;0.0786517
23096;1980;Zemst;4251;Jonger dan 15 jaar;267;204;AZ Jan Portaels;Vilvoorde;0.1235955
23096;1980;Zemst;4251;Jonger dan 15 jaar;267;300;UZ Antwerpen;Edegem;0.0561798
23096;1980;Zemst;4251;Jonger dan 15 jaar;267;322;UZ Leuven;Leuven;0.1423221
23096;1980;Zemst;4251;Jonger dan 15 jaar;267;689;Imelda Ziekenhuis;Bonheiden;0.1797753
23096;1980;Zemst;4251;Tussen 15 en 64 jaar;2463;26;AZ Sint-Maarten;Mechelen;0.2691839
23096;1980;Zemst;4251;Tussen 15 en 64 jaar;2463;204;AZ Jan Portaels;Vilvoorde;0.2062525
23096;1980;Zemst;4251;Tussen 15 en 64 jaar;2463;322;UZ Leuven;Leuven;0.0576533
23096;1980;Zemst;4251;Tussen 15 en 64 jaar;2463;689;Imelda Ziekenhuis;Bonheiden;0.2833942
23096;1980;Zemst;4251;65 jaar en ouder;1521;26;AZ Sint-Maarten;Mechelen;0.4043393
23096;1980;Zemst;4251;65 jaar en ouder;1521;204;AZ Jan Portaels;Vilvoorde;0.1525312
23096;1980;Zemst;4251;65 jaar en ouder;1521;322;UZ Leuven;Leuven;0.1025641
23096;1980;Zemst;4251;65 jaar en ouder;1521;689;Imelda Ziekenhuis;Bonheiden;0.2064431
23097;1760;Roosdaal;2031;Jonger dan 15 jaar;139;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.2517986
23097;1760;Roosdaal;2031;Jonger dan 15 jaar;139;143;UZ Brussel;Jette;0.1007194
23097;1760;Roosdaal;2031;Jonger dan 15 jaar;139;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.1798561
23097;1760;Roosdaal;2031;Jonger dan 15 jaar;139;322;UZ Leuven;Leuven;0.0647482
23097;1760;Roosdaal;2031;Jonger dan 15 jaar;139;670;UZ Gent;Gent;0.1366906
23097;1760;Roosdaal;2031;Tussen 15 en 64 jaar;1227;106;AZ Sint-Maria;Halle;0.0578647
23097;1760;Roosdaal;2031;Tussen 15 en 64 jaar;1227;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.5142624
23097;1760;Roosdaal;2031;Tussen 15 en 64 jaar;1227;143;UZ Brussel;Jette;0.0684597
23097;1760;Roosdaal;2031;Tussen 15 en 64 jaar;1227;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.1515892
23097;1760;Roosdaal;2031;65 jaar en ouder;665;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.6736842
23097;1760;Roosdaal;2031;65 jaar en ouder;665;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.1278195
23097;1760;Roosdaal;2031;65 jaar en ouder;665;322;UZ Leuven;Leuven;0.0541353
23098;1620;Drogenbos;813;Jonger dan 15 jaar;53;76;UMC Sint-Pieter;Brussel;0.0754717
23098;1620;Drogenbos;813;Jonger dan 15 jaar;53;77;UVC Brugmann;Brussel;0.1320755
23098;1620;Drogenbos;813;Jonger dan 15 jaar;53;87;Iris Ziekenhuizen Zuid;Etterbeek;0.0566038
23098;1620;Drogenbos;813;Jonger dan 15 jaar;53;111;Europaziekenhuizen;Ukkel;0.3584906
23098;1620;Drogenbos;813;Jonger dan 15 jaar;53;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;0.1132075
23098;1620;Drogenbos;813;Jonger dan 15 jaar;53;332;Centre Hospitalier Interrégional Édith Cavell;Oudergem;0.1132075
23098;1620;Drogenbos;813;Jonger dan 15 jaar;53;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0566038
23098;1620;Drogenbos;813;Tussen 15 en 64 jaar;458;76;UMC Sint-Pieter;Brussel;0.0567686
23098;1620;Drogenbos;813;Tussen 15 en 64 jaar;458;87;Iris Ziekenhuizen Zuid;Etterbeek;0.1135371
23098;1620;Drogenbos;813;Tussen 15 en 64 jaar;458;111;Europaziekenhuizen;Ukkel;0.3471616
23098;1620;Drogenbos;813;Tussen 15 en 64 jaar;458;332;Centre Hospitalier Interrégional Édith Cavell;Oudergem;0.1157205
23098;1620;Drogenbos;813;Tussen 15 en 64 jaar;458;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;0.1572052
23098;1620;Drogenbos;813;65 jaar en ouder;302;79;Jules Bordet Instituut;Brussel;0.089404
23098;1620;Drogenbos;813;65 jaar en ouder;302;87;Iris Ziekenhuizen Zuid;Etterbeek;0.1059603
23098;1620;Drogenbos;813;65 jaar en ouder;302;106;AZ Sint-Maria;Halle;0.0728477
23098;1620;Drogenbos;813;65 jaar en ouder;302;111;Europaziekenhuizen;Ukkel;0.4271523
23098;1620;Drogenbos;813;65 jaar en ouder;302;332;Centre Hospitalier Interrégional Édith Cavell;Oudergem;0.115894
23098;1620;Drogenbos;813;65 jaar en ouder;302;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;0.0695364
23099;1950;Kraainem;1670;Jonger dan 15 jaar;78;87;Iris Ziekenhuizen Zuid;Etterbeek;0.0512821
23099;1950;Kraainem;1670;Jonger dan 15 jaar;78;110;Kliniek Sint-Jan;Brussel;0.0641026
23099;1950;Kraainem;1670;Jonger dan 15 jaar;78;111;Europaziekenhuizen;Ukkel;0.0897436
23099;1950;Kraainem;1670;Jonger dan 15 jaar;78;322;UZ Leuven;Leuven;0.0512821
23099;1950;Kraainem;1670;Jonger dan 15 jaar;78;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.5
23099;1950;Kraainem;1670;Jonger dan 15 jaar;78;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.1153846
23099;1950;Kraainem;1670;Tussen 15 en 64 jaar;864;110;Kliniek Sint-Jan;Brussel;0.0636574
23099;1950;Kraainem;1670;Tussen 15 en 64 jaar;864;111;Europaziekenhuizen;Ukkel;0.1354167
23099;1950;Kraainem;1670;Tussen 15 en 64 jaar;864;322;UZ Leuven;Leuven;0.056713
23099;1950;Kraainem;1670;Tussen 15 en 64 jaar;864;332;Centre Hospitalier Interrégional Édith Cavell;Oudergem;0.1469907
23099;1950;Kraainem;1670;Tussen 15 en 64 jaar;864;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.3784722
23099;1950;Kraainem;1670;65 jaar en ouder;728;111;Europaziekenhuizen;Ukkel;0.0865385
23099;1950;Kraainem;1670;65 jaar en ouder;728;204;AZ Jan Portaels;Vilvoorde;0.0604396
23099;1950;Kraainem;1670;65 jaar en ouder;728;322;UZ Leuven;Leuven;0.0686813
23099;1950;Kraainem;1670;65 jaar en ouder;728;332;Centre Hospitalier Interrégional Édith Cavell;Oudergem;0.2032967
23099;1950;Kraainem;1670;65 jaar en ouder;728;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.4656593
23100;1630;Linkebeek;745;Jonger dan 15 jaar;30;111;Europaziekenhuizen;Ukkel;0.2333333
23100;1630;Linkebeek;745;Jonger dan 15 jaar;30;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;0.0666667
23100;1630;Linkebeek;745;Jonger dan 15 jaar;30;332;Centre Hospitalier Interrégional Édith Cavell;Oudergem;0.3
23100;1630;Linkebeek;745;Jonger dan 15 jaar;30;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1
23100;1630;Linkebeek;745;Tussen 15 en 64 jaar;430;87;Iris Ziekenhuizen Zuid;Etterbeek;0.0883721
23100;1630;Linkebeek;745;Tussen 15 en 64 jaar;430;106;AZ Sint-Maria;Halle;0.0534884
23100;1630;Linkebeek;745;Tussen 15 en 64 jaar;430;111;Europaziekenhuizen;Ukkel;0.327907
23100;1630;Linkebeek;745;Tussen 15 en 64 jaar;430;322;UZ Leuven;Leuven;0.0627907
23100;1630;Linkebeek;745;Tussen 15 en 64 jaar;430;332;Centre Hospitalier Interrégional Édith Cavell;Oudergem;0.2069767
