nis_code_patiënt;postcode_patiënt;gemeente_patiënt;erkenningsnummer_ziekenhuis;gemeente_ziekenhuis;naam_ziekenhuis;marktaandeel;totaal_patiënten_per_gemeente
24133;3350;Linter;322;Leuven;UZ Leuven;0.2209737827715356;1068
24133;3350;Linter;715;Sint-Truiden;Sint-Trudo Ziekenhuis;0.1797752808988764;1068
24134;3270;Scherpenheuvel-Zichem;243;Hasselt;Jessa Ziekenhuis;0.05519655358104469;3714
24134;3270;Scherpenheuvel-Zichem;322;Leuven;UZ Leuven;0.3548734518039849;3714
24134;3270;Scherpenheuvel-Zichem;712;Diest;AZ Diest;0.4531502423263328;3714
24135;3390;Tielt-Winge;108;Leuven;Regionaal Ziekenhuis H. Hart Leuven;0.08653846153846154;1456
24135;3390;Tielt-Winge;109;Tienen;Regionaal Ziekenhuis Heilig Hart Tienen;0.1703296703296703;1456
24135;3390;Tielt-Winge;322;Leuven;UZ Leuven;0.5425824175824175;1456
24135;3390;Tielt-Winge;712;Diest;AZ Diest;0.1325549450549451;1456
24137;3380;Glabbeek;109;Tienen;Regionaal Ziekenhuis Heilig Hart Tienen;0.5707898658718331;671
24137;3380;Glabbeek;322;Leuven;UZ Leuven;0.2995529061102832;671
25005;1320;Bevekom;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.4515337423312883;815
25005;1320;Bevekom;322;Leuven;UZ Leuven;0.1288343558282209;815
25005;1320;Bevekom;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1374233128834356;815
25014;1420;Eigenbrakel;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.6256725595695619;5204
25014;1420;Eigenbrakel;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.08186010760953114;5204
25014;1420;Eigenbrakel;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.0595695618754804;5204
25015;1440;Kasteelbrakel;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.34375;1440
25015;1440;Kasteelbrakel;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.2076388888888889;1440
25015;1440;Kasteelbrakel;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.07847222222222222;1440
25015;1440;Kasteelbrakel;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.1013888888888889;1440
25018;1325;Chaumont-Gistoux;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.546742209631728;1412
25018;1325;Chaumont-Gistoux;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.09773371104815864;1412
25018;1325;Chaumont-Gistoux;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1274787535410765;1412
25023;1490;Court-Saint-Etienne;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.6989169675090253;1385
25023;1490;Court-Saint-Etienne;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.0664259927797834;1385
25023;1490;Court-Saint-Etienne;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.07725631768953069;1385
25031;1470;Genepiën;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.3723150357995227;2095
25031;1470;Genepiën;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1494033412887828;2095
25031;1470;Genepiën;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.156563245823389;2095
25031;1470;Genepiën;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.07255369928400955;2095
25031;1470;Genepiën;409;Charleroi;Clinique Notre-Dame de Grâce;0.05011933174224344;2095
25037;1390;Graven;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.5516647531572905;1742
25037;1390;Graven;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.08610792192881746;1742
25037;1390;Graven;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.134902411021814;1742
25043;1315;Incourt;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.3723723723723724;666
25043;1315;Incourt;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.07507507507507508;666
25043;1315;Incourt;706;Namen;Clinique Saint-Luc;0.2417417417417417;666
25044;1460;Itter;7;Zinnik;Centre Hospitalier Régional de la Haute Senne;0.07505285412262157;946
25044;1460;Itter;146;La Louvière;Centre Hospitalier Jolimont-Lobbes;0.06553911205073996;946
25044;1460;Itter;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.233615221987315;946
25044;1460;Itter;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.3245243128964059;946
25044;1460;Itter;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.0919661733615222;946
25048;1370;Geldenaken;6;Namen;Centre Hospitalier Régional de Namur;0.07068062827225131;1910
25048;1370;Geldenaken;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.237696335078534;1910
25048;1370;Geldenaken;109;Tienen;Regionaal Ziekenhuis Heilig Hart Tienen;0.1743455497382199;1910
25048;1370;Geldenaken;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.07591623036649214;1910
25048;1370;Geldenaken;706;Namen;Clinique Saint-Luc;0.1968586387434555;1910
25050;1310;Terhulpen;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.3208722741433022;963
25050;1310;Terhulpen;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.2564901349948079;963
25050;1310;Terhulpen;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1370716510903427;963
25068;1435;Mont-Saint-Guibert;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.6949327817993796;967
25068;1435;Mont-Saint-Guibert;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.05894519131334023;967
25068;1435;Mont-Saint-Guibert;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.06618407445708377;967
25072;1400;Nijvel;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.05;4320
25072;1400;Nijvel;146;La Louvière;Centre Hospitalier Jolimont-Lobbes;0.09027777777777778;4320
25072;1400;Nijvel;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1164351851851852;4320
25072;1400;Nijvel;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.4759259259259259;4320
25072;1400;Nijvel;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.05;4320
25072;1400;Nijvel;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.06018518518518518;4320
25084;1360;Perwijs;6;Namen;Centre Hospitalier Régional de Namur;0.1480541455160745;1182
25084;1360;Perwijs;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.2318104906937394;1182
25084;1360;Perwijs;166;Namen;Clinique et Maternité Sainte-Élisabeth;0.06429780033840947;1182
25084;1360;Perwijs;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.05752961082910321;1182
25084;1360;Perwijs;706;Namen;Clinique Saint-Luc;0.3401015228426396;1182
25091;1330;Rixensart;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.5360688285903376;3022
25091;1330;Rixensart;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1479152878888154;3022
25091;1330;Rixensart;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1101919258769027;3022
25105;1480;Tubeke;7;Zinnik;Centre Hospitalier Régional de la Haute Senne;0.0660746931313659;3829
25105;1480;Tubeke;106;Halle;Regionaal Ziekenhuis Sint-Maria;0.09062418386001567;3829
25105;1480;Tubeke;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1266649255680334;3829
25105;1480;Tubeke;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.3729433272394881;3829
25105;1480;Tubeke;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.1057717419691826;3829
25107;1495;Villers-la-Ville;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.3740740740740741;1350
25107;1495;Villers-la-Ville;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1022222222222222;1350
25107;1495;Villers-la-Ville;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.0562962962962963;1350
25107;1495;Villers-la-Ville;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.07037037037037037;1350
25107;1495;Villers-la-Ville;409;Charleroi;Clinique Notre-Dame de Grâce;0.1644444444444444;1350
25110;1410;Waterloo;111;Ukkel;Europaziekenhuizen;0.09736197987489802;3677
25110;1410;Waterloo;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.556159912972532;3677
25110;1410;Waterloo;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1093282567310307;3677
25110;1410;Waterloo;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.05656785422899103;3677
25112;1300;Waver;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.6323045267489712;4860
25112;1300;Waver;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.0794238683127572;4860
25112;1300;Waver;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1039094650205761;4860
25117;1450;Chastre;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.6068965517241379;870
25117;1450;Chastre;166;Namen;Clinique et Maternité Sainte-Élisabeth;0.06206896551724138;870
25117;1450;Chastre;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.0528735632183908;870
25117;1450;Chastre;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.06436781609195402;870
25117;1450;Chastre;706;Namen;Clinique Saint-Luc;0.06321839080459771;870
25118;1357;Hélécine;109;Tienen;Regionaal Ziekenhuis Heilig Hart Tienen;0.4466800804828974;497
25118;1357;Hélécine;152;Luik;Cliniques Saint-Joseph;0.05633802816901409;497
25118;1357;Hélécine;322;Leuven;UZ Leuven;0.0744466800804829;497
25118;1357;Hélécine;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.096579476861167;497
25119;1380;Lasne;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.2640586797066015;1636
25119;1380;Lasne;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.3875305623471882;1636
25119;1380;Lasne;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.09229828850855745;1636
25119;1380;Lasne;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.06051344743276284;1636
25120;1350;Orp-Jauche;6;Namen;Centre Hospitalier Régional de Namur;0.1165444172779136;1227
25120;1350;Orp-Jauche;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.07253463732681337;1227
25120;1350;Orp-Jauche;109;Tienen;Regionaal Ziekenhuis Heilig Hart Tienen;0.1377343113284434;1227
25120;1350;Orp-Jauche;166;Namen;Clinique et Maternité Sainte-Élisabeth;0.05949470252648736;1227
25120;1350;Orp-Jauche;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.07660961695191525;1227
25120;1350;Orp-Jauche;706;Namen;Clinique Saint-Luc;0.2599837000814996;1227
25121;1340;Ottignies-Louvain-la-Neuve;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.6855906313645621;3928
25121;1340;Ottignies-Louvain-la-Neuve;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.054989816700611;3928
25121;1340;Ottignies-Louvain-la-Neuve;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.09190427698574338;3928
25122;1367;Ramillies;6;Namen;Centre Hospitalier Régional de Namur;0.1752336448598131;856
25122;1367;Ramillies;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.1355140186915888;856
25122;1367;Ramillies;166;Namen;Clinique et Maternité Sainte-Élisabeth;0.06425233644859812;856
25122;1367;Ramillies;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.05724299065420561;856
25122;1367;Ramillies;706;Namen;Clinique Saint-Luc;0.3668224299065421;856
25123;1430;Rebecq;7;Zinnik;Centre Hospitalier Régional de la Haute Senne;0.2200263504611331;1518
25123;1430;Rebecq;106;Halle;Regionaal Ziekenhuis Sint-Maria;0.08563899868247694;1518
25123;1430;Rebecq;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.09552042160737813;1518
25123;1430;Rebecq;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.2233201581027668;1518
25123;1430;Rebecq;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.1317523056653492;1518
25124;1457;Walhain;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.5403800475059383;842
25124;1457;Walhain;166;Namen;Clinique et Maternité Sainte-Élisabeth;0.06769596199524941;842
25124;1457;Walhain;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.06532066508313539;842
25124;1457;Walhain;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.07482185273159145;842
25124;1457;Walhain;706;Namen;Clinique Saint-Luc;0.0831353919239905;842
31003;8730;Beernem;32;Eeklo;AZ Alma;0.2303465765004226;2366
31003;8730;Beernem;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.1999154691462384;2366
31003;8730;Beernem;140;Brugge;AZ Sint-Lucas Brugge;0.4518174133558749;2366
31004;8370;Blankenberge;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.2910573004075761;4171
31004;8370;Blankenberge;392;Knokke-Heist;AZ Zeno;0.5590985375209782;4171
31005;8000;Brugge;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.5601495948472885;19252
31005;8000;Brugge;140;Brugge;AZ Sint-Lucas Brugge;0.2969561603989196;19252
31006;8340;Damme;32;Eeklo;AZ Alma;0.425754775107825;1623
31006;8340;Damme;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.2723351817621688;1623
31006;8340;Damme;140;Brugge;AZ Sint-Lucas Brugge;0.155268022181146;1623
31006;8340;Damme;392;Knokke-Heist;AZ Zeno;0.07332101047443007;1623
31012;8490;Jabbeke;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.6680606377417668;1913
31012;8490;Jabbeke;140;Brugge;AZ Sint-Lucas Brugge;0.1348667015159435;1913
31012;8490;Jabbeke;378;Torhout;AZ Sint-Rembert;0.05488761108207005;1913
31022;8020;Oostkamp;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.2535370684776457;3534
31022;8020;Oostkamp;140;Brugge;AZ Sint-Lucas Brugge;0.5189586870401811;3534
31022;8020;Oostkamp;378;Torhout;AZ Sint-Rembert;0.1007357102433503;3534
31033;8820;Torhout;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.09172614327253502;3783
31033;8820;Torhout;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.1097012952683056;3783
31033;8820;Torhout;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.08749669574411842;3783
31033;8820;Torhout;378;Torhout;AZ Sint-Rembert;0.6214644462067143;3783
31040;8210;Zedelgem;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.2699807745124966;3641
31040;8210;Zedelgem;140;Brugge;AZ Sint-Lucas Brugge;0.2364734962922274;3641
31040;8210;Zedelgem;378;Torhout;AZ Sint-Rembert;0.3748970063169459;3641
31042;8377;Zuienkerke;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.6585365853658537;410
31042;8377;Zuienkerke;140;Brugge;AZ Sint-Lucas Brugge;0.05853658536585366;410
31042;8377;Zuienkerke;392;Knokke-Heist;AZ Zeno;0.1682926829268293;410
31043;8300;Knokke-Heist;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.1631944444444444;6048
31043;8300;Knokke-Heist;392;Knokke-Heist;AZ Zeno;0.5968915343915344;6048
32003;8600;Diksmuide;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.1212543554006969;2870
32003;8600;Diksmuide;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.08222996515679443;2870
32003;8600;Diksmuide;57;Ieper;Jan Yperman Ziekenhuis;0.07979094076655052;2870
32003;8600;Diksmuide;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.3069686411149826;2870
32003;8600;Diksmuide;310;Veurne;AZ Sint-Augustinus Veurne;0.1554006968641115;2870
32003;8600;Diksmuide;378;Torhout;AZ Sint-Rembert;0.1013937282229965;2870
32003;8600;Diksmuide;525;Oostende;AZ Damiaan Oostende;0.05574912891986063;2870
32006;8650;Houthulst;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.2110286320254507;1886
32006;8650;Houthulst;57;Ieper;Jan Yperman Ziekenhuis;0.2211028632025451;1886
32006;8650;Houthulst;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.4374337221633086;1886
32010;8680;Koekelare;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.06816760475297061;1599
32010;8680;Koekelare;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.1651031894934334;1599
32010;8680;Koekelare;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.1063164477798624;1599
32010;8680;Koekelare;378;Torhout;AZ Sint-Rembert;0.4790494058786742;1599
32010;8680;Koekelare;525;Oostende;AZ Damiaan Oostende;0.09881175734834272;1599
32011;8610;Kortemark;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.2655417406749556;2252
32011;8610;Kortemark;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.05017761989342807;2252
32011;8610;Kortemark;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.3752220248667851;2252
32011;8610;Kortemark;378;Torhout;AZ Sint-Rembert;0.2206927175843695;2252
32030;8647;Lo-Reninge;57;Ieper;Jan Yperman Ziekenhuis;0.5139372822299652;574
32030;8647;Lo-Reninge;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.1393728222996516;574
32030;8647;Lo-Reninge;310;Veurne;AZ Sint-Augustinus Veurne;0.1759581881533101;574
33011;8900;Ieper;57;Ieper;Jan Yperman Ziekenhuis;0.833731866730432;6273
33011;8900;Ieper;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.05483819544077793;6273
33016;8957;Mesen;57;Ieper;Jan Yperman Ziekenhuis;0.8820224719101124;178
33021;8970;Poperinge;57;Ieper;Jan Yperman Ziekenhuis;0.763653483992467;3186
33021;8970;Poperinge;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.0903954802259887;3186
33029;8940;Wervik;57;Ieper;Jan Yperman Ziekenhuis;0.2394122731201383;3471
33029;8940;Wervik;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.5767790262172284;3471
33029;8940;Wervik;396;Kortrijk;AZ Groeninge;0.05646787669259579;3471
33037;8980;Zonnebeke;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.1113189897100094;2138
33037;8980;Zonnebeke;57;Ieper;Jan Yperman Ziekenhuis;0.4550982226379794;2138
33037;8980;Zonnebeke;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.3372310570626754;2138
33039;8950;Heuvelland;57;Ieper;Jan Yperman Ziekenhuis;0.7848297213622291;1292
33039;8950;Heuvelland;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.06656346749226007;1292
33040;8920;Langemark-Poelkapelle;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.1099656357388316;1455
33040;8920;Langemark-Poelkapelle;57;Ieper;Jan Yperman Ziekenhuis;0.6378006872852233;1455
33040;8920;Langemark-Poelkapelle;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.1972508591065292;1455
33041;8640;Vleteren;57;Ieper;Jan Yperman Ziekenhuis;0.6810897435897436;624
33041;8640;Vleteren;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.09134615384615384;624
33041;8640;Vleteren;310;Veurne;AZ Sint-Augustinus Veurne;0.08333333333333333;624
34002;8570;Anzegem;170;Oudenaarde;AZ Oudenaarde;0.09694793536804308;2228
34002;8570;Anzegem;396;Kortrijk;AZ Groeninge;0.2553859964093357;2228
34002;8570;Anzegem;397;Waregem;OLV van Lourdesziekenhuis Waregem;0.440754039497307;2228
34002;8570;Anzegem;670;Gent;UZ Gent;0.07001795332136446;2228
34003;8580;Avelgem;170;Oudenaarde;AZ Oudenaarde;0.1883812746756909;1773
34003;8580;Avelgem;396;Kortrijk;AZ Groeninge;0.5121263395375071;1773
34003;8580;Avelgem;397;Waregem;OLV van Lourdesziekenhuis Waregem;0.06880992667794698;1773
34003;8580;Avelgem;550;Ronse;AZ Glorieux;0.08121827411167512;1773
34009;8540;Deerlijk;396;Kortrijk;AZ Groeninge;0.5595166163141994;1655
34009;8540;Deerlijk;397;Waregem;OLV van Lourdesziekenhuis Waregem;0.2634441087613293;1655
34013;8530;Harelbeke;124;Izegem;VZW Sint-Jozefskliniek;0.06740462542004348;5059
34013;8530;Harelbeke;396;Kortrijk;AZ Groeninge;0.7531132634908084;5059
34022;8500;Kortrijk;396;Kortrijk;AZ Groeninge;0.8561571498979089;14203
34023;8520;Kuurne;124;Izegem;VZW Sint-Jozefskliniek;0.05306930693069307;2525
34023;8520;Kuurne;396;Kortrijk;AZ Groeninge;0.7900990099009901;2525
34025;8860;Lendelede;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.05293551491819057;1039
34025;8860;Lendelede;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.1607314725697786;1039
34025;8860;Lendelede;124;Izegem;VZW Sint-Jozefskliniek;0.5505293551491819;1039
34025;8860;Lendelede;396;Kortrijk;AZ Groeninge;0.1270452358036574;1039
34027;8930;Menen;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.578818487909397;6534
34027;8930;Menen;396;Kortrijk;AZ Groeninge;0.2577288031833486;6534
34040;8790;Waregem;396;Kortrijk;AZ Groeninge;0.1783159947984395;6152
34040;8790;Waregem;397;Waregem;OLV van Lourdesziekenhuis Waregem;0.6027308192457738;6152
34040;8790;Waregem;670;Gent;UZ Gent;0.07038361508452536;6152
34041;8560;Wevelgem;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.2301181102362205;5080
34041;8560;Wevelgem;396;Kortrijk;AZ Groeninge;0.6236220472440945;5080
34042;8550;Zwevegem;396;Kortrijk;AZ Groeninge;0.8058130794287146;3991
34043;8587;Spiere-Helkijn;247;Moeskroen;Centre Hospitalier de Mouscron;0.1403508771929824;342
34043;8587;Spiere-Helkijn;396;Kortrijk;AZ Groeninge;0.5614035087719298;342
34043;8587;Spiere-Helkijn;534;Doornik;Centre Hospitalier de Wallonie picarde (Tournai);0.1608187134502924;342
35002;8450;Bredene;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.4156545209176788;2964
35002;8450;Bredene;525;Oostende;AZ Damiaan Oostende;0.4321862348178138;2964
35005;8470;Gistel;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.3720462543991956;1989
35005;8470;Gistel;378;Torhout;AZ Sint-Rembert;0.05681246857717446;1989
35005;8470;Gistel;525;Oostende;AZ Damiaan Oostende;0.4424333836098542;1989
35006;8480;Ichtegem;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.05435226808336739;2447
35006;8480;Ichtegem;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.2157744176542705;2447
35006;8480;Ichtegem;378;Torhout;AZ Sint-Rembert;0.4462607274213323;2447
35006;8480;Ichtegem;525;Oostende;AZ Damiaan Oostende;0.1405803024111157;2447
35011;8430;Middelkerke;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.2764308922769307;4001
35011;8430;Middelkerke;525;Oostende;AZ Damiaan Oostende;0.4811297175706074;4001
35013;8400;Oostende;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.464348059621324;14894
35013;8400;Oostende;525;Oostende;AZ Damiaan Oostende;0.4004297032362025;14894
35014;8460;Oudenburg;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.4078291814946619;1405
35014;8460;Oudenburg;525;Oostende;AZ Damiaan Oostende;0.4327402135231317;1405
35029;8420;De Haan;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.3793684210526316;2375
35029;8420;De Haan;392;Knokke-Heist;AZ Zeno;0.2985263157894737;2375
35029;8420;De Haan;525;Oostende;AZ Damiaan Oostende;0.1204210526315789;2375
36006;8830;Hooglede;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.466865671641791;1675
36006;8830;Hooglede;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.4059701492537313;1675
36007;8770;Ingelmunster;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.05311004784688995;2090
36007;8770;Ingelmunster;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.1894736842105263;2090
36007;8770;Ingelmunster;124;Izegem;VZW Sint-Jozefskliniek;0.5516746411483253;2090
36007;8770;Ingelmunster;395;Tielt;Sint-Andriesziekenhuis;0.05837320574162679;2090
36007;8770;Ingelmunster;396;Kortrijk;AZ Groeninge;0.05071770334928229;2090
36008;8870;Izegem;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.07244843997884717;5673
36008;8870;Izegem;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.1773312180504142;5673
36008;8870;Izegem;124;Izegem;VZW Sint-Jozefskliniek;0.6174863387978142;5673
36010;8880;Ledegem;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.1165996553704767;1741
36010;8880;Ledegem;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.5060310166570936;1741
36010;8880;Ledegem;124;Izegem;VZW Sint-Jozefskliniek;0.2383687535898909;1741
36010;8880;Ledegem;396;Kortrijk;AZ Groeninge;0.06031016657093624;1741
36011;8810;Lichtervelde;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.3260738052026618;1653
36011;8810;Lichtervelde;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.3315184513006655;1653
36011;8810;Lichtervelde;378;Torhout;AZ Sint-Rembert;0.1863278886872353;1653
36012;8890;Moorslede;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.2123515439429929;2105
36012;8890;Moorslede;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.6484560570071259;2105
36015;8800;Roeselare;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.3789104863602236;11987
36015;8800;Roeselare;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.5073829982481021;11987
36019;8840;Staden;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.3572186836518046;1884
36019;8840;Staden;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.5429936305732485;1884
37002;8720;Dentergem;134;Deinze;Sint-Vincentiusziekenhuis;0.09544468546637744;1383
37002;8720;Dentergem;395;Tielt;Sint-Andriesziekenhuis;0.373825018076645;1383
37002;8720;Dentergem;397;Waregem;OLV van Lourdesziekenhuis Waregem;0.3036876355748373;1383
37002;8720;Dentergem;670;Gent;UZ Gent;0.06218365871294288;1383
37007;8760;Meulebeke;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.06151419558359621;1902
37007;8760;Meulebeke;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.1330178759200841;1902
37007;8760;Meulebeke;124;Izegem;VZW Sint-Jozefskliniek;0.1771819137749737;1902
