nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente_patient;klasse;aantal_verblijven_per_leeftijd;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;aantal_verblijven_per_ziekenhuis_gemeente_patient_leeftijd;marktaandeel
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;12;0.0023242
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;49;AZ Sint-Jan Brugge - Oostende;Brugge;5;0.0009684
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;76;UMC Sint-Pieter;Brussel;228;0.0441604
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;77;UVC Brugmann;Brussel;1375;0.266318
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;79;Jules Bordet Instituut;Brussel;72;0.0139454
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;87;Iris Ziekenhuizen Zuid;Etterbeek;78;0.0151075
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;110;Kliniek Sint-Jan;Brussel;1060;0.205307
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;111;Europaziekenhuizen;Ukkel;756;0.1464265
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);12;0.0023242
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;143;UZ Brussel;Jette;111;0.0214991
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;146;Centres Hospitaliers Jolimont;La Louvière;5;0.0009684
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;204;AZ Jan Portaels;Vilvoorde;21;0.0040674
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;310;AZ West;Veurne;6;0.0011621
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;322;UZ Leuven;Leuven;36;0.0069727
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;332;CHIREC - Delta Ziekenhuis;Oudergem;218;0.0422235
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;346;Centres Hospitaliers Jolimont;Nijvel;5;0.0009684
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;682;0.1320937
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;252;0.0488088
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;547;Valisana ASBL;Sint-Agatha-Berchem;36;0.0069727
21015;1030;Schaarbeek;17338;65 jaar en ouder;5163;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;51;0.009878
21016;1180;Ukkel;10722;Jonger dan 15 jaar;904;76;UMC Sint-Pieter;Brussel;91;0.1006637
21016;1180;Ukkel;10722;Jonger dan 15 jaar;904;87;Iris Ziekenhuizen Zuid;Etterbeek;45;0.0497788
21016;1180;Ukkel;10722;Jonger dan 15 jaar;904;111;Europaziekenhuizen;Ukkel;276;0.3053097
21016;1180;Ukkel;10722;Jonger dan 15 jaar;904;143;UZ Brussel;Jette;8;0.0088496
21016;1180;Ukkel;10722;Jonger dan 15 jaar;904;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;57;0.0630531
21016;1180;Ukkel;10722;Jonger dan 15 jaar;904;332;CHIREC - Delta Ziekenhuis;Oudergem;301;0.3329646
21016;1180;Ukkel;10722;Jonger dan 15 jaar;904;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;72;0.079646
21016;1180;Ukkel;10722;Jonger dan 15 jaar;904;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;22;0.0243363
21016;1180;Ukkel;10722;Jonger dan 15 jaar;904;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;12;0.0132743
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;38;Silva Medical VZW;Watermaal-Bosvoorde;8;0.0016601
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;17;0.0035277
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;76;UMC Sint-Pieter;Brussel;362;0.0751193
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;77;UVC Brugmann;Brussel;91;0.0188836
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;79;Jules Bordet Instituut;Brussel;140;0.0290517
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;87;Iris Ziekenhuizen Zuid;Etterbeek;537;0.1114339
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;96;CHU Tivoli;La Louvière;7;0.0014526
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;106;AZ Sint-Maria;Halle (Vlaams-Brabant);6;0.0012451
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;110;Kliniek Sint-Jan;Brussel;81;0.0168085
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;111;Europaziekenhuizen;Ukkel;1359;0.2820087
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);7;0.0014526
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;143;UZ Brussel;Jette;57;0.0118282
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;10;0.0020751
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;166;CHU UCL Namur;Namen;6;0.0012451
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;204;AZ Jan Portaels;Vilvoorde;5;0.0010376
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;322;UZ Leuven;Leuven;28;0.0058103
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;325;CHU André Vésale;Montigny-le-Tilleul;5;0.0010376
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;332;CHIREC - Delta Ziekenhuis;Oudergem;1076;0.2232828
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;346;Centres Hospitaliers Jolimont;Nijvel;7;0.0014526
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;392;AZ Zeno;Knokke-Heist;7;0.0014526
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;296;0.0614235
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;474;0.0983607
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;5;0.0010376
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;670;UZ Gent;Gent;6;0.0012451
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;693;Nationaal Multiple Sclerose Centrum;Steenokkerzeel;9;0.0018676
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;707;CHU Sart Tilman;Luik;6;0.0012451
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;718;CHU Charleroi;Charleroi;6;0.0012451
21016;1180;Ukkel;10722;Tussen 15 en 64 jaar;4819;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;124;0.0257315
21016;1180;Ukkel;10722;65 jaar en ouder;4999;38;Silva Medical VZW;Watermaal-Bosvoorde;61;0.0122024
21016;1180;Ukkel;10722;65 jaar en ouder;4999;39;CHU UCL Namur;Yvoir;6;0.0012002
21016;1180;Ukkel;10722;65 jaar en ouder;4999;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;15;0.0030006
21016;1180;Ukkel;10722;65 jaar en ouder;4999;76;UMC Sint-Pieter;Brussel;222;0.0444089
21016;1180;Ukkel;10722;65 jaar en ouder;4999;77;UVC Brugmann;Brussel;31;0.0062012
21016;1180;Ukkel;10722;65 jaar en ouder;4999;79;Jules Bordet Instituut;Brussel;167;0.0334067
21016;1180;Ukkel;10722;65 jaar en ouder;4999;87;Iris Ziekenhuizen Zuid;Etterbeek;484;0.0968194
21016;1180;Ukkel;10722;65 jaar en ouder;4999;106;AZ Sint-Maria;Halle (Vlaams-Brabant);7;0.0014003
21016;1180;Ukkel;10722;65 jaar en ouder;4999;110;Kliniek Sint-Jan;Brussel;89;0.0178036
21016;1180;Ukkel;10722;65 jaar en ouder;4999;111;Europaziekenhuizen;Ukkel;2119;0.4238848
21016;1180;Ukkel;10722;65 jaar en ouder;4999;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);8;0.0016003
21016;1180;Ukkel;10722;65 jaar en ouder;4999;143;UZ Brussel;Jette;38;0.0076015
21016;1180;Ukkel;10722;65 jaar en ouder;4999;146;Centres Hospitaliers Jolimont;La Louvière;5;0.0010002
21016;1180;Ukkel;10722;65 jaar en ouder;4999;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;10;0.0020004
21016;1180;Ukkel;10722;65 jaar en ouder;4999;310;AZ West;Veurne;9;0.0018004
21016;1180;Ukkel;10722;65 jaar en ouder;4999;322;UZ Leuven;Leuven;21;0.0042008
21016;1180;Ukkel;10722;65 jaar en ouder;4999;332;CHIREC - Delta Ziekenhuis;Oudergem;787;0.1574315
21016;1180;Ukkel;10722;65 jaar en ouder;4999;346;Centres Hospitaliers Jolimont;Nijvel;5;0.0010002
21016;1180;Ukkel;10722;65 jaar en ouder;4999;392;AZ Zeno;Knokke-Heist;8;0.0016003
21016;1180;Ukkel;10722;65 jaar en ouder;4999;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;215;0.0430086
21016;1180;Ukkel;10722;65 jaar en ouder;4999;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;443;0.0886177
21016;1180;Ukkel;10722;65 jaar en ouder;4999;547;Valisana ASBL;Sint-Agatha-Berchem;67;0.0134027
21016;1180;Ukkel;10722;65 jaar en ouder;4999;676;Koningin Elisabeth Instituut;Koksijde;7;0.0014003
21016;1180;Ukkel;10722;65 jaar en ouder;4999;679;Bundeling Zorginitiatieven Oostende;Oostende;8;0.0016003
21016;1180;Ukkel;10722;65 jaar en ouder;4999;718;CHU Charleroi;Charleroi;6;0.0012002
21016;1180;Ukkel;10722;65 jaar en ouder;4999;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;104;0.0208042
21017;1170;Watermaal-Bosvoorde;3264;Jonger dan 15 jaar;217;76;UMC Sint-Pieter;Brussel;21;0.0967742
21017;1170;Watermaal-Bosvoorde;3264;Jonger dan 15 jaar;217;87;Iris Ziekenhuizen Zuid;Etterbeek;41;0.1889401
21017;1170;Watermaal-Bosvoorde;3264;Jonger dan 15 jaar;217;111;Europaziekenhuizen;Ukkel;34;0.156682
21017;1170;Watermaal-Bosvoorde;3264;Jonger dan 15 jaar;217;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;16;0.0737327
21017;1170;Watermaal-Bosvoorde;3264;Jonger dan 15 jaar;217;322;UZ Leuven;Leuven;6;0.0276498
21017;1170;Watermaal-Bosvoorde;3264;Jonger dan 15 jaar;217;332;CHIREC - Delta Ziekenhuis;Oudergem;32;0.1474654
21017;1170;Watermaal-Bosvoorde;3264;Jonger dan 15 jaar;217;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;45;0.2073733
21017;1170;Watermaal-Bosvoorde;3264;Jonger dan 15 jaar;217;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;5;0.0230415
21017;1170;Watermaal-Bosvoorde;3264;Tussen 15 en 64 jaar;1524;38;Silva Medical VZW;Watermaal-Bosvoorde;5;0.0032808
21017;1170;Watermaal-Bosvoorde;3264;Tussen 15 en 64 jaar;1524;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;15;0.0098425
21017;1170;Watermaal-Bosvoorde;3264;Tussen 15 en 64 jaar;1524;76;UMC Sint-Pieter;Brussel;107;0.07021
21017;1170;Watermaal-Bosvoorde;3264;Tussen 15 en 64 jaar;1524;77;UVC Brugmann;Brussel;38;0.0249344
21017;1170;Watermaal-Bosvoorde;3264;Tussen 15 en 64 jaar;1524;79;Jules Bordet Instituut;Brussel;35;0.0229659
21017;1170;Watermaal-Bosvoorde;3264;Tussen 15 en 64 jaar;1524;87;Iris Ziekenhuizen Zuid;Etterbeek;261;0.1712598
21017;1170;Watermaal-Bosvoorde;3264;Tussen 15 en 64 jaar;1524;110;Kliniek Sint-Jan;Brussel;28;0.0183727
21017;1170;Watermaal-Bosvoorde;3264;Tussen 15 en 64 jaar;1524;111;Europaziekenhuizen;Ukkel;325;0.2132546
21017;1170;Watermaal-Bosvoorde;3264;Tussen 15 en 64 jaar;1524;143;UZ Brussel;Jette;25;0.0164042
21017;1170;Watermaal-Bosvoorde;3264;Tussen 15 en 64 jaar;1524;322;UZ Leuven;Leuven;5;0.0032808
21017;1170;Watermaal-Bosvoorde;3264;Tussen 15 en 64 jaar;1524;332;CHIREC - Delta Ziekenhuis;Oudergem;250;0.164042
21017;1170;Watermaal-Bosvoorde;3264;Tussen 15 en 64 jaar;1524;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;248;0.1627297
21017;1170;Watermaal-Bosvoorde;3264;Tussen 15 en 64 jaar;1524;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;95;0.062336
21017;1170;Watermaal-Bosvoorde;3264;Tussen 15 en 64 jaar;1524;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;39;0.0255906
21017;1170;Watermaal-Bosvoorde;3264;65 jaar en ouder;1523;38;Silva Medical VZW;Watermaal-Bosvoorde;29;0.0190414
21017;1170;Watermaal-Bosvoorde;3264;65 jaar en ouder;1523;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;7;0.0045962
21017;1170;Watermaal-Bosvoorde;3264;65 jaar en ouder;1523;76;UMC Sint-Pieter;Brussel;74;0.0485883
21017;1170;Watermaal-Bosvoorde;3264;65 jaar en ouder;1523;77;UVC Brugmann;Brussel;11;0.0072226
21017;1170;Watermaal-Bosvoorde;3264;65 jaar en ouder;1523;79;Jules Bordet Instituut;Brussel;42;0.0275772
21017;1170;Watermaal-Bosvoorde;3264;65 jaar en ouder;1523;87;Iris Ziekenhuizen Zuid;Etterbeek;253;0.1661195
21017;1170;Watermaal-Bosvoorde;3264;65 jaar en ouder;1523;110;Kliniek Sint-Jan;Brussel;25;0.016415
21017;1170;Watermaal-Bosvoorde;3264;65 jaar en ouder;1523;111;Europaziekenhuizen;Ukkel;481;0.315824
21017;1170;Watermaal-Bosvoorde;3264;65 jaar en ouder;1523;143;UZ Brussel;Jette;18;0.0118188
21017;1170;Watermaal-Bosvoorde;3264;65 jaar en ouder;1523;322;UZ Leuven;Leuven;12;0.0078792
21017;1170;Watermaal-Bosvoorde;3264;65 jaar en ouder;1523;332;CHIREC - Delta Ziekenhuis;Oudergem;136;0.0892974
21017;1170;Watermaal-Bosvoorde;3264;65 jaar en ouder;1523;392;AZ Zeno;Knokke-Heist;5;0.003283
21017;1170;Watermaal-Bosvoorde;3264;65 jaar en ouder;1523;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;255;0.1674327
21017;1170;Watermaal-Bosvoorde;3264;65 jaar en ouder;1523;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;110;0.0722259
21017;1170;Watermaal-Bosvoorde;3264;65 jaar en ouder;1523;547;Valisana ASBL;Sint-Agatha-Berchem;11;0.0072226
21017;1170;Watermaal-Bosvoorde;3264;65 jaar en ouder;1523;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;24;0.0157584
21018;1200;Sint-Lambrechts-Woluwe;7174;Jonger dan 15 jaar;462;76;UMC Sint-Pieter;Brussel;15;0.0324675
21018;1200;Sint-Lambrechts-Woluwe;7174;Jonger dan 15 jaar;462;87;Iris Ziekenhuizen Zuid;Etterbeek;34;0.0735931
21018;1200;Sint-Lambrechts-Woluwe;7174;Jonger dan 15 jaar;462;110;Kliniek Sint-Jan;Brussel;8;0.017316
21018;1200;Sint-Lambrechts-Woluwe;7174;Jonger dan 15 jaar;462;111;Europaziekenhuizen;Ukkel;31;0.0670996
21018;1200;Sint-Lambrechts-Woluwe;7174;Jonger dan 15 jaar;462;143;UZ Brussel;Jette;19;0.0411255
21018;1200;Sint-Lambrechts-Woluwe;7174;Jonger dan 15 jaar;462;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;23;0.0497835
21018;1200;Sint-Lambrechts-Woluwe;7174;Jonger dan 15 jaar;462;332;CHIREC - Delta Ziekenhuis;Oudergem;24;0.0519481
21018;1200;Sint-Lambrechts-Woluwe;7174;Jonger dan 15 jaar;462;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;285;0.6168831
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;10;Grand Hôpital de Charleroi;Charleroi;5;0.0015399
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;38;Silva Medical VZW;Watermaal-Bosvoorde;8;0.0024638
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;39;CHU UCL Namur;Yvoir;9;0.0027718
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;13;0.0040037
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;76;UMC Sint-Pieter;Brussel;138;0.0425008
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;77;UVC Brugmann;Brussel;78;0.0240222
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;79;Jules Bordet Instituut;Brussel;32;0.0098553
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;87;Iris Ziekenhuizen Zuid;Etterbeek;166;0.0511241
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;110;Kliniek Sint-Jan;Brussel;129;0.039729
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;111;Europaziekenhuizen;Ukkel;614;0.1890976
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;143;UZ Brussel;Jette;60;0.0184786
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;204;AZ Jan Portaels;Vilvoorde;15;0.0046196
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;322;UZ Leuven;Leuven;68;0.0209424
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;332;CHIREC - Delta Ziekenhuis;Oudergem;401;0.1234986
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;1244;0.3831229
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;123;0.0378811
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;693;Nationaal Multiple Sclerose Centrum;Steenokkerzeel;8;0.0024638
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;707;CHU Sart Tilman;Luik;5;0.0015399
21018;1200;Sint-Lambrechts-Woluwe;7174;Tussen 15 en 64 jaar;3247;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;57;0.0175547
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;38;Silva Medical VZW;Watermaal-Bosvoorde;28;0.0080808
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;39;CHU UCL Namur;Yvoir;10;0.002886
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;8;0.0023088
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;76;UMC Sint-Pieter;Brussel;90;0.025974
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;77;UVC Brugmann;Brussel;59;0.0170274
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;79;Jules Bordet Instituut;Brussel;49;0.0141414
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;87;Iris Ziekenhuizen Zuid;Etterbeek;54;0.0155844
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;108;RZ Heilig Hart;Leuven;6;0.0017316
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;110;Kliniek Sint-Jan;Brussel;165;0.047619
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;111;Europaziekenhuizen;Ukkel;755;0.2178932
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;143;UZ Brussel;Jette;22;0.0063492
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;166;CHU UCL Namur;Namen;8;0.0023088
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;204;AZ Jan Portaels;Vilvoorde;9;0.0025974
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;310;AZ West;Veurne;6;0.0017316
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;322;UZ Leuven;Leuven;26;0.0075036
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;332;CHIREC - Delta Ziekenhuis;Oudergem;217;0.0626263
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;392;AZ Zeno;Knokke-Heist;9;0.0025974
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;1542;0.4450216
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;248;0.0715729
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;547;Valisana ASBL;Sint-Agatha-Berchem;42;0.0121212
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;679;Bundeling Zorginitiatieven Oostende;Oostende;5;0.001443
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;693;Nationaal Multiple Sclerose Centrum;Steenokkerzeel;5;0.001443
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;706;Clinique Saint-Luc;Namen;5;0.001443
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;707;CHU Sart Tilman;Luik;6;0.0017316
21018;1200;Sint-Lambrechts-Woluwe;7174;65 jaar en ouder;3465;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;42;0.0121212
21019;1150;Sint-Pieters-Woluwe;5198;Jonger dan 15 jaar;352;76;UMC Sint-Pieter;Brussel;10;0.0284091
21019;1150;Sint-Pieters-Woluwe;5198;Jonger dan 15 jaar;352;87;Iris Ziekenhuizen Zuid;Etterbeek;14;0.0397727
21019;1150;Sint-Pieters-Woluwe;5198;Jonger dan 15 jaar;352;110;Kliniek Sint-Jan;Brussel;6;0.0170455
21019;1150;Sint-Pieters-Woluwe;5198;Jonger dan 15 jaar;352;111;Europaziekenhuizen;Ukkel;16;0.0454545
21019;1150;Sint-Pieters-Woluwe;5198;Jonger dan 15 jaar;352;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;24;0.0681818
21019;1150;Sint-Pieters-Woluwe;5198;Jonger dan 15 jaar;352;322;UZ Leuven;Leuven;6;0.0170455
21019;1150;Sint-Pieters-Woluwe;5198;Jonger dan 15 jaar;352;332;CHIREC - Delta Ziekenhuis;Oudergem;35;0.0994318
21019;1150;Sint-Pieters-Woluwe;5198;Jonger dan 15 jaar;352;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;221;0.6278409
21019;1150;Sint-Pieters-Woluwe;5198;Jonger dan 15 jaar;352;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;5;0.0142045
21019;1150;Sint-Pieters-Woluwe;5198;Tussen 15 en 64 jaar;2163;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;18;0.0083218
21019;1150;Sint-Pieters-Woluwe;5198;Tussen 15 en 64 jaar;2163;76;UMC Sint-Pieter;Brussel;81;0.037448
21019;1150;Sint-Pieters-Woluwe;5198;Tussen 15 en 64 jaar;2163;77;UVC Brugmann;Brussel;48;0.0221914
21019;1150;Sint-Pieters-Woluwe;5198;Tussen 15 en 64 jaar;2163;79;Jules Bordet Instituut;Brussel;36;0.0166436
21019;1150;Sint-Pieters-Woluwe;5198;Tussen 15 en 64 jaar;2163;87;Iris Ziekenhuizen Zuid;Etterbeek;130;0.0601017
21019;1150;Sint-Pieters-Woluwe;5198;Tussen 15 en 64 jaar;2163;110;Kliniek Sint-Jan;Brussel;94;0.0434582
21019;1150;Sint-Pieters-Woluwe;5198;Tussen 15 en 64 jaar;2163;111;Europaziekenhuizen;Ukkel;327;0.1511789
21019;1150;Sint-Pieters-Woluwe;5198;Tussen 15 en 64 jaar;2163;143;UZ Brussel;Jette;26;0.0120203
21019;1150;Sint-Pieters-Woluwe;5198;Tussen 15 en 64 jaar;2163;204;AZ Jan Portaels;Vilvoorde;7;0.0032362
21019;1150;Sint-Pieters-Woluwe;5198;Tussen 15 en 64 jaar;2163;322;UZ Leuven;Leuven;24;0.0110957
21019;1150;Sint-Pieters-Woluwe;5198;Tussen 15 en 64 jaar;2163;332;CHIREC - Delta Ziekenhuis;Oudergem;313;0.1447064
21019;1150;Sint-Pieters-Woluwe;5198;Tussen 15 en 64 jaar;2163;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;858;0.3966713
21019;1150;Sint-Pieters-Woluwe;5198;Tussen 15 en 64 jaar;2163;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;81;0.037448
21019;1150;Sint-Pieters-Woluwe;5198;Tussen 15 en 64 jaar;2163;670;UZ Gent;Gent;6;0.0027739
21019;1150;Sint-Pieters-Woluwe;5198;Tussen 15 en 64 jaar;2163;682;AZ Monica;Antwerpen;5;0.0023116
21019;1150;Sint-Pieters-Woluwe;5198;Tussen 15 en 64 jaar;2163;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;44;0.0203421
21019;1150;Sint-Pieters-Woluwe;5198;65 jaar en ouder;2683;38;Silva Medical VZW;Watermaal-Bosvoorde;50;0.0186359
21019;1150;Sint-Pieters-Woluwe;5198;65 jaar en ouder;2683;39;CHU UCL Namur;Yvoir;5;0.0018636
21019;1150;Sint-Pieters-Woluwe;5198;65 jaar en ouder;2683;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;11;0.0040999
21019;1150;Sint-Pieters-Woluwe;5198;65 jaar en ouder;2683;76;UMC Sint-Pieter;Brussel;37;0.0137905
21019;1150;Sint-Pieters-Woluwe;5198;65 jaar en ouder;2683;77;UVC Brugmann;Brussel;14;0.005218
