code_ins;code_postal;commune_patient;nombre_de_séjours;numéro_agrément_hôpital;dénomination;commune_hôpital;part_de_marché
21016;1180;Uccle;10773;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.206442
21016;1180;Uccle;10773;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0528172
21016;1180;Uccle;10773;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0789938
21017;1170;Watermael-Boitsfort;3220;76;CHU Saint-Pierre;Bruxelles;0.0549689
21017;1170;Watermael-Boitsfort;3220;87;Hôpitaux Iris Sud;Etterbeek;0.1599379
21017;1170;Watermael-Boitsfort;3220;111;Cliniques de l'Europe;Uccle;0.276087
21017;1170;Watermael-Boitsfort;3220;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.1254658
21017;1170;Watermael-Boitsfort;3220;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1586957
21017;1170;Watermael-Boitsfort;3220;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0639752
21018;1200;Woluwe-Saint-Lambert;7147;111;Cliniques de l'Europe;Uccle;0.1859521
21018;1200;Woluwe-Saint-Lambert;7147;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0944452
21018;1200;Woluwe-Saint-Lambert;7147;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.441304
21019;1150;Woluwe-Saint-Pierre;5313;110;Clinique Saint-Jean;Bruxelles;0.0543949
21019;1150;Woluwe-Saint-Pierre;5313;111;Cliniques de l'Europe;Uccle;0.1385281
21019;1150;Woluwe-Saint-Pierre;5313;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.1183889
21019;1150;Woluwe-Saint-Pierre;5313;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.4242424
21019;1150;Woluwe-Saint-Pierre;5313;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0506305
23002;1730;Asse;5080;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.5458661
23002;1730;Asse;5080;143;UZ Brussel;Jette;0.1972441
23003;1650;Beersel;3458;106;AZ Sint-Maria;Hal;0.3883748
23003;1650;Beersel;3458;111;Cliniques de l'Europe;Uccle;0.1243493
23003;1650;Beersel;3458;143;UZ Brussel;Jette;0.1084442
23003;1650;Beersel;3458;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0500289
23003;1650;Beersel;3458;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0754772
23003;1650;Beersel;3458;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.0503181
23009;1547;Biévène;336;106;AZ Sint-Maria;Hal;0.0535714
23009;1547;Biévène;336;176;Algemeen Stedelijk Ziekenhuis;Alost;0.4583333
23009;1547;Biévène;336;217;AZ Sint-Elisabeth;Zottegem;0.0803571
23009;1547;Biévène;336;670;UZ Gent;Gand;0.077381
23009;1547;Biévène;336;724;Centre Hospitalier ÉpiCURA;Ath;0.0684524
23016;1700;Dilbeek;6147;87;Hôpitaux Iris Sud;Etterbeek;0.0707662
23016;1700;Dilbeek;6147;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.2567106
23016;1700;Dilbeek;6147;143;UZ Brussel;Jette;0.2528062
23016;1700;Dilbeek;6147;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.1202212
23023;1570;Gammerages;1308;106;AZ Sint-Maria;Hal;0.1001529
23023;1570;Gammerages;1308;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.1972477
23023;1570;Gammerages;1308;176;Algemeen Stedelijk Ziekenhuis;Alost;0.4449541
23023;1570;Gammerages;1308;217;AZ Sint-Elisabeth;Zottegem;0.0573394
23024;1755;Gooik;1406;106;AZ Sint-Maria;Hal;0.3428165
23024;1755;Gooik;1406;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.3655761
23024;1755;Gooik;1406;143;UZ Brussel;Jette;0.0761024
23024;1755;Gooik;1406;176;Algemeen Stedelijk Ziekenhuis;Alost;0.0640114
23025;1850;Grimbergen;5422;77;CHU Brugmann;Bruxelles;0.0562523
23025;1850;Grimbergen;5422;143;UZ Brussel;Jette;0.2954629
23025;1850;Grimbergen;5422;204;AZ Jan Portaels;Vilvorde;0.3234969
23027;1500;Hal;6229;106;AZ Sint-Maria;Hal;0.6419971
23027;1500;Hal;6229;143;UZ Brussel;Jette;0.1131803
23032;1540;Herne;973;106;AZ Sint-Maria;Hal;0.2528263
23032;1540;Herne;973;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.1336074
23032;1540;Herne;973;143;UZ Brussel;Jette;0.053443
23032;1540;Herne;973;176;Algemeen Stedelijk Ziekenhuis;Alost;0.2939363
23033;1560;Hoeilaart;1332;108;RZ Heilig Hart;Louvain;0.0735736
23033;1560;Hoeilaart;1332;111;Cliniques de l'Europe;Uccle;0.222973
23033;1560;Hoeilaart;1332;322;UZ Leuven;Louvain;0.286036
23033;1560;Hoeilaart;1332;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0563063
23033;1560;Hoeilaart;1332;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1268769
23038;1910;Kampenhout;1721;108;RZ Heilig Hart;Louvain;0.0517141
23038;1910;Kampenhout;1721;204;AZ Jan Portaels;Vilvorde;0.0999419
23038;1910;Kampenhout;1721;322;UZ Leuven;Louvain;0.3004067
23038;1910;Kampenhout;1721;689;Imelda Ziekenhuis;Bonheiden;0.3701336
23039;1880;Kapelle-op-den-Bos;1320;26;AZ Sint-Maarten;Malines;0.3469697
23039;1880;Kapelle-op-den-Bos;1320;104;Sint-Jozefkliniek;Bornem;0.0886364
23039;1880;Kapelle-op-den-Bos;1320;143;UZ Brussel;Jette;0.0962121
23039;1880;Kapelle-op-den-Bos;1320;204;AZ Jan Portaels;Vilvorde;0.0787879
23039;1880;Kapelle-op-den-Bos;1320;322;UZ Leuven;Louvain;0.0537879
23039;1880;Kapelle-op-den-Bos;1320;689;Imelda Ziekenhuis;Bonheiden;0.1257576
23044;1770;Liedekerke;2012;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.5129225
23044;1770;Liedekerke;2012;143;UZ Brussel;Jette;0.0631213
23044;1770;Liedekerke;2012;176;Algemeen Stedelijk Ziekenhuis;Alost;0.2261431
23045;1840;Londerzeel;2701;12;AZ Sint-Blasius;Termonde;0.1632729
23045;1840;Londerzeel;2701;26;AZ Sint-Maarten;Malines;0.0522029
23045;1840;Londerzeel;2701;104;Sint-Jozefkliniek;Bornem;0.1436505
23045;1840;Londerzeel;2701;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0566457
23045;1840;Londerzeel;2701;143;UZ Brussel;Jette;0.1647538
23045;1840;Londerzeel;2701;300;UZ Antwerpen;Edegem;0.0570159
23045;1840;Londerzeel;2701;314;AZ Heilige Familie;Rumst;0.1447612
23047;1830;Machelen (Brabant flamand);2348;143;UZ Brussel;Jette;0.1196763
23047;1830;Machelen (Brabant flamand);2348;204;AZ Jan Portaels;Vilvorde;0.4633731
23047;1830;Machelen (Brabant flamand);2348;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0954003
23050;1860;Meise;2745;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0856102
23050;1860;Meise;2745;143;UZ Brussel;Jette;0.3264117
23050;1860;Meise;2745;204;AZ Jan Portaels;Vilvorde;0.23898
23050;1860;Meise;2745;322;UZ Leuven;Louvain;0.0630237
23052;1785;Merchtem;2379;12;AZ Sint-Blasius;Termonde;0.0752417
23052;1785;Merchtem;2379;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.457335
23052;1785;Merchtem;2379;143;UZ Brussel;Jette;0.2480034
23060;1745;Opwijk;2153;12;AZ Sint-Blasius;Termonde;0.1820715
23060;1745;Opwijk;2153;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.576405
23060;1745;Opwijk;2153;143;UZ Brussel;Jette;0.0715281
23062;3090;Overijse;3215;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.0771384
23062;3090;Overijse;3215;108;RZ Heilig Hart;Louvain;0.1206843
23062;3090;Overijse;3215;111;Cliniques de l'Europe;Uccle;0.0858476
23062;3090;Overijse;3215;322;UZ Leuven;Louvain;0.2758942
23062;3090;Overijse;3215;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0553655
23062;3090;Overijse;3215;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1838258
23064;1670;Pepingen;635;106;AZ Sint-Maria;Hal;0.6362205
23064;1670;Pepingen;635;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0850394
23064;1670;Pepingen;635;143;UZ Brussel;Jette;0.0992126
23064;1670;Pepingen;635;322;UZ Leuven;Louvain;0.0503937
23077;1600;Leeuw-Saint-Pierre;5173;106;AZ Sint-Maria;Hal;0.358786
23077;1600;Leeuw-Saint-Pierre;5173;143;UZ Brussel;Jette;0.1063213
23077;1600;Leeuw-Saint-Pierre;5173;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.2035569
23081;1820;Steenokkerzeel;1809;143;UZ Brussel;Jette;0.0624655
23081;1820;Steenokkerzeel;1809;204;AZ Jan Portaels;Vilvorde;0.3825318
23081;1820;Steenokkerzeel;1809;322;UZ Leuven;Louvain;0.1846324
23081;1820;Steenokkerzeel;1809;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0652294
23081;1820;Steenokkerzeel;1809;689;Imelda Ziekenhuis;Bonheiden;0.1343284
23086;1740;Ternat;2277;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.6284585
23086;1740;Ternat;2277;143;UZ Brussel;Jette;0.113307
23086;1740;Ternat;2277;176;Algemeen Stedelijk Ziekenhuis;Alost;0.0737813
23088;1800;Vilvorde;6322;143;UZ Brussel;Jette;0.1700411
23088;1800;Vilvorde;6322;204;AZ Jan Portaels;Vilvorde;0.5177159
23094;1930;Zaventem;4231;111;Cliniques de l'Europe;Uccle;0.0588513
23094;1930;Zaventem;4231;143;UZ Brussel;Jette;0.0515245
23094;1930;Zaventem;4231;204;AZ Jan Portaels;Vilvorde;0.1418104
23094;1930;Zaventem;4231;322;UZ Leuven;Louvain;0.2335145
23094;1930;Zaventem;4231;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.2562042
23096;1980;Zemst;3308;26;AZ Sint-Maarten;Malines;0.379081
23096;1980;Zemst;3308;204;AZ Jan Portaels;Vilvorde;0.1526602
23096;1980;Zemst;3308;322;UZ Leuven;Louvain;0.081318
23096;1980;Zemst;3308;689;Imelda Ziekenhuis;Bonheiden;0.2224909
23097;1760;Roosdaal;1526;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.517038
23097;1760;Roosdaal;1526;143;UZ Brussel;Jette;0.0740498
23097;1760;Roosdaal;1526;176;Algemeen Stedelijk Ziekenhuis;Alost;0.1664482
23098;1620;Drogenbos;836;87;Hôpitaux Iris Sud;Etterbeek;0.1004785
23098;1620;Drogenbos;836;106;AZ Sint-Maria;Hal;0.0645933
23098;1620;Drogenbos;836;111;Cliniques de l'Europe;Uccle;0.3038278
23098;1620;Drogenbos;836;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.1196172
23098;1620;Drogenbos;836;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.1782297
23099;1950;Kraainem;1584;110;Clinique Saint-Jean;Bruxelles;0.0536616
23099;1950;Kraainem;1584;111;Cliniques de l'Europe;Uccle;0.0852273
23099;1950;Kraainem;1584;322;UZ Leuven;Louvain;0.0580808
23099;1950;Kraainem;1584;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0896465
23099;1950;Kraainem;1584;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.5088384
23100;1630;Linkebeek;555;76;CHU Saint-Pierre;Bruxelles;0.0558559
23100;1630;Linkebeek;555;87;Hôpitaux Iris Sud;Etterbeek;0.0558559
23100;1630;Linkebeek;555;106;AZ Sint-Maria;Hal;0.0540541
23100;1630;Linkebeek;555;111;Cliniques de l'Europe;Uccle;0.3513514
23100;1630;Linkebeek;555;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.1225225
23100;1630;Linkebeek;555;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.1189189
23101;1640;Rhode-Saint-Genèse;2358;106;AZ Sint-Maria;Hal;0.1420696
23101;1640;Rhode-Saint-Genèse;2358;111;Cliniques de l'Europe;Uccle;0.2340967
23101;1640;Rhode-Saint-Genèse;2358;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.1229856
23101;1640;Rhode-Saint-Genèse;2358;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0521628
23101;1640;Rhode-Saint-Genèse;2358;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0597964
23101;1640;Rhode-Saint-Genèse;2358;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.1641221
23102;1780;Wemmel;2250;77;CHU Brugmann;Bruxelles;0.1155556
23102;1780;Wemmel;2250;143;UZ Brussel;Jette;0.4937778
23102;1780;Wemmel;2250;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0511111
23103;1970;Wezembeek-Oppem;1619;111;Cliniques de l'Europe;Uccle;0.0710315
23103;1970;Wezembeek-Oppem;1619;322;UZ Leuven;Louvain;0.0833848
23103;1970;Wezembeek-Oppem;1619;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0802965
23103;1970;Wezembeek-Oppem;1619;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.4823965
23104;1750;Lennik;1389;106;AZ Sint-Maria;Hal;0.1835853
23104;1750;Lennik;1389;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.4190065
23104;1750;Lennik;1389;143;UZ Brussel;Jette;0.112311
23104;1750;Lennik;1389;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0813535
23105;1790;Affligem;1906;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.6059811
23105;1790;Affligem;1906;143;UZ Brussel;Jette;0.0718783
23105;1790;Affligem;1906;176;Algemeen Stedelijk Ziekenhuis;Alost;0.1673662
24001;3200;Aarschot;4422;108;RZ Heilig Hart;Louvain;0.0572139
24001;3200;Aarschot;4422;109;RZ Heilig Hart Tienen;Tirlemont;0.0848033
24001;3200;Aarschot;4422;322;UZ Leuven;Louvain;0.5744007
24001;3200;Aarschot;4422;689;Imelda Ziekenhuis;Bonheiden;0.0667119
24001;3200;Aarschot;4422;712;AZ Diest;Diest;0.1300317
24007;3130;Begijnendijk;1466;322;UZ Leuven;Louvain;0.3819918
24007;3130;Begijnendijk;1466;689;Imelda Ziekenhuis;Bonheiden;0.4208731
24008;3460;Bekkevoort;999;109;RZ Heilig Hart Tienen;Tirlemont;0.0690691
24008;3460;Bekkevoort;999;322;UZ Leuven;Louvain;0.3563564
24008;3460;Bekkevoort;999;712;AZ Diest;Diest;0.4524525
24009;3060;Bertem;1282;108;RZ Heilig Hart;Louvain;0.2425897
24009;3060;Bertem;1282;322;UZ Leuven;Louvain;0.648986
24011;3360;Bierbeek;1397;108;RZ Heilig Hart;Louvain;0.2312097
24011;3360;Bierbeek;1397;322;UZ Leuven;Louvain;0.662849
24014;3190;Boortmeerbeek;1846;26;AZ Sint-Maarten;Malines;0.1576381
24014;3190;Boortmeerbeek;1846;322;UZ Leuven;Louvain;0.1343445
24014;3190;Boortmeerbeek;1846;689;Imelda Ziekenhuis;Bonheiden;0.5769231
24016;3370;Boutersem;1170;108;RZ Heilig Hart;Louvain;0.1102564
24016;3370;Boutersem;1170;109;RZ Heilig Hart Tienen;Tirlemont;0.3598291
24016;3370;Boutersem;1170;322;UZ Leuven;Louvain;0.4589744
24020;3290;Diest;3853;243;Jessa Ziekenhuis;Hasselt;0.0931742
24020;3290;Diest;3853;322;UZ Leuven;Louvain;0.1969894
24020;3290;Diest;3853;712;AZ Diest;Diest;0.6132883
24028;3450;Geetbets;1023;109;RZ Heilig Hart Tienen;Tirlemont;0.0615836
24028;3450;Geetbets;1023;243;Jessa Ziekenhuis;Hasselt;0.2033236
24028;3450;Geetbets;1023;322;UZ Leuven;Louvain;0.1104594
24028;3450;Geetbets;1023;712;AZ Diest;Diest;0.0742913
24028;3450;Geetbets;1023;715;Sint-Trudo Ziekenhuis;Saint-Trond;0.4975562
24033;3150;Haacht;2077;108;RZ Heilig Hart;Louvain;0.0558498
24033;3150;Haacht;2077;322;UZ Leuven;Louvain;0.3259509
24033;3150;Haacht;2077;689;Imelda Ziekenhuis;Bonheiden;0.5373134
24038;3020;Herent;2881;108;RZ Heilig Hart;Louvain;0.2405415
24038;3020;Herent;2881;322;UZ Leuven;Louvain;0.6535925
24041;3320;Hoegaarden;969;109;RZ Heilig Hart Tienen;Tirlemont;0.5428277
24041;3320;Hoegaarden;969;322;UZ Leuven;Louvain;0.3240454
24043;3220;Holsbeek;1256;108;RZ Heilig Hart;Louvain;0.2046178
24043;3220;Holsbeek;1256;109;RZ Heilig Hart Tienen;Tirlemont;0.0660828
24043;3220;Holsbeek;1256;322;UZ Leuven;Louvain;0.6345541
24045;3040;Huldenberg;1133;108;RZ Heilig Hart;Louvain;0.2656664
24045;3040;Huldenberg;1133;322;UZ Leuven;Louvain;0.4836717
24048;3140;Keerbergen;1998;322;UZ Leuven;Louvain;0.1196196
24048;3140;Keerbergen;1998;689;Imelda Ziekenhuis;Bonheiden;0.7452452
24054;3470;Kortenaken;1232;109;RZ Heilig Hart Tienen;Tirlemont;0.351461
24054;3470;Kortenaken;1232;322;UZ Leuven;Louvain;0.2386364
24054;3470;Kortenaken;1232;712;AZ Diest;Diest;0.2150974
24054;3470;Kortenaken;1232;715;Sint-Trudo Ziekenhuis;Saint-Trond;0.0771104
24055;3070;Kortenberg;2720;108;RZ Heilig Hart;Louvain;0.1680147
24055;3070;Kortenberg;2720;322;UZ Leuven;Louvain;0.5772059
24055;3070;Kortenberg;2720;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0617647
24059;3400;Landen;2624;109;RZ Heilig Hart Tienen;Tirlemont;0.1909299
24059;3400;Landen;2624;322;UZ Leuven;Louvain;0.1886433
24059;3400;Landen;2624;715;Sint-Trudo Ziekenhuis;Saint-Trond;0.4817073
24062;3000;Louvain;12830;108;RZ Heilig Hart;Louvain;0.3102104
24062;3000;Louvain;12830;322;UZ Leuven;Louvain;0.624318
24066;3210;Lubbeek;1913;108;RZ Heilig Hart;Louvain;0.1876634
24066;3210;Lubbeek;1913;109;RZ Heilig Hart Tienen;Tirlemont;0.1332985
24066;3210;Lubbeek;1913;322;UZ Leuven;Louvain;0.6079456
24086;3050;Oud-Heverlee;1427;108;RZ Heilig Hart;Louvain;0.2676945
24086;3050;Oud-Heverlee;1427;322;UZ Leuven;Louvain;0.6580238
24094;3110;Rotselaar;2134;108;RZ Heilig Hart;Louvain;0.1279288
24094;3110;Rotselaar;2134;322;UZ Leuven;Louvain;0.5960637
24094;3110;Rotselaar;2134;689;Imelda Ziekenhuis;Bonheiden;0.1766635
24104;3080;Tervuren;2625;108;RZ Heilig Hart;Louvain;0.1459048
24104;3080;Tervuren;2625;111;Cliniques de l'Europe;Uccle;0.0502857
24104;3080;Tervuren;2625;322;UZ Leuven;Louvain;0.4228571
24104;3080;Tervuren;2625;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1782857
24107;3300;Tirlemont;5546;109;RZ Heilig Hart Tienen;Tirlemont;0.6514605
24107;3300;Tirlemont;5546;322;UZ Leuven;Louvain;0.2396322
24109;3120;Tremelo;2292;322;UZ Leuven;Louvain;0.1710297
24109;3120;Tremelo;2292;689;Imelda Ziekenhuis;Bonheiden;0.6928447
24130;3440;Léau;1429;109;RZ Heilig Hart Tienen;Tirlemont;0.130161
24130;3440;Léau;1429;243;Jessa Ziekenhuis;Hasselt;0.083275
24130;3440;Léau;1429;322;UZ Leuven;Louvain;0.1623513
24130;3440;Léau;1429;715;Sint-Trudo Ziekenhuis;Saint-Trond;0.5682295
24133;3350;Linter;1126;109;RZ Heilig Hart Tienen;Tirlemont;0.4760213
24133;3350;Linter;1126;322;UZ Leuven;Louvain;0.2264654
24133;3350;Linter;1126;715;Sint-Trudo Ziekenhuis;Saint-Trond;0.2078153
24134;3270;Montaigu-Zichem;3839;322;UZ Leuven;Louvain;0.3271685
24134;3270;Montaigu-Zichem;3839;712;AZ Diest;Diest;0.4912738
24135;3390;Tielt-Winge;1576;108;RZ Heilig Hart;Louvain;0.072335
24135;3390;Tielt-Winge;1576;109;RZ Heilig Hart Tienen;Tirlemont;0.1763959
24135;3390;Tielt-Winge;1576;322;UZ Leuven;Louvain;0.5323604
24135;3390;Tielt-Winge;1576;712;AZ Diest;Diest;0.1560914
24137;3380;Glabbeek;781;109;RZ Heilig Hart Tienen;Tirlemont;0.6069142
24137;3380;Glabbeek;781;322;UZ Leuven;Louvain;0.2586428
25005;1320;Beauvechain;978;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.400818
25005;1320;Beauvechain;978;109;RZ Heilig Hart Tienen;Tirlemont;0.0501022
25005;1320;Beauvechain;978;322;UZ Leuven;Louvain;0.1175869
25005;1320;Beauvechain;978;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1656442
25014;1420;Braine-l'Alleud;6057;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0589401
25014;1420;Braine-l'Alleud;6057;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0731385
25014;1420;Braine-l'Alleud;6057;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0549777
25014;1420;Braine-l'Alleud;6057;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.5974905
25015;1440;Braine-le-Château;1612;146;Centres Hospitaliers Jolimont;La Louvière;0.0502481
25015;1440;Braine-le-Château;1612;346;Centres Hospitaliers Jolimont;La Louvière;0.219603
25015;1440;Braine-le-Château;1612;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0595533
25015;1440;Braine-le-Château;1612;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0583127
25015;1440;Braine-le-Château;1612;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.353598
25018;1325;Chaumont-Gistoux;1378;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.5667634
25018;1325;Chaumont-Gistoux;1378;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1226415
25023;1490;Court-Saint-Etienne;1397;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.714388
25023;1490;Court-Saint-Etienne;1397;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0722978
25031;1470;Genappe;2135;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.3807963
25031;1470;Genappe;2135;346;Centres Hospitaliers Jolimont;La Louvière;0.165808
25031;1470;Genappe;2135;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0613583
25031;1470;Genappe;2135;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.1227166
25037;1390;Grez-Doiceau;1880;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.5601064
25037;1390;Grez-Doiceau;1880;322;UZ Leuven;Louvain;0.056383
25037;1390;Grez-Doiceau;1880;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1180851
25043;1315;Incourt;819;6;CHR Sambre et Meuse;Namur;0.0720391
25043;1315;Incourt;819;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.3443223
25043;1315;Incourt;819;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0695971
25043;1315;Incourt;819;706;Clinique Saint-Luc;Namur;0.2564103
25044;1460;Ittre;1064;7;CHR de la Haute Senne;Soignies;0.0516917
25044;1460;Ittre;1064;146;Centres Hospitaliers Jolimont;La Louvière;0.0714286
25044;1460;Ittre;1064;346;Centres Hospitaliers Jolimont;La Louvière;0.3505639
25044;1460;Ittre;1064;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0676692
25044;1460;Ittre;1064;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0761278
25044;1460;Ittre;1064;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.1964286
25048;1370;Jodoigne;2133;6;CHR Sambre et Meuse;Namur;0.0632911
25048;1370;Jodoigne;2133;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.2001875
25048;1370;Jodoigne;2133;109;RZ Heilig Hart Tienen;Tirlemont;0.2376934
25048;1370;Jodoigne;2133;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0693858
25048;1370;Jodoigne;2133;706;Clinique Saint-Luc;Namur;0.2006564
25050;1310;La Hulpe;1028;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.3463035
25050;1310;La Hulpe;1028;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.077821
25050;1310;La Hulpe;1028;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1128405
25050;1310;La Hulpe;1028;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.1945525
25068;1435;Mont-Saint-Guibert;1046;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.6998088
25068;1435;Mont-Saint-Guibert;1046;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0688337
25072;1400;Nivelles;4588;146;Centres Hospitaliers Jolimont;La Louvière;0.0939407
25072;1400;Nivelles;4588;346;Centres Hospitaliers Jolimont;La Louvière;0.4856146
25072;1400;Nivelles;4588;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.1017873
25084;1360;Perwez;1370;6;CHR Sambre et Meuse;Namur;0.1824818
25084;1360;Perwez;1370;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.2430657
25084;1360;Perwez;1370;166;CHU UCL Namur;Namur;0.0649635
25084;1360;Perwez;1370;706;Clinique Saint-Luc;Namur;0.3226277
25091;1330;Rixensart;3123;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.5626001
25091;1330;Rixensart;3123;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1059878
25091;1330;Rixensart;3123;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.090618
25105;1480;Tubize;4114;7;CHR de la Haute Senne;Soignies;0.0950413
25105;1480;Tubize;4114;106;AZ Sint-Maria;Hal;0.1125425
25105;1480;Tubize;4114;146;Centres Hospitaliers Jolimont;La Louvière;0.0578512
25105;1480;Tubize;4114;346;Centres Hospitaliers Jolimont;La Louvière;0.3403014
25105;1480;Tubize;4114;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0930967
25105;1480;Tubize;4114;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.0996597
25107;1495;Villers-la-Ville;1326;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.3597285
25107;1495;Villers-la-Ville;1326;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0550528
25107;1495;Villers-la-Ville;1326;409;Clinique Notre-Dame de Grâce;Charleroi;0.2156863
25107;1495;Villers-la-Ville;1326;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.0822021
