code_ins;code_postal;commune_patient;nombre_de_séjours;numéro_agrément_hôpital;dénomination;commune_hôpital;part_de_marché
21017;1170;Watermael-Boitsfort;3256;76;CHU Saint-Pierre;Bruxelles;0.0537469
21017;1170;Watermael-Boitsfort;3256;87;Hôpitaux Iris Sud;Etterbeek;0.1655405
21017;1170;Watermael-Boitsfort;3256;111;Cliniques de l'Europe;Uccle;0.2727273
21017;1170;Watermael-Boitsfort;3256;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.1265356
21017;1170;Watermael-Boitsfort;3256;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1624693
21017;1170;Watermael-Boitsfort;3256;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0678747
21018;1200;Woluwe-Saint-Lambert;7152;111;Cliniques de l'Europe;Uccle;0.1886186
21018;1200;Woluwe-Saint-Lambert;7152;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0981544
21018;1200;Woluwe-Saint-Lambert;7152;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.4341443
21019;1150;Woluwe-Saint-Pierre;5187;87;Hôpitaux Iris Sud;Etterbeek;0.0549451
21019;1150;Woluwe-Saint-Pierre;5187;111;Cliniques de l'Europe;Uccle;0.1380374
21019;1150;Woluwe-Saint-Pierre;5187;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.1112396
21019;1150;Woluwe-Saint-Pierre;5187;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.4306921
23002;1730;Asse;4831;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.5224591
23002;1730;Asse;4831;143;UZ Brussel;Jette;0.2053405
23003;1650;Beersel;3329;106;AZ Sint-Maria;Hal;0.3941123
23003;1650;Beersel;3329;111;Cliniques de l'Europe;Uccle;0.1378792
23003;1650;Beersel;3329;143;UZ Brussel;Jette;0.0853109
23003;1650;Beersel;3329;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0534695
23003;1650;Beersel;3329;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0826074
23009;1547;Biévène;343;106;AZ Sint-Maria;Hal;0.0932945
23009;1547;Biévène;343;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0932945
23009;1547;Biévène;343;176;Algemeen Stedelijk Ziekenhuis;Alost;0.4023324
23009;1547;Biévène;343;217;AZ Sint-Elisabeth;Zottegem;0.090379
23009;1547;Biévène;343;670;UZ Gent;Gand;0.0524781
23009;1547;Biévène;343;724;Centre Hospitalier ÉpiCURA;Ath;0.0553936
23016;1700;Dilbeek;6215;87;Hôpitaux Iris Sud;Etterbeek;0.0711183
23016;1700;Dilbeek;6215;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.2630732
23016;1700;Dilbeek;6215;143;UZ Brussel;Jette;0.2582462
23016;1700;Dilbeek;6215;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.1135961
23023;1570;Gammerages;1259;106;AZ Sint-Maria;Hal;0.0849881
23023;1570;Gammerages;1259;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.1898332
23023;1570;Gammerages;1259;176;Algemeen Stedelijk Ziekenhuis;Alost;0.4455917
23024;1755;Gooik;1459;106;AZ Sint-Maria;Hal;0.3289925
23024;1755;Gooik;1459;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.3454421
23024;1755;Gooik;1459;143;UZ Brussel;Jette;0.0795065
23024;1755;Gooik;1459;176;Algemeen Stedelijk Ziekenhuis;Alost;0.0877313
23025;1850;Grimbergen;5337;143;UZ Brussel;Jette;0.3052277
23025;1850;Grimbergen;5337;204;AZ Jan Portaels;Vilvorde;0.3262132
23027;1500;Hal;6132;106;AZ Sint-Maria;Hal;0.6531311
23027;1500;Hal;6132;143;UZ Brussel;Jette;0.1100783
23032;1540;Herne;963;106;AZ Sint-Maria;Hal;0.2564901
23032;1540;Herne;963;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.1443406
23032;1540;Herne;963;143;UZ Brussel;Jette;0.0654206
23032;1540;Herne;963;176;Algemeen Stedelijk Ziekenhuis;Alost;0.2876428
23033;1560;Hoeilaart;1261;108;RZ Heilig Hart;Louvain;0.0832672
23033;1560;Hoeilaart;1261;111;Cliniques de l'Europe;Uccle;0.184774
23033;1560;Hoeilaart;1261;322;UZ Leuven;Louvain;0.2815226
23033;1560;Hoeilaart;1261;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0586836
23033;1560;Hoeilaart;1261;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1237113
23038;1910;Kampenhout;1695;108;RZ Heilig Hart;Louvain;0.0554572
23038;1910;Kampenhout;1695;204;AZ Jan Portaels;Vilvorde;0.1150442
23038;1910;Kampenhout;1695;322;UZ Leuven;Louvain;0.2908555
23038;1910;Kampenhout;1695;689;Imelda Ziekenhuis;Bonheiden;0.3551622
23039;1880;Kapelle-op-den-Bos;1370;26;AZ Sint-Maarten;Malines;0.3255474
23039;1880;Kapelle-op-den-Bos;1370;104;Sint-Jozefkliniek;Bornem;0.0912409
23039;1880;Kapelle-op-den-Bos;1370;143;UZ Brussel;Jette;0.1058394
23039;1880;Kapelle-op-den-Bos;1370;204;AZ Jan Portaels;Vilvorde;0.0642336
23039;1880;Kapelle-op-den-Bos;1370;322;UZ Leuven;Louvain;0.0671533
23039;1880;Kapelle-op-den-Bos;1370;689;Imelda Ziekenhuis;Bonheiden;0.1416058
23044;1770;Liedekerke;1937;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.5209086
23044;1770;Liedekerke;1937;143;UZ Brussel;Jette;0.0588539
23044;1770;Liedekerke;1937;176;Algemeen Stedelijk Ziekenhuis;Alost;0.2152814
23045;1840;Londerzeel;2662;12;AZ Sint-Blasius;Termonde;0.1446281
23045;1840;Londerzeel;2662;26;AZ Sint-Maarten;Malines;0.0540947
23045;1840;Londerzeel;2662;104;Sint-Jozefkliniek;Bornem;0.1558978
23045;1840;Londerzeel;2662;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0709992
23045;1840;Londerzeel;2662;143;UZ Brussel;Jette;0.1630353
23045;1840;Londerzeel;2662;314;AZ Heilige Familie;Rumst;0.1517656
23045;1840;Londerzeel;2662;322;UZ Leuven;Louvain;0.0510894
23047;1830;Machelen (Brabant flamand);2156;143;UZ Brussel;Jette;0.1173469
23047;1830;Machelen (Brabant flamand);2156;204;AZ Jan Portaels;Vilvorde;0.4564007
23047;1830;Machelen (Brabant flamand);2156;322;UZ Leuven;Louvain;0.054731
23047;1830;Machelen (Brabant flamand);2156;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0941558
23050;1860;Meise;2631;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0973014
23050;1860;Meise;2631;143;UZ Brussel;Jette;0.3276321
23050;1860;Meise;2631;204;AZ Jan Portaels;Vilvorde;0.2428734
23050;1860;Meise;2631;322;UZ Leuven;Louvain;0.0627138
23052;1785;Merchtem;2321;12;AZ Sint-Blasius;Termonde;0.0913399
23052;1785;Merchtem;2321;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.4597156
23052;1785;Merchtem;2321;143;UZ Brussel;Jette;0.2339509
23060;1745;Opwijk;2070;12;AZ Sint-Blasius;Termonde;0.1956522
23060;1745;Opwijk;2070;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.5710145
23060;1745;Opwijk;2070;143;UZ Brussel;Jette;0.0797101
23062;3090;Overijse;3075;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.0721951
23062;3090;Overijse;3075;108;RZ Heilig Hart;Louvain;0.1021138
23062;3090;Overijse;3075;111;Cliniques de l'Europe;Uccle;0.0845528
23062;3090;Overijse;3075;322;UZ Leuven;Louvain;0.2874797
23062;3090;Overijse;3075;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0565854
23062;3090;Overijse;3075;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1921951
23064;1670;Pepingen;634;106;AZ Sint-Maria;Hal;0.5583596
23064;1670;Pepingen;634;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0977918
23064;1670;Pepingen;634;143;UZ Brussel;Jette;0.1104101
23064;1670;Pepingen;634;322;UZ Leuven;Louvain;0.0536278
23077;1600;Leeuw-Saint-Pierre;5094;106;AZ Sint-Maria;Hal;0.3670985
23077;1600;Leeuw-Saint-Pierre;5094;143;UZ Brussel;Jette;0.1044366
23077;1600;Leeuw-Saint-Pierre;5094;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.2004319
23081;1820;Steenokkerzeel;1694;143;UZ Brussel;Jette;0.0832349
23081;1820;Steenokkerzeel;1694;204;AZ Jan Portaels;Vilvorde;0.3695396
23081;1820;Steenokkerzeel;1694;322;UZ Leuven;Louvain;0.1883117
23081;1820;Steenokkerzeel;1694;689;Imelda Ziekenhuis;Bonheiden;0.1269185
23086;1740;Ternat;2231;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.6266248
23086;1740;Ternat;2231;143;UZ Brussel;Jette;0.0990587
23086;1740;Ternat;2231;176;Algemeen Stedelijk Ziekenhuis;Alost;0.0860601
23088;1800;Vilvorde;6090;143;UZ Brussel;Jette;0.1827586
23088;1800;Vilvorde;6090;204;AZ Jan Portaels;Vilvorde;0.498358
23094;1930;Zaventem;4093;111;Cliniques de l'Europe;Uccle;0.0517957
23094;1930;Zaventem;4093;143;UZ Brussel;Jette;0.059614
23094;1930;Zaventem;4093;204;AZ Jan Portaels;Vilvorde;0.141461
23094;1930;Zaventem;4093;322;UZ Leuven;Louvain;0.2338138
23094;1930;Zaventem;4093;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.2528708
23096;1980;Zemst;3246;26;AZ Sint-Maarten;Malines;0.3755391
23096;1980;Zemst;3246;204;AZ Jan Portaels;Vilvorde;0.1447936
23096;1980;Zemst;3246;322;UZ Leuven;Louvain;0.0791744
23096;1980;Zemst;3246;689;Imelda Ziekenhuis;Bonheiden;0.2279729
23097;1760;Roosdaal;1580;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.5386076
23097;1760;Roosdaal;1580;143;UZ Brussel;Jette;0.0879747
23097;1760;Roosdaal;1580;176;Algemeen Stedelijk Ziekenhuis;Alost;0.1411392
23098;1620;Drogenbos;789;76;CHU Saint-Pierre;Bruxelles;0.0659062
23098;1620;Drogenbos;789;87;Hôpitaux Iris Sud;Etterbeek;0.1064639
23098;1620;Drogenbos;789;111;Cliniques de l'Europe;Uccle;0.3726236
23098;1620;Drogenbos;789;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0760456
23098;1620;Drogenbos;789;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.1837769
23099;1950;Kraainem;1529;111;Cliniques de l'Europe;Uccle;0.0797907
23099;1950;Kraainem;1529;322;UZ Leuven;Louvain;0.06017
23099;1950;Kraainem;1529;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0817528
23099;1950;Kraainem;1529;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.5487247
23100;1630;Linkebeek;610;87;Hôpitaux Iris Sud;Etterbeek;0.0540984
23100;1630;Linkebeek;610;106;AZ Sint-Maria;Hal;0.0606557
23100;1630;Linkebeek;610;111;Cliniques de l'Europe;Uccle;0.2983607
23100;1630;Linkebeek;610;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.1622951
23100;1630;Linkebeek;610;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.1540984
23100;1630;Linkebeek;610;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0622951
23101;1640;Rhode-Saint-Genèse;2224;106;AZ Sint-Maria;Hal;0.1636691
23101;1640;Rhode-Saint-Genèse;2224;111;Cliniques de l'Europe;Uccle;0.2257194
23101;1640;Rhode-Saint-Genèse;2224;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.1205036
23101;1640;Rhode-Saint-Genèse;2224;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0633993
23101;1640;Rhode-Saint-Genèse;2224;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0548561
23101;1640;Rhode-Saint-Genèse;2224;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1546763
23102;1780;Wemmel;2147;77;CHU Brugmann;Bruxelles;0.1169073
23102;1780;Wemmel;2147;110;Clinique Saint-Jean;Bruxelles;0.0512343
23102;1780;Wemmel;2147;143;UZ Brussel;Jette;0.5030275
23103;1970;Wezembeek-Oppem;1629;111;Cliniques de l'Europe;Uccle;0.0718232
23103;1970;Wezembeek-Oppem;1629;322;UZ Leuven;Louvain;0.0914672
23103;1970;Wezembeek-Oppem;1629;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0712093
23103;1970;Wezembeek-Oppem;1629;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.5113567
23104;1750;Lennik;1376;106;AZ Sint-Maria;Hal;0.1925872
23104;1750;Lennik;1376;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.4585756
23104;1750;Lennik;1376;143;UZ Brussel;Jette;0.090843
23104;1750;Lennik;1376;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0741279
23105;1790;Affligem;1899;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.6071617
23105;1790;Affligem;1899;143;UZ Brussel;Jette;0.0652975
23105;1790;Affligem;1899;176;Algemeen Stedelijk Ziekenhuis;Alost;0.1611374
24001;3200;Aarschot;4379;108;RZ Heilig Hart;Louvain;0.0637132
24001;3200;Aarschot;4379;109;RZ Heilig Hart Tienen;Tirlemont;0.0794702
24001;3200;Aarschot;4379;322;UZ Leuven;Louvain;0.5693081
24001;3200;Aarschot;4379;689;Imelda Ziekenhuis;Bonheiden;0.0657684
24001;3200;Aarschot;4379;712;AZ Diest;Diest;0.1331354
24007;3130;Begijnendijk;1528;322;UZ Leuven;Louvain;0.3841623
24007;3130;Begijnendijk;1528;689;Imelda Ziekenhuis;Bonheiden;0.4299738
24008;3460;Bekkevoort;904;109;RZ Heilig Hart Tienen;Tirlemont;0.0719027
24008;3460;Bekkevoort;904;322;UZ Leuven;Louvain;0.3396018
24008;3460;Bekkevoort;904;712;AZ Diest;Diest;0.4480088
24009;3060;Bertem;1308;108;RZ Heilig Hart;Louvain;0.2752294
24009;3060;Bertem;1308;322;UZ Leuven;Louvain;0.6230887
24011;3360;Bierbeek;1296;108;RZ Heilig Hart;Louvain;0.2523148
24011;3360;Bierbeek;1296;322;UZ Leuven;Louvain;0.6442901
24014;3190;Boortmeerbeek;1817;26;AZ Sint-Maarten;Malines;0.1436434
24014;3190;Boortmeerbeek;1817;322;UZ Leuven;Louvain;0.1150248
24014;3190;Boortmeerbeek;1817;689;Imelda Ziekenhuis;Bonheiden;0.5899835
24016;3370;Boutersem;1100;108;RZ Heilig Hart;Louvain;0.1009091
24016;3370;Boutersem;1100;109;RZ Heilig Hart Tienen;Tirlemont;0.3309091
24016;3370;Boutersem;1100;322;UZ Leuven;Louvain;0.5109091
24020;3290;Diest;3718;243;Jessa Ziekenhuis;Hasselt;0.091447
24020;3290;Diest;3718;322;UZ Leuven;Louvain;0.2003765
24020;3290;Diest;3718;712;AZ Diest;Diest;0.6223776
24028;3450;Geetbets;1057;109;RZ Heilig Hart Tienen;Tirlemont;0.0567644
24028;3450;Geetbets;1057;243;Jessa Ziekenhuis;Hasselt;0.1589404
24028;3450;Geetbets;1057;322;UZ Leuven;Louvain;0.15421
24028;3450;Geetbets;1057;712;AZ Diest;Diest;0.0870388
24028;3450;Geetbets;1057;715;Sint-Trudo Ziekenhuis;Saint-Trond;0.5023652
24033;3150;Haacht;2116;108;RZ Heilig Hart;Louvain;0.0557656
24033;3150;Haacht;2116;322;UZ Leuven;Louvain;0.3062382
24033;3150;Haacht;2116;689;Imelda Ziekenhuis;Bonheiden;0.5411153
24038;3020;Herent;2734;108;RZ Heilig Hart;Louvain;0.2421361
24038;3020;Herent;2734;322;UZ Leuven;Louvain;0.6704462
24041;3320;Hoegaarden;957;109;RZ Heilig Hart Tienen;Tirlemont;0.5464995
24041;3320;Hoegaarden;957;322;UZ Leuven;Louvain;0.3166144
24043;3220;Holsbeek;1323;108;RZ Heilig Hart;Louvain;0.2169312
24043;3220;Holsbeek;1323;109;RZ Heilig Hart Tienen;Tirlemont;0.0559335
24043;3220;Holsbeek;1323;322;UZ Leuven;Louvain;0.6424792
24045;3040;Huldenberg;1161;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.0620155
24045;3040;Huldenberg;1161;108;RZ Heilig Hart;Louvain;0.250646
24045;3040;Huldenberg;1161;322;UZ Leuven;Louvain;0.4900947
24045;3040;Huldenberg;1161;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0508183
24048;3140;Keerbergen;2012;322;UZ Leuven;Louvain;0.0949304
24048;3140;Keerbergen;2012;689;Imelda Ziekenhuis;Bonheiden;0.7793241
24054;3470;Kortenaken;1243;109;RZ Heilig Hart Tienen;Tirlemont;0.3386967
24054;3470;Kortenaken;1243;243;Jessa Ziekenhuis;Hasselt;0.0571199
24054;3470;Kortenaken;1243;322;UZ Leuven;Louvain;0.2429606
24054;3470;Kortenaken;1243;712;AZ Diest;Diest;0.2333065
24054;3470;Kortenaken;1243;715;Sint-Trudo Ziekenhuis;Saint-Trond;0.0643604
24055;3070;Kortenberg;2690;108;RZ Heilig Hart;Louvain;0.1743494
24055;3070;Kortenberg;2690;322;UZ Leuven;Louvain;0.5810409
24055;3070;Kortenberg;2690;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0583643
24059;3400;Landen;2580;109;RZ Heilig Hart Tienen;Tirlemont;0.2104651
24059;3400;Landen;2580;243;Jessa Ziekenhuis;Hasselt;0.0531008
24059;3400;Landen;2580;322;UZ Leuven;Louvain;0.1794574
24059;3400;Landen;2580;715;Sint-Trudo Ziekenhuis;Saint-Trond;0.4728682
24062;3000;Louvain;12610;108;RZ Heilig Hart;Louvain;0.2948454
24062;3000;Louvain;12610;322;UZ Leuven;Louvain;0.6311657
24066;3210;Lubbeek;1913;108;RZ Heilig Hart;Louvain;0.1881861
24066;3210;Lubbeek;1913;109;RZ Heilig Hart Tienen;Tirlemont;0.1270256
24066;3210;Lubbeek;1913;322;UZ Leuven;Louvain;0.6246733
24086;3050;Oud-Heverlee;1325;108;RZ Heilig Hart;Louvain;0.2822642
24086;3050;Oud-Heverlee;1325;322;UZ Leuven;Louvain;0.6203774
24094;3110;Rotselaar;2264;108;RZ Heilig Hart;Louvain;0.1130742
24094;3110;Rotselaar;2264;322;UZ Leuven;Louvain;0.5848057
24094;3110;Rotselaar;2264;689;Imelda Ziekenhuis;Bonheiden;0.1996466
24104;3080;Tervuren;2560;108;RZ Heilig Hart;Louvain;0.1648438
24104;3080;Tervuren;2560;322;UZ Leuven;Louvain;0.4171875
24104;3080;Tervuren;2560;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1683594
24107;3300;Tirlemont;5546;109;RZ Heilig Hart Tienen;Tirlemont;0.6539849
24107;3300;Tirlemont;5546;322;UZ Leuven;Louvain;0.2403534
24109;3120;Tremelo;2272;322;UZ Leuven;Louvain;0.1738556
24109;3120;Tremelo;2272;689;Imelda Ziekenhuis;Bonheiden;0.7015845
24130;3440;Léau;1401;109;RZ Heilig Hart Tienen;Tirlemont;0.1313348
24130;3440;Léau;1401;243;Jessa Ziekenhuis;Hasselt;0.0735189
24130;3440;Léau;1401;322;UZ Leuven;Louvain;0.1670236
24130;3440;Léau;1401;715;Sint-Trudo Ziekenhuis;Saint-Trond;0.5560314
24133;3350;Linter;1072;109;RZ Heilig Hart Tienen;Tirlemont;0.4776119
24133;3350;Linter;1072;322;UZ Leuven;Louvain;0.2304104
24133;3350;Linter;1072;715;Sint-Trudo Ziekenhuis;Saint-Trond;0.204291
24134;3270;Montaigu-Zichem;3766;322;UZ Leuven;Louvain;0.3045672
24134;3270;Montaigu-Zichem;3766;712;AZ Diest;Diest;0.5172597
24135;3390;Tielt-Winge;1546;108;RZ Heilig Hart;Louvain;0.0646831
24135;3390;Tielt-Winge;1546;109;RZ Heilig Hart Tienen;Tirlemont;0.1856404
24135;3390;Tielt-Winge;1546;322;UZ Leuven;Louvain;0.5200517
24135;3390;Tielt-Winge;1546;712;AZ Diest;Diest;0.1513583
24137;3380;Glabbeek;745;109;RZ Heilig Hart Tienen;Tirlemont;0.5731544
24137;3380;Glabbeek;745;322;UZ Leuven;Louvain;0.2912752
25005;1320;Beauvechain;892;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.4652466
25005;1320;Beauvechain;892;109;RZ Heilig Hart Tienen;Tirlemont;0.0560538
25005;1320;Beauvechain;892;322;UZ Leuven;Louvain;0.0952915
25005;1320;Beauvechain;892;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.132287
25014;1420;Braine-l'Alleud;5674;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0593937
25014;1420;Braine-l'Alleud;5674;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0840677
25014;1420;Braine-l'Alleud;5674;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0616849
25014;1420;Braine-l'Alleud;5674;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.5812478
25015;1440;Braine-le-Château;1475;346;Centres Hospitaliers Jolimont;La Louvière;0.2576271
25015;1440;Braine-le-Château;1475;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0711864
25015;1440;Braine-le-Château;1475;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0664407
25015;1440;Braine-le-Château;1475;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.3186441
25018;1325;Chaumont-Gistoux;1353;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.5580192
25018;1325;Chaumont-Gistoux;1353;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1226903
25023;1490;Court-Saint-Etienne;1419;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.7223397
25023;1490;Court-Saint-Etienne;1419;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0761099
25031;1470;Genappe;2043;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.3881547
25031;1470;Genappe;2043;346;Centres Hospitaliers Jolimont;La Louvière;0.1262849
25031;1470;Genappe;2043;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0651003
25031;1470;Genappe;2043;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1311796
25037;1390;Grez-Doiceau;1795;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.5927577
25037;1390;Grez-Doiceau;1795;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1013928
25043;1315;Incourt;772;6;CHR Sambre et Meuse;Namur;0.0686528
25043;1315;Incourt;772;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.3898964
25043;1315;Incourt;772;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0673575
25043;1315;Incourt;772;706;Clinique Saint-Luc;Namur;0.2137306
25044;1460;Ittre;1057;7;CHR de la Haute Senne;Soignies;0.0794702
25044;1460;Ittre;1057;146;Centres hospitaliers Jolimont;La Louvière;0.0756859
25044;1460;Ittre;1057;346;Centres Hospitaliers Jolimont;La Louvière;0.3765374
25044;1460;Ittre;1057;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0709555
25044;1460;Ittre;1057;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1750237
25048;1370;Jodoigne;2094;6;CHR Sambre et Meuse;Namur;0.0644699
25048;1370;Jodoigne;2094;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.2330468
25048;1370;Jodoigne;2094;109;RZ Heilig Hart Tienen;Tirlemont;0.2196753
25048;1370;Jodoigne;2094;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0893028
25048;1370;Jodoigne;2094;706;Clinique Saint-Luc;Namur;0.1690544
25050;1310;La Hulpe;903;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.393134
25050;1310;La Hulpe;903;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0741971
25050;1310;La Hulpe;903;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1317829
25050;1310;La Hulpe;903;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1539313
25068;1435;Mont-Saint-Guibert;955;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.6324607
25068;1435;Mont-Saint-Guibert;955;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0806283
25072;1400;Nivelles;4631;146;Centres hospitaliers Jolimont;La Louvière;0.0924206
25072;1400;Nivelles;4631;346;Centres Hospitaliers Jolimont;La Louvière;0.5098251
25072;1400;Nivelles;4631;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0628374
25072;1400;Nivelles;4631;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0885338
25084;1360;Perwez;1403;6;CHR Sambre et Meuse;Namur;0.1482537
25084;1360;Perwez;1403;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.2280827
25084;1360;Perwez;1403;166;Clinique et Maternité Sainte-Élisabeth;Namur;0.0748396
25084;1360;Perwez;1403;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0591589
25084;1360;Perwez;1403;706;Clinique Saint-Luc;Namur;0.3449751
25091;1330;Rixensart;3014;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.5590577
25091;1330;Rixensart;3014;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1038487
25091;1330;Rixensart;3014;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.087923
25105;1480;Tubize;3810;7;CHR de la Haute Senne;Soignies;0.0858268
25105;1480;Tubize;3810;106;AZ Sint-Maria;Hal;0.1005249
25105;1480;Tubize;3810;146;Centres hospitaliers Jolimont;La Louvière;0.0530184
25105;1480;Tubize;3810;346;Centres Hospitaliers Jolimont;La Louvière;0.3616798
25105;1480;Tubize;3810;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0853018
25105;1480;Tubize;3810;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0965879
25107;1495;Villers-la-Ville;1427;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.3153469
25107;1495;Villers-la-Ville;1427;346;Centres Hospitaliers Jolimont;La Louvière;0.0525578
25107;1495;Villers-la-Ville;1427;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.082691
25107;1495;Villers-la-Ville;1427;409;Clinique Notre-Dame de Grâce;Charleroi;0.2116328
25107;1495;Villers-la-Ville;1427;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.082691
25110;1410;Waterloo;4043;111;Cliniques de l'Europe;Uccle;0.0885481
25110;1410;Waterloo;4043;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0850853
25110;1410;Waterloo;4043;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1026465
25110;1410;Waterloo;4043;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.063072
