code_ins;code_postal;commune_patient;nombre_de_séjours;numéro_agrément_hôpital;dénomination;commune_hôpital;part_de_marché
21012;1080;Molenbeek-Saint-Jean;10856;110;Clinique Saint-Jean;Bruxelles;0.0806006
21012;1080;Molenbeek-Saint-Jean;10856;143;UZ Brussel;Jette;0.1062085
21012;1080;Molenbeek-Saint-Jean;10856;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.055269
21012;1080;Molenbeek-Saint-Jean;10856;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.1099853
21012;1080;Molenbeek-Saint-Jean;10856;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.2192336
21013;1060;Saint-Gilles;5251;76;CHU Saint-Pierre;Bruxelles;0.2494763
21013;1060;Saint-Gilles;5251;79;Institut Jules Bordet;Bruxelles;0.090459
21013;1060;Saint-Gilles;5251;87;Hôpitaux Iris Sud;Etterbeek;0.175776
21013;1060;Saint-Gilles;5251;111;Cliniques de l'Europe;Uccle;0.0698914
21013;1060;Saint-Gilles;5251;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.134641
21013;1060;Saint-Gilles;5251;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0578937
21013;1060;Saint-Gilles;5251;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0710341
21013;1060;Saint-Gilles;5251;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0529423
21014;1210;Saint-Josse-ten-Noode;2698;76;CHU Saint-Pierre;Bruxelles;0.1108228
21014;1210;Saint-Josse-ten-Noode;2698;77;CHU Brugmann;Bruxelles;0.06894
21014;1210;Saint-Josse-ten-Noode;2698;87;Hôpitaux Iris Sud;Etterbeek;0.0537435
21014;1210;Saint-Josse-ten-Noode;2698;110;Clinique Saint-Jean;Bruxelles;0.3313566
21014;1210;Saint-Josse-ten-Noode;2698;111;Cliniques de l'Europe;Uccle;0.0622683
21014;1210;Saint-Josse-ten-Noode;2698;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0674574
21014;1210;Saint-Josse-ten-Noode;2698;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1011861
21015;1030;Schaerbeek;13392;76;CHU Saint-Pierre;Bruxelles;0.0712366
21015;1030;Schaerbeek;13392;77;CHU Brugmann;Bruxelles;0.1387395
21015;1030;Schaerbeek;13392;110;Clinique Saint-Jean;Bruxelles;0.2100508
21015;1030;Schaerbeek;13392;111;Cliniques de l'Europe;Uccle;0.1182049
21015;1030;Schaerbeek;13392;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.1068548
21015;1030;Schaerbeek;13392;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1241786
21016;1180;Uccle;11934;76;CHU Saint-Pierre;Bruxelles;0.0528741
21016;1180;Uccle;11934;79;Institut Jules Bordet;Bruxelles;0.0561421
21016;1180;Uccle;11934;87;Hôpitaux Iris Sud;Etterbeek;0.0853863
21016;1180;Uccle;11934;111;Cliniques de l'Europe;Uccle;0.3238646
21016;1180;Uccle;11934;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.2625272
21016;1180;Uccle;11934;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0510307
21016;1180;Uccle;11934;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0585721
21017;1170;Watermael-Boitsfort;3377;76;CHU Saint-Pierre;Bruxelles;0.0530056
21017;1170;Watermael-Boitsfort;3377;79;Institut Jules Bordet;Bruxelles;0.0672194
21017;1170;Watermael-Boitsfort;3377;87;Hôpitaux Iris Sud;Etterbeek;0.1000888
21017;1170;Watermael-Boitsfort;3377;111;Cliniques de l'Europe;Uccle;0.230382
21017;1170;Watermael-Boitsfort;3377;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.2268285
21017;1170;Watermael-Boitsfort;3377;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1566479
21018;1200;Woluwe-Saint-Lambert;6652;87;Hôpitaux Iris Sud;Etterbeek;0.0535177
21018;1200;Woluwe-Saint-Lambert;6652;111;Cliniques de l'Europe;Uccle;0.1925737
21018;1200;Woluwe-Saint-Lambert;6652;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.1817498
21018;1200;Woluwe-Saint-Lambert;6652;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.3414011
21019;1150;Woluwe-Saint-Pierre;5154;111;Cliniques de l'Europe;Uccle;0.1509507
21019;1150;Woluwe-Saint-Pierre;5154;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.2039193
21019;1150;Woluwe-Saint-Pierre;5154;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.3601087
23002;1730;Asse;5533;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.5196096
23002;1730;Asse;5533;143;UZ Brussel;Jette;0.1601301
23003;1650;Beersel;4324;106;AZ Sint-Maria;Hal;0.396161
23003;1650;Beersel;4324;111;Cliniques de l'Europe;Uccle;0.1845513
23003;1650;Beersel;4324;143;UZ Brussel;Jette;0.0545791
23003;1650;Beersel;4324;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0691489
23003;1650;Beersel;4324;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0504163
23009;1547;Biévène;450;106;AZ Sint-Maria;Hal;0.06
23009;1547;Biévène;450;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0911111
23009;1547;Biévène;450;176;Algemeen Stedelijk Ziekenhuis;Alost;0.4955556
23009;1547;Biévène;450;217;AZ Sint-Elisabeth;Zottegem;0.1244444
23016;1700;Dilbeek;6867;87;Hôpitaux Iris Sud;Etterbeek;0.1076161
23016;1700;Dilbeek;6867;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.3031892
23016;1700;Dilbeek;6867;143;UZ Brussel;Jette;0.1628076
23016;1700;Dilbeek;6867;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0744139
23016;1700;Dilbeek;6867;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0754332
23023;1570;Gammerages;1881;106;AZ Sint-Maria;Hal;0.0871877
23023;1570;Gammerages;1881;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.2190324
23023;1570;Gammerages;1881;176;Algemeen Stedelijk Ziekenhuis;Alost;0.4673046
23023;1570;Gammerages;1881;217;AZ Sint-Elisabeth;Zottegem;0.0749601
23024;1755;Gooik;1617;106;AZ Sint-Maria;Hal;0.2541744
23024;1755;Gooik;1617;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.3883735
23024;1755;Gooik;1617;143;UZ Brussel;Jette;0.0575139
23024;1755;Gooik;1617;176;Algemeen Stedelijk Ziekenhuis;Alost;0.1323438
23025;1850;Grimbergen;6503;143;UZ Brussel;Jette;0.192219
23025;1850;Grimbergen;6503;204;AZ Jan Portaels;Vilvorde;0.4310318
23025;1850;Grimbergen;6503;322;UZ Leuven;Louvain;0.0619714
23027;1500;Hal;6758;106;AZ Sint-Maria;Hal;0.6666173
23027;1500;Hal;6758;143;UZ Brussel;Jette;0.0686594
23032;1540;Herne;1235;106;AZ Sint-Maria;Hal;0.2348178
23032;1540;Herne;1235;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.1587045
23032;1540;Herne;1235;176;Algemeen Stedelijk Ziekenhuis;Alost;0.3449393
23033;1560;Hoeilaart;1422;108;RZ Heilig Hart;Louvain;0.1251758
23033;1560;Hoeilaart;1422;111;Cliniques de l'Europe;Uccle;0.1969058
23033;1560;Hoeilaart;1422;322;UZ Leuven;Louvain;0.2165963
23033;1560;Hoeilaart;1422;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.1209564
23033;1560;Hoeilaart;1422;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0893108
23038;1910;Kampenhout;1987;108;RZ Heilig Hart;Louvain;0.0603926
23038;1910;Kampenhout;1987;204;AZ Jan Portaels;Vilvorde;0.1756417
23038;1910;Kampenhout;1987;322;UZ Leuven;Louvain;0.2994464
23038;1910;Kampenhout;1987;689;Imelda Ziekenhuis;Bonheiden;0.3044791
23039;1880;Kapelle-op-den-Bos;1691;26;AZ Sint-Maarten;Malines;0.3010053
23039;1880;Kapelle-op-den-Bos;1691;104;Sint-Jozefkliniek;Bornem;0.2270846
23039;1880;Kapelle-op-den-Bos;1691;204;AZ Jan Portaels;Vilvorde;0.0887049
23039;1880;Kapelle-op-den-Bos;1691;689;Imelda Ziekenhuis;Bonheiden;0.1774098
23044;1770;Liedekerke;2228;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.5201975
23044;1770;Liedekerke;2228;176;Algemeen Stedelijk Ziekenhuis;Alost;0.2625673
23045;1840;Londerzeel;3344;12;AZ Sint-Blasius;Termonde;0.1644737
23045;1840;Londerzeel;3344;104;Sint-Jozefkliniek;Bornem;0.2978469
23045;1840;Londerzeel;3344;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0559211
23045;1840;Londerzeel;3344;143;UZ Brussel;Jette;0.0813397
23045;1840;Londerzeel;3344;314;AZ Heilige Familie;Rumst;0.1097488
23047;1830;Machelen (Brabant flamand);2328;110;Clinique Saint-Jean;Bruxelles;0.0536942
23047;1830;Machelen (Brabant flamand);2328;143;UZ Brussel;Jette;0.0571306
23047;1830;Machelen (Brabant flamand);2328;204;AZ Jan Portaels;Vilvorde;0.5004296
23047;1830;Machelen (Brabant flamand);2328;322;UZ Leuven;Louvain;0.0687285
23050;1860;Meise;3414;104;Sint-Jozefkliniek;Bornem;0.0536028
23050;1860;Meise;3414;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.1297598
23050;1860;Meise;3414;143;UZ Brussel;Jette;0.1801406
23050;1860;Meise;3414;204;AZ Jan Portaels;Vilvorde;0.3274751
23050;1860;Meise;3414;322;UZ Leuven;Louvain;0.0679555
23052;1785;Merchtem;2817;12;AZ Sint-Blasius;Termonde;0.0937167
23052;1785;Merchtem;2817;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.4533191
23052;1785;Merchtem;2817;143;UZ Brussel;Jette;0.1821086
23052;1785;Merchtem;2817;204;AZ Jan Portaels;Vilvorde;0.0528931
23060;1745;Opwijk;2397;12;AZ Sint-Blasius;Termonde;0.2161035
23060;1745;Opwijk;2397;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.527743
23060;1745;Opwijk;2397;143;UZ Brussel;Jette;0.0529829
23060;1745;Opwijk;2397;176;Algemeen Stedelijk Ziekenhuis;Alost;0.0571548
23062;3090;Overijse;3936;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.0538618
23062;3090;Overijse;3936;108;RZ Heilig Hart;Louvain;0.1316057
23062;3090;Overijse;3936;111;Cliniques de l'Europe;Uccle;0.0853659
23062;3090;Overijse;3936;322;UZ Leuven;Louvain;0.2916667
23062;3090;Overijse;3936;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0909553
23062;3090;Overijse;3936;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1257622
23064;1670;Pepingen;797;106;AZ Sint-Maria;Hal;0.5934755
23064;1670;Pepingen;797;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0815558
23064;1670;Pepingen;797;143;UZ Brussel;Jette;0.0577164
23064;1670;Pepingen;797;176;Algemeen Stedelijk Ziekenhuis;Alost;0.0664994
23064;1670;Pepingen;797;322;UZ Leuven;Louvain;0.06399
23077;1600;Leeuw-Saint-Pierre;5525;87;Hôpitaux Iris Sud;Etterbeek;0.0769231
23077;1600;Leeuw-Saint-Pierre;5525;106;AZ Sint-Maria;Hal;0.3533032
23077;1600;Leeuw-Saint-Pierre;5525;111;Cliniques de l'Europe;Uccle;0.0609955
23077;1600;Leeuw-Saint-Pierre;5525;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0579186
23077;1600;Leeuw-Saint-Pierre;5525;143;UZ Brussel;Jette;0.0695023
23077;1600;Leeuw-Saint-Pierre;5525;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.1247059
23077;1600;Leeuw-Saint-Pierre;5525;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0530317
23081;1820;Steenokkerzeel;2306;204;AZ Jan Portaels;Vilvorde;0.4518647
23081;1820;Steenokkerzeel;2306;322;UZ Leuven;Louvain;0.2159584
23081;1820;Steenokkerzeel;2306;689;Imelda Ziekenhuis;Bonheiden;0.1326973
23086;1740;Ternat;2667;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.6269216
23086;1740;Ternat;2667;143;UZ Brussel;Jette;0.0787402
23086;1740;Ternat;2667;176;Algemeen Stedelijk Ziekenhuis;Alost;0.0982377
23088;1800;Vilvorde;6577;143;UZ Brussel;Jette;0.0995895
23088;1800;Vilvorde;6577;204;AZ Jan Portaels;Vilvorde;0.574274
23094;1930;Zaventem;4518;204;AZ Jan Portaels;Vilvorde;0.2014166
23094;1930;Zaventem;4518;322;UZ Leuven;Louvain;0.2618415
23094;1930;Zaventem;4518;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0768039
23094;1930;Zaventem;4518;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1578132
23096;1980;Zemst;4117;26;AZ Sint-Maarten;Malines;0.3670148
23096;1980;Zemst;4117;204;AZ Jan Portaels;Vilvorde;0.1858149
23096;1980;Zemst;4117;322;UZ Leuven;Louvain;0.0816128
23096;1980;Zemst;4117;689;Imelda Ziekenhuis;Bonheiden;0.2356085
23097;1760;Roosdaal;1994;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.5406219
23097;1760;Roosdaal;1994;143;UZ Brussel;Jette;0.055667
23097;1760;Roosdaal;1994;176;Algemeen Stedelijk Ziekenhuis;Alost;0.1313942
23097;1760;Roosdaal;1994;322;UZ Leuven;Louvain;0.058676
23098;1620;Drogenbos;791;76;CHU Saint-Pierre;Bruxelles;0.0606827
23098;1620;Drogenbos;791;87;Hôpitaux Iris Sud;Etterbeek;0.1036662
23098;1620;Drogenbos;791;106;AZ Sint-Maria;Hal;0.0518331
23098;1620;Drogenbos;791;111;Cliniques de l'Europe;Uccle;0.3704172
23098;1620;Drogenbos;791;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0884956
23098;1620;Drogenbos;791;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.1567636
23099;1950;Kraainem;1803;111;Cliniques de l'Europe;Uccle;0.0815308
23099;1950;Kraainem;1803;204;AZ Jan Portaels;Vilvorde;0.05269
23099;1950;Kraainem;1803;322;UZ Leuven;Louvain;0.078203
23099;1950;Kraainem;1803;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.1830283
23099;1950;Kraainem;1803;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.412091
23100;1630;Linkebeek;850;106;AZ Sint-Maria;Hal;0.0764706
23100;1630;Linkebeek;850;111;Cliniques de l'Europe;Uccle;0.3764706
23100;1630;Linkebeek;850;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.2211765
23100;1630;Linkebeek;850;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0823529
23101;1640;Rhode-Saint-Genèse;2684;106;AZ Sint-Maria;Hal;0.1233234
23101;1640;Rhode-Saint-Genèse;2684;111;Cliniques de l'Europe;Uccle;0.2812966
23101;1640;Rhode-Saint-Genèse;2684;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.1631893
23101;1640;Rhode-Saint-Genèse;2684;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0502981
23101;1640;Rhode-Saint-Genèse;2684;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1140089
23102;1780;Wemmel;2087;77;CHU Brugmann;Bruxelles;0.1049353
23102;1780;Wemmel;2087;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0517489
23102;1780;Wemmel;2087;143;UZ Brussel;Jette;0.3013896
23102;1780;Wemmel;2087;204;AZ Jan Portaels;Vilvorde;0.0507906
23102;1780;Wemmel;2087;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.073311
23102;1780;Wemmel;2087;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1269765
23103;1970;Wezembeek-Oppem;1765;111;Cliniques de l'Europe;Uccle;0.090085
23103;1970;Wezembeek-Oppem;1765;322;UZ Leuven;Louvain;0.1076487
23103;1970;Wezembeek-Oppem;1765;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.1592068
23103;1970;Wezembeek-Oppem;1765;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.3807365
23104;1750;Lennik;1556;106;AZ Sint-Maria;Hal;0.1613111
23104;1750;Lennik;1556;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.4215938
23104;1750;Lennik;1556;143;UZ Brussel;Jette;0.1426735
23104;1750;Lennik;1556;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0501285
23105;1790;Affligem;2479;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.5373134
23105;1790;Affligem;2479;143;UZ Brussel;Jette;0.061315
23105;1790;Affligem;2479;176;Algemeen Stedelijk Ziekenhuis;Alost;0.236789
24001;3200;Aarschot;5722;109;RZ Heilig Hart Tienen;Tirlemont;0.397763
24001;3200;Aarschot;5722;322;UZ Leuven;Louvain;0.4028312
24007;3130;Begijnendijk;1957;109;RZ Heilig Hart Tienen;Tirlemont;0.2299438
24007;3130;Begijnendijk;1957;322;UZ Leuven;Louvain;0.3275422
24007;3130;Begijnendijk;1957;689;Imelda Ziekenhuis;Bonheiden;0.2866633
24008;3460;Bekkevoort;933;109;RZ Heilig Hart Tienen;Tirlemont;0.1854234
24008;3460;Bekkevoort;933;243;Jessa Ziekenhuis;Hasselt;0.0825295
24008;3460;Bekkevoort;933;322;UZ Leuven;Louvain;0.3590568
24008;3460;Bekkevoort;933;712;AZ Diest;Diest;0.278671
24009;3060;Bertem;1845;108;RZ Heilig Hart;Louvain;0.2639566
24009;3060;Bertem;1845;322;UZ Leuven;Louvain;0.6281843
24011;3360;Bierbeek;1712;108;RZ Heilig Hart;Louvain;0.2727804
24011;3360;Bierbeek;1712;109;RZ Heilig Hart Tienen;Tirlemont;0.0642523
24011;3360;Bierbeek;1712;322;UZ Leuven;Louvain;0.6103972
24014;3190;Boortmeerbeek;2118;26;AZ Sint-Maarten;Malines;0.1643059
24014;3190;Boortmeerbeek;2118;322;UZ Leuven;Louvain;0.1350331
24014;3190;Boortmeerbeek;2118;689;Imelda Ziekenhuis;Bonheiden;0.5538244
24016;3370;Boutersem;1375;108;RZ Heilig Hart;Louvain;0.1163636
24016;3370;Boutersem;1375;109;RZ Heilig Hart Tienen;Tirlemont;0.336
24016;3370;Boutersem;1375;322;UZ Leuven;Louvain;0.4872727
24020;3290;Diest;4148;243;Jessa Ziekenhuis;Hasselt;0.1605593
24020;3290;Diest;4148;322;UZ Leuven;Louvain;0.2808582
24020;3290;Diest;4148;712;AZ Diest;Diest;0.4250241
24028;3450;Geetbets;1291;109;RZ Heilig Hart Tienen;Tirlemont;0.0526723
24028;3450;Geetbets;1291;243;Jessa Ziekenhuis;Hasselt;0.207591
24028;3450;Geetbets;1291;322;UZ Leuven;Louvain;0.1479473
24028;3450;Geetbets;1291;712;AZ Diest;Diest;0.0596437
24028;3450;Geetbets;1291;715;Sint-Trudo Ziekenhuis;Saint-Trond;0.4926414
24033;3150;Haacht;2567;108;RZ Heilig Hart;Louvain;0.058434
24033;3150;Haacht;2567;322;UZ Leuven;Louvain;0.3498247
24033;3150;Haacht;2567;689;Imelda Ziekenhuis;Bonheiden;0.4924036
24038;3020;Herent;3903;108;RZ Heilig Hart;Louvain;0.2454522
24038;3020;Herent;3903;322;UZ Leuven;Louvain;0.6410453
24041;3320;Hoegaarden;1121;108;RZ Heilig Hart;Louvain;0.0553078
24041;3320;Hoegaarden;1121;109;RZ Heilig Hart Tienen;Tirlemont;0.5468332
24041;3320;Hoegaarden;1121;322;UZ Leuven;Louvain;0.29438
24043;3220;Holsbeek;1693;108;RZ Heilig Hart;Louvain;0.1813349
24043;3220;Holsbeek;1693;109;RZ Heilig Hart Tienen;Tirlemont;0.1701122
24043;3220;Holsbeek;1693;322;UZ Leuven;Louvain;0.5499114
24045;3040;Huldenberg;1568;108;RZ Heilig Hart;Louvain;0.3029337
24045;3040;Huldenberg;1568;322;UZ Leuven;Louvain;0.4617347
24048;3140;Keerbergen;2466;322;UZ Leuven;Louvain;0.1605839
24048;3140;Keerbergen;2466;689;Imelda Ziekenhuis;Bonheiden;0.6601784
24054;3470;Kortenaken;1506;109;RZ Heilig Hart Tienen;Tirlemont;0.3698539
24054;3470;Kortenaken;1506;243;Jessa Ziekenhuis;Hasselt;0.0657371
24054;3470;Kortenaken;1506;322;UZ Leuven;Louvain;0.2343958
24054;3470;Kortenaken;1506;712;AZ Diest;Diest;0.190571
24054;3470;Kortenaken;1506;715;Sint-Trudo Ziekenhuis;Saint-Trond;0.064409
24055;3070;Kortenberg;3533;108;RZ Heilig Hart;Louvain;0.2100198
24055;3070;Kortenberg;3533;322;UZ Leuven;Louvain;0.5284461
24055;3070;Kortenberg;3533;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0509482
24059;3400;Landen;3325;109;RZ Heilig Hart Tienen;Tirlemont;0.2688722
24059;3400;Landen;3325;243;Jessa Ziekenhuis;Hasselt;0.0833083
24059;3400;Landen;3325;322;UZ Leuven;Louvain;0.1810526
24059;3400;Landen;3325;715;Sint-Trudo Ziekenhuis;Saint-Trond;0.3981955
24062;3000;Louvain;14975;108;RZ Heilig Hart;Louvain;0.3001669
24062;3000;Louvain;14975;322;UZ Leuven;Louvain;0.6086811
24066;3210;Lubbeek;2669;108;RZ Heilig Hart;Louvain;0.1674785
24066;3210;Lubbeek;2669;109;RZ Heilig Hart Tienen;Tirlemont;0.1967029
24066;3210;Lubbeek;2669;322;UZ Leuven;Louvain;0.5777445
24086;3050;Oud-Heverlee;1917;108;RZ Heilig Hart;Louvain;0.2910798
24086;3050;Oud-Heverlee;1917;322;UZ Leuven;Louvain;0.5852895
24094;3110;Rotselaar;2873;108;RZ Heilig Hart;Louvain;0.0998956
24094;3110;Rotselaar;2873;109;RZ Heilig Hart Tienen;Tirlemont;0.1601114
24094;3110;Rotselaar;2873;322;UZ Leuven;Louvain;0.5182736
24094;3110;Rotselaar;2873;689;Imelda Ziekenhuis;Bonheiden;0.1628959
24104;3080;Tervuren;3097;108;RZ Heilig Hart;Louvain;0.1772683
24104;3080;Tervuren;3097;322;UZ Leuven;Louvain;0.416855
24104;3080;Tervuren;3097;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0723281
24104;3080;Tervuren;3097;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0942848
24107;3300;Tirlemont;6466;109;RZ Heilig Hart Tienen;Tirlemont;0.6053201
24107;3300;Tirlemont;6466;322;UZ Leuven;Louvain;0.2898237
24109;3120;Tremelo;2678;109;RZ Heilig Hart Tienen;Tirlemont;0.0948469
24109;3120;Tremelo;2678;322;UZ Leuven;Louvain;0.1803585
24109;3120;Tremelo;2678;689;Imelda Ziekenhuis;Bonheiden;0.5896191
24130;3440;Léau;1896;109;RZ Heilig Hart Tienen;Tirlemont;0.1450422
24130;3440;Léau;1896;243;Jessa Ziekenhuis;Hasselt;0.0828059
24130;3440;Léau;1896;322;UZ Leuven;Louvain;0.1909283
24130;3440;Léau;1896;715;Sint-Trudo Ziekenhuis;Saint-Trond;0.532173
24133;3350;Linter;1252;109;RZ Heilig Hart Tienen;Tirlemont;0.5047923
24133;3350;Linter;1252;322;UZ Leuven;Louvain;0.1884984
24133;3350;Linter;1252;715;Sint-Trudo Ziekenhuis;Saint-Trond;0.2244409
24134;3270;Montaigu-Zichem;4163;109;RZ Heilig Hart Tienen;Tirlemont;0.1996157
24134;3270;Montaigu-Zichem;4163;243;Jessa Ziekenhuis;Hasselt;0.0847946
24134;3270;Montaigu-Zichem;4163;322;UZ Leuven;Louvain;0.3153975
24134;3270;Montaigu-Zichem;4163;712;AZ Diest;Diest;0.2714389
24135;3390;Tielt-Winge;2054;108;RZ Heilig Hart;Louvain;0.0793574
24135;3390;Tielt-Winge;2054;109;RZ Heilig Hart Tienen;Tirlemont;0.3558909
24135;3390;Tielt-Winge;2054;322;UZ Leuven;Louvain;0.4143135
24135;3390;Tielt-Winge;2054;712;AZ Diest;Diest;0.067186
24137;3380;Glabbeek;1038;109;RZ Heilig Hart Tienen;Tirlemont;0.5500963
24137;3380;Glabbeek;1038;322;UZ Leuven;Louvain;0.3410405
25005;1320;Beauvechain;1022;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.4540117
25005;1320;Beauvechain;1022;109;RZ Heilig Hart Tienen;Tirlemont;0.053816
25005;1320;Beauvechain;1022;322;UZ Leuven;Louvain;0.1076321
25005;1320;Beauvechain;1022;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1350294
25014;1420;Braine-l'Alleud;5610;111;Cliniques de l'Europe;Uccle;0.0561497
25014;1420;Braine-l'Alleud;5610;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0834225
25014;1420;Braine-l'Alleud;5610;346;Centres Hospitaliers Jolimont;La Louvière;0.0582888
25014;1420;Braine-l'Alleud;5610;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0818182
25014;1420;Braine-l'Alleud;5610;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.5096257
25015;1440;Braine-le-Château;1494;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0595716
25015;1440;Braine-le-Château;1494;346;Centres Hospitaliers Jolimont;La Louvière;0.2436412
25015;1440;Braine-le-Château;1494;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0522088
25015;1440;Braine-le-Château;1494;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0582329
25015;1440;Braine-le-Château;1494;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.3119143
25018;1325;Chaumont-Gistoux;1664;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.5739183
25018;1325;Chaumont-Gistoux;1664;166;Clinique et Maternité Sainte-Élisabeth;Namur;0.0643029
25018;1325;Chaumont-Gistoux;1664;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0667067
25018;1325;Chaumont-Gistoux;1664;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1039663
25023;1490;Court-Saint-Etienne;1601;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.7089319
25023;1490;Court-Saint-Etienne;1601;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0605871
25023;1490;Court-Saint-Etienne;1601;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0562149
25031;1470;Genappe;2105;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.4389549
25031;1470;Genappe;2105;346;Centres Hospitaliers Jolimont;La Louvière;0.1425178
25031;1470;Genappe;2105;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0693587
25031;1470;Genappe;2105;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1054632
25037;1390;Grez-Doiceau;1800;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.545
25037;1390;Grez-Doiceau;1800;322;UZ Leuven;Louvain;0.0738889
