code_ins_patient;code_postal_patient;commune_patient;numéro_agrément_hôpital;commune_hôpital;nom_hôpital;part_de_marché;total_par_commune_patient
24045;3040;Huldenberg;322;Louvain;UZ Leuven;0.4192336589030804;1331
24048;3140;Keerbergen;322;Louvain;UZ Leuven;0.1233500227583068;2197
24048;3140;Keerbergen;689;Bonheiden;Imelda Ziekenhuis;0.7141556668183887;2197
24054;3470;Kortenaken;109;Tirlemont;Regionaal Ziekenhuis Heilig Hart Tienen;0.4005805515239477;1378
24054;3470;Kortenaken;243;Hasselt;Jessa Ziekenhuis;0.07474600870827286;1378
24054;3470;Kortenaken;322;Louvain;UZ Leuven;0.2387518142235123;1378
24054;3470;Kortenaken;712;Diest;AZ Diest;0.171988388969521;1378
24054;3470;Kortenaken;715;Saint-Trond;Sint-Trudo Ziekenhuis;0.0660377358490566;1378
24055;3070;Kortenberg;108;Louvain;Regionaal Ziekenhuis H. Hart Leuven;0.2253211009174312;2725
24055;3070;Kortenberg;322;Louvain;UZ Leuven;0.4733944954128441;2725
24055;3070;Kortenberg;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.05174311926605504;2725
24059;3400;Landen;109;Tirlemont;Regionaal Ziekenhuis Heilig Hart Tienen;0.2074074074074074;2835
24059;3400;Landen;243;Hasselt;Jessa Ziekenhuis;0.091005291005291;2835
24059;3400;Landen;322;Louvain;UZ Leuven;0.2349206349206349;2835
24059;3400;Landen;715;Saint-Trond;Sint-Trudo Ziekenhuis;0.3989417989417989;2835
24062;3000;Louvain;108;Louvain;Regionaal Ziekenhuis H. Hart Leuven;0.3270875447053335;12862
24062;3000;Louvain;322;Louvain;UZ Leuven;0.5807028455916654;12862
24066;3210;Lubbeek;108;Louvain;Regionaal Ziekenhuis H. Hart Leuven;0.2070175438596491;2565
24066;3210;Lubbeek;109;Tirlemont;Regionaal Ziekenhuis Heilig Hart Tienen;0.1664717348927875;2565
24066;3210;Lubbeek;322;Louvain;UZ Leuven;0.5598440545808967;2565
24086;3050;Oud-Heverlee;108;Louvain;Regionaal Ziekenhuis H. Hart Leuven;0.3556731334509112;1701
24086;3050;Oud-Heverlee;322;Louvain;UZ Leuven;0.538506760728983;1701
24094;3110;Rotselaar;108;Louvain;Regionaal Ziekenhuis H. Hart Leuven;0.1353046594982079;2232
24094;3110;Rotselaar;109;Tirlemont;Regionaal Ziekenhuis Heilig Hart Tienen;0.1491935483870968;2232
24094;3110;Rotselaar;322;Louvain;UZ Leuven;0.4744623655913979;2232
24094;3110;Rotselaar;689;Bonheiden;Imelda Ziekenhuis;0.1702508960573477;2232
24104;3080;Tervuren;108;Louvain;Regionaal Ziekenhuis H. Hart Leuven;0.2079522862823062;2515
24104;3080;Tervuren;111;Uccle;Cliniques de l'Europe;0.05407554671968191;2515
24104;3080;Tervuren;322;Louvain;UZ Leuven;0.3753479125248509;2515
24104;3080;Tervuren;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.06640159045725647;2515
24104;3080;Tervuren;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.1029821073558648;2515
24107;3300;Tirlemont;109;Tirlemont;Regionaal Ziekenhuis Heilig Hart Tienen;0.5848760041914076;5726
24107;3300;Tirlemont;322;Louvain;UZ Leuven;0.3087670275934334;5726
24109;3120;Tremelo;109;Tirlemont;Regionaal Ziekenhuis Heilig Hart Tienen;0.08422402736212056;2339
24109;3120;Tremelo;322;Louvain;UZ Leuven;0.1881145788798632;2339
24109;3120;Tremelo;689;Bonheiden;Imelda Ziekenhuis;0.5964087216759298;2339
24130;3440;Léau;109;Tirlemont;Regionaal Ziekenhuis Heilig Hart Tienen;0.1355013550135501;1476
24130;3440;Léau;243;Hasselt;Jessa Ziekenhuis;0.08468834688346884;1476
24130;3440;Léau;322;Louvain;UZ Leuven;0.1890243902439024;1476
24130;3440;Léau;715;Saint-Trond;Sint-Trudo Ziekenhuis;0.5264227642276422;1476
24133;3350;Linter;109;Tirlemont;Regionaal Ziekenhuis Heilig Hart Tienen;0.518312101910828;1256
24133;3350;Linter;322;Louvain;UZ Leuven;0.195859872611465;1256
24133;3350;Linter;715;Saint-Trond;Sint-Trudo Ziekenhuis;0.1998407643312102;1256
24134;3270;Montaigu-Zichem;109;Tirlemont;Regionaal Ziekenhuis Heilig Hart Tienen;0.1507325552520487;4027
24134;3270;Montaigu-Zichem;243;Hasselt;Jessa Ziekenhuis;0.06779240129128383;4027
24134;3270;Montaigu-Zichem;322;Louvain;UZ Leuven;0.311149739259995;4027
24134;3270;Montaigu-Zichem;712;Diest;AZ Diest;0.3583312639682146;4027
24135;3390;Tielt-Winge;108;Louvain;Regionaal Ziekenhuis H. Hart Leuven;0.07549295774647888;1775
24135;3390;Tielt-Winge;109;Tirlemont;Regionaal Ziekenhuis Heilig Hart Tienen;0.3498591549295775;1775
24135;3390;Tielt-Winge;322;Louvain;UZ Leuven;0.424225352112676;1775
24135;3390;Tielt-Winge;712;Diest;AZ Diest;0.07661971830985916;1775
24137;3380;Glabbeek;109;Tirlemont;Regionaal Ziekenhuis Heilig Hart Tienen;0.5602836879432624;705
24137;3380;Glabbeek;322;Louvain;UZ Leuven;0.3063829787234043;705
25005;1320;Beauvechain;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.4372246696035242;908
25005;1320;Beauvechain;322;Louvain;UZ Leuven;0.1916299559471366;908
25005;1320;Beauvechain;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.1090308370044053;908
25014;1420;Braine-l'Alleud;111;Uccle;Cliniques de l'Europe;0.07969405378731803;4053
25014;1420;Braine-l'Alleud;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.5289908709597829;4053
25014;1420;Braine-l'Alleud;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.07229212928694793;4053
25014;1420;Braine-l'Alleud;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.05822847273624476;4053
25015;1440;Braine-le-Château;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.2984942426926483;1129
25015;1440;Braine-le-Château;346;Nivelles;Centre Hospitalier Tubize-Nivelles;0.2019486271036315;1129
25015;1440;Braine-le-Château;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.06465899025686449;1129
25015;1440;Braine-le-Château;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.1186891054030115;1129
25018;1325;Chaumont-Gistoux;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.6039325842696629;1424
25018;1325;Chaumont-Gistoux;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.06320224719101124;1424
25018;1325;Chaumont-Gistoux;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.1067415730337079;1424
25023;1490;Court-Saint-Etienne;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.7692946058091287;1205
25031;1470;Genappe;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.368920521945433;1686
25031;1470;Genappe;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1180308422301305;1686
25031;1470;Genappe;346;Nivelles;Centre Hospitalier Tubize-Nivelles;0.1548042704626335;1686
25031;1470;Genappe;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.07058125741399762;1686
25031;1470;Genappe;409;Charleroi;Clinique Notre-Dame de Grâce;0.05397390272835113;1686
25037;1390;Grez-Doiceau;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.5804560260586319;1535
25037;1390;Grez-Doiceau;322;Louvain;UZ Leuven;0.05667752442996743;1535
25037;1390;Grez-Doiceau;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.07231270358306188;1535
25037;1390;Grez-Doiceau;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.104885993485342;1535
25043;1315;Incourt;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.3246329526916802;613
25043;1315;Incourt;143;Jette;UZ Brussel;0.0766721044045677;613
25043;1315;Incourt;166;Namur;Clinique et Maternité Sainte-Élisabeth;0.06035889070146819;613
25043;1315;Incourt;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.06199021207177814;613
25043;1315;Incourt;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.1076672104404568;613
25043;1315;Incourt;706;Namur;Clinique Saint-Luc;0.1876019575856444;613
25044;1460;Ittre;7;Soignies;Centre Hospitalier Régional de la Haute Senne;0.1173260572987722;733
25044;1460;Ittre;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.2073669849931787;733
25044;1460;Ittre;346;Nivelles;Centre Hospitalier Tubize-Nivelles;0.3260572987721692;733
25044;1460;Ittre;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.08321964529331514;733
25044;1460;Ittre;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.05457025920873124;733
25048;1370;Jodoigne;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.2501447596988998;1727
25048;1370;Jodoigne;109;Tirlemont;Regionaal Ziekenhuis Heilig Hart Tienen;0.1766068326577881;1727
25048;1370;Jodoigne;166;Namur;Clinique et Maternité Sainte-Élisabeth;0.0671685002895194;1727
25048;1370;Jodoigne;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.05385060799073538;1727
25048;1370;Jodoigne;706;Namur;Clinique Saint-Luc;0.1922408801389693;1727
25050;1310;La Hulpe;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.2584400465657741;859
25050;1310;La Hulpe;76;Bruxelles;CHU Saint-Pierre;0.05238649592549476;859
25050;1310;La Hulpe;79;Bruxelles;Institut Jules Bordet;0.07566938300349244;859
25050;1310;La Hulpe;87;Etterbeek;Hôpitaux Iris Sud;0.05005820721769499;859
25050;1310;La Hulpe;111;Uccle;Cliniques de l'Europe;0.07450523864959255;859
25050;1310;La Hulpe;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1944121071012806;859
25050;1310;La Hulpe;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.1559953434225844;859
25050;1310;La Hulpe;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.05820721769499418;859
25068;1435;Mont-Saint-Guibert;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.7218468468468469;888
25068;1435;Mont-Saint-Guibert;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.05630630630630631;888
25068;1435;Mont-Saint-Guibert;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.05968468468468469;888
25072;1400;Nivelles;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.064661231374754;3557
25072;1400;Nivelles;146;La Louvière;Centre Hospitalier Jolimont-Lobbes;0.05650829350576329;3557
25072;1400;Nivelles;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.08293505763283666;3557
25072;1400;Nivelles;346;Nivelles;Centre Hospitalier Tubize-Nivelles;0.487489457407928;3557
25072;1400;Nivelles;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.07393871239808827;3557
25072;1400;Nivelles;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.07787461343829069;3557
25084;1360;Perwez;6;Namur;Centre Hospitalier Régional de Namur;0.1288278775079197;947
25084;1360;Perwez;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.2006335797254488;947
25084;1360;Perwez;166;Namur;Clinique et Maternité Sainte-Élisabeth;0.1414994720168955;947
25084;1360;Perwez;706;Namur;Clinique Saint-Luc;0.3284054910242872;947
25091;1330;Rixensart;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.5887179487179487;2925
25091;1330;Rixensart;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1100854700854701;2925
25091;1330;Rixensart;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.07418803418803419;2925
25105;1480;Tubize;7;Soignies;Centre Hospitalier Régional de la Haute Senne;0.09550045913682277;3267
25105;1480;Tubize;106;Hal;Regionaal Ziekenhuis Sint-Maria;0.1215182124273033;3267
25105;1480;Tubize;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1074380165289256;3267
25105;1480;Tubize;346;Nivelles;Centre Hospitalier Tubize-Nivelles;0.3091521273339455;3267
25105;1480;Tubize;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.05876951331496786;3267
25105;1480;Tubize;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.08999081726354453;3267
25107;1495;Villers-la-Ville;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.3672985781990522;1266
25107;1495;Villers-la-Ville;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.07661927330173776;1266
25107;1495;Villers-la-Ville;346;Nivelles;Centre Hospitalier Tubize-Nivelles;0.06951026856240126;1266
25107;1495;Villers-la-Ville;409;Charleroi;Clinique Notre-Dame de Grâce;0.1864139020537125;1266
25110;1410;Waterloo;111;Uccle;Cliniques de l'Europe;0.1590468273760044;3609
25110;1410;Waterloo;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.3804377944028817;3609
25110;1410;Waterloo;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.172623995566639;3609
25112;1300;Wavre;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.6737604212373848;4558
25112;1300;Wavre;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.05660377358490566;4558
25112;1300;Wavre;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.08995173321632295;4558
25117;1450;Chastre;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.6168122270742358;916
25117;1450;Chastre;166;Namur;Clinique et Maternité Sainte-Élisabeth;0.08296943231441048;916
25117;1450;Chastre;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.07314410480349345;916
25117;1450;Chastre;706;Namur;Clinique Saint-Luc;0.05895196506550218;916
25118;1357;Hélécine;109;Tirlemont;Regionaal Ziekenhuis Heilig Hart Tienen;0.492600422832981;473
25118;1357;Hélécine;152;Liège;Cliniques Saint-Joseph;0.09513742071881606;473
25118;1357;Hélécine;322;Louvain;UZ Leuven;0.0613107822410148;473
25118;1357;Hélécine;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.08456659619450317;473
25119;1380;Lasne;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.2832331329325317;1497
25119;1380;Lasne;111;Uccle;Cliniques de l'Europe;0.06479625918503674;1497
25119;1380;Lasne;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.2985971943887776;1497
25119;1380;Lasne;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.06813627254509018;1497
25119;1380;Lasne;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.05878423513694055;1497
25120;1350;Orp-Jauche;6;Namur;Centre Hospitalier Régional de Namur;0.1356255969436485;1047
25120;1350;Orp-Jauche;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.1155682903533906;1047
25120;1350;Orp-Jauche;109;Tirlemont;Regionaal Ziekenhuis Heilig Hart Tienen;0.07831900668576887;1047
25120;1350;Orp-Jauche;166;Namur;Clinique et Maternité Sainte-Élisabeth;0.08595988538681948;1047
25120;1350;Orp-Jauche;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.08404966571155682;1047
25120;1350;Orp-Jauche;706;Namur;Clinique Saint-Luc;0.2454632282712512;1047
25121;1340;Ottignies-Louvain-la-Neuve;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.7256836763462081;3547
25121;1340;Ottignies-Louvain-la-Neuve;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.08880744290950099;3547
25122;1367;Ramillies;6;Namur;Centre Hospitalier Régional de Namur;0.1775818639798489;794
25122;1367;Ramillies;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.1146095717884131;794
25122;1367;Ramillies;166;Namur;Clinique et Maternité Sainte-Élisabeth;0.1397984886649874;794
25122;1367;Ramillies;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.08942065491183879;794
25122;1367;Ramillies;706;Namur;Clinique Saint-Luc;0.2858942065491184;794
25123;1430;Rebecq;7;Soignies;Centre Hospitalier Régional de la Haute Senne;0.2418456642800318;1257
25123;1430;Rebecq;106;Hal;Regionaal Ziekenhuis Sint-Maria;0.1519490851233095;1257
25123;1430;Rebecq;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.09069212410501193;1257
25123;1430;Rebecq;346;Nivelles;Centre Hospitalier Tubize-Nivelles;0.1646778042959427;1257
25123;1430;Rebecq;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.05330151153540175;1257
25123;1430;Rebecq;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.07637231503579953;1257
25124;1457;Walhain;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.5262390670553936;686
25124;1457;Walhain;166;Namur;Clinique et Maternité Sainte-Élisabeth;0.08746355685131195;686
25124;1457;Walhain;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.0597667638483965;686
25124;1457;Walhain;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.08746355685131195;686
25124;1457;Walhain;706;Namur;Clinique Saint-Luc;0.07871720116618076;686
31003;8730;Beernem;32;Eeklo;AZ Alma;0.2033450704225352;2272
31003;8730;Beernem;49;Bruges;AZ Sint-Jan Brugge-Oostende AV;0.2455985915492958;2272
31003;8730;Beernem;140;Bruges;AZ Sint-Lucas Brugge;0.4357394366197183;2272
31004;8370;Blankenberge;49;Bruges;AZ Sint-Jan Brugge-Oostende AV;0.3291109547267183;4263
31004;8370;Blankenberge;392;Knokke-Heist;AZ Zeno;0.5404644616467277;4263
31005;8000;Bruges;49;Bruges;AZ Sint-Jan Brugge-Oostende AV;0.5321266968325792;19890
31005;8000;Bruges;140;Bruges;AZ Sint-Lucas Brugge;0.3082956259426848;19890
31006;8340;Damme;32;Eeklo;AZ Alma;0.3458925262507721;1619
31006;8340;Damme;49;Bruges;AZ Sint-Jan Brugge-Oostende AV;0.3069796170475602;1619
31006;8340;Damme;140;Bruges;AZ Sint-Lucas Brugge;0.1964175416924027;1619
31006;8340;Damme;392;Knokke-Heist;AZ Zeno;0.0852378011117974;1619
31012;8490;Jabbeke;49;Bruges;AZ Sint-Jan Brugge-Oostende AV;0.6183529411764705;2125
31012;8490;Jabbeke;140;Bruges;AZ Sint-Lucas Brugge;0.1665882352941176;2125
31012;8490;Jabbeke;378;Torhout;AZ Sint-Rembert;0.05835294117647059;2125
31012;8490;Jabbeke;525;Ostende;AZ Damiaan Oostende;0.0508235294117647;2125
31022;8020;Oostkamp;49;Bruges;AZ Sint-Jan Brugge-Oostende AV;0.2654366543665437;4065
31022;8020;Oostkamp;140;Bruges;AZ Sint-Lucas Brugge;0.5303813038130382;4065
31022;8020;Oostkamp;378;Torhout;AZ Sint-Rembert;0.1055350553505535;4065
31033;8820;Torhout;2;Roulers;Stedelijk Ziekenhuis Roeselare;0.09037142181215993;4227
31033;8820;Torhout;49;Bruges;AZ Sint-Jan Brugge-Oostende AV;0.0887154009936125;4227
31033;8820;Torhout;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.09746865389164892;4227
31033;8820;Torhout;378;Torhout;AZ Sint-Rembert;0.6340193991010172;4227
31040;8210;Zedelgem;49;Bruges;AZ Sint-Jan Brugge-Oostende AV;0.2757653657396588;4279
31040;8210;Zedelgem;140;Bruges;AZ Sint-Lucas Brugge;0.2675858845524655;4279
31040;8210;Zedelgem;378;Torhout;AZ Sint-Rembert;0.3622341668614162;4279
31042;8377;Zuienkerke;49;Bruges;AZ Sint-Jan Brugge-Oostende AV;0.5580246913580247;405
31042;8377;Zuienkerke;140;Bruges;AZ Sint-Lucas Brugge;0.09382716049382717;405
31042;8377;Zuienkerke;392;Knokke-Heist;AZ Zeno;0.254320987654321;405
31043;8300;Knokke-Heist;49;Bruges;AZ Sint-Jan Brugge-Oostende AV;0.1735457063711911;7220
31043;8300;Knokke-Heist;392;Knokke-Heist;AZ Zeno;0.5759002770083103;7220
32003;8600;Dixmude;2;Roulers;Stedelijk Ziekenhuis Roeselare;0.1726251276813074;2937
32003;8600;Dixmude;49;Bruges;AZ Sint-Jan Brugge-Oostende AV;0.07048008171603677;2937
32003;8600;Dixmude;57;Ypres;Jan Yperman Ziekenhuis;0.07797071842015663;2937
32003;8600;Dixmude;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.2791964589717399;2937
32003;8600;Dixmude;310;Furnes;AZ Sint-Augustinus Veurne;0.1719441607082056;2937
32003;8600;Dixmude;378;Torhout;AZ Sint-Rembert;0.09397344228804903;2937
32003;8600;Dixmude;525;Ostende;AZ Damiaan Oostende;0.06264896152536602;2937
32006;8650;Houthulst;2;Roulers;Stedelijk Ziekenhuis Roeselare;0.2690557451649602;1758
32006;8650;Houthulst;57;Ypres;Jan Yperman Ziekenhuis;0.1945392491467577;1758
32006;8650;Houthulst;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.4106939704209329;1758
32010;8680;Koekelare;2;Roulers;Stedelijk Ziekenhuis Roeselare;0.08768154922001076;1859
32010;8680;Koekelare;49;Bruges;AZ Sint-Jan Brugge-Oostende AV;0.2135556750941366;1859
32010;8680;Koekelare;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.08768154922001076;1859
32010;8680;Koekelare;378;Torhout;AZ Sint-Rembert;0.4077461000537924;1859
32010;8680;Koekelare;525;Ostende;AZ Damiaan Oostende;0.09575040344271113;1859
32011;8610;Kortemark;2;Roulers;Stedelijk Ziekenhuis Roeselare;0.3084730803177405;2266
32011;8610;Kortemark;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.3393645189761695;2266
32011;8610;Kortemark;378;Torhout;AZ Sint-Rembert;0.235657546337158;2266
32030;8647;Lo-Reninge;2;Roulers;Stedelijk Ziekenhuis Roeselare;0.07386363636363637;528
32030;8647;Lo-Reninge;57;Ypres;Jan Yperman Ziekenhuis;0.4886363636363636;528
32030;8647;Lo-Reninge;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.09090909090909091;528
32030;8647;Lo-Reninge;310;Furnes;AZ Sint-Augustinus Veurne;0.2367424242424243;528
33011;8900;Ypres;57;Ypres;Jan Yperman Ziekenhuis;0.8122285912801807;5757
33011;8900;Ypres;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.06096925482021887;5757
33016;8957;Messines;57;Ypres;Jan Yperman Ziekenhuis;0.8175182481751825;137
33016;8957;Messines;396;Courtrai;AZ Groeninge;0.0583941605839416;137
33021;8970;Poperinge;57;Ypres;Jan Yperman Ziekenhuis;0.749035894393355;3371
33021;8970;Poperinge;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.08958765944823495;3371
33029;8940;Wervik;57;Ypres;Jan Yperman Ziekenhuis;0.3103883801705083;3167
33029;8940;Wervik;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.5522576570887275;3167
33037;8980;Zonnebeke;2;Roulers;Stedelijk Ziekenhuis Roeselare;0.1626908396946565;2096
33037;8980;Zonnebeke;57;Ypres;Jan Yperman Ziekenhuis;0.4384541984732824;2096
33037;8980;Zonnebeke;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.3325381679389313;2096
33039;8950;Heuvelland;57;Ypres;Jan Yperman Ziekenhuis;0.7376586741889986;1418
33039;8950;Heuvelland;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.09097320169252468;1418
33039;8950;Heuvelland;670;Gand;UZ Gent;0.05853314527503526;1418
33040;8920;Langemark-Poelkapelle;2;Roulers;Stedelijk Ziekenhuis Roeselare;0.1364285714285714;1400
33040;8920;Langemark-Poelkapelle;57;Ypres;Jan Yperman Ziekenhuis;0.5907142857142857;1400
33040;8920;Langemark-Poelkapelle;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.1842857142857143;1400
33041;8640;Vleteren;57;Ypres;Jan Yperman Ziekenhuis;0.7093235831809872;547
33041;8640;Vleteren;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.08592321755027423;547
33041;8640;Vleteren;310;Furnes;AZ Sint-Augustinus Veurne;0.05850091407678245;547
34002;8570;Anzegem;170;Audenarde;AZ Oudenaarde;0.1153284671532847;2055
34002;8570;Anzegem;396;Courtrai;AZ Groeninge;0.2520681265206813;2055
34002;8570;Anzegem;397;Waregem;OLV van Lourdesziekenhuis Waregem;0.4262773722627737;2055
34002;8570;Anzegem;670;Gand;UZ Gent;0.05498783454987834;2055
34003;8580;Avelgem;170;Audenarde;AZ Oudenaarde;0.2936564504632929;1403
34003;8580;Avelgem;396;Courtrai;AZ Groeninge;0.2986457590876693;1403
34003;8580;Avelgem;397;Waregem;OLV van Lourdesziekenhuis Waregem;0.07127583749109052;1403
34003;8580;Avelgem;550;Renaix;AZ Glorieux;0.1724875267284391;1403
34003;8580;Avelgem;670;Gand;UZ Gent;0.06486101211689238;1403
34009;8540;Deerlijk;396;Courtrai;AZ Groeninge;0.4482297929191717;1497
34009;8540;Deerlijk;397;Waregem;OLV van Lourdesziekenhuis Waregem;0.3106212424849699;1497
34013;8530;Harelbeke;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.07230334432406971;4246
34013;8530;Harelbeke;124;Izegem;VZW Sint-Jozefskliniek;0.1111634479510127;4246
34013;8530;Harelbeke;396;Courtrai;AZ Groeninge;0.641073951954781;4246
34022;8500;Courtrai;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.05;9320
34022;8500;Courtrai;396;Courtrai;AZ Groeninge;0.7930257510729614;9320
34023;8520;Kuurne;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.05985169491525424;1888
34023;8520;Kuurne;124;Izegem;VZW Sint-Jozefskliniek;0.07786016949152542;1888
34023;8520;Kuurne;396;Courtrai;AZ Groeninge;0.739406779661017;1888
34025;8860;Lendelede;2;Roulers;Stedelijk Ziekenhuis Roeselare;0.09437229437229437;1155
34025;8860;Lendelede;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.1688311688311688;1155
34025;8860;Lendelede;124;Izegem;VZW Sint-Jozefskliniek;0.5852813852813853;1155
34025;8860;Lendelede;396;Courtrai;AZ Groeninge;0.09350649350649351;1155
34027;8930;Menin;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.603974972396025;5434
34027;8930;Menin;396;Courtrai;AZ Groeninge;0.1981965403018034;5434
34040;8790;Waregem;396;Courtrai;AZ Groeninge;0.1741913746630728;5936
34040;8790;Waregem;397;Waregem;OLV van Lourdesziekenhuis Waregem;0.5717654986522911;5936
34040;8790;Waregem;670;Gand;UZ Gent;0.06098382749326146;5936
34041;8560;Wevelgem;117;Roulers;H.-Hartziekenhuis Roeselare-Menen;0.2979908012587751;4131
34041;8560;Wevelgem;124;Izegem;VZW Sint-Jozefskliniek;0.05277172597434036;4131
34041;8560;Wevelgem;396;Courtrai;AZ Groeninge;0.5102880658436214;4131
34042;8550;Zwevegem;396;Courtrai;AZ Groeninge;0.7229751024267255;3173
34043;8587;Espierres-Helchin;247;Mouscron;Centre Hospitalier de Mouscron;0.2133333333333333;300
34043;8587;Espierres-Helchin;396;Courtrai;AZ Groeninge;0.45;300
