nis_code_patiënt;postcode_patiënt;gemeente_patiënt;erkenningsnummer_ziekenhuis;gemeente_ziekenhuis;naam_ziekenhuis;marktaandeel;totaal_patiënten_per_gemeente
24094;3110;Rotselaar;322;Leuven;UZ Leuven;0.4525301204819277;2075
24094;3110;Rotselaar;689;Bonheiden;Imelda Ziekenhuis;0.2139759036144578;2075
24104;3080;Tervuren;108;Leuven;Regionaal Ziekenhuis H. Hart Leuven;0.1870824053452116;2245
24104;3080;Tervuren;322;Leuven;UZ Leuven;0.3812917594654788;2245
24104;3080;Tervuren;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.08240534521158129;2245
24104;3080;Tervuren;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1581291759465479;2245
24107;3300;Tienen;109;Tienen;Regionaal Ziekenhuis Heilig Hart Tienen;0.5827706159197872;4887
24107;3300;Tienen;322;Leuven;UZ Leuven;0.3196234908942091;4887
24109;3120;Tremelo;109;Tienen;Regionaal Ziekenhuis Heilig Hart Tienen;0.07284129281234925;2073
24109;3120;Tremelo;322;Leuven;UZ Leuven;0.1616015436565364;2073
24109;3120;Tremelo;689;Bonheiden;Imelda Ziekenhuis;0.6338639652677279;2073
24130;3440;Zoutleeuw;109;Tienen;Regionaal Ziekenhuis Heilig Hart Tienen;0.1285831285831286;1221
24130;3440;Zoutleeuw;322;Leuven;UZ Leuven;0.1122031122031122;1221
24130;3440;Zoutleeuw;715;Sint-Truiden;Regionaal Ziekenhuis Sint-Trudo;0.633087633087633;1221
24133;3350;Linter;109;Tienen;Regionaal Ziekenhuis Heilig Hart Tienen;0.4950592885375494;1012
24133;3350;Linter;322;Leuven;UZ Leuven;0.2322134387351779;1012
24133;3350;Linter;715;Sint-Truiden;Regionaal Ziekenhuis Sint-Trudo;0.1590909090909091;1012
24134;3270;Scherpenheuvel-Zichem;109;Tienen;Regionaal Ziekenhuis Heilig Hart Tienen;0.1468606844516303;3711
24134;3270;Scherpenheuvel-Zichem;159;Hasselt;AZ Salvator-Sint-Ursula;0.05200754513608192;3711
24134;3270;Scherpenheuvel-Zichem;322;Leuven;UZ Leuven;0.3023443815683104;3711
24134;3270;Scherpenheuvel-Zichem;712;Diest;AZ Diest;0.371597952034492;3711
24135;3390;Tielt-Winge;108;Leuven;Regionaal Ziekenhuis H. Hart Leuven;0.05907172995780591;1659
24135;3390;Tielt-Winge;109;Tienen;Regionaal Ziekenhuis Heilig Hart Tienen;0.2917420132610006;1659
24135;3390;Tielt-Winge;322;Leuven;UZ Leuven;0.4942736588306209;1659
24135;3390;Tielt-Winge;712;Diest;AZ Diest;0.06811332127787824;1659
24137;3380;Glabbeek;109;Tienen;Regionaal Ziekenhuis Heilig Hart Tienen;0.542713567839196;796
24137;3380;Glabbeek;322;Leuven;UZ Leuven;0.3128140703517588;796
25005;1320;Bevekom;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.4428754813863928;779
25005;1320;Bevekom;322;Leuven;UZ Leuven;0.1489088575096277;779
25005;1320;Bevekom;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.05391527599486521;779
25005;1320;Bevekom;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1424903722721438;779
25014;1420;Eigenbrakel;111;Ukkel;Europaziekenhuizen;0.06191950464396285;3876
25014;1420;Eigenbrakel;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.5735294117647058;3876
25014;1420;Eigenbrakel;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.07430340557275542;3876
25014;1420;Eigenbrakel;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.08281733746130031;3876
25015;1440;Kasteelbrakel;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.3567984570877532;1037
25015;1440;Kasteelbrakel;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.1735776277724204;1037
25015;1440;Kasteelbrakel;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.07135969141755062;1037
25015;1440;Kasteelbrakel;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.1398264223722276;1037
25018;1325;Chaumont-Gistoux;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.5224806201550387;1290
25018;1325;Chaumont-Gistoux;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1302325581395349;1290
25018;1325;Chaumont-Gistoux;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1441860465116279;1290
25023;1490;Court-Saint-Etienne;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.7565298507462687;1072
25023;1490;Court-Saint-Etienne;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.05690298507462686;1072
25031;1470;Genepiën;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.3915094339622642;1696
25031;1470;Genepiën;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1191037735849057;1696
25031;1470;Genepiën;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.1515330188679245;1696
25031;1470;Genepiën;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.08077830188679246;1696
25031;1470;Genepiën;409;Charleroi;Clinique Notre-Dame de Grâce;0.06014150943396226;1696
25037;1390;Graven;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.5565610859728507;1547
25037;1390;Graven;322;Leuven;UZ Leuven;0.05882352941176471;1547
25037;1390;Graven;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.07950872656755009;1547
25037;1390;Graven;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1577246283128636;1547
25043;1315;Incourt;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.3409090909090909;440
25043;1315;Incourt;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.08636363636363636;440
25043;1315;Incourt;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1227272727272727;440
25043;1315;Incourt;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.07045454545454545;440
25043;1315;Incourt;706;Namen;Clinique Saint-Luc;0.1659090909090909;440
25044;1460;Itter;7;Zinnik;Centre Hospitalier Régional de la Haute Senne;0.1104972375690608;724
25044;1460;Itter;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.2292817679558011;724
25044;1460;Itter;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.3107734806629834;724
25044;1460;Itter;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.09806629834254144;724
25044;1460;Itter;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.07320441988950276;724
25048;1370;Geldenaken;6;Namen;Centre Hospitalier Régional de Namur;0.05676855895196507;1374
25048;1370;Geldenaken;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.264919941775837;1374
25048;1370;Geldenaken;109;Tienen;Regionaal Ziekenhuis Heilig Hart Tienen;0.1135371179039301;1374
25048;1370;Geldenaken;166;Namen;Clinique et Maternité Sainte-Élisabeth;0.06186317321688501;1374
25048;1370;Geldenaken;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.07132459970887918;1374
25048;1370;Geldenaken;706;Namen;Clinique Saint-Luc;0.1841339155749636;1374
25050;1310;Terhulpen;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.3231788079470199;755
25050;1310;Terhulpen;111;Ukkel;Europaziekenhuizen;0.08211920529801324;755
25050;1310;Terhulpen;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.2529801324503311;755
25050;1310;Terhulpen;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1006622516556291;755
25050;1310;Terhulpen;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.05165562913907285;755
25068;1435;Mont-Saint-Guibert;39;Yvoir;Cliniques universitaires UCL de Mont-Godinne;0.131062951496388;969
25068;1435;Mont-Saint-Guibert;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.5851393188854489;969
25068;1435;Mont-Saint-Guibert;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.07739938080495357;969
25072;1400;Nijvel;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.0682330222079176;3107
25072;1400;Nijvel;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.07306083038300612;3107
25072;1400;Nijvel;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.4750563244287094;3107
25072;1400;Nijvel;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.126488574187319;3107
25084;1360;Perwijs;6;Namen;Centre Hospitalier Régional de Namur;0.1377171215880893;806
25084;1360;Perwijs;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.2332506203473945;806
25084;1360;Perwijs;166;Namen;Clinique et Maternité Sainte-Élisabeth;0.196029776674938;806
25084;1360;Perwijs;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.05210918114143921;806
25084;1360;Perwijs;706;Namen;Clinique Saint-Luc;0.2493796526054591;806
25091;1330;Rixensart;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.5173431734317343;2710
25091;1330;Rixensart;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.166789667896679;2710
25091;1330;Rixensart;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1007380073800738;2710
25105;1480;Tubeke;7;Zinnik;Centre Hospitalier Régional de la Haute Senne;0.0974342318934719;3079
25105;1480;Tubeke;79;Brussel;Jules Bordet Instituut;0.05131536213056187;3079
25105;1480;Tubeke;106;Halle;Regionaal Ziekenhuis Sint-Maria;0.1117245859045145;3079
25105;1480;Tubeke;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1305618707372524;3079
25105;1480;Tubeke;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.2880805456316986;3079
25105;1480;Tubeke;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.1325105553751218;3079
25107;1495;Villers-la-Ville;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.3983315954118874;959
25107;1495;Villers-la-Ville;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.05943691345151199;959
25107;1495;Villers-la-Ville;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.1021897810218978;959
25107;1495;Villers-la-Ville;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.05526590198123045;959
25107;1495;Villers-la-Ville;409;Charleroi;Clinique Notre-Dame de Grâce;0.1261730969760167;959
25110;1410;Waterloo;111;Ukkel;Europaziekenhuizen;0.1387838231015421;3437
25110;1410;Waterloo;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.4457375618271749;3437
25110;1410;Waterloo;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1233633983124818;3437
25110;1410;Waterloo;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.1000872854233343;3437
25112;1300;Waver;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.6524973432518597;3764
25112;1300;Waver;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.07863974495217853;3764
25112;1300;Waver;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.08846971307120086;3764
25117;1450;Chastre;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.5746987951807229;830
25117;1450;Chastre;166;Namen;Clinique et Maternité Sainte-Élisabeth;0.08433734939759036;830
25117;1450;Chastre;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.05662650602409638;830
25117;1450;Chastre;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.0963855421686747;830
25117;1450;Chastre;706;Namen;Clinique Saint-Luc;0.05301204819277108;830
25118;1357;Hélécine;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.1048158640226629;353
25118;1357;Hélécine;109;Tienen;Regionaal Ziekenhuis Heilig Hart Tienen;0.3201133144475921;353
25118;1357;Hélécine;322;Leuven;UZ Leuven;0.1444759206798867;353
25118;1357;Hélécine;706;Namen;Clinique Saint-Luc;0.1189801699716714;353
25119;1380;Lasne;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.2344559585492228;1544
25119;1380;Lasne;111;Ukkel;Europaziekenhuizen;0.06347150259067358;1544
25119;1380;Lasne;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.3413212435233161;1544
25119;1380;Lasne;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1101036269430052;1544
25119;1380;Lasne;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.06994818652849741;1544
25120;1350;Orp-Jauche;6;Namen;Centre Hospitalier Régional de Namur;0.1028632025450689;943
25120;1350;Orp-Jauche;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.1240721102863203;943
25120;1350;Orp-Jauche;109;Tienen;Regionaal Ziekenhuis Heilig Hart Tienen;0.06680805938494168;943
25120;1350;Orp-Jauche;166;Namen;Clinique et Maternité Sainte-Élisabeth;0.07211028632025451;943
25120;1350;Orp-Jauche;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1113467656415695;943
25120;1350;Orp-Jauche;706;Namen;Clinique Saint-Luc;0.2651113467656416;943
25121;1340;Ottignies-Louvain-la-Neuve;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.7203362431296476;3093
25121;1340;Ottignies-Louvain-la-Neuve;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.06013579049466537;3093
25121;1340;Ottignies-Louvain-la-Neuve;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.07533139346912383;3093
25122;1367;Ramillies;6;Namen;Centre Hospitalier Régional de Namur;0.1264367816091954;609
25122;1367;Ramillies;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.1839080459770115;609
25122;1367;Ramillies;166;Namen;Clinique et Maternité Sainte-Élisabeth;0.1264367816091954;609
25122;1367;Ramillies;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.05254515599343185;609
25122;1367;Ramillies;706;Namen;Clinique Saint-Luc;0.2807881773399015;609
25123;1430;Rebecq;7;Zinnik;Centre Hospitalier Régional de la Haute Senne;0.2238805970149254;1206
25123;1430;Rebecq;106;Halle;Regionaal Ziekenhuis Sint-Maria;0.0912106135986733;1206
25123;1430;Rebecq;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.08540630182421227;1206
25123;1430;Rebecq;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.2288557213930348;1206
25123;1430;Rebecq;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.1293532338308458;1206
25124;1457;Walhain;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.5487421383647799;636
25124;1457;Walhain;166;Namen;Clinique et Maternité Sainte-Élisabeth;0.1022012578616352;636
25124;1457;Walhain;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.0959119496855346;636
25124;1457;Walhain;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.08176100628930817;636
31003;8730;Beernem;32;Eeklo;AZ Alma;0.2232510288065844;1944
31003;8730;Beernem;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.279320987654321;1944
31003;8730;Beernem;140;Brugge;AZ Sint-Lucas Brugge;0.3904320987654321;1944
31004;8370;Blankenberge;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.3081411503195332;3599
31004;8370;Blankenberge;392;Knokke-Heist;AZ Gezondheidszorg Oostkust;0.5648791330925257;3599
31005;8000;Brugge;32;Eeklo;AZ Alma;0.05215787119856887;17888
31005;8000;Brugge;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.5401945438282647;17888
31005;8000;Brugge;140;Brugge;AZ Sint-Lucas Brugge;0.2912008050089445;17888
31006;8340;Damme;32;Eeklo;AZ Alma;0.3870738636363636;1408
31006;8340;Damme;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.3053977272727273;1408
31006;8340;Damme;140;Brugge;AZ Sint-Lucas Brugge;0.1867897727272727;1408
31006;8340;Damme;392;Knokke-Heist;AZ Gezondheidszorg Oostkust;0.06036931818181818;1408
31012;8490;Jabbeke;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.6266163793103449;1856
31012;8490;Jabbeke;140;Brugge;AZ Sint-Lucas Brugge;0.1519396551724138;1856
31012;8490;Jabbeke;378;Torhout;AZ Sint-Rembert;0.05549568965517242;1856
31012;8490;Jabbeke;525;Oostende;AZ Damiaan Oostende;0.0625;1856
31022;8020;Oostkamp;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.2881152460984394;3332
31022;8020;Oostkamp;140;Brugge;AZ Sint-Lucas Brugge;0.494297719087635;3332
31022;8020;Oostkamp;378;Torhout;AZ Sint-Rembert;0.102641056422569;3332
31033;8820;Torhout;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.088088351301604;3803
31033;8820;Torhout;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.1141204312384959;3803
31033;8820;Torhout;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.0925585064422824;3803
31033;8820;Torhout;378;Torhout;AZ Sint-Rembert;0.5984748882461215;3803
31040;8210;Zedelgem;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.2524624157594609;3858
31040;8210;Zedelgem;140;Brugge;AZ Sint-Lucas Brugge;0.2807153965785381;3858
31040;8210;Zedelgem;378;Torhout;AZ Sint-Rembert;0.3310005184033178;3858
31042;8377;Zuienkerke;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.5664160401002506;399
31042;8377;Zuienkerke;140;Brugge;AZ Sint-Lucas Brugge;0.1578947368421053;399
31042;8377;Zuienkerke;392;Knokke-Heist;AZ Gezondheidszorg Oostkust;0.1979949874686717;399
31043;8300;Knokke-Heist;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.1876495931067496;6267
31043;8300;Knokke-Heist;392;Knokke-Heist;AZ Gezondheidszorg Oostkust;0.5653422690282431;6267
32003;8600;Diksmuide;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.1611619578193394;2513
32003;8600;Diksmuide;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.05411858336649423;2513
32003;8600;Diksmuide;57;Ieper;Jan Yperman Ziekenhuis;0.05809789096697174;2513
32003;8600;Diksmuide;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.2992439315559093;2513
32003;8600;Diksmuide;310;Veurne;AZ Sint-Augustinus Veurne;0.1567847194588142;2513
32003;8600;Diksmuide;378;Torhout;AZ Sint-Rembert;0.09271786709112614;2513
32003;8600;Diksmuide;525;Oostende;AZ Damiaan Oostende;0.09430959013131715;2513
32006;8650;Houthulst;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.2197070572569907;1502
32006;8650;Houthulst;57;Ieper;Jan Yperman Ziekenhuis;0.18508655126498;1502
32006;8650;Houthulst;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.4653794940079893;1502
32010;8680;Koekelare;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.09913506320691949;1503
32010;8680;Koekelare;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.1377245508982036;1503
32010;8680;Koekelare;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.1630073186959415;1503
32010;8680;Koekelare;378;Torhout;AZ Sint-Rembert;0.3712574850299401;1503
32010;8680;Koekelare;525;Oostende;AZ Damiaan Oostende;0.1037924151696607;1503
32011;8610;Kortemark;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.3344138303619665;1851
32011;8610;Kortemark;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.3327930848190168;1851
32011;8610;Kortemark;378;Torhout;AZ Sint-Rembert;0.2090761750405186;1851
32030;8647;Lo-Reninge;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.06862745098039216;408
32030;8647;Lo-Reninge;57;Ieper;Jan Yperman Ziekenhuis;0.4117647058823529;408
32030;8647;Lo-Reninge;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.1838235294117647;408
32030;8647;Lo-Reninge;310;Veurne;AZ Sint-Augustinus Veurne;0.2205882352941176;408
33011;8900;Ieper;57;Ieper;Jan Yperman Ziekenhuis;0.801530612244898;5880
33011;8900;Ieper;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.07891156462585033;5880
33016;8957;Mesen;57;Ieper;Jan Yperman Ziekenhuis;0.7518796992481203;133
33016;8957;Mesen;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.1353383458646616;133
33021;8970;Poperinge;57;Ieper;Jan Yperman Ziekenhuis;0.7666440217391305;2944
33021;8970;Poperinge;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.1015625;2944
33029;8940;Wervik;57;Ieper;Jan Yperman Ziekenhuis;0.2668463611859838;2597
33029;8940;Wervik;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.5456295725837504;2597
33029;8940;Wervik;396;Kortrijk;AZ Groeninge;0.08971890643049672;2597
33037;8980;Zonnebeke;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.11900915455035;1857
33037;8980;Zonnebeke;57;Ieper;Jan Yperman Ziekenhuis;0.4453419493807216;1857
33037;8980;Zonnebeke;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.3403338718362951;1857
33039;8950;Heuvelland;57;Ieper;Jan Yperman Ziekenhuis;0.7721822541966427;1251
33039;8950;Heuvelland;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.07913669064748201;1251
33040;8920;Langemark-Poelkapelle;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.1252882398155265;1301
33040;8920;Langemark-Poelkapelle;57;Ieper;Jan Yperman Ziekenhuis;0.5718677940046119;1301
33040;8920;Langemark-Poelkapelle;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.1921598770176787;1301
33041;8640;Vleteren;57;Ieper;Jan Yperman Ziekenhuis;0.6654411764705882;544
33041;8640;Vleteren;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.1121323529411765;544
33041;8640;Vleteren;310;Veurne;AZ Sint-Augustinus Veurne;0.05698529411764706;544
33041;8640;Vleteren;396;Kortrijk;AZ Groeninge;0.07904411764705882;544
34002;8570;Anzegem;170;Oudenaarde;AZ Oudenaarde;0.09608938547486033;1790
34002;8570;Anzegem;396;Kortrijk;AZ Groeninge;0.282122905027933;1790
34002;8570;Anzegem;397;Waregem;OLV van Lourdesziekenhuis Waregem;0.3731843575418994;1790
34002;8570;Anzegem;670;Gent;UZ Gent;0.07877094972067039;1790
34003;8580;Avelgem;170;Oudenaarde;AZ Oudenaarde;0.2377109317681585;1363
34003;8580;Avelgem;396;Kortrijk;AZ Groeninge;0.3683052090975789;1363
34003;8580;Avelgem;397;Waregem;OLV van Lourdesziekenhuis Waregem;0.05796038151137197;1363
34003;8580;Avelgem;550;Ronse;AZ Glorieux;0.1672780630961115;1363
34009;8540;Deerlijk;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.06016597510373444;1446
34009;8540;Deerlijk;396;Kortrijk;AZ Groeninge;0.5394190871369294;1446
34009;8540;Deerlijk;397;Waregem;OLV van Lourdesziekenhuis Waregem;0.2240663900414938;1446
34009;8540;Deerlijk;670;Gent;UZ Gent;0.05601659751037345;1446
34013;8530;Harelbeke;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.07514285714285714;3500
34013;8530;Harelbeke;124;Izegem;VZW Sint-Jozefskliniek;0.07428571428571429;3500
34013;8530;Harelbeke;396;Kortrijk;AZ Groeninge;0.672;3500
34022;8500;Kortrijk;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.05750971083297367;9268
34022;8500;Kortrijk;396;Kortrijk;AZ Groeninge;0.8077255071212776;9268
34023;8520;Kuurne;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.07669441141498216;1682
34023;8520;Kuurne;396;Kortrijk;AZ Groeninge;0.7675386444708681;1682
34025;8860;Lendelede;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.07857911733046287;929
34025;8860;Lendelede;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.1743810548977395;929
34025;8860;Lendelede;124;Izegem;VZW Sint-Jozefskliniek;0.5296017222820237;929
34025;8860;Lendelede;396;Kortrijk;AZ Groeninge;0.1431646932185145;929
34027;8930;Menen;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.565913577538934;4559
34027;8930;Menen;396;Kortrijk;AZ Groeninge;0.2434744461504716;4559
34040;8790;Waregem;396;Kortrijk;AZ Groeninge;0.2097250624857987;4401
34040;8790;Waregem;397;Waregem;OLV van Lourdesziekenhuis Waregem;0.5071574642126789;4401
34040;8790;Waregem;670;Gent;UZ Gent;0.08384458077709611;4401
34041;8560;Wevelgem;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.2545638945233266;3944
34041;8560;Wevelgem;396;Kortrijk;AZ Groeninge;0.5844320486815415;3944
34042;8550;Zwevegem;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.05009633911368015;3114
34042;8550;Zwevegem;396;Kortrijk;AZ Groeninge;0.7488760436737315;3114
34043;8587;Spiere-Helkijn;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.06463878326996197;263
34043;8587;Spiere-Helkijn;247;Moeskroen;Centre Hospitalier de Mouscron;0.1901140684410646;263
34043;8587;Spiere-Helkijn;396;Kortrijk;AZ Groeninge;0.596958174904943;263
35002;8450;Bredene;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.1041189931350114;2622
35002;8450;Bredene;67;Oostende;Henri Serruys Ziekenhuis;0.2879481311975591;2622
35002;8450;Bredene;525;Oostende;AZ Damiaan Oostende;0.4977116704805492;2622
35005;8470;Gistel;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.1194117647058824;1700
35005;8470;Gistel;67;Oostende;Henri Serruys Ziekenhuis;0.1994117647058823;1700
35005;8470;Gistel;378;Torhout;AZ Sint-Rembert;0.0811764705882353;1700
35005;8470;Gistel;525;Oostende;AZ Damiaan Oostende;0.4582352941176471;1700
35006;8480;Ichtegem;2;Roeselare;Stedelijk Ziekenhuis Roeselare;0.05267702936096719;2316
35006;8480;Ichtegem;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.1498272884283247;2316
35006;8480;Ichtegem;67;Oostende;Henri Serruys Ziekenhuis;0.05699481865284974;2316
35006;8480;Ichtegem;117;Roeselare;H.-Hartziekenhuis Roeselare-Menen;0.06044905008635579;2316
35006;8480;Ichtegem;378;Torhout;AZ Sint-Rembert;0.3739205526770293;2316
35006;8480;Ichtegem;525;Oostende;AZ Damiaan Oostende;0.2154576856649396;2316
35011;8430;Middelkerke;49;Brugge;AZ Sint-Jan Brugge-Oostende AV;0.07596807567248005;3383
35011;8430;Middelkerke;67;Oostende;Henri Serruys Ziekenhuis;0.1953887082471179;3383
35011;8430;Middelkerke;310;Veurne;AZ Sint-Augustinus Veurne;0.06089269878805793;3383
35011;8430;Middelkerke;525;Oostende;AZ Damiaan Oostende;0.4871415903044635;3383
