nis_code_patiënt;postcode_patiënt;gemeente_patiënt;erkenningsnummer_ziekenhuis;gemeente_ziekenhuis;naam_ziekenhuis;marktaandeel;totaal_patiënten_per_gemeente
24104;3080;Tervuren;322;Leuven;UZ Leuven;0.3841160748377243;2619
24104;3080;Tervuren;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.08552882779686903;2619
24104;3080;Tervuren;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.08667430316914854;2619
24107;3300;Tienen;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.6078073089700997;6020
24107;3300;Tienen;322;Leuven;UZ Leuven;0.2963455149501661;6020
24109;3120;Tremelo;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.08480565371024736;2547
24109;3120;Tremelo;322;Leuven;UZ Leuven;0.2061248527679623;2547
24109;3120;Tremelo;689;Bonheiden;Imelda Ziekenhuis;0.5728307813113467;2547
24130;3440;Zoutleeuw;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.1725584182144997;1669
24130;3440;Zoutleeuw;243;Hasselt;Jessa Ziekenhuis;0.06470940683043738;1669
24130;3440;Zoutleeuw;322;Leuven;UZ Leuven;0.1911324146195326;1669
24130;3440;Zoutleeuw;715;Sint-Truiden;Sint-Trudo Ziekenhuis;0.5278609946075494;1669
24133;3350;Linter;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.4788844621513944;1255
24133;3350;Linter;243;Hasselt;Jessa Ziekenhuis;0.05179282868525897;1255
24133;3350;Linter;322;Leuven;UZ Leuven;0.2350597609561753;1255
24133;3350;Linter;715;Sint-Truiden;Sint-Trudo Ziekenhuis;0.1768924302788845;1255
24134;3270;Scherpenheuvel-Zichem;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.1784367931641116;3979
24134;3270;Scherpenheuvel-Zichem;243;Hasselt;Jessa Ziekenhuis;0.06182457903995979;3979
24134;3270;Scherpenheuvel-Zichem;322;Leuven;UZ Leuven;0.3081176174918321;3979
24134;3270;Scherpenheuvel-Zichem;712;Diest;AZ Diest;0.3422970595627042;3979
24135;3390;Tielt-Winge;108;Leuven;RZ Heilig Hart;0.0804851157662624;1814
24135;3390;Tielt-Winge;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.3467475192943771;1814
24135;3390;Tielt-Winge;322;Leuven;UZ Leuven;0.4266813671444322;1814
24135;3390;Tielt-Winge;712;Diest;AZ Diest;0.07662624035281147;1814
24137;3380;Glabbeek;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.565582371458552;953
24137;3380;Glabbeek;322;Leuven;UZ Leuven;0.2948583420776495;953
25005;1320;Bevekom;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.4813559322033898;885
25005;1320;Bevekom;108;Leuven;RZ Heilig Hart;0.06327683615819209;885
25005;1320;Bevekom;322;Leuven;UZ Leuven;0.09717514124293786;885
25005;1320;Bevekom;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1152542372881356;885
25014;1420;Eigenbrakel;111;Ukkel;Europaziekenhuizen;0.07397899649941657;4285
25014;1420;Eigenbrakel;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.08121353558926488;4285
25014;1420;Eigenbrakel;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.07094515752625438;4285
25014;1420;Eigenbrakel;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.08868144690781797;4285
25014;1420;Eigenbrakel;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.07747957992998833;4285
25014;1420;Eigenbrakel;723;Anderlecht;CHIREC - Sare;0.3964994165694282;4285
25015;1440;Kasteelbrakel;7;Zinnik;CHR de la Haute Senne;0.05529953917050692;1302
25015;1440;Kasteelbrakel;79;Brussel;Jules Bordet Instituut;0.065284178187404;1302
25015;1440;Kasteelbrakel;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.314900153609831;1302
25015;1440;Kasteelbrakel;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.06989247311827956;1302
25015;1440;Kasteelbrakel;723;Anderlecht;CHIREC - Sare;0.2089093701996928;1302
25018;1325;Chaumont-Gistoux;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.5590703679793415;1549
25018;1325;Chaumont-Gistoux;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.05035506778566817;1549
25018;1325;Chaumont-Gistoux;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1355713363460297;1549
25023;1490;Court-Saint-Etienne;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.7956423741547709;1331
25031;1470;Genepiën;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.3416181914331042;1891
25031;1470;Genepiën;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.2025383395029085;1891
25031;1470;Genepiën;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.07773664727657324;1891
25031;1470;Genepiën;723;Anderlecht;CHIREC - Sare;0.07086197778952935;1891
25037;1390;Graven;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.5205714285714286;1750
25037;1390;Graven;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.07085714285714285;1750
25037;1390;Graven;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1325714285714286;1750
25043;1315;Incourt;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.4407252440725244;717
25043;1315;Incourt;166;Namen;Clinique et maternité Sainte-Élisabeth;0.05857740585774059;717
25043;1315;Incourt;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.08228730822873083;717
25043;1315;Incourt;706;Namen;Clinique Saint-Luc;0.1297071129707113;717
25044;1460;Itter;7;Zinnik;CHR de la Haute Senne;0.1129032258064516;806
25044;1460;Itter;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.05334987593052109;806
25044;1460;Itter;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.3498759305210918;806
25044;1460;Itter;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1129032258064516;806
25044;1460;Itter;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.06575682382133995;806
25044;1460;Itter;723;Anderlecht;CHIREC - Sare;0.1166253101736973;806
25048;1370;Geldenaken;6;Namen;CHR Sambre et Meuse;0.05528554070473876;1646
25048;1370;Geldenaken;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.255771567436209;1646
25048;1370;Geldenaken;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.1980558930741191;1646
25048;1370;Geldenaken;166;Namen;Clinique et maternité Sainte-Élisabeth;0.05650060753341433;1646
25048;1370;Geldenaken;322;Leuven;UZ Leuven;0.05953827460510328;1646
25048;1370;Geldenaken;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.05407047387606318;1646
25048;1370;Geldenaken;706;Namen;Clinique Saint-Luc;0.1470230862697448;1646
25050;1310;Terhulpen;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.3613861386138614;808
25050;1310;Terhulpen;87;Etterbeek;Iris Ziekenhuizen Zuid;0.06930693069306931;808
25050;1310;Terhulpen;111;Ukkel;Europaziekenhuizen;0.07797029702970297;808
25050;1310;Terhulpen;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1101485148514851;808
25050;1310;Terhulpen;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.08292079207920793;808
25050;1310;Terhulpen;723;Anderlecht;CHIREC - Sare;0.1225247524752475;808
25068;1435;Mont-Saint-Guibert;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.6825192802056556;778
25068;1435;Mont-Saint-Guibert;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.06683804627249357;778
25072;1400;Nijvel;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.06471277842907386;4265
25072;1400;Nijvel;146;La Louvière;Centres hospitaliers Jolimont;0.05275498241500586;4265
25072;1400;Nijvel;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.5833528722157093;4265
25072;1400;Nijvel;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.05087924970691676;4265
25072;1400;Nijvel;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.05767878077373974;4265
25084;1360;Perwijs;6;Namen;CHR Sambre et Meuse;0.1025369978858351;946
25084;1360;Perwijs;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.2579281183932347;946
25084;1360;Perwijs;166;Namen;Clinique et maternité Sainte-Élisabeth;0.1067653276955603;946
25084;1360;Perwijs;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.06765327695560254;946
25084;1360;Perwijs;706;Namen;Clinique Saint-Luc;0.3128964059196617;946
25091;1330;Rixensart;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.6049935979513444;3124
25091;1330;Rixensart;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.0678617157490397;3124
25091;1330;Rixensart;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1014724711907811;3124
25105;1480;Tubeke;7;Zinnik;CHR de la Haute Senne;0.1036846615252785;3501
25105;1480;Tubeke;106;Halle;AZ Sint-Maria;0.1296772350756926;3501
25105;1480;Tubeke;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.3524707226506713;3501
25105;1480;Tubeke;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.07083690374178805;3501
25105;1480;Tubeke;723;Anderlecht;CHIREC - Sare;0.08854612967723507;3501
25107;1495;Villers-la-Ville;27;Charleroi;Grand Hôpital de Charleroi;0.05411954765751212;1238
25107;1495;Villers-la-Ville;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.401453957996769;1238
25107;1495;Villers-la-Ville;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.07189014539579967;1238
25107;1495;Villers-la-Ville;409;Charleroi;Clinique Notre-Dame de Grâce;0.1704361873990307;1238
25107;1495;Villers-la-Ville;723;Anderlecht;CHIREC - Sare;0.05573505654281099;1238
25110;1410;Waterloo;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.05803298717165547;3274
25110;1410;Waterloo;79;Brussel;Jules Bordet Instituut;0.05070250458155162;3274
25110;1410;Waterloo;111;Ukkel;Europaziekenhuizen;0.1695174098961515;3274
25110;1410;Waterloo;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1127061698228467;3274
25110;1410;Waterloo;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1252290775809407;3274
25110;1410;Waterloo;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.05620036652412951;3274
25110;1410;Waterloo;723;Anderlecht;CHIREC - Sare;0.2745876603543067;3274
25112;1300;Waver;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.6922036953582695;4438
25112;1300;Waver;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.051599819738621;4438
25112;1300;Waver;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.09283461018476791;4438
25117;1450;Chastre;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.5614906832298137;805
25117;1450;Chastre;166;Namen;Clinique et maternité Sainte-Élisabeth;0.15527950310559;805
25118;1357;Hélécine;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.4020618556701031;485
25118;1357;Hélécine;152;Luik;Centre Hospitalier Chrétien - St Joseph;0.06804123711340206;485
25118;1357;Hélécine;322;Leuven;UZ Leuven;0.1051546391752577;485
25118;1357;Hélécine;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.134020618556701;485
25119;1380;Lasne;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.2512376237623762;1616
25119;1380;Lasne;111;Ukkel;Europaziekenhuizen;0.08044554455445545;1616
25119;1380;Lasne;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.150990099009901;1616
25119;1380;Lasne;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.09962871287128713;1616
25119;1380;Lasne;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.05383663366336634;1616
25119;1380;Lasne;723;Anderlecht;CHIREC - Sare;0.1856435643564356;1616
25120;1350;Orp-Jauche;6;Namen;CHR Sambre et Meuse;0.1358139534883721;1075
25120;1350;Orp-Jauche;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.07720930232558139;1075
25120;1350;Orp-Jauche;109;Tienen;Regionaal ziekenhuis Heilig Hart Tienen;0.107906976744186;1075
25120;1350;Orp-Jauche;166;Namen;Clinique et maternité Sainte-Élisabeth;0.1358139534883721;1075
25120;1350;Orp-Jauche;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.08651162790697674;1075
25120;1350;Orp-Jauche;706;Namen;Clinique Saint-Luc;0.2483720930232558;1075
25121;1340;Ottignies-Louvain-la-Neuve;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.7300081322851721;3689
25121;1340;Ottignies-Louvain-la-Neuve;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.09108159392789374;3689
25122;1367;Ramillies;6;Namen;CHR Sambre et Meuse;0.1166253101736973;806
25122;1367;Ramillies;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.130272952853598;806
25122;1367;Ramillies;166;Namen;Clinique et maternité Sainte-Élisabeth;0.2270471464019851;806
25122;1367;Ramillies;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.0607940446650124;806
25122;1367;Ramillies;706;Namen;Clinique Saint-Luc;0.2642679900744417;806
25123;1430;Rebecq;7;Zinnik;CHR de la Haute Senne;0.2591036414565827;1428
25123;1430;Rebecq;106;Halle;AZ Sint-Maria;0.115546218487395;1428
25123;1430;Rebecq;346;Nijvel;Centre Hospitalier Tubize-Nivelles;0.2100840336134454;1428
25123;1430;Rebecq;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.1071428571428571;1428
25124;1457;Walhain;43;Ottignies-Louvain-la-Neuve;Clinique Saint-Pierre;0.5444444444444444;720
25124;1457;Walhain;166;Namen;Clinique et maternité Sainte-Élisabeth;0.07916666666666666;720
25124;1457;Walhain;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.08194444444444444;720
25124;1457;Walhain;706;Namen;Clinique Saint-Luc;0.1291666666666667;720
31003;8730;Beernem;32;Eeklo;AZ Alma;0.1396153846153846;2600
31003;8730;Beernem;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.2838461538461539;2600
31003;8730;Beernem;140;Brugge;AZ Sint-Lucas Brugge;0.4603846153846154;2600
31004;8370;Blankenberge;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.3279569892473118;4464
31004;8370;Blankenberge;392;Knokke-Heist;AZ Zeno;0.517921146953405;4464
31005;8000;Brugge;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.5475058275058275;21450
31005;8000;Brugge;140;Brugge;AZ Sint-Lucas Brugge;0.3162703962703963;21450
31006;8340;Damme;32;Eeklo;AZ Alma;0.2671460176991151;1808
31006;8340;Damme;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.3644911504424779;1808
31006;8340;Damme;140;Brugge;AZ Sint-Lucas Brugge;0.226216814159292;1808
31006;8340;Damme;392;Knokke-Heist;AZ Zeno;0.07798672566371681;1808
31012;8490;Jabbeke;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.6306196840826246;2469
31012;8490;Jabbeke;140;Brugge;AZ Sint-Lucas Brugge;0.162008910490077;2469
31012;8490;Jabbeke;378;Torhout;AZ Sint-Rembert;0.05224787363304982;2469
31012;8490;Jabbeke;525;Oostende;AZ Damiaan Oostende;0.05103280680437424;2469
31022;8020;Oostkamp;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.272854152128402;4299
31022;8020;Oostkamp;140;Brugge;AZ Sint-Lucas Brugge;0.5464061409630147;4299
31022;8020;Oostkamp;378;Torhout;AZ Sint-Rembert;0.09095138404280065;4299
31033;8820;Torhout;2;Roeselare;AZ Delta;0.08267270668176671;4415
31033;8820;Torhout;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.1055492638731597;4415
31033;8820;Torhout;117;Roeselare;AZ Delta;0.1035107587768969;4415
31033;8820;Torhout;378;Torhout;AZ Sint-Rembert;0.6038505096262741;4415
31040;8210;Zedelgem;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.2920353982300885;4294
31040;8210;Zedelgem;140;Brugge;AZ Sint-Lucas Brugge;0.25966464834653;4294
31040;8210;Zedelgem;378;Torhout;AZ Sint-Rembert;0.3327899394503959;4294
31042;8377;Zuienkerke;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.6788194444444444;576
31042;8377;Zuienkerke;140;Brugge;AZ Sint-Lucas Brugge;0.078125;576
31042;8377;Zuienkerke;392;Knokke-Heist;AZ Zeno;0.1545138888888889;576
31043;8300;Knokke-Heist;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.1971035481535119;6905
31043;8300;Knokke-Heist;392;Knokke-Heist;AZ Zeno;0.5739319333816075;6905
32003;8600;Diksmuide;2;Roeselare;AZ Delta;0.130173564753004;2996
32003;8600;Diksmuide;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.07276368491321762;2996
32003;8600;Diksmuide;57;Ieper;Jan Yperman Ziekenhuis;0.08511348464619492;2996
32003;8600;Diksmuide;117;Roeselare;AZ Delta;0.3014018691588785;2996
32003;8600;Diksmuide;310;Veurne;AZ Sint-Augustinus Veurne;0.1859145527369827;2996
32003;8600;Diksmuide;378;Torhout;AZ Sint-Rembert;0.08177570093457943;2996
32003;8600;Diksmuide;525;Oostende;AZ Damiaan Oostende;0.0794392523364486;2996
32006;8650;Houthulst;2;Roeselare;AZ Delta;0.2398629354654483;1751
32006;8650;Houthulst;57;Ieper;Jan Yperman Ziekenhuis;0.1918903483723587;1751
32006;8650;Houthulst;117;Roeselare;AZ Delta;0.4020559680182753;1751
32010;8680;Koekelare;2;Roeselare;AZ Delta;0.09536601746138348;1489
32010;8680;Koekelare;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.1605104096709201;1489
32010;8680;Koekelare;117;Roeselare;AZ Delta;0.1000671591672263;1489
32010;8680;Koekelare;378;Torhout;AZ Sint-Rembert;0.4674278038952317;1489
32010;8680;Koekelare;525;Oostende;AZ Damiaan Oostende;0.08462055070517126;1489
32011;8610;Kortemark;2;Roeselare;AZ Delta;0.2736296935692706;2317
32011;8610;Kortemark;117;Roeselare;AZ Delta;0.3664220975399223;2317
32011;8610;Kortemark;378;Torhout;AZ Sint-Rembert;0.2132067328441951;2317
32030;8647;Lo-Reninge;2;Roeselare;AZ Delta;0.06304347826086956;460
32030;8647;Lo-Reninge;57;Ieper;Jan Yperman Ziekenhuis;0.5434782608695652;460
32030;8647;Lo-Reninge;117;Roeselare;AZ Delta;0.1543478260869565;460
32030;8647;Lo-Reninge;310;Veurne;AZ Sint-Augustinus Veurne;0.1652173913043478;460
33011;8900;Ieper;57;Ieper;Jan Yperman Ziekenhuis;0.7937685459940653;6066
33011;8900;Ieper;117;Roeselare;AZ Delta;0.07072205736894165;6066
33016;8957;Mesen;57;Ieper;Jan Yperman Ziekenhuis;0.7837837837837838;185
33016;8957;Mesen;117;Roeselare;AZ Delta;0.08648648648648649;185
33021;8970;Poperinge;2;Roeselare;AZ Delta;0.05481397330303891;3521
33021;8970;Poperinge;57;Ieper;Jan Yperman Ziekenhuis;0.7509230332291963;3521
33021;8970;Poperinge;117;Roeselare;AZ Delta;0.08775915932973587;3521
33029;8940;Wervik;57;Ieper;Jan Yperman Ziekenhuis;0.2594862813777;3426
33029;8940;Wervik;117;Roeselare;AZ Delta;0.5653823701109165;3426
33029;8940;Wervik;396;Kortrijk;AZ Groeninge;0.07005253940455342;3426
33037;8980;Zonnebeke;2;Roeselare;AZ Delta;0.1262875055978504;2233
33037;8980;Zonnebeke;57;Ieper;Jan Yperman Ziekenhuis;0.4249888042991491;2233
33037;8980;Zonnebeke;117;Roeselare;AZ Delta;0.3331840573219884;2233
33039;8950;Heuvelland;57;Ieper;Jan Yperman Ziekenhuis;0.782041998551774;1381
33039;8950;Heuvelland;117;Roeselare;AZ Delta;0.05358435916002897;1381
33040;8920;Langemark-Poelkapelle;2;Roeselare;AZ Delta;0.1131953428201811;1546
33040;8920;Langemark-Poelkapelle;57;Ieper;Jan Yperman Ziekenhuis;0.5808538163001293;1546
33040;8920;Langemark-Poelkapelle;117;Roeselare;AZ Delta;0.203104786545925;1546
33041;8640;Vleteren;2;Roeselare;AZ Delta;0.08576998050682261;513
33041;8640;Vleteren;57;Ieper;Jan Yperman Ziekenhuis;0.6549707602339181;513
33041;8640;Vleteren;117;Roeselare;AZ Delta;0.0682261208576998;513
33041;8640;Vleteren;310;Veurne;AZ Sint-Augustinus Veurne;0.0682261208576998;513
33041;8640;Vleteren;670;Gent;UZ Gent;0.05653021442495126;513
34002;8570;Anzegem;170;Oudenaarde;AZ Oudenaarde;0.0752920813500649;2311
34002;8570;Anzegem;396;Kortrijk;AZ Groeninge;0.3444396365209866;2311
34002;8570;Anzegem;397;Waregem;OLV van Lourdesziekenhuis Waregem;0.4019904803115534;2311
34002;8570;Anzegem;670;Gent;UZ Gent;0.05322371267849416;2311
34003;8580;Avelgem;170;Oudenaarde;AZ Oudenaarde;0.2585112521638777;1733
34003;8580;Avelgem;396;Kortrijk;AZ Groeninge;0.4183496826312753;1733
34003;8580;Avelgem;550;Ronse;AZ Glorieux;0.1159838430467398;1733
34009;8540;Deerlijk;396;Kortrijk;AZ Groeninge;0.5896003437902879;2327
34009;8540;Deerlijk;397;Waregem;OLV van Lourdesziekenhuis Waregem;0.2311989686291362;2327
34013;8530;Harelbeke;124;Izegem;VZW Sint-Jozefskliniek;0.07283998450213096;5162
34013;8530;Harelbeke;396;Kortrijk;AZ Groeninge;0.7485470747772182;5162
34022;8500;Kortrijk;396;Kortrijk;AZ Groeninge;0.8374114381710612;13691
34023;8520;Kuurne;124;Izegem;VZW Sint-Jozefskliniek;0.06100299401197605;2672
34023;8520;Kuurne;396;Kortrijk;AZ Groeninge;0.7863023952095808;2672
34025;8860;Lendelede;2;Roeselare;AZ Delta;0.08626465661641541;1194
34025;8860;Lendelede;117;Roeselare;AZ Delta;0.1390284757118928;1194
34025;8860;Lendelede;124;Izegem;VZW Sint-Jozefskliniek;0.5251256281407035;1194
34025;8860;Lendelede;396;Kortrijk;AZ Groeninge;0.1834170854271357;1194
34027;8930;Menen;117;Roeselare;AZ Delta;0.5642612803388174;6139
34027;8930;Menen;396;Kortrijk;AZ Groeninge;0.2746375631210295;6139
34040;8790;Waregem;396;Kortrijk;AZ Groeninge;0.2489180719295628;6701
34040;8790;Waregem;397;Waregem;OLV van Lourdesziekenhuis Waregem;0.5220116400537234;6701
34040;8790;Waregem;670;Gent;UZ Gent;0.06342336964632145;6701
34041;8560;Wevelgem;117;Roeselare;AZ Delta;0.2734841628959276;5525
34041;8560;Wevelgem;396;Kortrijk;AZ Groeninge;0.5744796380090498;5525
34042;8550;Zwevegem;396;Kortrijk;AZ Groeninge;0.7908035511040291;4393
34043;8587;Spiere-Helkijn;247;Moeskroen;Centre Hospitalier de Mouscron;0.3094462540716613;307
34043;8587;Spiere-Helkijn;396;Kortrijk;AZ Groeninge;0.4364820846905538;307
34043;8587;Spiere-Helkijn;534;Doornik;Centre Hospitalier de Wallonie picarde (Tournai);0.1433224755700326;307
35002;8450;Bredene;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.3858988159311087;3716
35002;8450;Bredene;525;Oostende;AZ Damiaan Oostende;0.4895048439181916;3716
35005;8470;Gistel;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.318141592920354;2260
35005;8470;Gistel;378;Torhout;AZ Sint-Rembert;0.06725663716814159;2260
35005;8470;Gistel;525;Oostende;AZ Damiaan Oostende;0.5084070796460177;2260
35006;8480;Ichtegem;2;Roeselare;AZ Delta;0.05433989788475566;2742
35006;8480;Ichtegem;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.2100656455142232;2742
35006;8480;Ichtegem;378;Torhout;AZ Sint-Rembert;0.4223194748358862;2742
35006;8480;Ichtegem;525;Oostende;AZ Damiaan Oostende;0.1834427425237053;2742
35011;8430;Middelkerke;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.2476089266737513;4705
35011;8430;Middelkerke;310;Veurne;AZ Sint-Augustinus Veurne;0.0718384697130712;4705
35011;8430;Middelkerke;525;Oostende;AZ Damiaan Oostende;0.5137088204038257;4705
35013;8400;Oostende;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.4235294117647059;15640
35013;8400;Oostende;525;Oostende;AZ Damiaan Oostende;0.4679028132992327;15640
35014;8460;Oudenburg;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.4133635334088335;1766
35014;8460;Oudenburg;525;Oostende;AZ Damiaan Oostende;0.4626274065685164;1766
35029;8420;De Haan;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.4231332357247438;2732
35029;8420;De Haan;392;Knokke-Heist;AZ Zeno;0.2203513909224012;2732
35029;8420;De Haan;525;Oostende;AZ Damiaan Oostende;0.1961932650073206;2732
36006;8830;Hooglede;2;Roeselare;AZ Delta;0.5005296610169492;1888
36006;8830;Hooglede;117;Roeselare;AZ Delta;0.3723516949152542;1888
36007;8770;Ingelmunster;2;Roeselare;AZ Delta;0.07040866568193008;2031
36007;8770;Ingelmunster;117;Roeselare;AZ Delta;0.1624815361890694;2031
36007;8770;Ingelmunster;124;Izegem;VZW Sint-Jozefskliniek;0.5731166912850812;2031
36007;8770;Ingelmunster;395;Tielt;Sint-Andriesziekenhuis;0.06745445593303791;2031
36008;8870;Izegem;2;Roeselare;AZ Delta;0.09936433589829374;5978
36008;8870;Izegem;117;Roeselare;AZ Delta;0.2142857142857143;5978
36008;8870;Izegem;124;Izegem;VZW Sint-Jozefskliniek;0.5886584141853463;5978
36010;8880;Ledegem;2;Roeselare;AZ Delta;0.1472026072786529;1841
36010;8880;Ledegem;117;Roeselare;AZ Delta;0.4296577946768061;1841
36010;8880;Ledegem;124;Izegem;VZW Sint-Jozefskliniek;0.2552960347637154;1841
36010;8880;Ledegem;396;Kortrijk;AZ Groeninge;0.08310700706137969;1841
36011;8810;Lichtervelde;2;Roeselare;AZ Delta;0.339715873996294;1619
36011;8810;Lichtervelde;49;Brugge;AZ Sint-Jan Brugge - Oostende;0.05435453983940704;1619
36011;8810;Lichtervelde;117;Roeselare;AZ Delta;0.3008029647930822;1619
36011;8810;Lichtervelde;378;Torhout;AZ Sint-Rembert;0.2087708462013589;1619
36012;8890;Moorslede;2;Roeselare;AZ Delta;0.2835;2000
36012;8890;Moorslede;57;Ieper;Jan Yperman Ziekenhuis;0.051;2000
36012;8890;Moorslede;117;Roeselare;AZ Delta;0.576;2000
36015;8800;Roeselare;2;Roeselare;AZ Delta;0.4292561841992639;11683
36015;8800;Roeselare;117;Roeselare;AZ Delta;0.4610973208936061;11683
36019;8840;Staden;2;Roeselare;AZ Delta;0.3966480446927375;1969
