code_ins;code_postal;commune_patient;nombre_de_séjours_par_comunne_patient;numéro_agrément_hôpital;dénomination;commune_hôpital;nombre_de_séjours_par_hôpital_comunne_patient;part_de_marché
23044;1770;Liedekerke;2688;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;6;0.00223214285714
23044;1770;Liedekerke;2688;76;CHU SAINT-PIERRE;Bruxelles;29;0.01078869047619
23044;1770;Liedekerke;2688;77;CHU BRUGMANN;Bruxelles;19;0.00706845238095
23044;1770;Liedekerke;2688;79;JULES BORDET INSTITUT;Anderlecht;14;0.00520833333333
23044;1770;Liedekerke;2688;87;HOPITAUX IRIS SUD;Etterbeek;31;0.01153273809524
23044;1770;Liedekerke;2688;104;AZ RIVIERENLAND;Rumst;9;0.00334821428571
23044;1770;Liedekerke;2688;106;ALGEMEEN ZIEKENHUIS SINT- MARIA;Hal (Brabant flamand);19;0.00706845238095
23044;1770;Liedekerke;2688;110;KLINIEK ST.- JAN;Bruxelles;25;0.0093005952381
23044;1770;Liedekerke;2688;111;EUROPAZIEKENHUIZEN V.Z.W.;Uccle;11;0.00409226190476
23044;1770;Liedekerke;2688;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);1231;0.45796130952381
23044;1770;Liedekerke;2688;140;AZ SINT-LUCAS;Bruges;5;0.00186011904762
23044;1770;Liedekerke;2688;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;164;0.0610119047619
23044;1770;Liedekerke;2688;150;HOPITAL UNIVERSITAIRE DES ENFANTS REINE FABIOLA;Bruxelles;10;0.00372023809524
23044;1770;Liedekerke;2688;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);738;0.27455357142857
23044;1770;Liedekerke;2688;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;80;0.0297619047619
23044;1770;Liedekerke;2688;322;UZ LEUVEN;Louvain;35;0.01302083333333
23044;1770;Liedekerke;2688;332;CHIREC - DELTA;Auderghem;29;0.01078869047619
23044;1770;Liedekerke;2688;403;CLINIQUES UNIVERSITAIRES ST.-LUC;Woluwe-Saint-Lambert;17;0.0063244047619
23044;1770;Liedekerke;2688;406;CLINIQUES UNIVERSITAIRES DE BRUXELLES HOPITAL ERASME;Anderlecht;59;0.0219494047619
23044;1770;Liedekerke;2688;525;AZ DAMIAAN;Ostende;5;0.00186011904762
23044;1770;Liedekerke;2688;670;UNIVERSITAIR ZIEKENHUIS;Gand;63;0.0234375
23044;1770;Liedekerke;2688;723;CHIREC - SARE;Anderlecht;46;0.0171130952381
23045;1840;Londerzeel;3948;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;55;0.01393110435664
23045;1840;Londerzeel;3948;12;AZ SINT-BLASIUS;Termonde;551;0.13956433637285
23045;1840;Londerzeel;3948;26;AZ SINT-MAARTEN;Malines;201;0.05091185410334
23045;1840;Londerzeel;3948;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;5;0.00126646403242
23045;1840;Londerzeel;3948;76;CHU SAINT-PIERRE;Bruxelles;13;0.0032928064843
23045;1840;Londerzeel;3948;77;CHU BRUGMANN;Bruxelles;20;0.00506585612969
23045;1840;Londerzeel;3948;87;HOPITAUX IRIS SUD;Etterbeek;11;0.00278622087133
23045;1840;Londerzeel;3948;99;GZA- ZIEKENHUIZEN;Anvers;35;0.00886524822695
23045;1840;Londerzeel;3948;104;AZ RIVIERENLAND;Rumst;1405;0.35587639311044
23045;1840;Londerzeel;3948;108;REGIONAAL ZIEKENHUIS HEILIG HART;Louvain;8;0.00202634245187
23045;1840;Londerzeel;3948;110;KLINIEK ST.- JAN;Bruxelles;12;0.00303951367781
23045;1840;Londerzeel;3948;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);254;0.06433637284701
23045;1840;Londerzeel;3948;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;504;0.12765957446809
23045;1840;Londerzeel;3948;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);33;0.00835866261398
23045;1840;Londerzeel;3948;204;ALGEMEEN ZIEKENHUIS JAN PORTAELS;Vilvorde;125;0.03166160081054
23045;1840;Londerzeel;3948;265;ALGEMEEN ZIEKENHUIS LOKEREN;Lokeren;6;0.00151975683891
23045;1840;Londerzeel;3948;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;131;0.03318135764944
23045;1840;Londerzeel;3948;322;UZ LEUVEN;Louvain;212;0.05369807497467
23045;1840;Londerzeel;3948;332;CHIREC - DELTA;Auderghem;14;0.00354609929078
23045;1840;Londerzeel;3948;403;CLINIQUES UNIVERSITAIRES ST.-LUC;Woluwe-Saint-Lambert;11;0.00278622087133
23045;1840;Londerzeel;3948;406;CLINIQUES UNIVERSITAIRES DE BRUXELLES HOPITAL ERASME;Anderlecht;30;0.00759878419453
23045;1840;Londerzeel;3948;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);86;0.02178318135765
23045;1840;Londerzeel;3948;670;UNIVERSITAIR ZIEKENHUIS;Gand;37;0.00937183383992
23045;1840;Londerzeel;3948;682;AZ MONICA;Anvers;30;0.00759878419453
23045;1840;Londerzeel;3948;689;IMELDA ZIEKENHUIS;Bonheiden;91;0.02304964539007
23045;1840;Londerzeel;3948;723;CHIREC - SARE;Anderlecht;17;0.00430597771023
23047;1830;Machelen (Brabant flamand);2832;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;20;0.00706214689266
23047;1830;Machelen (Brabant flamand);2832;26;AZ SINT-MAARTEN;Malines;50;0.01765536723164
23047;1830;Machelen (Brabant flamand);2832;76;CHU SAINT-PIERRE;Bruxelles;45;0.01588983050847
23047;1830;Machelen (Brabant flamand);2832;77;CHU BRUGMANN;Bruxelles;57;0.02012711864407
23047;1830;Machelen (Brabant flamand);2832;79;JULES BORDET INSTITUT;Anderlecht;29;0.01024011299435
23047;1830;Machelen (Brabant flamand);2832;87;HOPITAUX IRIS SUD;Etterbeek;59;0.02083333333333
23047;1830;Machelen (Brabant flamand);2832;99;GZA- ZIEKENHUIZEN;Anvers;16;0.00564971751412
23047;1830;Machelen (Brabant flamand);2832;104;AZ RIVIERENLAND;Rumst;7;0.00247175141243
23047;1830;Machelen (Brabant flamand);2832;108;REGIONAAL ZIEKENHUIS HEILIG HART;Louvain;11;0.00388418079096
23047;1830;Machelen (Brabant flamand);2832;110;KLINIEK ST.- JAN;Bruxelles;154;0.05437853107345
23047;1830;Machelen (Brabant flamand);2832;111;EUROPAZIEKENHUIZEN V.Z.W.;Uccle;166;0.05861581920904
23047;1830;Machelen (Brabant flamand);2832;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);12;0.00423728813559
23047;1830;Machelen (Brabant flamand);2832;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;167;0.05896892655367
23047;1830;Machelen (Brabant flamand);2832;150;HOPITAL UNIVERSITAIRE DES ENFANTS REINE FABIOLA;Bruxelles;34;0.01200564971751
23047;1830;Machelen (Brabant flamand);2832;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);5;0.00176553672316
23047;1830;Machelen (Brabant flamand);2832;204;ALGEMEEN ZIEKENHUIS JAN PORTAELS;Vilvorde;1129;0.3986581920904
23047;1830;Machelen (Brabant flamand);2832;322;UZ LEUVEN;Louvain;160;0.05649717514124
23047;1830;Machelen (Brabant flamand);2832;332;CHIREC - DELTA;Auderghem;120;0.04237288135593
23047;1830;Machelen (Brabant flamand);2832;403;CLINIQUES UNIVERSITAIRES ST.-LUC;Woluwe-Saint-Lambert;344;0.12146892655367
23047;1830;Machelen (Brabant flamand);2832;406;CLINIQUES UNIVERSITAIRES DE BRUXELLES HOPITAL ERASME;Anderlecht;28;0.00988700564972
23047;1830;Machelen (Brabant flamand);2832;682;AZ MONICA;Anvers;11;0.00388418079096
23047;1830;Machelen (Brabant flamand);2832;689;IMELDA ZIEKENHUIS;Bonheiden;120;0.04237288135593
23047;1830;Machelen (Brabant flamand);2832;723;CHIREC - SARE;Anderlecht;49;0.01730225988701
23050;1860;Meise;3636;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;26;0.00715071507151
23050;1860;Meise;3636;12;AZ SINT-BLASIUS;Termonde;20;0.00550055005501
23050;1860;Meise;3636;26;AZ SINT-MAARTEN;Malines;36;0.00990099009901
23050;1860;Meise;3636;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;9;0.00247524752475
23050;1860;Meise;3636;76;CHU SAINT-PIERRE;Bruxelles;36;0.00990099009901
23050;1860;Meise;3636;77;CHU BRUGMANN;Bruxelles;85;0.02337733773377
23050;1860;Meise;3636;79;JULES BORDET INSTITUT;Anderlecht;28;0.00770077007701
23050;1860;Meise;3636;87;HOPITAUX IRIS SUD;Etterbeek;37;0.01017601760176
23050;1860;Meise;3636;99;GZA- ZIEKENHUIZEN;Anvers;17;0.00467546754675
23050;1860;Meise;3636;104;AZ RIVIERENLAND;Rumst;221;0.06078107810781
23050;1860;Meise;3636;106;ALGEMEEN ZIEKENHUIS SINT- MARIA;Hal (Brabant flamand);6;0.0016501650165
23050;1860;Meise;3636;108;REGIONAAL ZIEKENHUIS HEILIG HART;Louvain;10;0.0027502750275
23050;1860;Meise;3636;110;KLINIEK ST.- JAN;Bruxelles;44;0.01210121012101
23050;1860;Meise;3636;111;EUROPAZIEKENHUIZEN V.Z.W.;Uccle;33;0.00907590759076
23050;1860;Meise;3636;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);407;0.11193619361936
23050;1860;Meise;3636;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;734;0.2018701870187
23050;1860;Meise;3636;150;HOPITAL UNIVERSITAIRE DES ENFANTS REINE FABIOLA;Bruxelles;48;0.01320132013201
23050;1860;Meise;3636;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);17;0.00467546754675
23050;1860;Meise;3636;204;ALGEMEEN ZIEKENHUIS JAN PORTAELS;Vilvorde;1039;0.28575357535754
23050;1860;Meise;3636;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;5;0.00137513751375
23050;1860;Meise;3636;243;JESSA ZIEKENHUIS;Hasselt;13;0.00357535753575
23050;1860;Meise;3636;290;AZ SINT-LUCAS;Gand;6;0.0016501650165
23050;1860;Meise;3636;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;33;0.00907590759076
23050;1860;Meise;3636;322;UZ LEUVEN;Louvain;265;0.07288228822882
23050;1860;Meise;3636;332;CHIREC - DELTA;Auderghem;86;0.02365236523652
23050;1860;Meise;3636;403;CLINIQUES UNIVERSITAIRES ST.-LUC;Woluwe-Saint-Lambert;95;0.02612761276128
23050;1860;Meise;3636;406;CLINIQUES UNIVERSITAIRES DE BRUXELLES HOPITAL ERASME;Anderlecht;59;0.01622662266227
23050;1860;Meise;3636;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);22;0.00605060506051
23050;1860;Meise;3636;670;UNIVERSITAIR ZIEKENHUIS;Gand;14;0.0038503850385
23050;1860;Meise;3636;682;AZ MONICA;Anvers;17;0.00467546754675
23050;1860;Meise;3636;689;IMELDA ZIEKENHUIS;Bonheiden;65;0.01787678767877
23050;1860;Meise;3636;723;CHIREC - SARE;Anderlecht;80;0.02200220022002
23052;1785;Merchtem;3316;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;24;0.00723763570567
23052;1785;Merchtem;3316;12;AZ SINT-BLASIUS;Termonde;291;0.08775633293124
23052;1785;Merchtem;3316;17;AZ MARIA MIDDELARES;Gand;17;0.00512665862485
23052;1785;Merchtem;3316;26;AZ SINT-MAARTEN;Malines;7;0.00211097708082
23052;1785;Merchtem;3316;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;5;0.00150784077201
23052;1785;Merchtem;3316;76;CHU SAINT-PIERRE;Bruxelles;13;0.00392038600724
23052;1785;Merchtem;3316;77;CHU BRUGMANN;Bruxelles;44;0.01326899879373
23052;1785;Merchtem;3316;79;JULES BORDET INSTITUT;Anderlecht;43;0.01296743063932
23052;1785;Merchtem;3316;87;HOPITAUX IRIS SUD;Etterbeek;15;0.00452352231604
23052;1785;Merchtem;3316;104;AZ RIVIERENLAND;Rumst;136;0.04101326899879
23052;1785;Merchtem;3316;108;REGIONAAL ZIEKENHUIS HEILIG HART;Louvain;6;0.00180940892642
23052;1785;Merchtem;3316;110;KLINIEK ST.- JAN;Bruxelles;10;0.00301568154403
23052;1785;Merchtem;3316;111;EUROPAZIEKENHUIZEN V.Z.W.;Uccle;16;0.00482509047045
23052;1785;Merchtem;3316;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);1526;0.46019300361882
23052;1785;Merchtem;3316;134;AZ SINT-VINCENTIUS;Deinze;16;0.00482509047045
23052;1785;Merchtem;3316;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;580;0.17490952955368
23052;1785;Merchtem;3316;150;HOPITAL UNIVERSITAIRE DES ENFANTS REINE FABIOLA;Bruxelles;6;0.00180940892642
23052;1785;Merchtem;3316;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);50;0.01507840772014
23052;1785;Merchtem;3316;204;ALGEMEEN ZIEKENHUIS JAN PORTAELS;Vilvorde;150;0.04523522316043
23052;1785;Merchtem;3316;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;5;0.00150784077201
23052;1785;Merchtem;3316;265;ALGEMEEN ZIEKENHUIS LOKEREN;Lokeren;5;0.00150784077201
23052;1785;Merchtem;3316;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;7;0.00211097708082
23052;1785;Merchtem;3316;322;UZ LEUVEN;Louvain;114;0.03437876960193
23052;1785;Merchtem;3316;332;CHIREC - DELTA;Auderghem;29;0.00874547647768
23052;1785;Merchtem;3316;392;AZ ZENO;Knokke-Heist;8;0.00241254523522
23052;1785;Merchtem;3316;403;CLINIQUES UNIVERSITAIRES ST.-LUC;Woluwe-Saint-Lambert;28;0.00844390832328
23052;1785;Merchtem;3316;406;CLINIQUES UNIVERSITAIRES DE BRUXELLES HOPITAL ERASME;Anderlecht;29;0.00874547647768
23052;1785;Merchtem;3316;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);20;0.00603136308806
23052;1785;Merchtem;3316;670;UNIVERSITAIR ZIEKENHUIS;Gand;13;0.00392038600724
23052;1785;Merchtem;3316;682;AZ MONICA;Anvers;13;0.00392038600724
23052;1785;Merchtem;3316;689;IMELDA ZIEKENHUIS;Bonheiden;28;0.00844390832328
23052;1785;Merchtem;3316;723;CHIREC - SARE;Anderlecht;39;0.01176115802171
23060;1745;Opwijk;2886;12;AZ SINT-BLASIUS;Termonde;669;0.23180873180873
23060;1745;Opwijk;2886;17;AZ MARIA MIDDELARES;Gand;6;0.002079002079
23060;1745;Opwijk;2886;76;CHU SAINT-PIERRE;Bruxelles;10;0.003465003465
23060;1745;Opwijk;2886;77;CHU BRUGMANN;Bruxelles;34;0.01178101178101
23060;1745;Opwijk;2886;87;HOPITAUX IRIS SUD;Etterbeek;14;0.004851004851
23060;1745;Opwijk;2886;104;AZ RIVIERENLAND;Rumst;60;0.02079002079002
23060;1745;Opwijk;2886;106;ALGEMEEN ZIEKENHUIS SINT- MARIA;Hal (Brabant flamand);5;0.0017325017325
23060;1745;Opwijk;2886;110;KLINIEK ST.- JAN;Bruxelles;17;0.00589050589051
23060;1745;Opwijk;2886;111;EUROPAZIEKENHUIZEN V.Z.W.;Uccle;5;0.0017325017325
23060;1745;Opwijk;2886;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);1414;0.48995148995149
23060;1745;Opwijk;2886;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;201;0.06964656964657
23060;1745;Opwijk;2886;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);130;0.04504504504505
23060;1745;Opwijk;2886;204;ALGEMEEN ZIEKENHUIS JAN PORTAELS;Vilvorde;40;0.01386001386001
23060;1745;Opwijk;2886;322;UZ LEUVEN;Louvain;128;0.04435204435204
23060;1745;Opwijk;2886;332;CHIREC - DELTA;Auderghem;10;0.003465003465
23060;1745;Opwijk;2886;403;CLINIQUES UNIVERSITAIRES ST.-LUC;Woluwe-Saint-Lambert;6;0.002079002079
23060;1745;Opwijk;2886;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);38;0.01316701316701
23060;1745;Opwijk;2886;670;UNIVERSITAIR ZIEKENHUIS;Gand;30;0.01039501039501
23060;1745;Opwijk;2886;682;AZ MONICA;Anvers;8;0.002772002772
23060;1745;Opwijk;2886;723;CHIREC - SARE;Anderlecht;17;0.00589050589051
23062;3090;Overijse;4550;6;CHR SAMBRE ET MEUSE (SITE MEUSE);Namur;5;0.0010989010989
23062;3090;Overijse;4550;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;6;0.00131868131868
23062;3090;Overijse;4550;43;CLINIQUE SAINT PIERRE;Ottignies-Louvain-la-Neuve;257;0.05648351648352
23062;3090;Overijse;4550;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;5;0.0010989010989
23062;3090;Overijse;4550;76;CHU SAINT-PIERRE;Bruxelles;44;0.00967032967033
23062;3090;Overijse;4550;77;CHU BRUGMANN;Bruxelles;12;0.00263736263736
23062;3090;Overijse;4550;79;JULES BORDET INSTITUT;Anderlecht;135;0.02967032967033
23062;3090;Overijse;4550;87;HOPITAUX IRIS SUD;Etterbeek;99;0.02175824175824
23062;3090;Overijse;4550;104;AZ RIVIERENLAND;Rumst;7;0.00153846153846
23062;3090;Overijse;4550;108;REGIONAAL ZIEKENHUIS HEILIG HART;Louvain;628;0.13802197802198
23062;3090;Overijse;4550;109;RZ HEILIG HART TIENEN;Tirlemont;14;0.00307692307692
23062;3090;Overijse;4550;110;KLINIEK ST.- JAN;Bruxelles;50;0.01098901098901
23062;3090;Overijse;4550;111;EUROPAZIEKENHUIZEN V.Z.W.;Uccle;252;0.05538461538462
23062;3090;Overijse;4550;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;99;0.02175824175824
23062;3090;Overijse;4550;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);12;0.00263736263736
23062;3090;Overijse;4550;204;ALGEMEEN ZIEKENHUIS JAN PORTAELS;Vilvorde;132;0.02901098901099
23062;3090;Overijse;4550;243;JESSA ZIEKENHUIS;Hasselt;5;0.0010989010989
23062;3090;Overijse;4550;322;UZ LEUVEN;Louvain;1432;0.31472527472527
23062;3090;Overijse;4550;332;CHIREC - DELTA;Auderghem;618;0.13582417582418
23062;3090;Overijse;4550;403;CLINIQUES UNIVERSITAIRES ST.-LUC;Woluwe-Saint-Lambert;462;0.10153846153846
23062;3090;Overijse;4550;406;CLINIQUES UNIVERSITAIRES DE BRUXELLES HOPITAL ERASME;Anderlecht;63;0.01384615384615
23062;3090;Overijse;4550;670;UNIVERSITAIR ZIEKENHUIS;Gand;17;0.00373626373626
23062;3090;Overijse;4550;682;AZ MONICA;Anvers;7;0.00153846153846
23062;3090;Overijse;4550;689;IMELDA ZIEKENHUIS;Bonheiden;19;0.00417582417582
23062;3090;Overijse;4550;712;AZ DIEST;Diest;8;0.00175824175824
23062;3090;Overijse;4550;723;CHIREC - SARE;Anderlecht;99;0.02175824175824
23064;1670;Pepingen;780;79;JULES BORDET INSTITUT;Anderlecht;15;0.01923076923077
23064;1670;Pepingen;780;87;HOPITAUX IRIS SUD;Etterbeek;17;0.02179487179487
23064;1670;Pepingen;780;104;AZ RIVIERENLAND;Rumst;8;0.01025641025641
23064;1670;Pepingen;780;106;ALGEMEEN ZIEKENHUIS SINT- MARIA;Hal (Brabant flamand);366;0.46923076923077
23064;1670;Pepingen;780;111;EUROPAZIEKENHUIZEN V.Z.W.;Uccle;21;0.02692307692308
23064;1670;Pepingen;780;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);115;0.1474358974359
23064;1670;Pepingen;780;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;98;0.12564102564103
23064;1670;Pepingen;780;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);19;0.02435897435897
23064;1670;Pepingen;780;322;UZ LEUVEN;Louvain;43;0.05512820512821
23064;1670;Pepingen;780;332;CHIREC - DELTA;Auderghem;5;0.00641025641026
23064;1670;Pepingen;780;406;CLINIQUES UNIVERSITAIRES DE BRUXELLES HOPITAL ERASME;Anderlecht;11;0.01410256410256
23064;1670;Pepingen;780;670;UNIVERSITAIR ZIEKENHUIS;Gand;20;0.02564102564103
23077;1600;Leeuw-Saint-Pierre;6186;17;AZ MARIA MIDDELARES;Gand;6;0.00096993210475
23077;1600;Leeuw-Saint-Pierre;6186;76;CHU SAINT-PIERRE;Bruxelles;192;0.03103782735209
23077;1600;Leeuw-Saint-Pierre;6186;77;CHU BRUGMANN;Bruxelles;53;0.00856773359198
23077;1600;Leeuw-Saint-Pierre;6186;79;JULES BORDET INSTITUT;Anderlecht;133;0.02150016165535
23077;1600;Leeuw-Saint-Pierre;6186;87;HOPITAUX IRIS SUD;Etterbeek;432;0.06983511154219
23077;1600;Leeuw-Saint-Pierre;6186;104;AZ RIVIERENLAND;Rumst;28;0.00452634982218
23077;1600;Leeuw-Saint-Pierre;6186;106;ALGEMEEN ZIEKENHUIS SINT- MARIA;Hal (Brabant flamand);2000;0.32331070158422
23077;1600;Leeuw-Saint-Pierre;6186;108;REGIONAAL ZIEKENHUIS HEILIG HART;Louvain;6;0.00096993210475
23077;1600;Leeuw-Saint-Pierre;6186;110;KLINIEK ST.- JAN;Bruxelles;38;0.0061429033301
23077;1600;Leeuw-Saint-Pierre;6186;111;EUROPAZIEKENHUIZEN V.Z.W.;Uccle;390;0.06304558680892
23077;1600;Leeuw-Saint-Pierre;6186;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);381;0.06159068865179
23077;1600;Leeuw-Saint-Pierre;6186;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;596;0.0963465890721
23077;1600;Leeuw-Saint-Pierre;6186;150;HOPITAL UNIVERSITAIRE DES ENFANTS REINE FABIOLA;Bruxelles;21;0.00339476236663
23077;1600;Leeuw-Saint-Pierre;6186;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);43;0.00695118008406
23077;1600;Leeuw-Saint-Pierre;6186;204;ALGEMEEN ZIEKENHUIS JAN PORTAELS;Vilvorde;11;0.00177820885871
23077;1600;Leeuw-Saint-Pierre;6186;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;7;0.00113158745554
23077;1600;Leeuw-Saint-Pierre;6186;290;AZ SINT-LUCAS;Gand;5;0.00080827675396
23077;1600;Leeuw-Saint-Pierre;6186;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;12;0.00193986420951
23077;1600;Leeuw-Saint-Pierre;6186;322;UZ LEUVEN;Louvain;143;0.02311671516327
23077;1600;Leeuw-Saint-Pierre;6186;332;CHIREC - DELTA;Auderghem;244;0.03944390559328
23077;1600;Leeuw-Saint-Pierre;6186;403;CLINIQUES UNIVERSITAIRES ST.-LUC;Woluwe-Saint-Lambert;65;0.01050759780149
23077;1600;Leeuw-Saint-Pierre;6186;406;CLINIQUES UNIVERSITAIRES DE BRUXELLES HOPITAL ERASME;Anderlecht;951;0.1537342386033
23077;1600;Leeuw-Saint-Pierre;6186;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);11;0.00177820885871
23077;1600;Leeuw-Saint-Pierre;6186;670;UNIVERSITAIR ZIEKENHUIS;Gand;21;0.00339476236663
23077;1600;Leeuw-Saint-Pierre;6186;682;AZ MONICA;Anvers;7;0.00113158745554
23077;1600;Leeuw-Saint-Pierre;6186;707;CENTRE HOSPITALIER UNIVERSITAIRE SART-TILMAN;Liège;9;0.00145489815713
23077;1600;Leeuw-Saint-Pierre;6186;718;CHU CHARLEROI - HOPITAL CIVIL MARIE CURIE;Charleroi;8;0.00129324280634
23077;1600;Leeuw-Saint-Pierre;6186;723;CHIREC - SARE;Anderlecht;317;0.0512447462011
23081;1820;Steenokkerzeel;2589;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;5;0.00193124758594
23081;1820;Steenokkerzeel;2589;26;AZ SINT-MAARTEN;Malines;73;0.02819621475473
23081;1820;Steenokkerzeel;2589;76;CHU SAINT-PIERRE;Bruxelles;8;0.0030899961375
23081;1820;Steenokkerzeel;2589;77;CHU BRUGMANN;Bruxelles;25;0.0096562379297
23081;1820;Steenokkerzeel;2589;79;JULES BORDET INSTITUT;Anderlecht;8;0.0030899961375
23081;1820;Steenokkerzeel;2589;87;HOPITAUX IRIS SUD;Etterbeek;16;0.00617999227501
23081;1820;Steenokkerzeel;2589;99;GZA- ZIEKENHUIZEN;Anvers;5;0.00193124758594
23081;1820;Steenokkerzeel;2589;104;AZ RIVIERENLAND;Rumst;11;0.00424874468907
23081;1820;Steenokkerzeel;2589;108;REGIONAAL ZIEKENHUIS HEILIG HART;Louvain;83;0.03205870992661
23081;1820;Steenokkerzeel;2589;109;RZ HEILIG HART TIENEN;Tirlemont;8;0.0030899961375
23081;1820;Steenokkerzeel;2589;110;KLINIEK ST.- JAN;Bruxelles;48;0.01853997682503
23081;1820;Steenokkerzeel;2589;111;EUROPAZIEKENHUIZEN V.Z.W.;Uccle;42;0.0162224797219
23081;1820;Steenokkerzeel;2589;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);11;0.00424874468907
23081;1820;Steenokkerzeel;2589;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;109;0.0421011973735
23081;1820;Steenokkerzeel;2589;150;HOPITAL UNIVERSITAIRE DES ENFANTS REINE FABIOLA;Bruxelles;5;0.00193124758594
23081;1820;Steenokkerzeel;2589;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);7;0.00270374662032
23081;1820;Steenokkerzeel;2589;204;ALGEMEEN ZIEKENHUIS JAN PORTAELS;Vilvorde;947;0.36577829277713
23081;1820;Steenokkerzeel;2589;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;23;0.00888373889533
23081;1820;Steenokkerzeel;2589;322;UZ LEUVEN;Louvain;592;0.22865971417536
23081;1820;Steenokkerzeel;2589;332;CHIREC - DELTA;Auderghem;56;0.02162997296253
23081;1820;Steenokkerzeel;2589;403;CLINIQUES UNIVERSITAIRES ST.-LUC;Woluwe-Saint-Lambert;83;0.03205870992661
23081;1820;Steenokkerzeel;2589;406;CLINIQUES UNIVERSITAIRES DE BRUXELLES HOPITAL ERASME;Anderlecht;5;0.00193124758594
23081;1820;Steenokkerzeel;2589;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);5;0.00193124758594
23081;1820;Steenokkerzeel;2589;682;AZ MONICA;Anvers;10;0.00386249517188
23081;1820;Steenokkerzeel;2589;689;IMELDA ZIEKENHUIS;Bonheiden;354;0.13673232908459
23081;1820;Steenokkerzeel;2589;723;CHIREC - SARE;Anderlecht;21;0.00811123986095
23086;1740;Ternat;3096;12;AZ SINT-BLASIUS;Termonde;7;0.00226098191214
23086;1740;Ternat;3096;17;AZ MARIA MIDDELARES;Gand;19;0.00613695090439
23086;1740;Ternat;3096;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;15;0.00484496124031
