nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente_patient;klasse;aantal_verblijven_per_leeftijd;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;aantal_verblijven_per_ziekenhuis_gemeente_patient_leeftijd;marktaandeel
13053;2430;Laakdal;2967;65 jaar en ouder;1282;63;AZ Turnhout;Turnhout;28;0.0218409
13053;2430;Laakdal;2967;65 jaar en ouder;1282;102;Heilig-Hartziekenhuis;Mol;17;0.0132605
13053;2430;Laakdal;2967;65 jaar en ouder;1282;243;Jessa Ziekenhuis;Hasselt;48;0.0374415
13053;2430;Laakdal;2967;65 jaar en ouder;1282;300;UZ Antwerpen;Edegem;32;0.024961
13053;2430;Laakdal;2967;65 jaar en ouder;1282;308;AZ Herentals;Herentals;22;0.0171607
13053;2430;Laakdal;2967;65 jaar en ouder;1282;322;UZ Leuven;Leuven;114;0.0889236
13053;2430;Laakdal;2967;65 jaar en ouder;1282;371;Ziekenhuis Oost-Limburg;Genk;18;0.0140406
13053;2430;Laakdal;2967;65 jaar en ouder;1282;689;Imelda Ziekenhuis;Bonheiden;8;0.0062402
13053;2430;Laakdal;2967;65 jaar en ouder;1282;709;AZ St.-Dimpna;Geel;841;0.6560062
13053;2430;Laakdal;2967;65 jaar en ouder;1282;712;AZ Diest;Diest;127;0.099064
21001;1070;Anderlecht;18681;Jonger dan 15 jaar;2197;76;UMC Sint-Pieter;Brussel;507;0.2307692
21001;1070;Anderlecht;18681;Jonger dan 15 jaar;2197;87;Iris Ziekenhuizen Zuid;Etterbeek;54;0.024579
21001;1070;Anderlecht;18681;Jonger dan 15 jaar;2197;106;AZ Sint-Maria;Halle (Vlaams-Brabant);7;0.0031862
21001;1070;Anderlecht;18681;Jonger dan 15 jaar;2197;110;Kliniek Sint-Jan;Brussel;28;0.0127447
21001;1070;Anderlecht;18681;Jonger dan 15 jaar;2197;111;Europaziekenhuizen;Ukkel;29;0.0131998
21001;1070;Anderlecht;18681;Jonger dan 15 jaar;2197;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);7;0.0031862
21001;1070;Anderlecht;18681;Jonger dan 15 jaar;2197;143;UZ Brussel;Jette;137;0.0623578
21001;1070;Anderlecht;18681;Jonger dan 15 jaar;2197;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;375;0.1706873
21001;1070;Anderlecht;18681;Jonger dan 15 jaar;2197;332;CHIREC - Delta Ziekenhuis;Oudergem;58;0.0263996
21001;1070;Anderlecht;18681;Jonger dan 15 jaar;2197;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;55;0.0250341
21001;1070;Anderlecht;18681;Jonger dan 15 jaar;2197;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;430;0.1957214
21001;1070;Anderlecht;18681;Jonger dan 15 jaar;2197;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;476;0.2166591
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;6;0.0005997
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;10;Grand Hôpital de Charleroi;Charleroi;7;0.0006997
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;26;AZ Sint-Maarten;Mechelen;5;0.0004998
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;39;CHU UCL Namur;Yvoir;5;0.0004998
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;21;0.002099
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;49;AZ Sint-Jan Brugge - Oostende;Brugge;6;0.0005997
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;76;UMC Sint-Pieter;Brussel;1511;0.1510245
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;77;UVC Brugmann;Brussel;420;0.041979
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;79;Jules Bordet Instituut;Brussel;197;0.0196902
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;87;Iris Ziekenhuizen Zuid;Etterbeek;1585;0.1584208
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;96;CHU Tivoli;La Louvière;12;0.0011994
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;99;GZA ziekenhuizen;Antwerpen;6;0.0005997
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;106;AZ Sint-Maria;Halle (Vlaams-Brabant);43;0.0042979
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;110;Kliniek Sint-Jan;Brussel;327;0.0326837
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;111;Europaziekenhuizen;Ukkel;189;0.0188906
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);34;0.0033983
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;143;UZ Brussel;Jette;411;0.0410795
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;146;Centres Hospitaliers Jolimont;La Louvière;8;0.0007996
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;32;0.0031984
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;176;Algemeen Stedelijk Ziekenhuis;Aalst (Oost-Vlaanderen);5;0.0004998
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;204;AZ Jan Portaels;Vilvoorde;13;0.0012994
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;7;0.0006997
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;322;UZ Leuven;Leuven;24;0.0023988
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;332;CHIREC - Delta Ziekenhuis;Oudergem;392;0.0391804
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;346;Centres Hospitaliers Jolimont;Nijvel;8;0.0007996
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;311;0.0310845
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;2742;0.274063
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;409;Clinique Notre-Dame de Grâce;Charleroi;6;0.0005997
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;412;CHR de la Citadelle;Luik;9;0.0008996
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;6;0.0005997
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;547;Valisana ASBL;Sint-Agatha-Berchem;8;0.0007996
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);5;0.0004998
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;670;UZ Gent;Gent;13;0.0012994
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;682;AZ Monica;Antwerpen;6;0.0005997
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;707;CHU Sart Tilman;Luik;5;0.0004998
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;718;CHU Charleroi;Charleroi;6;0.0005997
21001;1070;Anderlecht;18681;Tussen 15 en 64 jaar;10005;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;1532;0.1531234
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;5;0.0007717
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;38;Silva Medical VZW;Watermaal-Bosvoorde;189;0.0291712
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;5;0.0007717
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;49;AZ Sint-Jan Brugge - Oostende;Brugge;7;0.0010804
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;76;UMC Sint-Pieter;Brussel;366;0.0564902
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;77;UVC Brugmann;Brussel;97;0.0149714
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;79;Jules Bordet Instituut;Brussel;109;0.0168236
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;87;Iris Ziekenhuizen Zuid;Etterbeek;1899;0.2931008
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;106;AZ Sint-Maria;Halle (Vlaams-Brabant);61;0.009415
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;110;Kliniek Sint-Jan;Brussel;183;0.0282451
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;111;Europaziekenhuizen;Ukkel;53;0.0081803
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);35;0.0054021
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;143;UZ Brussel;Jette;207;0.0319494
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;176;Algemeen Stedelijk Ziekenhuis;Aalst (Oost-Vlaanderen);8;0.0012348
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;204;AZ Jan Portaels;Vilvoorde;5;0.0007717
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;322;UZ Leuven;Leuven;17;0.0026239
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;332;CHIREC - Delta Ziekenhuis;Oudergem;128;0.0197561
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;346;Centres Hospitaliers Jolimont;Nijvel;9;0.0013891
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;128;0.0197561
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;1816;0.2802902
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;547;Valisana ASBL;Sint-Agatha-Berchem;114;0.0175953
21001;1070;Anderlecht;18681;65 jaar en ouder;6479;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;969;0.1495601
21002;1160;Oudergem;4278;Jonger dan 15 jaar;384;76;UMC Sint-Pieter;Brussel;14;0.0364583
21002;1160;Oudergem;4278;Jonger dan 15 jaar;384;87;Iris Ziekenhuizen Zuid;Etterbeek;59;0.1536458
21002;1160;Oudergem;4278;Jonger dan 15 jaar;384;111;Europaziekenhuizen;Ukkel;10;0.0260417
21002;1160;Oudergem;4278;Jonger dan 15 jaar;384;143;UZ Brussel;Jette;8;0.0208333
21002;1160;Oudergem;4278;Jonger dan 15 jaar;384;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;20;0.0520833
21002;1160;Oudergem;4278;Jonger dan 15 jaar;384;322;UZ Leuven;Leuven;8;0.0208333
21002;1160;Oudergem;4278;Jonger dan 15 jaar;384;332;CHIREC - Delta Ziekenhuis;Oudergem;168;0.4375
21002;1160;Oudergem;4278;Jonger dan 15 jaar;384;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;71;0.1848958
21002;1160;Oudergem;4278;Jonger dan 15 jaar;384;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;10;0.0260417
21002;1160;Oudergem;4278;Tussen 15 en 64 jaar;2074;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;15;0.0072324
21002;1160;Oudergem;4278;Tussen 15 en 64 jaar;2074;76;UMC Sint-Pieter;Brussel;97;0.0467695
21002;1160;Oudergem;4278;Tussen 15 en 64 jaar;2074;77;UVC Brugmann;Brussel;41;0.0197686
21002;1160;Oudergem;4278;Tussen 15 en 64 jaar;2074;79;Jules Bordet Instituut;Brussel;42;0.0202507
21002;1160;Oudergem;4278;Tussen 15 en 64 jaar;2074;87;Iris Ziekenhuizen Zuid;Etterbeek;203;0.0978785
21002;1160;Oudergem;4278;Tussen 15 en 64 jaar;2074;110;Kliniek Sint-Jan;Brussel;45;0.0216972
21002;1160;Oudergem;4278;Tussen 15 en 64 jaar;2074;111;Europaziekenhuizen;Ukkel;202;0.0973963
21002;1160;Oudergem;4278;Tussen 15 en 64 jaar;2074;143;UZ Brussel;Jette;35;0.0168756
21002;1160;Oudergem;4278;Tussen 15 en 64 jaar;2074;204;AZ Jan Portaels;Vilvoorde;7;0.0033751
21002;1160;Oudergem;4278;Tussen 15 en 64 jaar;2074;322;UZ Leuven;Leuven;11;0.0053038
21002;1160;Oudergem;4278;Tussen 15 en 64 jaar;2074;332;CHIREC - Delta Ziekenhuis;Oudergem;751;0.3621022
21002;1160;Oudergem;4278;Tussen 15 en 64 jaar;2074;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;415;0.2000964
21002;1160;Oudergem;4278;Tussen 15 en 64 jaar;2074;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;106;0.051109
21002;1160;Oudergem;4278;Tussen 15 en 64 jaar;2074;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;28;0.0135005
21002;1160;Oudergem;4278;65 jaar en ouder;1820;38;Silva Medical VZW;Watermaal-Bosvoorde;36;0.0197802
21002;1160;Oudergem;4278;65 jaar en ouder;1820;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;12;0.0065934
21002;1160;Oudergem;4278;65 jaar en ouder;1820;76;UMC Sint-Pieter;Brussel;51;0.028022
21002;1160;Oudergem;4278;65 jaar en ouder;1820;77;UVC Brugmann;Brussel;19;0.0104396
21002;1160;Oudergem;4278;65 jaar en ouder;1820;79;Jules Bordet Instituut;Brussel;30;0.0164835
21002;1160;Oudergem;4278;65 jaar en ouder;1820;87;Iris Ziekenhuizen Zuid;Etterbeek;111;0.060989
21002;1160;Oudergem;4278;65 jaar en ouder;1820;110;Kliniek Sint-Jan;Brussel;59;0.0324176
21002;1160;Oudergem;4278;65 jaar en ouder;1820;111;Europaziekenhuizen;Ukkel;230;0.1263736
21002;1160;Oudergem;4278;65 jaar en ouder;1820;143;UZ Brussel;Jette;22;0.0120879
21002;1160;Oudergem;4278;65 jaar en ouder;1820;322;UZ Leuven;Leuven;8;0.0043956
21002;1160;Oudergem;4278;65 jaar en ouder;1820;332;CHIREC - Delta Ziekenhuis;Oudergem;618;0.3395604
21002;1160;Oudergem;4278;65 jaar en ouder;1820;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;427;0.2346154
21002;1160;Oudergem;4278;65 jaar en ouder;1820;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;103;0.0565934
21002;1160;Oudergem;4278;65 jaar en ouder;1820;547;Valisana ASBL;Sint-Agatha-Berchem;10;0.0054945
21002;1160;Oudergem;4278;65 jaar en ouder;1820;706;Clinique Saint-Luc;Namen;6;0.0032967
21002;1160;Oudergem;4278;65 jaar en ouder;1820;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;41;0.0225275
21003;1082;Sint-Agatha-Berchem;3678;Jonger dan 15 jaar;331;76;UMC Sint-Pieter;Brussel;23;0.0694864
21003;1082;Sint-Agatha-Berchem;3678;Jonger dan 15 jaar;331;110;Kliniek Sint-Jan;Brussel;10;0.0302115
21003;1082;Sint-Agatha-Berchem;3678;Jonger dan 15 jaar;331;111;Europaziekenhuizen;Ukkel;5;0.0151057
21003;1082;Sint-Agatha-Berchem;3678;Jonger dan 15 jaar;331;143;UZ Brussel;Jette;91;0.2749245
21003;1082;Sint-Agatha-Berchem;3678;Jonger dan 15 jaar;331;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;103;0.3111782
21003;1082;Sint-Agatha-Berchem;3678;Jonger dan 15 jaar;331;332;CHIREC - Delta Ziekenhuis;Oudergem;12;0.0362538
21003;1082;Sint-Agatha-Berchem;3678;Jonger dan 15 jaar;331;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;18;0.0543807
21003;1082;Sint-Agatha-Berchem;3678;Jonger dan 15 jaar;331;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;16;0.0483384
21003;1082;Sint-Agatha-Berchem;3678;Jonger dan 15 jaar;331;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;32;0.0966767
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;5;0.0027871
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;76;UMC Sint-Pieter;Brussel;130;0.0724638
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;77;UVC Brugmann;Brussel;242;0.1348941
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;79;Jules Bordet Instituut;Brussel;37;0.0206243
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;87;Iris Ziekenhuizen Zuid;Etterbeek;100;0.0557414
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;110;Kliniek Sint-Jan;Brussel;99;0.0551839
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;111;Europaziekenhuizen;Ukkel;39;0.0217391
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);15;0.0083612
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;143;UZ Brussel;Jette;390;0.2173913
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;9;0.0050167
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;176;Algemeen Stedelijk Ziekenhuis;Aalst (Oost-Vlaanderen);5;0.0027871
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;204;AZ Jan Portaels;Vilvoorde;6;0.0033445
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;322;UZ Leuven;Leuven;6;0.0033445
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;332;CHIREC - Delta Ziekenhuis;Oudergem;103;0.0574136
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;85;0.0473802
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;255;0.1421405
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;547;Valisana ASBL;Sint-Agatha-Berchem;10;0.0055741
21003;1082;Sint-Agatha-Berchem;3678;Tussen 15 en 64 jaar;1794;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;212;0.1181717
21003;1082;Sint-Agatha-Berchem;3678;65 jaar en ouder;1553;38;Silva Medical VZW;Watermaal-Bosvoorde;53;0.0341275
21003;1082;Sint-Agatha-Berchem;3678;65 jaar en ouder;1553;76;UMC Sint-Pieter;Brussel;52;0.0334836
21003;1082;Sint-Agatha-Berchem;3678;65 jaar en ouder;1553;77;UVC Brugmann;Brussel;133;0.0856407
21003;1082;Sint-Agatha-Berchem;3678;65 jaar en ouder;1553;79;Jules Bordet Instituut;Brussel;31;0.0199614
21003;1082;Sint-Agatha-Berchem;3678;65 jaar en ouder;1553;87;Iris Ziekenhuizen Zuid;Etterbeek;44;0.0283323
21003;1082;Sint-Agatha-Berchem;3678;65 jaar en ouder;1553;110;Kliniek Sint-Jan;Brussel;119;0.0766259
21003;1082;Sint-Agatha-Berchem;3678;65 jaar en ouder;1553;111;Europaziekenhuizen;Ukkel;16;0.0103026
21003;1082;Sint-Agatha-Berchem;3678;65 jaar en ouder;1553;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);40;0.0257566
21003;1082;Sint-Agatha-Berchem;3678;65 jaar en ouder;1553;143;UZ Brussel;Jette;485;0.3122988
21003;1082;Sint-Agatha-Berchem;3678;65 jaar en ouder;1553;204;AZ Jan Portaels;Vilvoorde;5;0.0032196
21003;1082;Sint-Agatha-Berchem;3678;65 jaar en ouder;1553;310;AZ West;Veurne;5;0.0032196
21003;1082;Sint-Agatha-Berchem;3678;65 jaar en ouder;1553;322;UZ Leuven;Leuven;9;0.0057952
21003;1082;Sint-Agatha-Berchem;3678;65 jaar en ouder;1553;332;CHIREC - Delta Ziekenhuis;Oudergem;39;0.0251127
21003;1082;Sint-Agatha-Berchem;3678;65 jaar en ouder;1553;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;46;0.0296201
21003;1082;Sint-Agatha-Berchem;3678;65 jaar en ouder;1553;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;202;0.1300708
21003;1082;Sint-Agatha-Berchem;3678;65 jaar en ouder;1553;547;Valisana ASBL;Sint-Agatha-Berchem;91;0.0585963
21003;1082;Sint-Agatha-Berchem;3678;65 jaar en ouder;1553;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;155;0.0998068
21004;1000;Brussel;23258;Jonger dan 15 jaar;2531;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;5;0.0019755
21004;1000;Brussel;23258;Jonger dan 15 jaar;2531;76;UMC Sint-Pieter;Brussel;523;0.2066377
21004;1000;Brussel;23258;Jonger dan 15 jaar;2531;87;Iris Ziekenhuizen Zuid;Etterbeek;86;0.0339787
21004;1000;Brussel;23258;Jonger dan 15 jaar;2531;106;AZ Sint-Maria;Halle (Vlaams-Brabant);7;0.0027657
21004;1000;Brussel;23258;Jonger dan 15 jaar;2531;110;Kliniek Sint-Jan;Brussel;227;0.0896879
21004;1000;Brussel;23258;Jonger dan 15 jaar;2531;111;Europaziekenhuizen;Ukkel;60;0.023706
21004;1000;Brussel;23258;Jonger dan 15 jaar;2531;143;UZ Brussel;Jette;372;0.1469775
21004;1000;Brussel;23258;Jonger dan 15 jaar;2531;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;770;0.3042276
21004;1000;Brussel;23258;Jonger dan 15 jaar;2531;204;AZ Jan Portaels;Vilvoorde;36;0.0142236
21004;1000;Brussel;23258;Jonger dan 15 jaar;2531;322;UZ Leuven;Leuven;15;0.0059265
21004;1000;Brussel;23258;Jonger dan 15 jaar;2531;332;CHIREC - Delta Ziekenhuis;Oudergem;81;0.0320032
21004;1000;Brussel;23258;Jonger dan 15 jaar;2531;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;177;0.0699328
21004;1000;Brussel;23258;Jonger dan 15 jaar;2531;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;68;0.0268669
21004;1000;Brussel;23258;Jonger dan 15 jaar;2531;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;62;0.0244962
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;6;CHR Sambre et Meuse;Namen;5;0.0003705
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;7;CHR de la Haute Senne;Zinnik;5;0.0003705
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;17;0.0012597
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;10;Grand Hôpital de Charleroi;Charleroi;9;0.0006669
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;26;AZ Sint-Maarten;Mechelen;15;0.0011115
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;39;CHU UCL Namur;Yvoir;6;0.0004446
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;32;0.0023712
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;49;AZ Sint-Jan Brugge - Oostende;Brugge;6;0.0004446
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;68;CHR de Huy;Hoei;5;0.0003705
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;76;UMC Sint-Pieter;Brussel;2718;0.2014079
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;77;UVC Brugmann;Brussel;2767;0.2050389
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;79;Jules Bordet Instituut;Brussel;165;0.0122268
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;87;Iris Ziekenhuizen Zuid;Etterbeek;583;0.0432012
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;99;GZA ziekenhuizen;Antwerpen;11;0.0008151
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;104;AZ Rivierenland;Rumst;7;0.0005187
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;106;AZ Sint-Maria;Halle (Vlaams-Brabant);13;0.0009633
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;108;RZ Heilig Hart;Leuven;7;0.0005187
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;110;Kliniek Sint-Jan;Brussel;1438;0.106558
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;111;Europaziekenhuizen;Ukkel;600;0.0444609
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);28;0.0020748
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;143;UZ Brussel;Jette;1507;0.111671
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;146;Centres Hospitaliers Jolimont;La Louvière;8;0.0005928
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;57;0.0042238
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;152;Centre Hospitalier Chrétien;Luik;10;0.000741
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;166;CHU UCL Namur;Namen;11;0.0008151
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;176;Algemeen Stedelijk Ziekenhuis;Aalst (Oost-Vlaanderen);15;0.0011115
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;204;AZ Jan Portaels;Vilvoorde;140;0.0103742
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;243;Jessa Ziekenhuis;Hasselt;12;0.0008892
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;249;Centre de Santé des Fagnes;Chimay;7;0.0005187
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;6;0.0004446
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;264;CHU UCL Namur;Dinant;5;0.0003705
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;290;AZ Sint-Lucas;Gent;7;0.0005187
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;300;UZ Antwerpen;Edegem;9;0.0006669
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;310;AZ West;Veurne;5;0.0003705
21004;1000;Brussel;23258;Tussen 15 en 64 jaar;13495;322;UZ Leuven;Leuven;113;0.0083735
