nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente_patient;klasse;aantal_verblijven_per_leeftijd;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;aantal_verblijven_per_ziekenhuis_gemeente_patient_leeftijd;marktaandeel
25014;1420;Eigenbrakel;5874;Tussen 15 en 64 jaar;3123;706;Clinique Saint-Luc;Namen;8;0.0025616
25014;1420;Eigenbrakel;5874;Tussen 15 en 64 jaar;3123;718;CHU Charleroi;Charleroi;6;0.0019212
25014;1420;Eigenbrakel;5874;Tussen 15 en 64 jaar;3123;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;1615;0.517131
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;7;CHR de la Haute Senne;Zinnik;8;0.0032773
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;39;CHU UCL Namur;Yvoir;31;0.0126997
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;67;0.0274478
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;76;UMC Sint-Pieter;Brussel;35;0.0143384
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;77;UVC Brugmann;Brussel;5;0.0020483
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;79;Jules Bordet Instituut;Brussel;102;0.0417862
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;87;Iris Ziekenhuizen Zuid;Etterbeek;15;0.006145
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;110;Kliniek Sint-Jan;Brussel;5;0.0020483
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;111;Europaziekenhuizen;Ukkel;97;0.0397378
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;143;UZ Brussel;Jette;35;0.0143384
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;146;Centres Hospitaliers Jolimont;La Louvière;18;0.007374
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;152;Centre Hospitalier Chrétien;Luik;7;0.0028677
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;322;UZ Leuven;Leuven;6;0.002458
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;332;CHIREC - Delta Ziekenhuis;Oudergem;79;0.0323638
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;346;Centres Hospitaliers Jolimont;Nijvel;212;0.0868497
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;110;0.0450635
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;133;0.0544859
25014;1420;Eigenbrakel;5874;65 jaar en ouder;2441;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;1441;0.5903318
25015;1440;Kasteelbrakel;1597;Jonger dan 15 jaar;83;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;15;0.1807229
25015;1440;Kasteelbrakel;1597;Jonger dan 15 jaar;83;346;Centres Hospitaliers Jolimont;Nijvel;6;0.0722892
25015;1440;Kasteelbrakel;1597;Jonger dan 15 jaar;83;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;39;0.4698795
25015;1440;Kasteelbrakel;1597;Tussen 15 en 64 jaar;887;7;CHR de la Haute Senne;Zinnik;25;0.0281849
25015;1440;Kasteelbrakel;1597;Tussen 15 en 64 jaar;887;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;15;0.0169109
25015;1440;Kasteelbrakel;1597;Tussen 15 en 64 jaar;887;76;UMC Sint-Pieter;Brussel;13;0.0146561
25015;1440;Kasteelbrakel;1597;Tussen 15 en 64 jaar;887;77;UVC Brugmann;Brussel;6;0.0067644
25015;1440;Kasteelbrakel;1597;Tussen 15 en 64 jaar;887;79;Jules Bordet Instituut;Brussel;19;0.0214205
25015;1440;Kasteelbrakel;1597;Tussen 15 en 64 jaar;887;87;Iris Ziekenhuizen Zuid;Etterbeek;27;0.0304397
25015;1440;Kasteelbrakel;1597;Tussen 15 en 64 jaar;887;104;AZ Rivierenland;Rumst;7;0.0078918
25015;1440;Kasteelbrakel;1597;Tussen 15 en 64 jaar;887;106;AZ Sint-Maria;Halle (Vlaams-Brabant);37;0.0417136
25015;1440;Kasteelbrakel;1597;Tussen 15 en 64 jaar;887;110;Kliniek Sint-Jan;Brussel;5;0.005637
25015;1440;Kasteelbrakel;1597;Tussen 15 en 64 jaar;887;111;Europaziekenhuizen;Ukkel;45;0.0507328
25015;1440;Kasteelbrakel;1597;Tussen 15 en 64 jaar;887;143;UZ Brussel;Jette;15;0.0169109
25015;1440;Kasteelbrakel;1597;Tussen 15 en 64 jaar;887;146;Centres Hospitaliers Jolimont;La Louvière;8;0.0090192
25015;1440;Kasteelbrakel;1597;Tussen 15 en 64 jaar;887;332;CHIREC - Delta Ziekenhuis;Oudergem;78;0.0879369
25015;1440;Kasteelbrakel;1597;Tussen 15 en 64 jaar;887;346;Centres Hospitaliers Jolimont;Nijvel;163;0.1837655
25015;1440;Kasteelbrakel;1597;Tussen 15 en 64 jaar;887;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;68;0.0766629
25015;1440;Kasteelbrakel;1597;Tussen 15 en 64 jaar;887;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;68;0.0766629
25015;1440;Kasteelbrakel;1597;Tussen 15 en 64 jaar;887;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;257;0.2897407
25015;1440;Kasteelbrakel;1597;65 jaar en ouder;627;7;CHR de la Haute Senne;Zinnik;40;0.0637959
25015;1440;Kasteelbrakel;1597;65 jaar en ouder;627;76;UMC Sint-Pieter;Brussel;9;0.0143541
25015;1440;Kasteelbrakel;1597;65 jaar en ouder;627;79;Jules Bordet Instituut;Brussel;22;0.0350877
25015;1440;Kasteelbrakel;1597;65 jaar en ouder;627;87;Iris Ziekenhuizen Zuid;Etterbeek;6;0.0095694
25015;1440;Kasteelbrakel;1597;65 jaar en ouder;627;106;AZ Sint-Maria;Halle (Vlaams-Brabant);6;0.0095694
25015;1440;Kasteelbrakel;1597;65 jaar en ouder;627;111;Europaziekenhuizen;Ukkel;52;0.0829346
25015;1440;Kasteelbrakel;1597;65 jaar en ouder;627;143;UZ Brussel;Jette;5;0.0079745
25015;1440;Kasteelbrakel;1597;65 jaar en ouder;627;146;Centres Hospitaliers Jolimont;La Louvière;17;0.0271132
25015;1440;Kasteelbrakel;1597;65 jaar en ouder;627;332;CHIREC - Delta Ziekenhuis;Oudergem;7;0.0111643
25015;1440;Kasteelbrakel;1597;65 jaar en ouder;627;346;Centres Hospitaliers Jolimont;Nijvel;171;0.2727273
25015;1440;Kasteelbrakel;1597;65 jaar en ouder;627;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;43;0.0685805
25015;1440;Kasteelbrakel;1597;65 jaar en ouder;627;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;32;0.0510367
25015;1440;Kasteelbrakel;1597;65 jaar en ouder;627;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;199;0.3173844
25018;1325;Chaumont-Gistoux;1782;Jonger dan 15 jaar;79;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;32;0.4050633
25018;1325;Chaumont-Gistoux;1782;Jonger dan 15 jaar;79;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;27;0.3417722
25018;1325;Chaumont-Gistoux;1782;Tussen 15 en 64 jaar;839;6;CHR Sambre et Meuse;Namen;20;0.0238379
25018;1325;Chaumont-Gistoux;1782;Tussen 15 en 64 jaar;839;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;466;0.5554231
25018;1325;Chaumont-Gistoux;1782;Tussen 15 en 64 jaar;839;76;UMC Sint-Pieter;Brussel;14;0.0166865
25018;1325;Chaumont-Gistoux;1782;Tussen 15 en 64 jaar;839;79;Jules Bordet Instituut;Brussel;16;0.0190703
25018;1325;Chaumont-Gistoux;1782;Tussen 15 en 64 jaar;839;87;Iris Ziekenhuizen Zuid;Etterbeek;13;0.0154946
25018;1325;Chaumont-Gistoux;1782;Tussen 15 en 64 jaar;839;110;Kliniek Sint-Jan;Brussel;11;0.0131108
25018;1325;Chaumont-Gistoux;1782;Tussen 15 en 64 jaar;839;111;Europaziekenhuizen;Ukkel;19;0.022646
25018;1325;Chaumont-Gistoux;1782;Tussen 15 en 64 jaar;839;166;CHU UCL Namur;Namen;69;0.0822408
25018;1325;Chaumont-Gistoux;1782;Tussen 15 en 64 jaar;839;332;CHIREC - Delta Ziekenhuis;Oudergem;67;0.079857
25018;1325;Chaumont-Gistoux;1782;Tussen 15 en 64 jaar;839;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;63;0.0750894
25018;1325;Chaumont-Gistoux;1782;Tussen 15 en 64 jaar;839;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;9;0.0107271
25018;1325;Chaumont-Gistoux;1782;Tussen 15 en 64 jaar;839;706;Clinique Saint-Luc;Namen;10;0.011919
25018;1325;Chaumont-Gistoux;1782;Tussen 15 en 64 jaar;839;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;36;0.0429082
25018;1325;Chaumont-Gistoux;1782;65 jaar en ouder;864;6;CHR Sambre et Meuse;Namen;18;0.0208333
25018;1325;Chaumont-Gistoux;1782;65 jaar en ouder;864;39;CHU UCL Namur;Yvoir;7;0.0081019
25018;1325;Chaumont-Gistoux;1782;65 jaar en ouder;864;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;517;0.5983796
25018;1325;Chaumont-Gistoux;1782;65 jaar en ouder;864;79;Jules Bordet Instituut;Brussel;12;0.0138889
25018;1325;Chaumont-Gistoux;1782;65 jaar en ouder;864;87;Iris Ziekenhuizen Zuid;Etterbeek;14;0.0162037
25018;1325;Chaumont-Gistoux;1782;65 jaar en ouder;864;111;Europaziekenhuizen;Ukkel;7;0.0081019
25018;1325;Chaumont-Gistoux;1782;65 jaar en ouder;864;166;CHU UCL Namur;Namen;52;0.0601852
25018;1325;Chaumont-Gistoux;1782;65 jaar en ouder;864;322;UZ Leuven;Leuven;43;0.0497685
25018;1325;Chaumont-Gistoux;1782;65 jaar en ouder;864;332;CHIREC - Delta Ziekenhuis;Oudergem;30;0.0347222
25018;1325;Chaumont-Gistoux;1782;65 jaar en ouder;864;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;83;0.0960648
25018;1325;Chaumont-Gistoux;1782;65 jaar en ouder;864;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;5;0.005787
25018;1325;Chaumont-Gistoux;1782;65 jaar en ouder;864;706;Clinique Saint-Luc;Namen;62;0.0717593
25018;1325;Chaumont-Gistoux;1782;65 jaar en ouder;864;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;5;0.005787
25023;1490;Court-Saint-Etienne;1411;Jonger dan 15 jaar;81;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;44;0.5432099
25023;1490;Court-Saint-Etienne;1411;Jonger dan 15 jaar;81;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;17;0.2098765
25023;1490;Court-Saint-Etienne;1411;Tussen 15 en 64 jaar;821;6;CHR Sambre et Meuse;Namen;5;0.0060901
25023;1490;Court-Saint-Etienne;1411;Tussen 15 en 64 jaar;821;39;CHU UCL Namur;Yvoir;18;0.0219245
25023;1490;Court-Saint-Etienne;1411;Tussen 15 en 64 jaar;821;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;560;0.682095
25023;1490;Court-Saint-Etienne;1411;Tussen 15 en 64 jaar;821;79;Jules Bordet Instituut;Brussel;12;0.0146163
25023;1490;Court-Saint-Etienne;1411;Tussen 15 en 64 jaar;821;87;Iris Ziekenhuizen Zuid;Etterbeek;9;0.0109622
25023;1490;Court-Saint-Etienne;1411;Tussen 15 en 64 jaar;821;111;Europaziekenhuizen;Ukkel;18;0.0219245
25023;1490;Court-Saint-Etienne;1411;Tussen 15 en 64 jaar;821;166;CHU UCL Namur;Namen;15;0.0182704
25023;1490;Court-Saint-Etienne;1411;Tussen 15 en 64 jaar;821;332;CHIREC - Delta Ziekenhuis;Oudergem;39;0.047503
25023;1490;Court-Saint-Etienne;1411;Tussen 15 en 64 jaar;821;346;Centres Hospitaliers Jolimont;Nijvel;10;0.0121803
25023;1490;Court-Saint-Etienne;1411;Tussen 15 en 64 jaar;821;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;56;0.0682095
25023;1490;Court-Saint-Etienne;1411;Tussen 15 en 64 jaar;821;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;5;0.0060901
25023;1490;Court-Saint-Etienne;1411;Tussen 15 en 64 jaar;821;718;CHU Charleroi;Charleroi;6;0.0073082
25023;1490;Court-Saint-Etienne;1411;Tussen 15 en 64 jaar;821;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;33;0.0401949
25023;1490;Court-Saint-Etienne;1411;65 jaar en ouder;509;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;384;0.7544204
25023;1490;Court-Saint-Etienne;1411;65 jaar en ouder;509;68;CHR de Huy;Hoei;6;0.0117878
25023;1490;Court-Saint-Etienne;1411;65 jaar en ouder;509;87;Iris Ziekenhuizen Zuid;Etterbeek;5;0.0098232
25023;1490;Court-Saint-Etienne;1411;65 jaar en ouder;509;111;Europaziekenhuizen;Ukkel;5;0.0098232
25023;1490;Court-Saint-Etienne;1411;65 jaar en ouder;509;332;CHIREC - Delta Ziekenhuis;Oudergem;14;0.0275049
25023;1490;Court-Saint-Etienne;1411;65 jaar en ouder;509;346;Centres Hospitaliers Jolimont;Nijvel;5;0.0098232
25023;1490;Court-Saint-Etienne;1411;65 jaar en ouder;509;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;43;0.0844794
25023;1490;Court-Saint-Etienne;1411;65 jaar en ouder;509;409;Clinique Notre-Dame de Grâce;Charleroi;8;0.0157171
25023;1490;Court-Saint-Etienne;1411;65 jaar en ouder;509;706;Clinique Saint-Luc;Namen;17;0.0333988
25023;1490;Court-Saint-Etienne;1411;65 jaar en ouder;509;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;6;0.0117878
25031;1470;Genepiën;2149;Jonger dan 15 jaar;132;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;38;0.2878788
25031;1470;Genepiën;2149;Jonger dan 15 jaar;132;111;Europaziekenhuizen;Ukkel;7;0.0530303
25031;1470;Genepiën;2149;Jonger dan 15 jaar;132;346;Centres Hospitaliers Jolimont;Nijvel;9;0.0681818
25031;1470;Genepiën;2149;Jonger dan 15 jaar;132;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;14;0.1060606
25031;1470;Genepiën;2149;Jonger dan 15 jaar;132;409;Clinique Notre-Dame de Grâce;Charleroi;5;0.0378788
25031;1470;Genepiën;2149;Jonger dan 15 jaar;132;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;38;0.2878788
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;6;CHR Sambre et Meuse;Namen;16;0.013267
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;10;Grand Hôpital de Charleroi;Charleroi;26;0.0215589
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;473;0.3922056
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;76;UMC Sint-Pieter;Brussel;9;0.0074627
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;79;Jules Bordet Instituut;Brussel;34;0.0281924
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;87;Iris Ziekenhuizen Zuid;Etterbeek;7;0.0058043
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;96;CHU Tivoli;La Louvière;8;0.0066335
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;110;Kliniek Sint-Jan;Brussel;6;0.0049751
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;111;Europaziekenhuizen;Ukkel;28;0.0232172
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;143;UZ Brussel;Jette;8;0.0066335
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;146;Centres Hospitaliers Jolimont;La Louvière;12;0.0099502
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;166;CHU UCL Namur;Namen;10;0.0082919
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;5;0.0041459
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;322;UZ Leuven;Leuven;18;0.0149254
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;332;CHIREC - Delta Ziekenhuis;Oudergem;68;0.0563847
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;346;Centres Hospitaliers Jolimont;Nijvel;153;0.1268657
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;51;0.0422886
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;42;0.0348259
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;409;Clinique Notre-Dame de Grâce;Charleroi;38;0.0315091
25031;1470;Genepiën;2149;Tussen 15 en 64 jaar;1206;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;164;0.1359867
25031;1470;Genepiën;2149;65 jaar en ouder;811;10;Grand Hôpital de Charleroi;Charleroi;15;0.0184957
25031;1470;Genepiën;2149;65 jaar en ouder;811;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;358;0.4414303
25031;1470;Genepiën;2149;65 jaar en ouder;811;79;Jules Bordet Instituut;Brussel;11;0.0135635
25031;1470;Genepiën;2149;65 jaar en ouder;811;87;Iris Ziekenhuizen Zuid;Etterbeek;7;0.0086313
25031;1470;Genepiën;2149;65 jaar en ouder;811;111;Europaziekenhuizen;Ukkel;14;0.0172626
25031;1470;Genepiën;2149;65 jaar en ouder;811;146;Centres Hospitaliers Jolimont;La Louvière;20;0.0246609
25031;1470;Genepiën;2149;65 jaar en ouder;811;166;CHU UCL Namur;Namen;6;0.0073983
25031;1470;Genepiën;2149;65 jaar en ouder;811;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;23;0.02836
25031;1470;Genepiën;2149;65 jaar en ouder;811;332;CHIREC - Delta Ziekenhuis;Oudergem;35;0.0431566
25031;1470;Genepiën;2149;65 jaar en ouder;811;346;Centres Hospitaliers Jolimont;Nijvel;160;0.1972873
25031;1470;Genepiën;2149;65 jaar en ouder;811;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;30;0.0369914
25031;1470;Genepiën;2149;65 jaar en ouder;811;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;27;0.0332922
25031;1470;Genepiën;2149;65 jaar en ouder;811;409;Clinique Notre-Dame de Grâce;Charleroi;24;0.0295931
25031;1470;Genepiën;2149;65 jaar en ouder;811;707;CHU Sart Tilman;Luik;12;0.0147965
25031;1470;Genepiën;2149;65 jaar en ouder;811;718;CHU Charleroi;Charleroi;10;0.0123305
25031;1470;Genepiën;2149;65 jaar en ouder;811;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;43;0.053021
25037;1390;Graven;1848;Jonger dan 15 jaar;113;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;59;0.5221239
25037;1390;Graven;1848;Jonger dan 15 jaar;113;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;21;0.1858407
25037;1390;Graven;1848;Jonger dan 15 jaar;113;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;6;0.0530973
25037;1390;Graven;1848;Tussen 15 en 64 jaar;900;6;CHR Sambre et Meuse;Namen;8;0.0088889
25037;1390;Graven;1848;Tussen 15 en 64 jaar;900;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;418;0.4644444
25037;1390;Graven;1848;Tussen 15 en 64 jaar;900;79;Jules Bordet Instituut;Brussel;9;0.01
25037;1390;Graven;1848;Tussen 15 en 64 jaar;900;87;Iris Ziekenhuizen Zuid;Etterbeek;10;0.0111111
25037;1390;Graven;1848;Tussen 15 en 64 jaar;900;108;RZ Heilig Hart;Leuven;29;0.0322222
25037;1390;Graven;1848;Tussen 15 en 64 jaar;900;109;RZ Heilig Hart Tienen;Tienen;11;0.0122222
25037;1390;Graven;1848;Tussen 15 en 64 jaar;900;110;Kliniek Sint-Jan;Brussel;9;0.01
25037;1390;Graven;1848;Tussen 15 en 64 jaar;900;111;Europaziekenhuizen;Ukkel;21;0.0233333
25037;1390;Graven;1848;Tussen 15 en 64 jaar;900;166;CHU UCL Namur;Namen;55;0.0611111
25037;1390;Graven;1848;Tussen 15 en 64 jaar;900;322;UZ Leuven;Leuven;66;0.0733333
25037;1390;Graven;1848;Tussen 15 en 64 jaar;900;332;CHIREC - Delta Ziekenhuis;Oudergem;59;0.0655556
25037;1390;Graven;1848;Tussen 15 en 64 jaar;900;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;104;0.1155556
25037;1390;Graven;1848;Tussen 15 en 64 jaar;900;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;24;0.0266667
25037;1390;Graven;1848;Tussen 15 en 64 jaar;900;706;Clinique Saint-Luc;Namen;12;0.0133333
25037;1390;Graven;1848;Tussen 15 en 64 jaar;900;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;35;0.0388889
25037;1390;Graven;1848;65 jaar en ouder;835;6;CHR Sambre et Meuse;Namen;7;0.0083832
25037;1390;Graven;1848;65 jaar en ouder;835;39;CHU UCL Namur;Yvoir;5;0.005988
25037;1390;Graven;1848;65 jaar en ouder;835;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;450;0.5389222
25037;1390;Graven;1848;65 jaar en ouder;835;79;Jules Bordet Instituut;Brussel;14;0.0167665
25037;1390;Graven;1848;65 jaar en ouder;835;87;Iris Ziekenhuizen Zuid;Etterbeek;8;0.0095808
25037;1390;Graven;1848;65 jaar en ouder;835;108;RZ Heilig Hart;Leuven;7;0.0083832
25037;1390;Graven;1848;65 jaar en ouder;835;109;RZ Heilig Hart Tienen;Tienen;5;0.005988
25037;1390;Graven;1848;65 jaar en ouder;835;111;Europaziekenhuizen;Ukkel;7;0.0083832
25037;1390;Graven;1848;65 jaar en ouder;835;166;CHU UCL Namur;Namen;17;0.0203593
25037;1390;Graven;1848;65 jaar en ouder;835;322;UZ Leuven;Leuven;97;0.1161677
25037;1390;Graven;1848;65 jaar en ouder;835;332;CHIREC - Delta Ziekenhuis;Oudergem;36;0.0431138
25037;1390;Graven;1848;65 jaar en ouder;835;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;84;0.1005988
25037;1390;Graven;1848;65 jaar en ouder;835;706;Clinique Saint-Luc;Namen;62;0.0742515
25037;1390;Graven;1848;65 jaar en ouder;835;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;22;0.0263473
25043;1315;Incourt;815;Jonger dan 15 jaar;50;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;15;0.3
25043;1315;Incourt;815;Jonger dan 15 jaar;50;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;14;0.28
25043;1315;Incourt;815;Tussen 15 en 64 jaar;484;6;CHR Sambre et Meuse;Namen;15;0.0309917
25043;1315;Incourt;815;Tussen 15 en 64 jaar;484;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;247;0.5103306
25043;1315;Incourt;815;Tussen 15 en 64 jaar;484;109;RZ Heilig Hart Tienen;Tienen;15;0.0309917
25043;1315;Incourt;815;Tussen 15 en 64 jaar;484;111;Europaziekenhuizen;Ukkel;23;0.0475207
25043;1315;Incourt;815;Tussen 15 en 64 jaar;484;166;CHU UCL Namur;Namen;20;0.0413223
25043;1315;Incourt;815;Tussen 15 en 64 jaar;484;332;CHIREC - Delta Ziekenhuis;Oudergem;12;0.0247934
25043;1315;Incourt;815;Tussen 15 en 64 jaar;484;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;36;0.0743802
25043;1315;Incourt;815;Tussen 15 en 64 jaar;484;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;13;0.0268595
25043;1315;Incourt;815;Tussen 15 en 64 jaar;484;706;Clinique Saint-Luc;Namen;54;0.1115702
25043;1315;Incourt;815;Tussen 15 en 64 jaar;484;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;10;0.0206612
25043;1315;Incourt;815;65 jaar en ouder;281;6;CHR Sambre et Meuse;Namen;18;0.0640569
25043;1315;Incourt;815;65 jaar en ouder;281;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;76;0.2704626
25043;1315;Incourt;815;65 jaar en ouder;281;109;RZ Heilig Hart Tienen;Tienen;7;0.024911
25043;1315;Incourt;815;65 jaar en ouder;281;111;Europaziekenhuizen;Ukkel;6;0.0213523
25043;1315;Incourt;815;65 jaar en ouder;281;166;CHU UCL Namur;Namen;14;0.0498221
25043;1315;Incourt;815;65 jaar en ouder;281;322;UZ Leuven;Leuven;24;0.0854093
25043;1315;Incourt;815;65 jaar en ouder;281;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;5;0.0177936
25043;1315;Incourt;815;65 jaar en ouder;281;706;Clinique Saint-Luc;Namen;118;0.4199288
25044;1460;Itter;959;Jonger dan 15 jaar;64;96;CHU Tivoli;La Louvière;7;0.109375
25044;1460;Itter;959;Jonger dan 15 jaar;64;111;Europaziekenhuizen;Ukkel;7;0.109375
25044;1460;Itter;959;Jonger dan 15 jaar;64;346;Centres Hospitaliers Jolimont;Nijvel;11;0.171875
25044;1460;Itter;959;Jonger dan 15 jaar;64;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;23;0.359375
25044;1460;Itter;959;Tussen 15 en 64 jaar;507;7;CHR de la Haute Senne;Zinnik;41;0.0808679
25044;1460;Itter;959;Tussen 15 en 64 jaar;507;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;6;0.0118343
25044;1460;Itter;959;Tussen 15 en 64 jaar;507;76;UMC Sint-Pieter;Brussel;7;0.0138067
25044;1460;Itter;959;Tussen 15 en 64 jaar;507;77;UVC Brugmann;Brussel;5;0.0098619
25044;1460;Itter;959;Tussen 15 en 64 jaar;507;106;AZ Sint-Maria;Halle (Vlaams-Brabant);13;0.025641
25044;1460;Itter;959;Tussen 15 en 64 jaar;507;111;Europaziekenhuizen;Ukkel;19;0.0374753
25044;1460;Itter;959;Tussen 15 en 64 jaar;507;143;UZ Brussel;Jette;5;0.0098619
25044;1460;Itter;959;Tussen 15 en 64 jaar;507;146;Centres Hospitaliers Jolimont;La Louvière;34;0.0670611
25044;1460;Itter;959;Tussen 15 en 64 jaar;507;332;CHIREC - Delta Ziekenhuis;Oudergem;19;0.0374753
25044;1460;Itter;959;Tussen 15 en 64 jaar;507;346;Centres Hospitaliers Jolimont;Nijvel;100;0.1972387
