nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente_patient;klasse;aantal_verblijven_per_leeftijd;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;aantal_verblijven_per_ziekenhuis_gemeente_patient_leeftijd;marktaandeel
25014;1420;Eigenbrakel;5097;65 jaar en ouder;2227;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;104;0.0466996
25014;1420;Eigenbrakel;5097;65 jaar en ouder;2227;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;8;0.0035923
25014;1420;Eigenbrakel;5097;65 jaar en ouder;2227;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;1445;0.648855
25015;1440;Kasteelbrakel;1399;Jonger dan 15 jaar;68;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;7;0.1029412
25015;1440;Kasteelbrakel;1399;Jonger dan 15 jaar;68;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;42;0.6176471
25015;1440;Kasteelbrakel;1399;Tussen 15 en 64 jaar;674;7;CHR de la Haute Senne;Zinnik;11;0.0163205
25015;1440;Kasteelbrakel;1399;Tussen 15 en 64 jaar;674;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;12;0.0178042
25015;1440;Kasteelbrakel;1399;Tussen 15 en 64 jaar;674;76;UMC Sint-Pieter;Brussel;5;0.0074184
25015;1440;Kasteelbrakel;1399;Tussen 15 en 64 jaar;674;77;UVC Brugmann;Brussel;8;0.0118694
25015;1440;Kasteelbrakel;1399;Tussen 15 en 64 jaar;674;79;Jules Bordet Instituut;Brussel;10;0.0148368
25015;1440;Kasteelbrakel;1399;Tussen 15 en 64 jaar;674;106;AZ Sint-Maria;Halle (Vlaams-Brabant);10;0.0148368
25015;1440;Kasteelbrakel;1399;Tussen 15 en 64 jaar;674;111;Europaziekenhuizen;Ukkel;21;0.0311573
25015;1440;Kasteelbrakel;1399;Tussen 15 en 64 jaar;674;143;UZ Brussel;Jette;13;0.0192878
25015;1440;Kasteelbrakel;1399;Tussen 15 en 64 jaar;674;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;31;0.0459941
25015;1440;Kasteelbrakel;1399;Tussen 15 en 64 jaar;674;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;13;0.0192878
25015;1440;Kasteelbrakel;1399;Tussen 15 en 64 jaar;674;332;CHIREC - Delta Ziekenhuis;Oudergem;55;0.0816024
25015;1440;Kasteelbrakel;1399;Tussen 15 en 64 jaar;674;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nijvel;52;0.0771513
25015;1440;Kasteelbrakel;1399;Tussen 15 en 64 jaar;674;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;37;0.0548961
25015;1440;Kasteelbrakel;1399;Tussen 15 en 64 jaar;674;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;37;0.0548961
25015;1440;Kasteelbrakel;1399;Tussen 15 en 64 jaar;674;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;328;0.4866469
25015;1440;Kasteelbrakel;1399;65 jaar en ouder;657;7;CHR de la Haute Senne;Zinnik;19;0.0289193
25015;1440;Kasteelbrakel;1399;65 jaar en ouder;657;38;SILVA medical;Watermaal-Bosvoorde;10;0.0152207
25015;1440;Kasteelbrakel;1399;65 jaar en ouder;657;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;7;0.0106545
25015;1440;Kasteelbrakel;1399;65 jaar en ouder;657;79;Jules Bordet Instituut;Brussel;8;0.0121766
25015;1440;Kasteelbrakel;1399;65 jaar en ouder;657;106;AZ Sint-Maria;Halle (Vlaams-Brabant);25;0.0380518
25015;1440;Kasteelbrakel;1399;65 jaar en ouder;657;111;Europaziekenhuizen;Ukkel;13;0.0197869
25015;1440;Kasteelbrakel;1399;65 jaar en ouder;657;143;UZ Brussel;Jette;16;0.0243531
25015;1440;Kasteelbrakel;1399;65 jaar en ouder;657;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;51;0.0776256
25015;1440;Kasteelbrakel;1399;65 jaar en ouder;657;332;CHIREC - Delta Ziekenhuis;Oudergem;22;0.0334855
25015;1440;Kasteelbrakel;1399;65 jaar en ouder;657;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nijvel;190;0.2891933
25015;1440;Kasteelbrakel;1399;65 jaar en ouder;657;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;27;0.0410959
25015;1440;Kasteelbrakel;1399;65 jaar en ouder;657;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;27;0.0410959
25015;1440;Kasteelbrakel;1399;65 jaar en ouder;657;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;221;0.3363775
25018;1325;Chaumont-Gistoux;1161;Jonger dan 15 jaar;65;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;33;0.5076923
25018;1325;Chaumont-Gistoux;1161;Jonger dan 15 jaar;65;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;24;0.3692308
25018;1325;Chaumont-Gistoux;1161;Tussen 15 en 64 jaar;557;6;CHR Sambre & Meuse (site Meuse);Namen;13;0.0233393
25018;1325;Chaumont-Gistoux;1161;Tussen 15 en 64 jaar;557;38;SILVA medical;Watermaal-Bosvoorde;5;0.0089767
25018;1325;Chaumont-Gistoux;1161;Tussen 15 en 64 jaar;557;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;296;0.5314183
25018;1325;Chaumont-Gistoux;1161;Tussen 15 en 64 jaar;557;111;Europaziekenhuizen;Ukkel;10;0.0179533
25018;1325;Chaumont-Gistoux;1161;Tussen 15 en 64 jaar;557;166;CHU UCL Namur - Site Sainte-Élisabeth;Namen;11;0.0197487
25018;1325;Chaumont-Gistoux;1161;Tussen 15 en 64 jaar;557;322;UZ Leuven;Leuven;6;0.010772
25018;1325;Chaumont-Gistoux;1161;Tussen 15 en 64 jaar;557;332;CHIREC - Delta Ziekenhuis;Oudergem;44;0.0789946
25018;1325;Chaumont-Gistoux;1161;Tussen 15 en 64 jaar;557;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;55;0.0987433
25018;1325;Chaumont-Gistoux;1161;Tussen 15 en 64 jaar;557;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;9;0.016158
25018;1325;Chaumont-Gistoux;1161;Tussen 15 en 64 jaar;557;706;Clinique Saint-Luc;Namen;24;0.043088
25018;1325;Chaumont-Gistoux;1161;Tussen 15 en 64 jaar;557;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;34;0.0610413
25018;1325;Chaumont-Gistoux;1161;65 jaar en ouder;539;38;SILVA medical;Watermaal-Bosvoorde;28;0.0519481
25018;1325;Chaumont-Gistoux;1161;65 jaar en ouder;539;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;348;0.6456401
25018;1325;Chaumont-Gistoux;1161;65 jaar en ouder;539;166;CHU UCL Namur - Site Sainte-Élisabeth;Namen;10;0.0185529
25018;1325;Chaumont-Gistoux;1161;65 jaar en ouder;539;332;CHIREC - Delta Ziekenhuis;Oudergem;12;0.0222635
25018;1325;Chaumont-Gistoux;1161;65 jaar en ouder;539;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;54;0.1001855
25018;1325;Chaumont-Gistoux;1161;65 jaar en ouder;539;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;6;0.0111317
25018;1325;Chaumont-Gistoux;1161;65 jaar en ouder;539;706;Clinique Saint-Luc;Namen;28;0.0519481
25018;1325;Chaumont-Gistoux;1161;65 jaar en ouder;539;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;16;0.0296846
25023;1490;Court-Saint-Etienne;1167;Jonger dan 15 jaar;85;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;47;0.5529412
25023;1490;Court-Saint-Etienne;1167;Jonger dan 15 jaar;85;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;21;0.2470588
25023;1490;Court-Saint-Etienne;1167;Tussen 15 en 64 jaar;573;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;366;0.6387435
25023;1490;Court-Saint-Etienne;1167;Tussen 15 en 64 jaar;573;87;Iris Ziekenhuizen Zuid;Etterbeek;5;0.008726
25023;1490;Court-Saint-Etienne;1167;Tussen 15 en 64 jaar;573;111;Europaziekenhuizen;Ukkel;8;0.0139616
25023;1490;Court-Saint-Etienne;1167;Tussen 15 en 64 jaar;573;322;UZ Leuven;Leuven;6;0.0104712
25023;1490;Court-Saint-Etienne;1167;Tussen 15 en 64 jaar;573;332;CHIREC - Delta Ziekenhuis;Oudergem;31;0.0541012
25023;1490;Court-Saint-Etienne;1167;Tussen 15 en 64 jaar;573;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;49;0.0855148
25023;1490;Court-Saint-Etienne;1167;Tussen 15 en 64 jaar;573;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;13;0.0226876
25023;1490;Court-Saint-Etienne;1167;Tussen 15 en 64 jaar;573;409;Clinique Notre-Dame de Grâce;Charleroi;6;0.0104712
25023;1490;Court-Saint-Etienne;1167;Tussen 15 en 64 jaar;573;706;Clinique Saint-Luc;Namen;8;0.0139616
25023;1490;Court-Saint-Etienne;1167;Tussen 15 en 64 jaar;573;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;41;0.0715532
25023;1490;Court-Saint-Etienne;1167;65 jaar en ouder;509;38;SILVA medical;Watermaal-Bosvoorde;22;0.043222
25023;1490;Court-Saint-Etienne;1167;65 jaar en ouder;509;39;CHU UCL Namur - Site Godinne;Yvoir;9;0.0176817
25023;1490;Court-Saint-Etienne;1167;65 jaar en ouder;509;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;395;0.7760314
25023;1490;Court-Saint-Etienne;1167;65 jaar en ouder;509;332;CHIREC - Delta Ziekenhuis;Oudergem;6;0.0117878
25023;1490;Court-Saint-Etienne;1167;65 jaar en ouder;509;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;37;0.0726916
25023;1490;Court-Saint-Etienne;1167;65 jaar en ouder;509;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;15;0.0294695
25031;1470;Genepiën;1833;Jonger dan 15 jaar;92;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;37;0.4021739
25031;1470;Genepiën;1833;Jonger dan 15 jaar;92;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;11;0.1195652
25031;1470;Genepiën;1833;Jonger dan 15 jaar;92;409;Clinique Notre-Dame de Grâce;Charleroi;5;0.0543478
25031;1470;Genepiën;1833;Jonger dan 15 jaar;92;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;20;0.2173913
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;6;CHR Sambre & Meuse (site Meuse);Namen;5;0.0051706
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;7;CHR de la Haute Senne;Zinnik;5;0.0051706
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;10;Grand Hôpital de Charleroi;Charleroi;22;0.0227508
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;311;0.3216132
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;76;UMC Sint-Pieter;Brussel;8;0.008273
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;79;Jules Bordet Instituut;Brussel;11;0.0113754
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;87;Iris Ziekenhuizen Zuid;Etterbeek;8;0.008273
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;96;CHU Tivoli;La Louvière;8;0.008273
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;111;Europaziekenhuizen;Ukkel;14;0.0144778
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;16;0.016546
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;166;CHU UCL Namur - Site Sainte-Élisabeth;Namen;5;0.0051706
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;322;UZ Leuven;Leuven;8;0.008273
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;325;CHU Charleroi - Hôpital André Vésale;Montigny-le-Tilleul;6;0.0062048
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;332;CHIREC - Delta Ziekenhuis;Oudergem;69;0.0713547
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nijvel;91;0.0941055
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;80;0.0827301
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;28;0.0289555
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;409;Clinique Notre-Dame de Grâce;Charleroi;58;0.0599793
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;10;0.0103413
25031;1470;Genepiën;1833;Tussen 15 en 64 jaar;967;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;171;0.1768356
25031;1470;Genepiën;1833;65 jaar en ouder;774;10;Grand Hôpital de Charleroi;Charleroi;14;0.0180879
25031;1470;Genepiën;1833;65 jaar en ouder;774;38;SILVA medical;Watermaal-Bosvoorde;28;0.0361757
25031;1470;Genepiën;1833;65 jaar en ouder;774;39;CHU UCL Namur - Site Godinne;Yvoir;6;0.0077519
25031;1470;Genepiën;1833;65 jaar en ouder;774;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;353;0.4560724
25031;1470;Genepiën;1833;65 jaar en ouder;774;79;Jules Bordet Instituut;Brussel;7;0.0090439
25031;1470;Genepiën;1833;65 jaar en ouder;774;96;CHU Tivoli;La Louvière;7;0.0090439
25031;1470;Genepiën;1833;65 jaar en ouder;774;111;Europaziekenhuizen;Ukkel;10;0.0129199
25031;1470;Genepiën;1833;65 jaar en ouder;774;143;UZ Brussel;Jette;8;0.0103359
25031;1470;Genepiën;1833;65 jaar en ouder;774;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;10;0.0129199
25031;1470;Genepiën;1833;65 jaar en ouder;774;332;CHIREC - Delta Ziekenhuis;Oudergem;25;0.0322997
25031;1470;Genepiën;1833;65 jaar en ouder;774;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nijvel;128;0.1653747
25031;1470;Genepiën;1833;65 jaar en ouder;774;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;44;0.0568475
25031;1470;Genepiën;1833;65 jaar en ouder;774;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;12;0.0155039
25031;1470;Genepiën;1833;65 jaar en ouder;774;409;Clinique Notre-Dame de Grâce;Charleroi;31;0.0400517
25031;1470;Genepiën;1833;65 jaar en ouder;774;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;7;0.0090439
25031;1470;Genepiën;1833;65 jaar en ouder;774;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;61;0.0788114
25037;1390;Graven;1579;Jonger dan 15 jaar;116;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;61;0.5258621
25037;1390;Graven;1579;Jonger dan 15 jaar;116;322;UZ Leuven;Leuven;13;0.112069
25037;1390;Graven;1579;Jonger dan 15 jaar;116;332;CHIREC - Delta Ziekenhuis;Oudergem;9;0.0775862
25037;1390;Graven;1579;Jonger dan 15 jaar;116;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;19;0.1637931
25037;1390;Graven;1579;Tussen 15 en 64 jaar;776;6;CHR Sambre & Meuse (site Meuse);Namen;13;0.0167526
25037;1390;Graven;1579;Tussen 15 en 64 jaar;776;38;SILVA medical;Watermaal-Bosvoorde;8;0.0103093
25037;1390;Graven;1579;Tussen 15 en 64 jaar;776;39;CHU UCL Namur - Site Godinne;Yvoir;7;0.0090206
25037;1390;Graven;1579;Tussen 15 en 64 jaar;776;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;419;0.5399485
25037;1390;Graven;1579;Tussen 15 en 64 jaar;776;76;UMC Sint-Pieter;Brussel;9;0.0115979
25037;1390;Graven;1579;Tussen 15 en 64 jaar;776;108;RZ Heilig Hart Leuven;Leuven;10;0.0128866
25037;1390;Graven;1579;Tussen 15 en 64 jaar;776;110;Kliniek Sint-Jan;Brussel;5;0.0064433
25037;1390;Graven;1579;Tussen 15 en 64 jaar;776;111;Europaziekenhuizen;Ukkel;14;0.0180412
25037;1390;Graven;1579;Tussen 15 en 64 jaar;776;143;UZ Brussel;Jette;9;0.0115979
25037;1390;Graven;1579;Tussen 15 en 64 jaar;776;166;CHU UCL Namur - Site Sainte-Élisabeth;Namen;9;0.0115979
25037;1390;Graven;1579;Tussen 15 en 64 jaar;776;322;UZ Leuven;Leuven;44;0.056701
25037;1390;Graven;1579;Tussen 15 en 64 jaar;776;332;CHIREC - Delta Ziekenhuis;Oudergem;64;0.0824742
25037;1390;Graven;1579;Tussen 15 en 64 jaar;776;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;84;0.1082474
25037;1390;Graven;1579;Tussen 15 en 64 jaar;776;706;Clinique Saint-Luc;Namen;9;0.0115979
25037;1390;Graven;1579;Tussen 15 en 64 jaar;776;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;34;0.0438144
25037;1390;Graven;1579;65 jaar en ouder;687;6;CHR Sambre & Meuse (site Meuse);Namen;7;0.0101892
25037;1390;Graven;1579;65 jaar en ouder;687;38;SILVA medical;Watermaal-Bosvoorde;46;0.0669578
25037;1390;Graven;1579;65 jaar en ouder;687;39;CHU UCL Namur - Site Godinne;Yvoir;6;0.0087336
25037;1390;Graven;1579;65 jaar en ouder;687;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;418;0.6084425
25037;1390;Graven;1579;65 jaar en ouder;687;79;Jules Bordet Instituut;Brussel;9;0.0131004
25037;1390;Graven;1579;65 jaar en ouder;687;87;Iris Ziekenhuizen Zuid;Etterbeek;5;0.007278
25037;1390;Graven;1579;65 jaar en ouder;687;111;Europaziekenhuizen;Ukkel;11;0.0160116
25037;1390;Graven;1579;65 jaar en ouder;687;322;UZ Leuven;Leuven;26;0.0378457
25037;1390;Graven;1579;65 jaar en ouder;687;332;CHIREC - Delta Ziekenhuis;Oudergem;26;0.0378457
25037;1390;Graven;1579;65 jaar en ouder;687;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;67;0.0975255
25037;1390;Graven;1579;65 jaar en ouder;687;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;9;0.0131004
25037;1390;Graven;1579;65 jaar en ouder;687;706;Clinique Saint-Luc;Namen;8;0.0116448
25037;1390;Graven;1579;65 jaar en ouder;687;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;23;0.0334789
25043;1315;Incourt;679;Jonger dan 15 jaar;39;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;22;0.5641026
25043;1315;Incourt;679;Jonger dan 15 jaar;39;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;5;0.1282051
25043;1315;Incourt;679;Tussen 15 en 64 jaar;362;6;CHR Sambre & Meuse (site Meuse);Namen;21;0.058011
25043;1315;Incourt;679;Tussen 15 en 64 jaar;362;38;SILVA medical;Watermaal-Bosvoorde;9;0.0248619
25043;1315;Incourt;679;Tussen 15 en 64 jaar;362;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;164;0.4530387
25043;1315;Incourt;679;Tussen 15 en 64 jaar;362;109;RZ Tienen;Tienen;18;0.0497238
25043;1315;Incourt;679;Tussen 15 en 64 jaar;362;166;CHU UCL Namur - Site Sainte-Élisabeth;Namen;14;0.038674
25043;1315;Incourt;679;Tussen 15 en 64 jaar;362;332;CHIREC - Delta Ziekenhuis;Oudergem;19;0.0524862
25043;1315;Incourt;679;Tussen 15 en 64 jaar;362;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;38;0.1049724
25043;1315;Incourt;679;Tussen 15 en 64 jaar;362;706;Clinique Saint-Luc;Namen;40;0.1104972
25043;1315;Incourt;679;Tussen 15 en 64 jaar;362;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;6;0.0165746
25043;1315;Incourt;679;65 jaar en ouder;278;6;CHR Sambre & Meuse (site Meuse);Namen;11;0.0395683
25043;1315;Incourt;679;65 jaar en ouder;278;38;SILVA medical;Watermaal-Bosvoorde;19;0.0683453
25043;1315;Incourt;679;65 jaar en ouder;278;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;81;0.2913669
25043;1315;Incourt;679;65 jaar en ouder;278;108;RZ Heilig Hart Leuven;Leuven;5;0.0179856
25043;1315;Incourt;679;65 jaar en ouder;278;109;RZ Tienen;Tienen;5;0.0179856
25043;1315;Incourt;679;65 jaar en ouder;278;166;CHU UCL Namur - Site Sainte-Élisabeth;Namen;7;0.0251799
25043;1315;Incourt;679;65 jaar en ouder;278;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;18;0.0647482
25043;1315;Incourt;679;65 jaar en ouder;278;706;Clinique Saint-Luc;Namen;104;0.3741007
25043;1315;Incourt;679;65 jaar en ouder;278;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;6;0.0215827
25044;1460;Itter;965;Jonger dan 15 jaar;73;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;7;0.0958904
25044;1460;Itter;965;Jonger dan 15 jaar;73;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;15;0.2054795
25044;1460;Itter;965;Jonger dan 15 jaar;73;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;27;0.369863
25044;1460;Itter;965;Tussen 15 en 64 jaar;463;7;CHR de la Haute Senne;Zinnik;29;0.062635
25044;1460;Itter;965;Tussen 15 en 64 jaar;463;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;8;0.0172786
25044;1460;Itter;965;Tussen 15 en 64 jaar;463;76;UMC Sint-Pieter;Brussel;10;0.0215983
25044;1460;Itter;965;Tussen 15 en 64 jaar;463;96;CHU Tivoli;La Louvière;13;0.0280778
25044;1460;Itter;965;Tussen 15 en 64 jaar;463;106;AZ Sint-Maria;Halle (Vlaams-Brabant);14;0.0302376
25044;1460;Itter;965;Tussen 15 en 64 jaar;463;111;Europaziekenhuizen;Ukkel;10;0.0215983
25044;1460;Itter;965;Tussen 15 en 64 jaar;463;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;42;0.0907127
25044;1460;Itter;965;Tussen 15 en 64 jaar;463;332;CHIREC - Delta Ziekenhuis;Oudergem;27;0.0583153
25044;1460;Itter;965;Tussen 15 en 64 jaar;463;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nijvel;78;0.1684665
25044;1460;Itter;965;Tussen 15 en 64 jaar;463;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;30;0.0647948
25044;1460;Itter;965;Tussen 15 en 64 jaar;463;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;27;0.0583153
25044;1460;Itter;965;Tussen 15 en 64 jaar;463;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;139;0.300216
25044;1460;Itter;965;65 jaar en ouder;429;7;CHR de la Haute Senne;Zinnik;25;0.0582751
25044;1460;Itter;965;65 jaar en ouder;429;38;SILVA medical;Watermaal-Bosvoorde;6;0.013986
25044;1460;Itter;965;65 jaar en ouder;429;106;AZ Sint-Maria;Halle (Vlaams-Brabant);7;0.016317
25044;1460;Itter;965;65 jaar en ouder;429;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;28;0.0652681
25044;1460;Itter;965;65 jaar en ouder;429;332;CHIREC - Delta Ziekenhuis;Oudergem;16;0.037296
25044;1460;Itter;965;65 jaar en ouder;429;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nijvel;191;0.4452214
25044;1460;Itter;965;65 jaar en ouder;429;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;10;0.02331
25044;1460;Itter;965;65 jaar en ouder;429;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;32;0.0745921
25044;1460;Itter;965;65 jaar en ouder;429;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;84;0.1958042
25048;1370;Geldenaken;1751;Jonger dan 15 jaar;118;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;33;0.279661
25048;1370;Geldenaken;1751;Jonger dan 15 jaar;118;109;RZ Tienen;Tienen;35;0.2966102
25048;1370;Geldenaken;1751;Jonger dan 15 jaar;118;322;UZ Leuven;Leuven;13;0.1101695
25048;1370;Geldenaken;1751;Jonger dan 15 jaar;118;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;14;0.1186441
25048;1370;Geldenaken;1751;Tussen 15 en 64 jaar;857;6;CHR Sambre & Meuse (site Meuse);Namen;56;0.0653442
25048;1370;Geldenaken;1751;Tussen 15 en 64 jaar;857;10;Grand Hôpital de Charleroi;Charleroi;5;0.0058343
25048;1370;Geldenaken;1751;Tussen 15 en 64 jaar;857;38;SILVA medical;Watermaal-Bosvoorde;11;0.0128355
25048;1370;Geldenaken;1751;Tussen 15 en 64 jaar;857;39;CHU UCL Namur - Site Godinne;Yvoir;6;0.0070012
25048;1370;Geldenaken;1751;Tussen 15 en 64 jaar;857;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;222;0.2590432
25048;1370;Geldenaken;1751;Tussen 15 en 64 jaar;857;76;UMC Sint-Pieter;Brussel;8;0.0093349
25048;1370;Geldenaken;1751;Tussen 15 en 64 jaar;857;79;Jules Bordet Instituut;Brussel;5;0.0058343
25048;1370;Geldenaken;1751;Tussen 15 en 64 jaar;857;108;RZ Heilig Hart Leuven;Leuven;6;0.0070012
25048;1370;Geldenaken;1751;Tussen 15 en 64 jaar;857;109;RZ Tienen;Tienen;212;0.2473746
25048;1370;Geldenaken;1751;Tussen 15 en 64 jaar;857;111;Europaziekenhuizen;Ukkel;10;0.0116686
25048;1370;Geldenaken;1751;Tussen 15 en 64 jaar;857;152;Groupe santé CHC - Cliniques MontLégia et Waremme;Luik;5;0.0058343
25048;1370;Geldenaken;1751;Tussen 15 en 64 jaar;857;166;CHU UCL Namur - Site Sainte-Élisabeth;Namen;29;0.033839
25048;1370;Geldenaken;1751;Tussen 15 en 64 jaar;857;322;UZ Leuven;Leuven;51;0.0595099
25048;1370;Geldenaken;1751;Tussen 15 en 64 jaar;857;332;CHIREC - Delta Ziekenhuis;Oudergem;30;0.0350058
25048;1370;Geldenaken;1751;Tussen 15 en 64 jaar;857;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;67;0.0781797
25048;1370;Geldenaken;1751;Tussen 15 en 64 jaar;857;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;6;0.0070012
