nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;aantal_verblijven_per_ziekenhuis_gemeente_patient;marktaandeel
13021;2450;Meerhout;2353;719;Mariaziekenhuis Noord-Limburg;Overpelt;8;0.0033999
13023;2330;Merksplas;1808;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;39;0.0215708
13023;2330;Merksplas;1808;63;AZ Turnhout;Turnhout;1581;0.8744469
13023;2330;Merksplas;1808;99;GZA ziekenhuizen;Antwerpen;13;0.0071903
13023;2330;Merksplas;1808;300;UZ Antwerpen;Edegem;30;0.0165929
13023;2330;Merksplas;1808;308;AZ Herentals;Herentals;35;0.0193584
13023;2330;Merksplas;1808;322;UZ Leuven;Leuven;23;0.0127212
13023;2330;Merksplas;1808;536;AZ Sint-Jozef Malle;Malle;30;0.0165929
13023;2330;Merksplas;1808;682;AZ Monica;Antwerpen;29;0.0160398
13025;2400;Mol;7916;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;33;0.0041688
13025;2400;Mol;7916;63;AZ Turnhout;Turnhout;710;0.0896918
13025;2400;Mol;7916;97;Heilig-Hartziekenhuis;Lier;23;0.0029055
13025;2400;Mol;7916;99;GZA ziekenhuizen;Antwerpen;46;0.005811
13025;2400;Mol;7916;102;Heilig-Hartziekenhuis;Mol;4616;0.5831228
13025;2400;Mol;7916;108;RZ Heilig Hart;Leuven;6;0.000758
13025;2400;Mol;7916;109;RZ Heilig Hart Tienen;Tienen;10;0.0012633
13025;2400;Mol;7916;143;UZ Brussel;Jette;38;0.0048004
13025;2400;Mol;7916;243;Jessa Ziekenhuis;Hasselt;66;0.0083375
13025;2400;Mol;7916;300;UZ Antwerpen;Edegem;111;0.0140222
13025;2400;Mol;7916;308;AZ Herentals;Herentals;101;0.012759
13025;2400;Mol;7916;322;UZ Leuven;Leuven;452;0.0570995
13025;2400;Mol;7916;371;Ziekenhuis Oost-Limburg;Genk;70;0.0088428
13025;2400;Mol;7916;396;AZ Groeninge;Kortrijk;11;0.0013896
13025;2400;Mol;7916;536;AZ Sint-Jozef Malle;Malle;33;0.0041688
13025;2400;Mol;7916;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);6;0.000758
13025;2400;Mol;7916;682;AZ Monica;Antwerpen;40;0.0050531
13025;2400;Mol;7916;689;Imelda Ziekenhuis;Bonheiden;5;0.0006316
13025;2400;Mol;7916;709;AZ St.-Dimpna;Geel;1139;0.1438858
13025;2400;Mol;7916;712;AZ Diest;Diest;7;0.0008843
13025;2400;Mol;7916;714;Sint-Franciscusziekenhuis;Heusden-Zolder;12;0.0015159
13025;2400;Mol;7916;719;Mariaziekenhuis Noord-Limburg;Overpelt;351;0.0443406
13029;2250;Olen;2811;26;AZ Sint-Maarten;Mechelen;13;0.0046247
13029;2250;Olen;2811;63;AZ Turnhout;Turnhout;229;0.0814657
13029;2250;Olen;2811;97;Heilig-Hartziekenhuis;Lier;236;0.0839559
13029;2250;Olen;2811;99;GZA ziekenhuizen;Antwerpen;16;0.0056919
13029;2250;Olen;2811;102;Heilig-Hartziekenhuis;Mol;45;0.0160085
13029;2250;Olen;2811;109;RZ Heilig Hart Tienen;Tienen;5;0.0017787
13029;2250;Olen;2811;143;UZ Brussel;Jette;5;0.0017787
13029;2250;Olen;2811;217;AZ Sint-Elisabeth;Zottegem;7;0.0024902
13029;2250;Olen;2811;300;UZ Antwerpen;Edegem;82;0.0291711
13029;2250;Olen;2811;308;AZ Herentals;Herentals;1339;0.4763429
13029;2250;Olen;2811;322;UZ Leuven;Leuven;183;0.0651014
13029;2250;Olen;2811;371;Ziekenhuis Oost-Limburg;Genk;10;0.0035575
13029;2250;Olen;2811;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);5;0.0017787
13029;2250;Olen;2811;670;UZ Gent;Gent;6;0.0021345
13029;2250;Olen;2811;682;AZ Monica;Antwerpen;38;0.0135183
13029;2250;Olen;2811;689;Imelda Ziekenhuis;Bonheiden;12;0.0042689
13029;2250;Olen;2811;709;AZ St.-Dimpna;Geel;547;0.1945927
13031;2360;Oud-Turnhout;2958;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;16;0.0054091
13031;2360;Oud-Turnhout;2958;26;AZ Sint-Maarten;Mechelen;5;0.0016903
13031;2360;Oud-Turnhout;2958;63;AZ Turnhout;Turnhout;2525;0.8536173
13031;2360;Oud-Turnhout;2958;97;Heilig-Hartziekenhuis;Lier;11;0.0037187
13031;2360;Oud-Turnhout;2958;99;GZA ziekenhuizen;Antwerpen;7;0.0023665
13031;2360;Oud-Turnhout;2958;102;Heilig-Hartziekenhuis;Mol;27;0.0091278
13031;2360;Oud-Turnhout;2958;300;UZ Antwerpen;Edegem;53;0.0179175
13031;2360;Oud-Turnhout;2958;308;AZ Herentals;Herentals;84;0.0283976
13031;2360;Oud-Turnhout;2958;322;UZ Leuven;Leuven;104;0.0351589
13031;2360;Oud-Turnhout;2958;371;Ziekenhuis Oost-Limburg;Genk;14;0.0047329
13031;2360;Oud-Turnhout;2958;536;AZ Sint-Jozef Malle;Malle;5;0.0016903
13031;2360;Oud-Turnhout;2958;682;AZ Monica;Antwerpen;34;0.0114943
13031;2360;Oud-Turnhout;2958;709;AZ St.-Dimpna;Geel;47;0.0158891
13035;2380;Ravels;3257;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;11;0.0033773
13035;2380;Ravels;3257;49;AZ Sint-Jan Brugge - Oostende;Brugge;8;0.0024562
13035;2380;Ravels;3257;63;AZ Turnhout;Turnhout;2857;0.8771876
13035;2380;Ravels;3257;99;GZA ziekenhuizen;Antwerpen;9;0.0027633
13035;2380;Ravels;3257;102;Heilig-Hartziekenhuis;Mol;14;0.0042984
13035;2380;Ravels;3257;143;UZ Brussel;Jette;7;0.0021492
13035;2380;Ravels;3257;243;Jessa Ziekenhuis;Hasselt;7;0.0021492
13035;2380;Ravels;3257;300;UZ Antwerpen;Edegem;34;0.0104391
13035;2380;Ravels;3257;308;AZ Herentals;Herentals;93;0.0285539
13035;2380;Ravels;3257;322;UZ Leuven;Leuven;100;0.0307031
13035;2380;Ravels;3257;371;Ziekenhuis Oost-Limburg;Genk;7;0.0021492
13035;2380;Ravels;3257;536;AZ Sint-Jozef Malle;Malle;6;0.0018422
13035;2380;Ravels;3257;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);6;0.0018422
13035;2380;Ravels;3257;670;UZ Gent;Gent;5;0.0015352
13035;2380;Ravels;3257;682;AZ Monica;Antwerpen;53;0.0162726
13035;2380;Ravels;3257;709;AZ St.-Dimpna;Geel;28;0.0085969
13036;2470;Retie;2125;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;5;0.0023529
13036;2470;Retie;2125;63;AZ Turnhout;Turnhout;1078;0.5072941
13036;2470;Retie;2125;97;Heilig-Hartziekenhuis;Lier;5;0.0023529
13036;2470;Retie;2125;102;Heilig-Hartziekenhuis;Mol;546;0.2569412
13036;2470;Retie;2125;243;Jessa Ziekenhuis;Hasselt;7;0.0032941
13036;2470;Retie;2125;300;UZ Antwerpen;Edegem;25;0.0117647
13036;2470;Retie;2125;308;AZ Herentals;Herentals;69;0.0324706
13036;2470;Retie;2125;322;UZ Leuven;Leuven;74;0.0348235
13036;2470;Retie;2125;371;Ziekenhuis Oost-Limburg;Genk;10;0.0047059
13036;2470;Retie;2125;682;AZ Monica;Antwerpen;18;0.0084706
13036;2470;Retie;2125;709;AZ St.-Dimpna;Geel;259;0.1218824
13036;2470;Retie;2125;719;Mariaziekenhuis Noord-Limburg;Overpelt;5;0.0023529
13037;2310;Rijkevorsel;2486;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;50;0.0201126
13037;2310;Rijkevorsel;2486;63;AZ Turnhout;Turnhout;1478;0.5945294
13037;2310;Rijkevorsel;2486;99;GZA ziekenhuizen;Antwerpen;32;0.0128721
13037;2310;Rijkevorsel;2486;108;RZ Heilig Hart;Leuven;5;0.0020113
13037;2310;Rijkevorsel;2486;143;UZ Brussel;Jette;8;0.003218
13037;2310;Rijkevorsel;2486;300;UZ Antwerpen;Edegem;115;0.0462591
13037;2310;Rijkevorsel;2486;308;AZ Herentals;Herentals;59;0.0237329
13037;2310;Rijkevorsel;2486;322;UZ Leuven;Leuven;25;0.0100563
13037;2310;Rijkevorsel;2486;536;AZ Sint-Jozef Malle;Malle;566;0.227675
13037;2310;Rijkevorsel;2486;670;UZ Gent;Gent;9;0.0036203
13037;2310;Rijkevorsel;2486;682;AZ Monica;Antwerpen;78;0.0313757
13037;2310;Rijkevorsel;2486;710;AZ Klina;Brasschaat;35;0.0140788
13040;2300;Turnhout;9158;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;64;0.0069884
13040;2300;Turnhout;9158;26;AZ Sint-Maarten;Mechelen;9;0.0009827
13040;2300;Turnhout;9158;63;AZ Turnhout;Turnhout;8043;0.8782485
13040;2300;Turnhout;9158;97;Heilig-Hartziekenhuis;Lier;16;0.0017471
13040;2300;Turnhout;9158;99;GZA ziekenhuizen;Antwerpen;39;0.0042586
13040;2300;Turnhout;9158;102;Heilig-Hartziekenhuis;Mol;45;0.0049137
13040;2300;Turnhout;9158;117;AZ Delta;Roeselare;5;0.000546
13040;2300;Turnhout;9158;143;UZ Brussel;Jette;18;0.0019655
13040;2300;Turnhout;9158;243;Jessa Ziekenhuis;Hasselt;6;0.0006552
13040;2300;Turnhout;9158;300;UZ Antwerpen;Edegem;135;0.0147412
13040;2300;Turnhout;9158;308;AZ Herentals;Herentals;247;0.026971
13040;2300;Turnhout;9158;322;UZ Leuven;Leuven;249;0.0271893
13040;2300;Turnhout;9158;371;Ziekenhuis Oost-Limburg;Genk;19;0.0020747
13040;2300;Turnhout;9158;536;AZ Sint-Jozef Malle;Malle;45;0.0049137
13040;2300;Turnhout;9158;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);5;0.000546
13040;2300;Turnhout;9158;670;UZ Gent;Gent;12;0.0013103
13040;2300;Turnhout;9158;682;AZ Monica;Antwerpen;70;0.0076436
13040;2300;Turnhout;9158;689;Imelda Ziekenhuis;Bonheiden;7;0.0007644
13040;2300;Turnhout;9158;709;AZ St.-Dimpna;Geel;71;0.0077528
13040;2300;Turnhout;9158;710;AZ Klina;Brasschaat;16;0.0017471
13044;2290;Vorselaar;1613;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;36;0.0223187
13044;2290;Vorselaar;1613;26;AZ Sint-Maarten;Mechelen;7;0.0043397
13044;2290;Vorselaar;1613;63;AZ Turnhout;Turnhout;191;0.1184129
13044;2290;Vorselaar;1613;97;Heilig-Hartziekenhuis;Lier;197;0.1221327
13044;2290;Vorselaar;1613;99;GZA ziekenhuizen;Antwerpen;29;0.0179789
13044;2290;Vorselaar;1613;102;Heilig-Hartziekenhuis;Mol;13;0.0080595
13044;2290;Vorselaar;1613;300;UZ Antwerpen;Edegem;34;0.0210787
13044;2290;Vorselaar;1613;308;AZ Herentals;Herentals;944;0.5852449
13044;2290;Vorselaar;1613;322;UZ Leuven;Leuven;69;0.0427774
13044;2290;Vorselaar;1613;536;AZ Sint-Jozef Malle;Malle;34;0.0210787
13044;2290;Vorselaar;1613;682;AZ Monica;Antwerpen;26;0.016119
13044;2290;Vorselaar;1613;709;AZ St.-Dimpna;Geel;15;0.0092994
13046;2350;Vosselaar;2150;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;20;0.0093023
13046;2350;Vosselaar;2150;26;AZ Sint-Maarten;Mechelen;14;0.0065116
13046;2350;Vosselaar;2150;63;AZ Turnhout;Turnhout;1728;0.8037209
13046;2350;Vosselaar;2150;99;GZA ziekenhuizen;Antwerpen;38;0.0176744
13046;2350;Vosselaar;2150;102;Heilig-Hartziekenhuis;Mol;15;0.0069767
13046;2350;Vosselaar;2150;143;UZ Brussel;Jette;12;0.0055814
13046;2350;Vosselaar;2150;300;UZ Antwerpen;Edegem;42;0.0195349
13046;2350;Vosselaar;2150;308;AZ Herentals;Herentals;87;0.0404651
13046;2350;Vosselaar;2150;322;UZ Leuven;Leuven;79;0.0367442
13046;2350;Vosselaar;2150;371;Ziekenhuis Oost-Limburg;Genk;7;0.0032558
13046;2350;Vosselaar;2150;536;AZ Sint-Jozef Malle;Malle;23;0.0106977
13046;2350;Vosselaar;2150;682;AZ Monica;Antwerpen;35;0.0162791
13046;2350;Vosselaar;2150;709;AZ St.-Dimpna;Geel;28;0.0130233
13046;2350;Vosselaar;2150;710;AZ Klina;Brasschaat;6;0.0027907
13049;2260;Westerlo;5093;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;20;0.003927
13049;2260;Westerlo;5093;26;AZ Sint-Maarten;Mechelen;41;0.0080503
13049;2260;Westerlo;5093;63;AZ Turnhout;Turnhout;161;0.031612
13049;2260;Westerlo;5093;97;Heilig-Hartziekenhuis;Lier;375;0.0736305
13049;2260;Westerlo;5093;99;GZA ziekenhuizen;Antwerpen;40;0.0078539
13049;2260;Westerlo;5093;102;Heilig-Hartziekenhuis;Mol;70;0.0137444
13049;2260;Westerlo;5093;108;RZ Heilig Hart;Leuven;10;0.0019635
13049;2260;Westerlo;5093;109;RZ Heilig Hart Tienen;Tienen;101;0.0198311
13049;2260;Westerlo;5093;143;UZ Brussel;Jette;10;0.0019635
13049;2260;Westerlo;5093;204;AZ Jan Portaels;Vilvoorde;5;0.0009817
13049;2260;Westerlo;5093;243;Jessa Ziekenhuis;Hasselt;17;0.0033379
13049;2260;Westerlo;5093;300;UZ Antwerpen;Edegem;125;0.0245435
13049;2260;Westerlo;5093;308;AZ Herentals;Herentals;2038;0.4001571
13049;2260;Westerlo;5093;314;AZ Rivierenland;Rumst;9;0.0017671
13049;2260;Westerlo;5093;322;UZ Leuven;Leuven;542;0.1064206
13049;2260;Westerlo;5093;371;Ziekenhuis Oost-Limburg;Genk;50;0.0098174
13049;2260;Westerlo;5093;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);8;0.0015708
13049;2260;Westerlo;5093;682;AZ Monica;Antwerpen;41;0.0080503
13049;2260;Westerlo;5093;689;Imelda Ziekenhuis;Bonheiden;132;0.0259179
13049;2260;Westerlo;5093;709;AZ St.-Dimpna;Geel;1254;0.2462203
13049;2260;Westerlo;5093;712;AZ Diest;Diest;18;0.0035343
13049;2260;Westerlo;5093;719;Mariaziekenhuis Noord-Limburg;Overpelt;8;0.0015708
13053;2430;Laakdal;3437;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;14;0.0040733
13053;2430;Laakdal;3437;26;AZ Sint-Maarten;Mechelen;9;0.0026186
13053;2430;Laakdal;3437;63;AZ Turnhout;Turnhout;76;0.0221123
13053;2430;Laakdal;3437;97;Heilig-Hartziekenhuis;Lier;45;0.0130928
13053;2430;Laakdal;3437;99;GZA ziekenhuizen;Antwerpen;10;0.0029095
13053;2430;Laakdal;3437;102;Heilig-Hartziekenhuis;Mol;149;0.0433518
13053;2430;Laakdal;3437;108;RZ Heilig Hart;Leuven;6;0.0017457
13053;2430;Laakdal;3437;109;RZ Heilig Hart Tienen;Tienen;38;0.0110562
13053;2430;Laakdal;3437;117;AZ Delta;Roeselare;11;0.0032005
13053;2430;Laakdal;3437;124;VZW Sint-Jozefskliniek;Izegem;21;0.00611
13053;2430;Laakdal;3437;143;UZ Brussel;Jette;13;0.0037824
13053;2430;Laakdal;3437;243;Jessa Ziekenhuis;Hasselt;211;0.0613907
13053;2430;Laakdal;3437;300;UZ Antwerpen;Edegem;41;0.011929
13053;2430;Laakdal;3437;308;AZ Herentals;Herentals;159;0.0462613
13053;2430;Laakdal;3437;322;UZ Leuven;Leuven;496;0.1443119
13053;2430;Laakdal;3437;371;Ziekenhuis Oost-Limburg;Genk;78;0.0226942
13053;2430;Laakdal;3437;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);5;0.0014548
13053;2430;Laakdal;3437;682;AZ Monica;Antwerpen;24;0.0069828
13053;2430;Laakdal;3437;689;Imelda Ziekenhuis;Bonheiden;7;0.0020367
13053;2430;Laakdal;3437;709;AZ St.-Dimpna;Geel;1743;0.5071283
13053;2430;Laakdal;3437;712;AZ Diest;Diest;245;0.0712831
13053;2430;Laakdal;3437;714;Sint-Franciscusziekenhuis;Heusden-Zolder;5;0.0014548
13053;2430;Laakdal;3437;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;6;0.0017457
21001;1070;Anderlecht;14239;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;9;0.0006321
21001;1070;Anderlecht;14239;10;Grand Hôpital de Charleroi;Charleroi;13;0.000913
21001;1070;Anderlecht;14239;12;AZ Sint-Blasius;Dendermonde;7;0.0004916
21001;1070;Anderlecht;14239;17;AZ Maria Middelares;Gent;5;0.0003511
21001;1070;Anderlecht;14239;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;9;0.0006321
21001;1070;Anderlecht;14239;76;UMC Sint-Pieter;Brussel;1746;0.122621
21001;1070;Anderlecht;14239;77;UVC Brugmann;Brussel;340;0.0238781
21001;1070;Anderlecht;14239;79;Jules Bordet Instituut;Brussel;472;0.0331484
21001;1070;Anderlecht;14239;87;Iris Ziekenhuizen Zuid;Etterbeek;2738;0.1922888
21001;1070;Anderlecht;14239;96;CHU Tivoli;La Louvière;6;0.0004214
21001;1070;Anderlecht;14239;99;GZA ziekenhuizen;Antwerpen;10;0.0007023
21001;1070;Anderlecht;14239;104;AZ Rivierenland;Rumst;6;0.0004214
21001;1070;Anderlecht;14239;106;AZ Sint-Maria;Halle (Vlaams-Brabant);102;0.0071634
21001;1070;Anderlecht;14239;109;RZ Heilig Hart Tienen;Tienen;5;0.0003511
21001;1070;Anderlecht;14239;110;Kliniek Sint-Jan;Brussel;393;0.0276003
21001;1070;Anderlecht;14239;111;Europaziekenhuizen;Ukkel;297;0.0208582
21001;1070;Anderlecht;14239;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);95;0.0066718
21001;1070;Anderlecht;14239;143;UZ Brussel;Jette;445;0.0312522
21001;1070;Anderlecht;14239;146;Centres Hospitaliers Jolimont;La Louvière;9;0.0006321
21001;1070;Anderlecht;14239;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;271;0.0190322
21001;1070;Anderlecht;14239;176;Algemeen Stedelijk Ziekenhuis;Aalst (Oost-Vlaanderen);23;0.0016153
21001;1070;Anderlecht;14239;204;AZ Jan Portaels;Vilvoorde;24;0.0016855
21001;1070;Anderlecht;14239;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;5;0.0003511
21001;1070;Anderlecht;14239;290;AZ Sint-Lucas;Gent;5;0.0003511
21001;1070;Anderlecht;14239;322;UZ Leuven;Leuven;45;0.0031603
21001;1070;Anderlecht;14239;332;CHIREC - Delta Ziekenhuis;Oudergem;634;0.0445256
21001;1070;Anderlecht;14239;346;Centres Hospitaliers Jolimont;Nijvel;12;0.0008428
21001;1070;Anderlecht;14239;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;308;0.0216307
21001;1070;Anderlecht;14239;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;3492;0.2452419
21001;1070;Anderlecht;14239;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;6;0.0004214
21001;1070;Anderlecht;14239;412;CHR de la Citadelle;Luik;5;0.0003511
21001;1070;Anderlecht;14239;525;AZ Damiaan Oostende;Oostende;6;0.0004214
21001;1070;Anderlecht;14239;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);8;0.0005618
21001;1070;Anderlecht;14239;682;AZ Monica;Antwerpen;14;0.0009832
21001;1070;Anderlecht;14239;689;Imelda Ziekenhuis;Bonheiden;11;0.0007725
21001;1070;Anderlecht;14239;713;AZ Jan Palfijn Gent;Gent;9;0.0006321
21001;1070;Anderlecht;14239;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;2573;0.1807009
21002;1160;Oudergem;3672;4;Clinique Reine Astrid;Malmedy;7;0.0019063
21002;1160;Oudergem;3672;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;88;0.0239651
21002;1160;Oudergem;3672;76;UMC Sint-Pieter;Brussel;228;0.0620915
21002;1160;Oudergem;3672;77;UVC Brugmann;Brussel;27;0.0073529
21002;1160;Oudergem;3672;79;Jules Bordet Instituut;Brussel;201;0.0547386
21002;1160;Oudergem;3672;87;Iris Ziekenhuizen Zuid;Etterbeek;376;0.1023965
21002;1160;Oudergem;3672;108;RZ Heilig Hart;Leuven;6;0.001634
21002;1160;Oudergem;3672;110;Kliniek Sint-Jan;Brussel;116;0.0315904
21002;1160;Oudergem;3672;111;Europaziekenhuizen;Ukkel;584;0.1590414
21002;1160;Oudergem;3672;143;UZ Brussel;Jette;73;0.0198802
21002;1160;Oudergem;3672;146;Centres Hospitaliers Jolimont;La Louvière;5;0.0013617
21002;1160;Oudergem;3672;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;17;0.0046296
21002;1160;Oudergem;3672;204;AZ Jan Portaels;Vilvoorde;7;0.0019063
21002;1160;Oudergem;3672;322;UZ Leuven;Leuven;66;0.0179739
21002;1160;Oudergem;3672;332;CHIREC - Delta Ziekenhuis;Oudergem;767;0.208878
21002;1160;Oudergem;3672;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;728;0.1982571
21002;1160;Oudergem;3672;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;184;0.0501089
21002;1160;Oudergem;3672;706;Clinique Saint-Luc;Namen;18;0.004902
21002;1160;Oudergem;3672;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;112;0.0305011
21003;1082;Sint-Agatha-Berchem;3217;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;5;0.0015542
21003;1082;Sint-Agatha-Berchem;3217;39;CHU UCL Namur;Yvoir;7;0.0021759
21003;1082;Sint-Agatha-Berchem;3217;76;UMC Sint-Pieter;Brussel;228;0.0708735
21003;1082;Sint-Agatha-Berchem;3217;77;UVC Brugmann;Brussel;234;0.0727386
21003;1082;Sint-Agatha-Berchem;3217;79;Jules Bordet Instituut;Brussel;107;0.0332608
21003;1082;Sint-Agatha-Berchem;3217;87;Iris Ziekenhuizen Zuid;Etterbeek;187;0.0581287
21003;1082;Sint-Agatha-Berchem;3217;106;AZ Sint-Maria;Halle (Vlaams-Brabant);13;0.004041
21003;1082;Sint-Agatha-Berchem;3217;110;Kliniek Sint-Jan;Brussel;287;0.0892136
21003;1082;Sint-Agatha-Berchem;3217;111;Europaziekenhuizen;Ukkel;58;0.0180292
21003;1082;Sint-Agatha-Berchem;3217;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);75;0.0233136
21003;1082;Sint-Agatha-Berchem;3217;143;UZ Brussel;Jette;461;0.1433012
21003;1082;Sint-Agatha-Berchem;3217;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;65;0.0202052
21003;1082;Sint-Agatha-Berchem;3217;176;Algemeen Stedelijk Ziekenhuis;Aalst (Oost-Vlaanderen);15;0.0046627
21003;1082;Sint-Agatha-Berchem;3217;204;AZ Jan Portaels;Vilvoorde;7;0.0021759
21003;1082;Sint-Agatha-Berchem;3217;322;UZ Leuven;Leuven;15;0.0046627
21003;1082;Sint-Agatha-Berchem;3217;325;CHU André Vésale;Montigny-le-Tilleul;8;0.0024868
21003;1082;Sint-Agatha-Berchem;3217;332;CHIREC - Delta Ziekenhuis;Oudergem;173;0.0537768
21003;1082;Sint-Agatha-Berchem;3217;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;126;0.0391669
21003;1082;Sint-Agatha-Berchem;3217;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;384;0.1193659
21003;1082;Sint-Agatha-Berchem;3217;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;11;0.0034193
21003;1082;Sint-Agatha-Berchem;3217;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;698;0.2169723
21004;1000;Brussel;18616;6;CHR Sambre et Meuse;Namen;9;0.0004835
21004;1000;Brussel;18616;7;CHR de la Haute Senne;Zinnik;5;0.0002686
21004;1000;Brussel;18616;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;13;0.0006983
21004;1000;Brussel;18616;10;Grand Hôpital de Charleroi;Charleroi;14;0.000752
21004;1000;Brussel;18616;17;AZ Maria Middelares;Gent;10;0.0005372
21004;1000;Brussel;18616;26;AZ Sint-Maarten;Mechelen;8;0.0004297
21004;1000;Brussel;18616;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;23;0.0012355
21004;1000;Brussel;18616;49;AZ Sint-Jan Brugge - Oostende;Brugge;9;0.0004835
21004;1000;Brussel;18616;76;UMC Sint-Pieter;Brussel;3532;0.1897293
21004;1000;Brussel;18616;77;UVC Brugmann;Brussel;2367;0.1271487
21004;1000;Brussel;18616;79;Jules Bordet Instituut;Brussel;735;0.0394822
21004;1000;Brussel;18616;87;Iris Ziekenhuizen Zuid;Etterbeek;819;0.0439944
21004;1000;Brussel;18616;96;CHU Tivoli;La Louvière;7;0.000376
21004;1000;Brussel;18616;99;GZA ziekenhuizen;Antwerpen;21;0.0011281
21004;1000;Brussel;18616;104;AZ Rivierenland;Rumst;18;0.0009669
21004;1000;Brussel;18616;106;AZ Sint-Maria;Halle (Vlaams-Brabant);23;0.0012355
21004;1000;Brussel;18616;108;RZ Heilig Hart;Leuven;15;0.0008058
21004;1000;Brussel;18616;110;Kliniek Sint-Jan;Brussel;2033;0.1092071
21004;1000;Brussel;18616;111;Europaziekenhuizen;Ukkel;927;0.0497959
21004;1000;Brussel;18616;117;AZ Delta;Roeselare;6;0.0003223
21004;1000;Brussel;18616;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);60;0.003223
21004;1000;Brussel;18616;143;UZ Brussel;Jette;1907;0.1024388
21004;1000;Brussel;18616;146;Centres Hospitaliers Jolimont;La Louvière;6;0.0003223
21004;1000;Brussel;18616;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;441;0.0236893
21004;1000;Brussel;18616;176;Algemeen Stedelijk Ziekenhuis;Aalst (Oost-Vlaanderen);44;0.0023636
21004;1000;Brussel;18616;204;AZ Jan Portaels;Vilvoorde;364;0.0195531
21004;1000;Brussel;18616;243;Jessa Ziekenhuis;Hasselt;14;0.000752
21004;1000;Brussel;18616;290;AZ Sint-Lucas;Gent;8;0.0004297
21004;1000;Brussel;18616;300;UZ Antwerpen;Edegem;6;0.0003223
21004;1000;Brussel;18616;314;AZ Rivierenland;Rumst;7;0.000376
21004;1000;Brussel;18616;322;UZ Leuven;Leuven;242;0.0129996
21004;1000;Brussel;18616;325;CHU André Vésale;Montigny-le-Tilleul;5;0.0002686
21004;1000;Brussel;18616;332;CHIREC - Delta Ziekenhuis;Oudergem;1622;0.0871294
21004;1000;Brussel;18616;346;Centres Hospitaliers Jolimont;Nijvel;6;0.0003223
21004;1000;Brussel;18616;371;Ziekenhuis Oost-Limburg;Genk;15;0.0008058
21004;1000;Brussel;18616;392;AZ Zeno;Knokke-Heist;12;0.0006446
21004;1000;Brussel;18616;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;1020;0.0547916
21004;1000;Brussel;18616;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;1071;0.0575312
21004;1000;Brussel;18616;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;7;0.000376
21004;1000;Brussel;18616;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;5;0.0002686
